entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-rajasthan-504,rajasthan,2018,AJMER NORTH,206073,132947,64.51,VASUDEV DEVNANI,parties.IN.BJP,67881,51.06,MAHENDRA SINGH RALAWATA,parties.IN.INC,59251,8630,6.49,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-506,rajasthan,2018,DUDU,229757,177453,77.24,BABULAL NAGAR,parties.IN.IND,68769,38.75,DR. PREM CHAND BAIRWA,parties.IN.BJP,53990,14779,8.33,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-507,rajasthan,2018,KEKRI,243801,179933,73.8,RAGHU SHARMA,parties.IN.INC,95795,53.24,RAJENDRA VINAYAKA,parties.IN.BJP,76334,19461,10.82,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-508,rajasthan,2018,KISHANGARH,262569,196122,74.69,SURESH TAK,parties.IN.IND,82678,42.16,VIKASH CHOUDHARY,parties.IN.BJP,65226,17452,8.9,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-509,rajasthan,2018,MASUDA,256778,184891,72,RAKESH PAREEK,parties.IN.INC,86008,46.52,SUSHIL KANWAR,parties.IN.BJP,82634,3374,1.83,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-510,rajasthan,2018,NASIRABAD,214441,169652,79.11,RAMSWAROOP LAMBA,parties.IN.BJP,89409,52.7,RAMNARAIN,parties.IN.INC,72725,16684,9.83,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-511,rajasthan,2018,PUSHKAR,229809,172944,75.26,SURESH SINGH RAWAT,parties.IN.BJP,84860,49.07,NASIM AKHTAR INSAF,parties.IN.INC,75471,9389,5.43,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-512,rajasthan,2018,ALWAR RURAL,229586,174506,76.01,TIKA RAM JULLY,parties.IN.INC,85752,49.14,MASTER RAMKISHAN,parties.IN.BJP,59275,26477,15.17,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-513,rajasthan,2018,ALWAR URBAN,247099,167048,67.6,SANJAY SHARMA,parties.IN.BJP,85041,50.91,SHWETA SAINI,parties.IN.INC,63033,22008,13.18,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-514,rajasthan,2018,BEHROR,212116,160937,75.87,BALJEET YADAV,parties.IN.IND,55160,34.27,RAMCHANDRA YADAV,parties.IN.INC,51324,3836,2.38,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-515,rajasthan,2018,KISHANGARH BAS,228976,179490,78.39,DEEPCHAND,parties.IN.BSP,73799,41.12,RAMHET SINGH YADAV,parties.IN.BJP,63883,9916,5.53,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-516,rajasthan,2018,MUNDAWAR,214813,160918,74.91,MANJEET DHARAMPAL CHOUDHARY,parties.IN.BJP,73191,45.48,LALIT YADAV,parties.IN.BSP,55589,17602,10.94,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-517,rajasthan,2018,RAJGARH-LAXMANGARH,239081,170648,71.38,JOHARI LAL MEENA,parties.IN.INC,82876,48.57,VIJAY SAMARTH LAL,parties.IN.BJP,52578,30298,17.76,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-519,rajasthan,2018,TIJARA,222813,183528,82.37,SANDEEP KUMAR,parties.IN.BSP,59468,32.4,AIMADUDDIN AHMAD KHAN URF DURRU MIAN,parties.IN.INC,55011,4457,2.43,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-520,rajasthan,2018,BAGIDORA,237130,197862,83.44,MAHENDRAJEET SINGH MALVIYA,parties.IN.INC,97638,49.35,KHEMRAJ GARASIYA,parties.IN.BJP,76328,21310,10.77,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-521,rajasthan,2018,BANSWARA,249650,203878,81.67,ARJUN SINGH BAMNIYA,parties.IN.INC,88447,43.38,HAKRU MAIDA,parties.IN.BJP,70081,18366,9.01,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-522,rajasthan,2018,CHORASI,215527,167781,77.85,RAJKUMAR ROAT,parties.IN.BTP,64119,38.22,SUSHIL KATARA,parties.IN.BJP,51185,12934,7.71,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-523,rajasthan,2018,DUNGARPUR,229146,162898,71.09,GANESH GHOGRA,parties.IN.INC,75482,46.34,MADHAVLAL VARAHAT,parties.IN.BJP,47584,27898,17.13,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-524,rajasthan,2018,GARHI,262046,205788,78.53,KAILASH CHANDRA MEENA,parties.IN.BJP,99350,48.28,KANTA BHIL,parties.IN.INC,74949,24401,11.86,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-525,rajasthan,2018,GHATOL,255475,218263,85.43,HARENDRA NINAMA,parties.IN.BJP,101121,46.33,NANALAL NINAMA,parties.IN.INC,96672,4449,2.04,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-526,rajasthan,2018,KUSHALGARH,228810,197900,86.49,RAMILA KHADIYA,parties.IN.IND,94344,47.67,BHIMA BHAI,parties.IN.BJP,75394,18950,9.57,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-527,rajasthan,2018,SAGWARA,242858,173889,71.6,RAMPRASAD,parties.IN.BTP,58406,33.59,SHANKARLAL,parties.IN.BJP,53824,4582,2.64,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-528,rajasthan,2018,BARMER,233281,188414,80.77,MEWARAM JAIN,parties.IN.INC,97874,51.95,COL. SONARAM CHOUDHARY (RETD),parties.IN.BJP,64827,33047,17.54,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-529,rajasthan,2018,BAYTOO,216639,180678,83.4,HARISH CHOUDHARY,parties.IN.INC,57703,31.94,UMMEDA RAM,,43900,13803,7.64,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-530,rajasthan,2018,CHOHTAN,262015,201116,76.76,PADMARAM,parties.IN.INC,83601,41.57,ADU RAM MEGHWAL,parties.IN.BJP,79339,4262,2.12,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-531,rajasthan,2018,GUDHA MALANI,228778,190991,83.48,HEMARAM CHOUDHARY,parties.IN.INC,93433,48.92,LADU RAM,parties.IN.BJP,79869,13564,7.1,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-532,rajasthan,2018,JAISALMER,225652,187702,83.18,ROOPARAM,parties.IN.INC,106531,56.76,SANGSINGH BHATI,parties.IN.BJP,76753,29778,15.87,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-533,rajasthan,2018,PACHPADRA,224296,162100,72.27,MADAN PRAJAPAT,parties.IN.INC,69393,42.81,AMARA RAM,parties.IN.BJP,66998,2395,1.48,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-534,rajasthan,2018,SHEO,253819,204476,80.56,AMEEN KHAN,parties.IN.INC,84338,41.25,KHANGAR SINGH SODHA,parties.IN.BJP,60784,23554,11.52,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-535,rajasthan,2018,SIWANA,242581,159647,65.81,HAMEER SINGH BHAYAL,parties.IN.BJP,50657,31.73,BALARAM,parties.IN.IND,49700,957,0.6,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-536,rajasthan,2018,BAYANA,238266,172885,72.56,AMAR SINGH,parties.IN.INC,86962,50.3,DR. RITU BANAWAT,parties.IN.BJP,80267,6695,3.87,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-537,rajasthan,2018,BHARATPUR,254704,173752,68.22,DR. SUBHASH GARG,parties.IN.RLD,52869,30.43,VIJAY BANSAL(PAPPU BANDA),parties.IN.BJP,37159,15710,9.04,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-538,rajasthan,2018,DEEG-KUMHER,234410,162375,69.27,VISHVENDRA SINGH,parties.IN.INC,73730,45.41,DR. SHAILESH SINGH,parties.IN.BJP,65512,8218,5.06,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-539,rajasthan,2018,KAMAN,233227,190878,81.84,ZAHIDA KHAN,parties.IN.INC,110789,58.04,JAWAHAR SINGH BEADHAM,parties.IN.BJP,71168,39621,20.76,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-540,rajasthan,2018,KATHUMAR,204640,145622,71.16,BABULAL,parties.IN.INC,54110,37.16,BABULAL MANAGER,parties.IN.BJP,39942,14168,9.73,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-541,rajasthan,2018,NADBAI,261419,180985,69.23,JOGINDER SINGH AWANA,parties.IN.BSP,50976,28.17,KRISHNENDRA KAUR (DEEPA),parties.IN.BJP,46882,4094,2.27,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-542,rajasthan,2018,NAGAR,222913,171163,76.78,WAJIB ALI,parties.IN.BSP,62644,36.6,NEM SINGH,parties.IN.SP,37177,25467,14.88,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-543,rajasthan,2018,WEIR,247886,167209,67.45,BHAJAN LAL JATAV,parties.IN.INC,78716,47.08,RAMSWAROOP KOLI,parties.IN.BJP,63433,15283,9.14,src-1b7bc1c9d39a
IN-AC-2008-rajasthan-544,rajasthan,2018,ASIND,273566,199236,72.83,JABBAR SINGH SANKHALA,parties.IN.BJP,70249,35.26,MANISH MEWARA,parties.IN.INC,70095,154,0.08,src-1b7bc1c9d39a
