election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2017,S24,AC,1,Behat,336576,252559,75.04,1,NARESH SAINI,INC,,97035,38.42,1,0,M,53,GEN
AcGenFeb2017,S24,AC,1,Behat,336576,252559,75.04,2,MAHAVEER SINGH RANA,BJP,,71449,28.29,0,0,M,55,GEN
AcGenFeb2017,S24,AC,1,Behat,336576,252559,75.04,3,MOHD. IQBAL,BSP,,71019,28.12,0,0,M,52,GEN
AcGenFeb2017,S24,AC,1,Behat,336576,252559,75.04,4,RANA ADITYA PRATAP SINGH,IND,,4187,1.66,0,0,M,49,GEN
AcGenFeb2017,S24,AC,1,Behat,336576,252559,75.04,5,KAMRAN ALI,BHASP,,1255,0.5,0,0,M,37,GEN
AcGenFeb2017,S24,AC,1,Behat,336576,252559,75.04,6,NOTA,NOTA,,1576,0.62,0,1,,,
AcGenFeb2017,S24,AC,2,Nakur,329580,255532,77.53,1,DR.DHARAM SINGH SAINI,BJP,,94375,36.93,1,0,M,60,GEN
AcGenFeb2017,S24,AC,2,Nakur,329580,255532,77.53,2,IMRAN MASOOD,INC,,90318,35.35,0,0,M,46,GEN
AcGenFeb2017,S24,AC,2,Nakur,329580,255532,77.53,3,NAVEEN CHOUDHARY,BSP,,65328,25.57,0,0,M,38,GEN
AcGenFeb2017,S24,AC,2,Nakur,329580,255532,77.53,4,KAMAL GARG,IND,,944,0.37,0,0,M,43,GEN
AcGenFeb2017,S24,AC,2,Nakur,329580,255532,77.53,5,VIJAYPAL SINGH,IND,,814,0.32,0,0,M,56,GEN
AcGenFeb2017,S24,AC,2,Nakur,329580,255532,77.53,6,NOTA,NOTA,,1232,0.48,0,1,,,
AcGenFeb2017,S24,AC,3,Saharanpur Nagar,393564,272509,69.24,1,SANJAY GARG,SP,,127210,46.68,1,0,M,59,GEN
AcGenFeb2017,S24,AC,3,Saharanpur Nagar,393564,272509,69.24,2,RAJIV GUMBER,BJP,,122574,44.98,0,0,M,47,GEN
AcGenFeb2017,S24,AC,3,Saharanpur Nagar,393564,272509,69.24,3,MUKESH DIXIT,BSP,,17350,6.37,0,0,M,47,GEN
AcGenFeb2017,S24,AC,3,Saharanpur Nagar,393564,272509,69.24,4,BHOORA MALIK,RLD,,934,0.34,0,0,M,40,GEN
AcGenFeb2017,S24,AC,3,Saharanpur Nagar,393564,272509,69.24,5,TALAT KHAN,AIMIM,,693,0.25,0,0,F,58,GEN
AcGenFeb2017,S24,AC,3,Saharanpur Nagar,393564,272509,69.24,6,NOTA,NOTA,,675,0.25,0,1,,,
AcGenFeb2017,S24,AC,4,Saharanpur,317413,237468,74.81,1,MASOOD AKHTAR,INC,,87689,36.93,1,0,M,54,GEN
AcGenFeb2017,S24,AC,4,Saharanpur,317413,237468,74.81,2,JAGPAL SINGH,BSP,,75365,31.74,0,0,M,58,SC
AcGenFeb2017,S24,AC,4,Saharanpur,317413,237468,74.81,3,MANOJ CHAUDHARY,BJP,,58752,24.74,0,0,M,44,GEN
AcGenFeb2017,S24,AC,4,Saharanpur,317413,237468,74.81,4,SAAD ALI KHAN,IND,,10950,4.61,0,0,M,33,GEN
AcGenFeb2017,S24,AC,4,Saharanpur,317413,237468,74.81,5,AYYUB HASAN,RLD,,822,0.35,0,0,M,60,GEN
AcGenFeb2017,S24,AC,4,Saharanpur,317413,237468,74.81,6,NOTA,NOTA,,968,0.41,0,1,,,
