entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-puducherry-1,puducherry,1980,MUTHIALPET,15512,11609,74.84,G. PALANIRAJA,parties.IN.DMK,DMK,7396,63.71,A. V. VAITHILINGAM,parties.IN.ADK,ADK,3456,3940,33.94,src-1b7bc1c9d39a
IN-AC-1976-puducherry-10,puducherry,1980,EMBALOM,9279,7369,79.42,G. MURUGESAN,parties.IN.INC_I,INC(I),5033,68.3,N. RAMAJAYAM,parties.IN.ADK,ADK,1773,3260,44.24,src-1b7bc1c9d39a
IN-AC-1976-puducherry-11,puducherry,1980,NETTAPAKKAM,9669,8421,87.09,R. SUBBARAYA GOUNDER,parties.IN.JP,JNP,4201,49.89,V. VAITHILINGAM,parties.IN.INC_I,INC(I),4076,125,1.49,src-1b7bc1c9d39a
IN-AC-1976-puducherry-12,puducherry,1980,KURUVINATHAM,10471,8776,83.81,M. A. SHANMUGAM,parties.IN.DMK,DMK,3738,42.59,K. R. SUBRAMANIA PADAYACHI,parties.IN.JP,JNP,2725,1013,11.54,src-1b7bc1c9d39a
IN-AC-1976-puducherry-13,puducherry,1980,BAHOUR,10093,8082,80.08,P. UTHIRAVELU,parties.IN.JP,JNP,4154,51.4,A. RAMAMURTHY,parties.IN.CPI,CPI,2562,1592,19.7,src-1b7bc1c9d39a
IN-AC-1976-puducherry-14,puducherry,1980,THIRUBUVANAI,10725,8325,77.62,P. CATTAVARAYANE,parties.IN.INC_I,INC(I),6001,72.08,D. ANNAMALAI,parties.IN.ADK,ADK,2269,3732,44.82,src-1b7bc1c9d39a
IN-AC-1976-puducherry-15,puducherry,1980,MANNADIPETH,10691,9164,85.72,D. RAMACHANDRAN,parties.IN.DMK,DMK,5598,61.09,S. MANICKAVACHAKAN,parties.IN.ADK,ADK,3566,2032,22.18,src-1b7bc1c9d39a
IN-AC-1976-puducherry-16,puducherry,1980,OSSUDU,10121,7704,76.12,P. MURTHY,parties.IN.DMK,DMK,5122,66.48,K. DHAKSHINAMURTHY,parties.IN.ADK,ADK,2374,2748,35.66,src-1b7bc1c9d39a
IN-AC-1976-puducherry-17,puducherry,1980,VILLENOUR,11101,8614,77.6,M. VENUGOPAL,parties.IN.DMK,DMK,3810,44.23,S. SELLAPPAN ALIAS MEENAKSHISUNDARAM,parties.IN.ADK,ADK,3065,745,8.65,src-1b7bc1c9d39a
IN-AC-1976-puducherry-18,puducherry,1980,OZHUKARAI,10598,8315,78.46,G. PERUMAL RAJA,parties.IN.DMK,DMK,5493,66.06,R. SOMASIMDARA,parties.IN.ADK,ADK,2685,2808,33.77,src-1b7bc1c9d39a
IN-AC-1976-puducherry-19,puducherry,1980,THATTANCHAVADY,13094,9875,75.42,V. PETHAPERUMAL,parties.IN.JP,JNP,4824,48.85,N. KANDEBAN,parties.IN.CPI,CPI,2554,2270,22.99,src-1b7bc1c9d39a
IN-AC-1976-puducherry-2,puducherry,1980,CASSICADE,10953,7647,69.82,V. KATHIRVELU,parties.IN.INC_I,INC(I),3948,51.63,ANSARI P. DURAISAMY,parties.IN.JP,JNP,1716,2232,29.19,src-1b7bc1c9d39a
IN-AC-1976-puducherry-20,puducherry,1980,REDDIARPALAYAM,13974,10305,73.74,RENUKA APPADURAI,parties.IN.INC_I,INC(I),5409,52.49,N. GURUSAMY,parties.IN.CPI,CPI,2516,2893,28.07,src-1b7bc1c9d39a
IN-AC-1976-puducherry-21,puducherry,1980,LAWSPET,14170,11413,80.54,M. O. H. FAROOK,parties.IN.INC_I,INC(I),8980,78.68,G. GOPALAKRISHNAN,parties.IN.ADK,ADK,2126,6854,60.05,src-1b7bc1c9d39a
