election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2018,S17,AC,1,Dimapur-i,22808,18557,81.36,1,H. TOVIHOTO AYEMI,BJP,,11721,63.16,1,0,M,39,ST
AcGenFeb2018,S17,AC,1,Dimapur-i,22808,18557,81.36,2,PUKHAVI YEPTHOMI,NPF,,5121,27.6,0,0,M,55,ST
AcGenFeb2018,S17,AC,1,Dimapur-i,22808,18557,81.36,3,W. KHOLIE KAPFO,INC,,1395,7.52,0,0,M,49,ST
AcGenFeb2018,S17,AC,1,Dimapur-i,22808,18557,81.36,4,NOTA,NOTA,,214,1.15,0,1,,,
AcGenFeb2018,S17,AC,2,Dimapur-ii,52179,38998,74.74,1,MOATOSHI LONGKUMER,NPF,,21942,56.26,1,0,M,59,ST
AcGenFeb2018,S17,AC,2,Dimapur-ii,52179,38998,74.74,2,SUPULEBTEN,NDPP,,15003,38.47,0,0,M,43,ST
AcGenFeb2018,S17,AC,2,Dimapur-ii,52179,38998,74.74,3,DR. S. AMOS LKR,AAAP,,1211,3.11,0,0,M,35,ST
AcGenFeb2018,S17,AC,2,Dimapur-ii,52179,38998,74.74,4,NOTA,NOTA,,531,1.36,0,1,,,
AcGenFeb2018,S17,AC,3,Dimapur-iii,33223,27194,81.85,1,AZHETO ZHIMOMI,NPF,,13162,48.4,1,0,M,62,ST
AcGenFeb2018,S17,AC,3,Dimapur-iii,33223,27194,81.85,2,TOKHEHO,NDPP,,11024,40.54,0,0,M,61,ST
AcGenFeb2018,S17,AC,3,Dimapur-iii,33223,27194,81.85,3,LUN TUNGNUNG,INC,,2152,7.91,0,0,M,40,ST
AcGenFeb2018,S17,AC,3,Dimapur-iii,33223,27194,81.85,4,WEDIE-U KRONU,NPEP,,483,1.78,0,0,F,27,ST
AcGenFeb2018,S17,AC,3,Dimapur-iii,33223,27194,81.85,5,NOTA,NOTA,,137,0.5,0,1,,,
AcGenFeb2018,S17,AC,4,Ghaspani-i,66259,52640,79.45,1,N. JACOB ZHIMOMI,BJP,,23391,44.44,1,0,M,38,ST
AcGenFeb2018,S17,AC,4,Ghaspani-i,66259,52640,79.45,2,Z. KASHETO YEPTHO,IND,,20796,39.51,0,0,M,44,ST
AcGenFeb2018,S17,AC,4,Ghaspani-i,66259,52640,79.45,3,AKAVI N. ZHIMOMI,AAAP,,6233,11.84,0,0,M,27,ST
AcGenFeb2018,S17,AC,4,Ghaspani-i,66259,52640,79.45,4,NAGAVITO SUMI,INC,,1497,2.84,0,0,M,29,ST
AcGenFeb2018,S17,AC,4,Ghaspani-i,66259,52640,79.45,5,NOTA,NOTA,,387,0.74,0,1,,,
