entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-assam-1721,assam,2026,BIJNI,185551,165075,88.96,Arup Kumar Dey,parties.IN.BJP,BJP,71708,43.44,Kamal Sing Narzary,parties.IN.UPPL,UPPL,37781,33927,20.55,src-074239c7b852
IN-AC-2008-assam-1722,assam,2026,SRIJANGRAM,233969,224808,96.08,Md. Nurul Islam,parties.IN.INC,INC,106716,47.47,Rejaul Karim Sarkar,parties.IN.AIUDF,AIUDF,88411,18305,8.14,src-074239c7b852
IN-AC-2008-assam-1723,assam,2026,SIDLI CHIRANG (ST),220143,189023,85.86,Paniram Brahma,parties.IN.BOPF,BOPF,101275,53.58,Ranjit Basumatary,parties.IN.UPPL,UPPL,62674,38601,20.42,src-074239c7b852
IN-AC-2008-assam-1724,assam,2026,ABHAYAPURI,184995,167851,90.73,Bhupen Roy,parties.IN.BJP,BJP,111154,66.22,Pradip Sarkar,parties.IN.INC,INC,52228,58926,35.1,src-074239c7b852
IN-AC-2008-assam-1725,assam,2026,BONGAIGAON,172508,156780,90.88,Diptimayee Choudhury,parties.IN.AGP,AGP,72247,46.08,Girish Baruah,parties.IN.INC,INC,47249,24998,15.94,src-074239c7b852
IN-AC-2008-assam-1726,assam,2026,DIMORIA (SC),218536,179348,82.07,Dr. Tapan Das,parties.IN.AGP,AGP,116058,64.71,Shri Kishor Kumar Baruah,parties.IN.INC,INC,50673,65385,36.46,src-074239c7b852
IN-AC-2008-assam-1727,assam,2026,NEW GUWAHATI,192227,139764,72.71,Diplu Ranjan Sarmah,parties.IN.BJP,BJP,89636,64.13,Santanu Bora,parties.IN.INC,INC,41968,47668,34.1,src-074239c7b852
IN-AC-2008-assam-1728,assam,2026,BHERGAON,161211,133609,82.88,Maheswar Baro,parties.IN.BOPF,BOPF,67105,50.22,Nerswn Boro,parties.IN.UPPL,UPPL,29308,37797,28.28,src-074239c7b852
IN-AC-2008-assam-1729,assam,2026,TAMULPUR (ST),214924,178903,83.24,Biswajit Daimary,parties.IN.BJP,BJP,89308,49.92,Pramod Boro,parties.IN.UPPL,UPPL,62565,26743,14.95,src-074239c7b852
IN-AC-2008-assam-1730,assam,2026,KAMALPUR,185760,164239,88.41,Diganta Kalita,parties.IN.BJP,BJP,74455,45.33,Satyabrat Kalita,parties.IN.INC,INC,55006,19449,11.84,src-074239c7b852
