entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-puducherry-4091,puducherry,2011,ARIANKUPPAM,30970,27239,87.95,V.SABAPATHY @ KOTHANDARAMAN,parties.IN.AINRC,13381,49.12,T.DJEAMOURTHY,parties.IN.INC,10750,2631,9.65,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4092,puducherry,2011,BAHOUR,24790,22994,92.76,T. THIAGARAJAN,parties.IN.AINRC,12284,53.42,R. RADHAKRISHNAN,parties.IN.INC,10229,2055,8.93,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4093,puducherry,2011,EMBALAM,26882,13428,49.95,P. RAJAVELU,parties.IN.AINRC,12933,96.31,N. ETHIRAJAN,parties.IN.IND,351,12582,93.7,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4096,puducherry,2011,KALAPET,25824,22637,87.66,P.M.L. KALYANA SUNDARAM,parties.IN.AINRC,14132,62.43,M.O.H.F SHAHJAHAN,parties.IN.INC,7766,6366,28.12,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4098,puducherry,2011,KARAIKAL NORTH,26089,21827,83.66,P.R.N. THIRUMURUGAN,parties.IN.INC,12155,55.69,V. OMALINGAM,,8795,3360,15.4,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4099,puducherry,2011,KARAIKAL SOUTH,26802,21278,79.39,A.M.H. NAZEEM,parties.IN.DMK,8377,39.37,V.K. GANAPATHY,parties.IN.IND,6801,1576,7.41,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4100,puducherry,2011,LAWSPET,23749,19673,82.84,M. VAITHIANATHAN,parties.IN.AINRC,10189,51.79,V.P. SIVAKOLUNTHU,parties.IN.INC,4757,5432,27.61,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4101,puducherry,2011,MAHE,28484,21974,77.15,E.VALSARAJ,parties.IN.INC,13297,60.51,T.K.GANGADHARAN,,7193,6104,27.78,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4102,puducherry,2011,MANAVELY,26991,24110,89.33,P.PURUSHOTHAMAN,,13979,57.98,R.K.R. ANANTHARAMAN,parties.IN.PMK,9646,4333,17.97,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4103,puducherry,2011,MANGALAM,29007,26718,92.11,C. DJEACOUMAR,parties.IN.INC,14052,52.59,P. ANANDABASKARAN,parties.IN.AINRC,11759,2293,8.58,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4104,puducherry,2011,MANNADIPET,27879,25045,89.83,T.P.R. SELVAM,parties.IN.AINRC,12412,49.56,K.P.K. ARUL MURUGAN,parties.IN.PMK,7696,4716,18.83,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4105,puducherry,2011,MUDALIARPET,29284,25340,86.53,A. BASKAR,,17016,67.15,DR. M.A.S. SUBRAMANIAN,parties.IN.DMK,7289,9727,38.39,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4107,puducherry,2011,NEDUNGADU,26888,22658,84.27,M.CHANDHRAKASU,parties.IN.AINRC,12474,55.05,A. MARIMUTHU,parties.IN.IND,4984,7490,33.05,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4108,puducherry,2011,NELLITHOPE,26807,22734,84.81,OMSAKTHI SEKAR,,13301,58.51,R.V.JANAKIRAMAN,parties.IN.DMK,8783,4518,19.88,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4109,puducherry,2011,NERAVY T.R. PATTINAM,26343,22542,85.57,V.M.C. SIVAKKUMAR,parties.IN.IND,8860,39.3,A. GEETHA,parties.IN.DMK,8502,358,1.58,src-1b7bc1c9d39a
IN-AC-2008-puducherry-4110,puducherry,2011,NETTAPAKKAM,27274,24560,90.05,L. PERIYASAMY,,14686,59.8,S. MUTHUKUMARASAMY,parties.IN.INC,9219,5467,22.26,src-1b7bc1c9d39a
