election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenMay2016,S22,AC,1,Gummidipoondi,260912,214348,82.15,1,VIJAYAKUMAR  K S,ADMK,,89332,41.68,1,0,M,45,GEN
AcGenMay2016,S22,AC,1,Gummidipoondi,260912,214348,82.15,2,SEKAR C H,DMK,,65937,30.76,0,0,M,37,GEN
AcGenMay2016,S22,AC,1,Gummidipoondi,260912,214348,82.15,3,SELVARAJ M,PMK,,43055,20.09,0,0,M,44,GEN
AcGenMay2016,S22,AC,1,Gummidipoondi,260912,214348,82.15,4,GEETHA K,DMDK,,6585,3.07,0,0,F,33,GEN
AcGenMay2016,S22,AC,1,Gummidipoondi,260912,214348,82.15,5,BHASKARAN M,BJP,,2092,0.98,0,0,M,53,GEN
AcGenMay2016,S22,AC,1,Gummidipoondi,260912,214348,82.15,6,NOTA,NOTA,,1484,0.69,0,1,,,
AcGenMay2016,S22,AC,2,Ponneri,250403,197648,78.93,1,BALARAMAN P,ADMK,,95979,48.56,1,0,M,55,SC
AcGenMay2016,S22,AC,2,Ponneri,250403,197648,78.93,2,PARIMALAM K DOCTOR,DMK,,76643,38.78,0,0,F,54,SC
AcGenMay2016,S22,AC,2,Ponneri,250403,197648,78.93,3,PANDIAN A,PMK,,9586,4.85,0,0,M,50,SC
AcGenMay2016,S22,AC,2,Ponneri,250403,197648,78.93,4,SENTHIL KUMAR V,VCK,,5566,2.82,0,0,M,40,SC
AcGenMay2016,S22,AC,2,Ponneri,250403,197648,78.93,5,GANESAN K,BJP,,2067,1.05,0,0,M,50,SC
AcGenMay2016,S22,AC,2,Ponneri,250403,197648,78.93,6,NOTA,NOTA,,2284,1.16,0,1,,,
AcGenMay2016,S22,AC,3,Tiruttani,274818,222409,80.93,1,NARASIMHAN  P M,ADMK,,93045,41.84,1,0,M,66,GEN
AcGenMay2016,S22,AC,3,Tiruttani,274818,222409,80.93,2,CHIDAMBARAM A G,INC,,69904,31.43,0,0,M,45,GEN
AcGenMay2016,S22,AC,3,Tiruttani,274818,222409,80.93,3,VAITHILINGAM A,PMK,,29596,13.31,0,0,M,46,GEN
AcGenMay2016,S22,AC,3,Tiruttani,274818,222409,80.93,4,KRISHNAMURTHY D,DMDK,,15648,7.04,0,0,M,53,GEN
AcGenMay2016,S22,AC,3,Tiruttani,274818,222409,80.93,5,CHAKRAVARTHY. M,BJP,,5525,2.48,0,0,M,63,GEN
AcGenMay2016,S22,AC,3,Tiruttani,274818,222409,80.93,6,NOTA,NOTA,,2076,0.93,0,1,,,
AcGenMay2016,S22,AC,4,Thiruvallur,257558,206244,80.08,1,RAAJENDRAN V G,DMK,,80473,39.02,1,0,M,48,GEN
AcGenMay2016,S22,AC,4,Thiruvallur,257558,206244,80.08,2,BASKARAN A,ADMK,,75335,36.53,0,0,M,48,GEN
AcGenMay2016,S22,AC,4,Thiruvallur,257558,206244,80.08,3,BALAYOGI V,PMK,,31935,15.48,0,0,M,40,GEN
AcGenMay2016,S22,AC,4,Thiruvallur,257558,206244,80.08,4,BALASUBRAMANI A,VCK,,7006,3.4,0,0,M,52,SC
AcGenMay2016,S22,AC,4,Thiruvallur,257558,206244,80.08,5,PREM SEKAR M,BSP,,2171,1.05,0,0,M,34,SC
AcGenMay2016,S22,AC,4,Thiruvallur,257558,206244,80.08,6,NOTA,NOTA,,1418,0.69,0,1,,,
AcGenMay2016,S22,AC,5,Poonamallee,315718,239987,76.01,1,ELUMALAI T A,ADMK,,103952,43.32,1,0,M,51,SC
AcGenMay2016,S22,AC,5,Poonamallee,315718,239987,76.01,2,PARANTHAMEN I,DMK,,92189,38.41,0,0,M,39,SC
AcGenMay2016,S22,AC,5,Poonamallee,315718,239987,76.01,3,PARTHASARATHY C,PMK,,15827,6.59,0,0,M,61,SC
AcGenMay2016,S22,AC,5,Poonamallee,315718,239987,76.01,4,KANDAN D,MDMK,,15051,6.27,0,0,M,42,SC
AcGenMay2016,S22,AC,5,Poonamallee,315718,239987,76.01,5,AMARNATH A,BJP,,3456,1.44,0,0,M,41,SC
AcGenMay2016,S22,AC,5,Poonamallee,315718,239987,76.01,6,NOTA,NOTA,,3265,1.36,0,1,,,
AcGenMay2016,S22,AC,6,Avadi,398613,270732,67.92,1,PANDIA RAJAN K,ADMK,,108064,39.92,1,0,M,56,GEN
AcGenMay2016,S22,AC,6,Avadi,398613,270732,67.92,2,NASAR S M,DMK,,106669,39.4,0,0,M,56,GEN
AcGenMay2016,S22,AC,6,Avadi,398613,270732,67.92,3,ANTHRIDOSS R,MDMK,,22848,8.44,0,0,M,57,GEN
AcGenMay2016,S22,AC,6,Avadi,398613,270732,67.92,4,ANANDAKRISHNAN N,PMK,,12428,4.59,0,0,M,44,GEN
AcGenMay2016,S22,AC,6,Avadi,398613,270732,67.92,5,LOGANATHAN J,BJP,,7232,2.67,0,0,M,48,GEN
AcGenMay2016,S22,AC,6,Avadi,398613,270732,67.92,6,NOTA,NOTA,,4994,1.84,0,1,,,
AcGenMay2016,S22,AC,7,Maduravoyal,402205,248597,61.81,1,BENJAMIN P,ADMK,,99739,40.12,1,0,M,46,GEN
AcGenMay2016,S22,AC,7,Maduravoyal,402205,248597,61.81,2,RAJESH R,INC,,91337,36.74,0,0,M,37,GEN
AcGenMay2016,S22,AC,7,Maduravoyal,402205,248597,61.81,3,BEEMRAO G,CPM,,19612,7.89,0,0,M,58,SC
AcGenMay2016,S22,AC,7,Maduravoyal,402205,248597,61.81,4,SRINIVASAN N V,PMK,,17328,6.97,0,0,M,60,GEN
AcGenMay2016,S22,AC,7,Maduravoyal,402205,248597,61.81,5,VASU M,NTK,,6181,2.49,0,0,M,48,GEN
AcGenMay2016,S22,AC,7,Maduravoyal,402205,248597,61.81,6,NOTA,NOTA,,6655,2.68,0,1,,,
AcGenMay2016,S22,AC,8,Ambattur,359345,229632,63.9,1,ALEXANDER  V,ADMK,,94375,41.1,1,0,M,44,GEN
AcGenMay2016,S22,AC,8,Ambattur,359345,229632,63.9,2,AASSAN MAULAANA,INC,,76877,33.48,0,0,M,32,GEN
AcGenMay2016,S22,AC,8,Ambattur,359345,229632,63.9,3,SEKAR K N,PMK,,16635,7.24,0,0,M,45,GEN
AcGenMay2016,S22,AC,8,Ambattur,359345,229632,63.9,4,CONSTANDINE RAVINDRAN J,DMDK,,16631,7.24,0,0,M,48,GEN
AcGenMay2016,S22,AC,8,Ambattur,359345,229632,63.9,5,DEVARAJAN  C,BJP,,9563,4.16,0,0,M,46,GEN
AcGenMay2016,S22,AC,8,Ambattur,359345,229632,63.9,6,NOTA,NOTA,,5603,2.44,0,1,,,
AcGenMay2016,S22,AC,9,Madavaram,392299,268718,68.5,1,SUDHARSANAM S,DMK,,122082,45.43,1,0,M,57,GEN
AcGenMay2016,S22,AC,9,Madavaram,392299,268718,68.5,2,DHAKSHNAMOORTHY D,ADMK,,106829,39.76,0,0,M,41,GEN
AcGenMay2016,S22,AC,9,Madavaram,392299,268718,68.5,3,ERAVIRAJ G,PMK,,14245,5.3,0,0,M,51,GEN
AcGenMay2016,S22,AC,9,Madavaram,392299,268718,68.5,4,KANNAN A S,CPI,,9383,3.49,0,0,M,74,SC
AcGenMay2016,S22,AC,9,Madavaram,392299,268718,68.5,5,JANAKIRAMAN R M R,BJP,,5161,1.92,0,0,M,60,GEN
AcGenMay2016,S22,AC,9,Madavaram,392299,268718,68.5,6,NOTA,NOTA,,4291,1.6,0,1,,,
AcGenMay2016,S22,AC,10,Thiruvottiyur,284010,190061,66.92,1,SAMY.K.P.P,DMK,,82205,43.25,1,0,M,53,GEN
AcGenMay2016,S22,AC,10,Thiruvottiyur,284010,190061,66.92,2,BALRAJ.B,ADMK,,77342,40.69,0,0,M,58,GEN
AcGenMay2016,S22,AC,10,Thiruvottiyur,284010,190061,66.92,3,ARUMUGAM.A.V,DMDK,,13463,7.08,0,0,M,37,GEN
AcGenMay2016,S22,AC,10,Thiruvottiyur,284010,190061,66.92,4,VASANTHAKUMARI.R,PMK,,4025,2.12,0,0,F,42,GEN
AcGenMay2016,S22,AC,10,Thiruvottiyur,284010,190061,66.92,5,GOKUL.R,NTK,,3961,2.08,0,0,M,42,GEN
AcGenMay2016,S22,AC,10,Thiruvottiyur,284010,190061,66.92,6,NOTA,NOTA,,2917,1.53,0,1,,,
AcGenMay2016,S22,AC,11,Dr.Radhakrishnan Nagar,254558,174015,68.36,1,JAYALALITHAA J,ADMK,,97218,55.87,1,0,F,68,GEN
AcGenMay2016,S22,AC,11,Dr.Radhakrishnan Nagar,254558,174015,68.36,2,SHIMLA MUTHUCHOZHAN,DMK,,57673,33.14,0,0,F,34,GEN
AcGenMay2016,S22,AC,11,Dr.Radhakrishnan Nagar,254558,174015,68.36,3,VASANTHI DEVI V,VCK,,4195,2.41,0,0,F,77,GEN
AcGenMay2016,S22,AC,11,Dr.Radhakrishnan Nagar,254558,174015,68.36,4,AGNES F,PMK,,3011,1.73,0,0,F,49,GEN
AcGenMay2016,S22,AC,11,Dr.Radhakrishnan Nagar,254558,174015,68.36,5,RAJA M.N,BJP,,2928,1.68,0,0,M,58,GEN
AcGenMay2016,S22,AC,11,Dr.Radhakrishnan Nagar,254558,174015,68.36,6,NOTA,NOTA,,2873,1.65,0,1,,,
AcGenMay2016,S22,AC,12,Perambur,290522,188681,64.95,1,P VETRIVEL,ADMK,,79974,42.39,1,0,M,55,GEN
AcGenMay2016,S22,AC,12,Perambur,290522,188681,64.95,2,N R DHANAPALAN,DMK,,79455,42.11,0,0,M,64,GEN
AcGenMay2016,S22,AC,12,Perambur,290522,188681,64.95,3,A SOUNDARA RAJAN,CPM,,10281,5.45,0,0,M,69,GEN
AcGenMay2016,S22,AC,12,Perambur,290522,188681,64.95,4,PRAKASH R,BJP,,4582,2.43,0,0,M,52,GEN
AcGenMay2016,S22,AC,12,Perambur,290522,188681,64.95,5,M.VENKATESH  PERUMAL,PMK,,3685,1.95,0,0,M,47,GEN
AcGenMay2016,S22,AC,12,Perambur,290522,188681,64.95,6,NOTA,NOTA,,3167,1.68,0,1,,,
AcGenMay2016,S22,AC,13,Kolathur,259843,168308,64.77,1,STALIN.M.K,DMK,,91303,54.25,1,0,M,63,GEN
AcGenMay2016,S22,AC,13,Kolathur,259843,168308,64.77,2,PRABHAKAR.J.C.D,ADMK,,53573,31.83,0,0,M,64,GEN
AcGenMay2016,S22,AC,13,Kolathur,259843,168308,64.77,3,MATHIVANAN.P,DMDK,,6276,3.73,0,0,M,33,GEN
AcGenMay2016,S22,AC,13,Kolathur,259843,168308,64.77,4,RAGHAVAN.K.T,BJP,,5289,3.14,0,0,M,45,GEN
AcGenMay2016,S22,AC,13,Kolathur,259843,168308,64.77,5,GOPAL.S,PMK,,3022,1.8,0,0,M,46,GEN
AcGenMay2016,S22,AC,13,Kolathur,259843,168308,64.77,6,NOTA,NOTA,,3554,2.11,0,1,,,
AcGenMay2016,S22,AC,14,Villivakkam,250657,150084,59.88,1,B. RANGANATHAN,DMK,,65972,43.96,1,0,M,65,GEN
AcGenMay2016,S22,AC,14,Villivakkam,250657,150084,59.88,2,THADI M.RAJU,ADMK,,56651,37.75,0,0,M,68,GEN
AcGenMay2016,S22,AC,14,Villivakkam,250657,150084,59.88,3,T.PANDIYAN,DMDK,,8234,5.49,0,0,M,40,GEN
AcGenMay2016,S22,AC,14,Villivakkam,250657,150084,59.88,4,M.JAISHANKAR,BJP,,6438,4.29,0,0,M,43,GEN
AcGenMay2016,S22,AC,14,Villivakkam,250657,150084,59.88,5,G.V.SUBRAMANIYAN,PMK,,4193,2.79,0,0,M,40,GEN
AcGenMay2016,S22,AC,14,Villivakkam,250657,150084,59.88,6,NOTA,NOTA,,3409,2.27,0,1,,,
AcGenMay2016,S22,AC,15,Thiru-Vi-Ka-Nagar,214976,136450,63.47,1,SIVAKUMAR P @ THAYAGAM KAVI,DMK,,61744,45.25,1,0,M,51,SC
AcGenMay2016,S22,AC,15,Thiru-Vi-Ka-Nagar,214976,136450,63.47,2,NEELAKANDAN V,ADMK,,58422,42.82,0,0,M,68,SC
AcGenMay2016,S22,AC,15,Thiru-Vi-Ka-Nagar,214976,136450,63.47,3,SUGANTHI,CPM,,5702,4.18,0,0,F,48,SC
AcGenMay2016,S22,AC,15,Thiru-Vi-Ka-Nagar,214976,136450,63.47,4,VANITHAMANI D,PMK,,2056,1.51,0,0,F,49,SC
AcGenMay2016,S22,AC,15,Thiru-Vi-Ka-Nagar,214976,136450,63.47,5,GOWRI,NTK,,1831,1.34,0,0,F,45,SC
AcGenMay2016,S22,AC,15,Thiru-Vi-Ka-Nagar,214976,136450,63.47,6,NOTA,NOTA,,2685,1.97,0,1,,,
AcGenMay2016,S22,AC,16,Egmore,191494,120635,63.0,1,RAVICHANDRAN K.S,DMK,,55060,45.64,1,0,M,45,SC
AcGenMay2016,S22,AC,16,Egmore,191494,120635,63.0,2,PARITHI ELLAMVAZHUTHI E,ADMK,,44381,36.79,0,0,M,56,SC
AcGenMay2016,S22,AC,16,Egmore,191494,120635,63.0,3,VENKATESAN M,BJP,,7159,5.93,0,0,M,36,SC
AcGenMay2016,S22,AC,16,Egmore,191494,120635,63.0,4,PRABHU T,DMDK,,6321,5.24,0,0,M,35,SC
AcGenMay2016,S22,AC,16,Egmore,191494,120635,63.0,5,RAJENDRAN A,PMK,,1814,1.5,0,0,M,40,SC
AcGenMay2016,S22,AC,16,Egmore,191494,120635,63.0,6,NOTA,NOTA,,2840,2.35,0,1,,,
AcGenMay2016,S22,AC,17,Royapuram,192283,122117,63.51,1,JAYAKUMAR D,ADMK,,55205,45.21,1,0,M,55,GEN
AcGenMay2016,S22,AC,17,Royapuram,192283,122117,63.51,2,MANOHAR R,INC,,47174,38.63,0,0,M,50,GEN
AcGenMay2016,S22,AC,17,Royapuram,192283,122117,63.51,3,SYED RAFI BASHA H,SDPI,,4345,3.56,0,0,M,37,GEN
AcGenMay2016,S22,AC,17,Royapuram,192283,122117,63.51,4,JEMELAA M R,BJP,,3562,2.92,0,0,F,42,GEN
AcGenMay2016,S22,AC,17,Royapuram,192283,122117,63.51,5,BIJU CHACKO,TMC(M),,3191,2.61,0,0,M,47,GEN
AcGenMay2016,S22,AC,17,Royapuram,192283,122117,63.51,6,NOTA,NOTA,,2348,1.92,0,1,,,
AcGenMay2016,S22,AC,18,Harbour,188171,104238,55.4,1,SEKAR BABU P K,DMK,,42071,40.36,1,0,M,53,GEN
AcGenMay2016,S22,AC,18,Harbour,188171,104238,55.4,2,SREENIVASAN K S,ADMK,,37235,35.72,0,0,M,51,GEN
AcGenMay2016,S22,AC,18,Harbour,188171,104238,55.4,3,KRISHNAKUMAR NADHANI,BJP,,13357,12.81,0,0,M,39,GEN
AcGenMay2016,S22,AC,18,Harbour,188171,104238,55.4,4,AMEER HAMSA S,SDPI,,4161,3.99,0,0,M,45,GEN
AcGenMay2016,S22,AC,18,Harbour,188171,104238,55.4,5,MURAD BUHARI B,MDMK,,1970,1.89,0,0,M,49,GEN
