entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-goa-3682,goa,2012,1,MANDREM,LAXMIKANT PARSEKAR,,11955,46.11,1,won,U,56,Post Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-goa-3682,goa,2012,1,MANDREM,DAYANAND RAGHUNATH SOPTE,,8520,32.86,2,lost,U,48,Graduate,Real Estate or Builder or Developer or Construction,incumbent,src-1b7bc1c9d39a
IN-AC-2008-goa-3682,goa,2012,1,MANDREM,SAMEER SALGAOCAR,,4591,17.71,3,lost,U,42,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3682,goa,2012,1,MANDREM,MENINO FRANCIS MONTEIRO,,295,1.14,4,forfeit,U,51,10th Pass,,crossover,src-1b7bc1c9d39a
IN-AC-2008-goa-3682,goa,2012,1,MANDREM,SANJAY PRABHU DESSAI,,292,1.13,5,forfeit,U,65,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3682,goa,2012,1,MANDREM,SANJAY DAMU KOLE,,275,1.06,6,forfeit,U,38,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,RAJENDRA ARLEKAR,,16406,63.37,1,won,U,56,Graduate,Trader,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,MANOHAR TRIMBAK AJGAOANKAR,,8053,31.1,2,lost,U,58,10th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,SUBHASH BARKELO KERKAR,,824,3.18,3,forfeit,U,37,Others,,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,SAKHARAM VISHRAM KORGAONKAR,,192,0.74,4,forfeit,U,61,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,KANTA SABAJI JADHAV,,151,0.58,5,forfeit,U,37,8th Pass,Contractor,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,MANOHAR RAJARAM PEDNEKAR,,96,0.37,6,forfeit,U,68,5th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,RAJAN KAMBLI,,61,0.24,7,forfeit,U,36,8th Pass,Taxi Driver,challenger,src-1b7bc1c9d39a
IN-AC-2008-goa-3685,goa,2012,2,PERNEM,SHYAM BABLO AMONKAR,,57,0.22,8,forfeit,U,35,10th Pass,,challenger,src-1b7bc1c9d39a
