entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-arunachal-pradesh-1381,arunachal-pradesh,2009,ANINI,3738,3379,90.4,RAJESH TACHO,parties.IN.INC,INC,1730,51.2,ERI TAYU,parties.IN.NCP,NCP,1649,81,2.4,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1382,arunachal-pradesh,2009,BORDUMSA - DIYUN,15603,12681,81.27,C.C SINGPHO,parties.IN.INC,INC,6193,48.84,KHUMRAL LUNGPHI,parties.IN.NCP,NCP,5238,955,7.53,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1383,arunachal-pradesh,2009,BORDURIA BOGAPANI,6864,5942,86.57,WANGLIN LOWANGDONG,parties.IN.INC,INC,4034,67.89,TONHANG TONGLUK,parties.IN.NCP,NCP,1908,2126,35.78,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1384,arunachal-pradesh,2009,CHANGLANG NORTH,9117,7726,84.74,THINGHAAP TAIJU,parties.IN.INC,INC,4088,52.91,WANGNIA PONGTE,parties.IN.AITC,AITC,2834,1254,16.23,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1385,arunachal-pradesh,2009,CHANGLANG SOUTH,4636,4299,92.73,PHOSUM KHIMHUN,parties.IN.INC,INC,2904,67.55,TENGAM NGEMU,parties.IN.AITC,AITC,950,1954,45.45,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1386,arunachal-pradesh,2009,CHOWKHAM,13265,10302,77.66,CHOW TEWA MEIN,parties.IN.INC,INC,6279,60.95,CHOW CHINAKONG NAMCHOOM,parties.IN.NCP,NCP,4023,2256,21.9,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1387,arunachal-pradesh,2009,DAMBUK,10672,9804,91.87,JOMIN TAYENG,parties.IN.NCP,NCP,4967,50.66,RODING PERTIN,parties.IN.INC,INC,4837,130,1.32,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1388,arunachal-pradesh,2009,HAYULIANG,9943,9134,91.86,SHRI KALIKHO PUL,parties.IN.INC,INC,7788,85.26,SHRI BARITLUM AMA,parties.IN.AITC,AITC,998,6790,74.33,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1389,arunachal-pradesh,2009,KANUBARI,9926,9048,91.15,NEWLAI TINGKHATRA,parties.IN.INC,INC,4859,53.7,GABRIEL DENWANG WANGSU,parties.IN.PPA,PPA,4189,670,7.4,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1390,arunachal-pradesh,2009,KHONSA EAST,10360,7658,73.92,KAMTHOK LOWANG,parties.IN.AITC,AITC,3475,45.38,T L RAJKUMAR,parties.IN.INC,INC,3020,455,5.94,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1391,arunachal-pradesh,2009,KHONSA WEST,8711,7850,90.12,YUMSEM MATEY,parties.IN.INC,INC,4030,51.34,THAJAM ABOH,parties.IN.AITC,AITC,3562,468,5.96,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1392,arunachal-pradesh,2009,LEKANG,14391,12104,84.11,CHOWNA MEIN,parties.IN.INC,INC,6896,56.97,JAMES TECHI TARA,parties.IN.NCP,NCP,3950,2946,24.34,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1393,arunachal-pradesh,2009,LONGDING PUMAO,9754,8941,91.66,THANGWANG WANGHAM,parties.IN.INC,INC,4763,53.27,TANPHO WANGNAW,parties.IN.PPA,PPA,4178,585,6.54,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1394,arunachal-pradesh,2009,MARIYANG-GEKU,10676,9456,88.57,J K PANGGENG,parties.IN.INC,INC,4165,44.05,RAISING PERME,parties.IN.NCP,NCP,2885,1280,13.54,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1395,arunachal-pradesh,2009,MEBO,10732,9697,90.36,RALOM BORANG,parties.IN.NCP,NCP,5142,53.03,LOMBO TAYENG,parties.IN.INC,INC,4555,587,6.06,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1396,arunachal-pradesh,2009,MIAO,18728,15331,81.86,KAMLUNG MOSANG,parties.IN.INC,INC,9151,59.69,SAMCHOM NGEMU,parties.IN.NCP,NCP,6180,2971,19.38,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1397,arunachal-pradesh,2009,NAMPONG,7716,7014,90.9,SETONG SENA,parties.IN.INC,INC,5432,77.45,TOSHAM MOSSANG,parties.IN.IND,IND,1582,3850,54.9,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1398,arunachal-pradesh,2009,NAMSAI,19159,16146,84.27,NANG SATI MEIN,parties.IN.IND,IND,10477,64.89,CHOW PINGTHIKA NAMCHOOM,parties.IN.AITC,AITC,4778,5699,35.3,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1399,arunachal-pradesh,2009,NAMSANG,9599,7243,75.46,WANGKI LOWANG,parties.IN.INC,INC,4968,68.59,WANGLONG RAJKUMAR,parties.IN.NCP,NCP,2275,2693,37.18,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1400,arunachal-pradesh,2009,NARI-KOYU,6854,6054,88.33,TAKO DABI,parties.IN.INC,INC,3398,56.13,KENYIR RINGU,parties.IN.NCP,NCP,2656,742,12.26,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1401,arunachal-pradesh,2009,PANGIN,12937,10871,84.03,TAPANG TALOH,parties.IN.INC,INC,6826,62.79,KALING JERANG,parties.IN.NCP,NCP,4045,2781,25.58,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1402,arunachal-pradesh,2009,PASIGHAT EAST,20256,14920,73.66,BOSIRAM SIRAM,parties.IN.INC,INC,8908,59.71,KALING MOYONG,parties.IN.NCP,NCP,5683,3225,21.62,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1403,arunachal-pradesh,2009,PASIGHAT WEST,12399,10397,83.85,DR. TANGOR TAPAK,parties.IN.BJP,BJP,5529,53.18,OMAK APANG,parties.IN.INC,INC,4868,661,6.36,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1404,arunachal-pradesh,2009,PONGCHAU WAKKA,14066,12220,86.88,HONCHUN NGANDAM,parties.IN.INC,INC,7531,61.63,ANOK WANGSA,parties.IN.PPA,PPA,2976,4555,37.28,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1405,arunachal-pradesh,2009,ROING,11137,9507,85.36,SHRI LAETA UMBREY,parties.IN.AITC,AITC,5170,54.38,SMTI POMAYA MITHI,parties.IN.INC,INC,4337,833,8.76,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1406,arunachal-pradesh,2009,TEZU,15649,12949,82.75,KARIKHO KRI,parties.IN.INC,INC,8397,64.85,NAKUL CHAI,parties.IN.AITC,AITC,4552,3845,29.7,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1407,arunachal-pradesh,2009,TUTING YINGKIONG,10712,9019,84.2,ALO LIBANG,parties.IN.NCP,NCP,4827,53.52,GEGONG APANG,parties.IN.INC,INC,3457,1370,15.19,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1408,arunachal-pradesh,2009,ALONG EAST,13249,9751,73.6,JARKAR GAMLIN,parties.IN.INC,INC,5175,53.07,YOMTO JINI,parties.IN.AITC,AITC,4576,599,6.14,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1409,arunachal-pradesh,2009,ALONG WEST,11799,10195,86.41,GADAM ETE,parties.IN.INC,INC,5113,50.15,DUTER PADU,parties.IN.AITC,AITC,5082,31,0.3,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1410,arunachal-pradesh,2009,BAMENG,9330,7930,84.99,KUMAR WAII,parties.IN.INC,INC,5647,71.21,TAGUNG NERI,parties.IN.AITC,AITC,2283,3364,42.42,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1411,arunachal-pradesh,2009,BASAR,16904,13864,82.02,GOJEN GADI,parties.IN.INC,INC,8438,60.86,DAKTER BASAR,parties.IN.AITC,AITC,5317,3121,22.51,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1412,arunachal-pradesh,2009,BOMDILA,11038,7971,72.21,R. T. KHUNJUJU,parties.IN.INC,INC,4062,50.96,JAPU DERU,parties.IN.NCP,NCP,3670,392,4.92,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1413,arunachal-pradesh,2009,CHAYANG TAJO,8396,7006,83.44,KARYA BAGANG,parties.IN.AITC,AITC,3674,52.44,KAMENG DOLO,parties.IN.INC,INC,3332,342,4.88,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1414,arunachal-pradesh,2009,DAPORIJO,17152,12764,74.42,SHRI TAPEN SIGA,parties.IN.BJP,BJP,5009,39.24,SMTI YARI DULOM,parties.IN.INC,INC,3806,1203,9.42,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1415,arunachal-pradesh,2009,DIRANG,13760,11703,85.05,PHURPA TSERING,parties.IN.PPA,PPA,6618,56.55,TSERING GYURME,parties.IN.INC,INC,5085,1533,13.1,src-1b7bc1c9d39a
