entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-1967-himachal-pradesh-1,himachal-pradesh,1972,1,KINNAUR,THAKUR SEN NEGI,parties.IN.LRP,LRP,12896,71.42,1,won,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-1,himachal-pradesh,1972,1,KINNAUR,GYAN SINGH,parties.IN.INC,INC,5161,28.58,2,lost,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-2,himachal-pradesh,1972,2,RAMPUR,NEK RAM NEGI,parties.IN.INC,INC,7980,73.22,1,won,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-2,himachal-pradesh,1972,2,RAMPUR,BASANT RAM,parties.IN.NCO,NCO,1153,10.58,2,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-2,himachal-pradesh,1972,2,RAMPUR,NINZOO RAM,parties.IN.LRP,LRP,1033,9.48,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-2,himachal-pradesh,1972,2,RAMPUR,SAILOO,parties.IN.IND,IND,732,6.72,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-3,himachal-pradesh,1972,3,ROHRU,AMRIT SINGH RATHORE,parties.IN.INC,INC,4588,45.33,1,won,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-3,himachal-pradesh,1972,3,ROHRU,SATYA DEV BUSHAHRI,parties.IN.NCO,NCO,4036,39.88,2,lost,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-3,himachal-pradesh,1972,3,ROHRU,BALBIR SINGH DHAWAN,parties.IN.IND,IND,1497,14.79,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-4,himachal-pradesh,1972,4,JUBBAL KOTKHAI,RAM LAL,parties.IN.INC,INC,15201,93.83,1,won,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-4,himachal-pradesh,1972,4,JUBBAL KOTKHAI,PREM SINGH MEHTA,parties.IN.BJS,BJS,760,4.69,2,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-4,himachal-pradesh,1972,4,JUBBAL KOTKHAI,PADAM SINGH JHINA,parties.IN.IND,IND,240,1.48,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-5,himachal-pradesh,1972,5,CHOPAL,KEWAL RAM CHAUHAN,parties.IN.INC,INC,8717,82.56,1,won,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-5,himachal-pradesh,1972,5,CHOPAL,SHYAM SINGH,parties.IN.IND,IND,1035,9.8,2,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-1967-himachal-pradesh-5,himachal-pradesh,1972,5,CHOPAL,RADHA RAMAN SHASTRI,parties.IN.IND,IND,807,7.64,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a,minor,
