electoral_id,lgd_district_id,is_primary,lgd_snapshot,source_id
IN-AC-2008-haryana-378,haryana/rewari,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-379,haryana/gurugram,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-379,haryana/nuh,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-380,haryana/hisar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-381,haryana/hisar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-381,haryana/panchkula,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-382,haryana/bhiwani,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-383,haryana/hansi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-385,haryana/hansi,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-385,haryana/hisar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-386,haryana/hansi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-386,haryana/hisar,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-387,haryana/jind,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-388,haryana/hansi,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-388,haryana/hisar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-389,haryana/karnal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-390,haryana/karnal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-391,haryana/karnal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-392,haryana/panipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-393,haryana/karnal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-394,haryana/karnal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-396,haryana/panipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-397,haryana/panipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-398,haryana/kaithal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-399,haryana/kaithal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-400,haryana/kaithal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-401,haryana/kurukshetra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-402,haryana/kurukshetra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-403,haryana/kaithal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-404,haryana/yamunanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-405,haryana/kurukshetra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-406,haryana/kurukshetra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-407,haryana/jhajjar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-408,haryana/jhajjar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-409,haryana/jhajjar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-410,haryana/rohtak,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-411,haryana/jhajjar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-412,haryana/rohtak,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-413,haryana/rewari,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-414,haryana/rohtak,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-416,haryana/sirsa,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-417,haryana/sirsa,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-418,haryana/fatehabad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-419,haryana/sirsa,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-420,haryana/jind,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-420,haryana/kaithal,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-421,haryana/kaithal,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-421,haryana/sirsa,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-422,haryana/fatehabad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-423,haryana/sirsa,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-424,haryana/fatehabad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-425,haryana/sonipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-426,haryana/sonipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-427,haryana/sonipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-428,haryana/jind,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-429,haryana/jind,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-430,haryana/sonipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-431,haryana/sonipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-432,haryana/jind,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-haryana-433,haryana/sonipat,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-100,himachal-pradesh/una,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-101,himachal-pradesh/hamirpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-102,himachal-pradesh/bilaspur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-103,himachal-pradesh/hamirpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-104,himachal-pradesh/una,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-105,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-106,himachal-pradesh/chamba,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-107,himachal-pradesh/chamba,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-108,himachal-pradesh/chamba,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-109,himachal-pradesh/chamba,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-110,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-111,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-112,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-113,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-114,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-115,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-116,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-117,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-118,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-119,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-120,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-121,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-122,himachal-pradesh/kullu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-123,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-124,himachal-pradesh/kullu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-125,himachal-pradesh/chamba,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-126,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-127,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-128,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-129,himachal-pradesh/kinnaur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-130,himachal-pradesh/kullu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-131,himachal-pradesh/lahaul-and-spiti,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-132,himachal-pradesh/kullu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-132,himachal-pradesh/mandi,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-133,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-134,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-135,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-136,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-137,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-138,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-139,himachal-pradesh/solan,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-140,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-141,himachal-pradesh/solan,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-142,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-143,himachal-pradesh/solan,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-144,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-145,himachal-pradesh/sirmaur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-146,himachal-pradesh/solan,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-147,himachal-pradesh/sirmaur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-148,himachal-pradesh/sirmaur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-149,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-150,himachal-pradesh/sirmaur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-151,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-152,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-153,himachal-pradesh/solan,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-154,himachal-pradesh/sirmaur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-155,himachal-pradesh/shimla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-88,himachal-pradesh/bilaspur,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-88,himachal-pradesh/hamirpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-89,himachal-pradesh/hamirpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-90,himachal-pradesh/bilaspur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-91,himachal-pradesh/una,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-92,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-93,himachal-pradesh/mandi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-93,himachal-pradesh/solan,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-94,himachal-pradesh/una,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-95,himachal-pradesh/bilaspur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-96,himachal-pradesh/hamirpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-96,himachal-pradesh/una,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-97,himachal-pradesh/una,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-98,himachal-pradesh/kangra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-himachal-pradesh-99,himachal-pradesh/bilaspur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-1,jammu-and-kashmir/anantnag,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-10,jammu-and-kashmir/pulwama,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-11,jammu-and-kashmir/pulwama,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-12,jammu-and-kashmir/pulwama,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-13,jammu-and-kashmir/anantnag,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-14,jammu-and-kashmir/shopian,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-15,jammu-and-kashmir/pulwama,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-16,jammu-and-kashmir/shopian,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-17,jammu-and-kashmir/bandipora,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-18,jammu-and-kashmir/baramulla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-19,jammu-and-kashmir/baramulla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-2,jammu-and-kashmir/anantnag,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-20,jammu-and-kashmir/bandipora,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-21,jammu-and-kashmir/kupwara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-22,jammu-and-kashmir/kupwara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-23,jammu-and-kashmir/kupwara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-24,jammu-and-kashmir/kupwara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-25,jammu-and-kashmir/kupwara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-26,jammu-and-kashmir/baramulla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-27,jammu-and-kashmir/baramulla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-28,jammu-and-kashmir/baramulla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-29,jammu-and-kashmir/ganderbal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-3,jammu-and-kashmir/anantnag,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-3,jammu-and-kashmir/kulgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-30,jammu-and-kashmir/baramulla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-31,jammu-and-kashmir/baramulla,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-32,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-33,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-34,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-35,jammu-and-kashmir/rajouri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-36,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-39,jammu-and-kashmir/rajouri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-4,jammu-and-kashmir/anantnag,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-40,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-41,jammu-and-kashmir/poonch,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-42,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-43,jammu-and-kashmir/rajouri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-44,jammu-and-kashmir/poonch,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-45,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-46,jammu-and-kashmir/rajouri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-47,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-48,jammu-and-kashmir/samba,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-49,jammu-and-kashmir/jammu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-5,jammu-and-kashmir/anantnag,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-5,jammu-and-kashmir/kulgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-50,jammu-and-kashmir/poonch,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-51,jammu-and-kashmir/samba,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-57,jammu-and-kashmir/srinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-58,jammu-and-kashmir/budgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-59,jammu-and-kashmir/budgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-6,jammu-and-kashmir/anantnag,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-60,jammu-and-kashmir/budgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-60,jammu-and-kashmir/srinagar,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-61,jammu-and-kashmir/budgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-62,jammu-and-kashmir/srinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-63,jammu-and-kashmir/ganderbal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-64,jammu-and-kashmir/srinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-66,jammu-and-kashmir/ganderbal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-67,jammu-and-kashmir/budgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-69,jammu-and-kashmir/srinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-7,jammu-and-kashmir/kulgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-71,jammu-and-kashmir/kathua,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-72,jammu-and-kashmir/ramban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-73,jammu-and-kashmir/kathua,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-74,jammu-and-kashmir/doda,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-75,jammu-and-kashmir/kathua,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-76,jammu-and-kashmir/udhampur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-77,jammu-and-kashmir/doda,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-78,jammu-and-kashmir/reasi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-79,jammu-and-kashmir/reasi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-8,jammu-and-kashmir/kulgam,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-80,jammu-and-kashmir/kathua,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-81,jammu-and-kashmir/doda,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-81,jammu-and-kashmir/kishtwar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-82,jammu-and-kashmir/kathua,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-83,jammu-and-kashmir/kishtwar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-84,jammu-and-kashmir/samba,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-84,jammu-and-kashmir/udhampur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-85,jammu-and-kashmir/doda,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-85,jammu-and-kashmir/ramban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-86,jammu-and-kashmir/ramban,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-86,jammu-and-kashmir/reasi,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-86,jammu-and-kashmir/udhampur,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-87,jammu-and-kashmir/udhampur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jammu-and-kashmir-9,jammu-and-kashmir/anantnag,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2141,jharkhand/chatra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2142,jharkhand/latehar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2143,jharkhand/latehar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2144,jharkhand/palamu,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2145,jharkhand/chatra,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2146,jharkhand/bokaro,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2147,jharkhand/bokaro,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2148,jharkhand/dhanbad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2150,jharkhand/dhanbad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2151,jharkhand/dhanbad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2152,jharkhand/dumka,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2153,jharkhand/dumka,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2154,jharkhand/jamtara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2155,jharkhand/jamtara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2156,jharkhand/deoghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2156,jharkhand/jamtara,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2157,jharkhand/dumka,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2158,jharkhand/dhanbad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2159,jharkhand/bokaro,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2160,jharkhand/bokaro,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2160,jharkhand/giridih,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2161,jharkhand/giridih,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2162,jharkhand/bokaro,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2163,jharkhand/dhanbad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2164,jharkhand/deoghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2165,jharkhand/godda,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2166,jharkhand/dumka,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2167,jharkhand/deoghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2168,jharkhand/godda,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2169,jharkhand/dumka,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2170,jharkhand/hazaribagh,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2170,jharkhand/koderma,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2171,jharkhand/hazaribagh,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2171,jharkhand/ramgarh,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2172,jharkhand/hazaribagh,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2173,jharkhand/hazaribagh,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-jharkhand-2173,jharkhand/ramgarh,false,2026-06-05,src-3a2ad82ba6e5
