entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-punjab-258,punjab,2017,PATIALA,158855,106298,66.92,AMARINDER SINGH,,72586,68.29,DR.BALBIR SINGH,,20179,52407,49.31,src-1b7bc1c9d39a
IN-AC-2008-punjab-259,punjab,2017,PATIALA RURAL,205584,146668,71.34,BRAHM MOHINDRA,,68891,46.97,KARANVIR SINGH TIWANA,,41662,27229,18.56,src-1b7bc1c9d39a
IN-AC-2008-punjab-260,punjab,2017,RAJPURA,166630,128073,76.86,HARDIAL SINGH KAMBOJ,,59107,46.15,ASHUTOSH JOSHI,,26542,32565,25.43,src-1b7bc1c9d39a
IN-AC-2008-punjab-261,punjab,2017,SAMANA,178554,149226,83.57,RAJINDER SINGH,,62551,41.92,SURJIT SINGH RAKHRA,,52702,9849,6.6,src-1b7bc1c9d39a
IN-AC-2008-punjab-262,punjab,2017,SANOUR,204931,164785,80.41,HARINDER PAL SINGH CHANDUMAJRA,,58867,35.72,HARINDER PAL SINGH MANN,,53997,4870,2.95,src-1b7bc1c9d39a
IN-AC-2008-punjab-263,punjab,2017,SHUTRANA,165967,138639,83.53,NIRMAL SINGH,,58008,41.84,VANINDER KAUR LOOMBA,,39488,18520,13.36,src-1b7bc1c9d39a
IN-AC-2008-punjab-264,punjab,2017,BARNALA,171962,134152,78.01,GURMEET SINGH MEET HAHER,,47606,35.49,KEWAL SINGH DHILLON,,45174,2432,1.82,src-1b7bc1c9d39a
IN-AC-2008-punjab-265,punjab,2017,BHADAUR,153195,127298,83.1,PIRMAL SINGH DHAULA,,57095,44.85,SANT BALVIR SINGH GHUNAS,,36311,20784,16.33,src-1b7bc1c9d39a
IN-AC-2008-punjab-266,punjab,2017,DHURI,158498,128425,81.03,DALVIR SINGH GOLDY,,49347,38.42,JASVIR SINGH JASSI SEKHON,,46536,2811,2.18,src-1b7bc1c9d39a
IN-AC-2008-punjab-267,punjab,2017,DIRBA,174214,145670,83.62,HARPAL SINGH CHEEMA,,46434,31.88,AJAIB SINGH RATOLAN,,44789,1645,1.13,src-1b7bc1c9d39a
IN-AC-2008-punjab-268,punjab,2017,LEHRA,162114,138204,85.25,PARMINDER SINGH DHINDSA,,65550,47.43,RAJINDER KAUR BHATTAL,,38735,26815,19.4,src-1b7bc1c9d39a
IN-AC-2008-punjab-269,punjab,2017,MALERKOTLA,149304,126255,84.56,RAZIA SULTANA,,58982,46.72,MOHAMMAD OWAIS,,46280,12702,10.06,src-1b7bc1c9d39a
IN-AC-2008-punjab-270,punjab,2017,MEHAL KALAN,155500,125707,80.84,KULWANT SINGH PANDORI,,57551,45.78,AJIT SINGH SHANT,,30487,27064,21.53,src-1b7bc1c9d39a
IN-AC-2008-punjab-271,punjab,2017,SANGRUR,177122,142781,80.61,VIJAY INDER SINGLA,,67310,47.14,DINESH BANSAL,,36498,30812,21.58,src-1b7bc1c9d39a
IN-AC-2008-punjab-272,punjab,2017,SUNAM,185303,155406,83.87,AMAN ARORA,,72815,46.85,GOBIND SINGH LONGOWAL,,42508,30307,19.5,src-1b7bc1c9d39a
