election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenMar2017,S14,AC,1,Khundrakpam (GEN),25500,22896,89.79,1,THOKCHOM LOKESHWAR SINGH,INC,,12849,56.12,1,0,M,49,GEN
AcGenMar2017,S14,AC,1,Khundrakpam (GEN),25500,22896,89.79,2,THANGJAM MOHENDRO SINGH,BJP,,9790,42.76,0,0,M,59,GEN
AcGenMar2017,S14,AC,1,Khundrakpam (GEN),25500,22896,89.79,3,YUMLEMBAM JOGENDRO,CPM,,129,0.56,0,0,M,56,GEN
AcGenMar2017,S14,AC,1,Khundrakpam (GEN),25500,22896,89.79,4,LAIRENLAKPAM LALA SINGH,NPEP,,36,0.16,0,0,M,78,GEN
AcGenMar2017,S14,AC,1,Khundrakpam (GEN),25500,22896,89.79,5,NOTA,NOTA,,92,0.4,0,1,,,
AcGenMar2017,S14,AC,2,Heingang (GEN),30459,27394,89.94,1,NONGTHOMBAM BIREN SINGH,BJP,,10439,38.11,1,0,M,56,GEN
AcGenMar2017,S14,AC,2,Heingang (GEN),30459,27394,89.94,2,PANGEIJAM SARATCHANDRA SINGH,AITC,,9233,33.7,0,0,M,52,GEN
AcGenMar2017,S14,AC,2,Heingang (GEN),30459,27394,89.94,3,NAOROIBAM RATAN MEETEI (KAPU),INC,,7329,26.75,0,0,M,36,GEN
AcGenMar2017,S14,AC,2,Heingang (GEN),30459,27394,89.94,4,DR. GURUMAYUM TONSANA SHARMA,MDPF,,113,0.41,0,0,M,66,GEN
AcGenMar2017,S14,AC,2,Heingang (GEN),30459,27394,89.94,5,THOKCHOM ROMEO SINGH,IND,,91,0.33,0,0,M,45,GEN
AcGenMar2017,S14,AC,2,Heingang (GEN),30459,27394,89.94,6,NOTA,NOTA,,130,0.47,0,1,,,
AcGenMar2017,S14,AC,3,Khurai (GEN),31958,29188,91.33,1,LEISHANGTHEM SUSINDRO MEITEI,BJP,,15005,51.41,1,0,M,33,GEN
AcGenMar2017,S14,AC,3,Khurai (GEN),31958,29188,91.33,2,DR. NGAIRANGBAM BIJOY SINGH,INC,,13061,44.75,0,0,M,71,GEN
AcGenMar2017,S14,AC,3,Khurai (GEN),31958,29188,91.33,3,R.K.AMUSANA,CPI,,800,2.74,0,0,M,54,GEN
AcGenMar2017,S14,AC,3,Khurai (GEN),31958,29188,91.33,4,NOTA,NOTA,,322,1.1,0,1,,,
AcGenMar2017,S14,AC,4,Kshetrigao,33096,30303,91.56,1,NAHAKPAM INDRAJIT SINGH,BJP,,10411,34.36,1,0,M,44,GEN
AcGenMar2017,S14,AC,4,Kshetrigao,33096,30303,91.56,2,MD. AMIN SHAH,INC,,10031,33.1,0,0,M,37,GEN
AcGenMar2017,S14,AC,4,Kshetrigao,33096,30303,91.56,3,TH. NANDAKISHOR SINGH,MNDF,,9190,30.33,0,0,M,60,GEN
AcGenMar2017,S14,AC,4,Kshetrigao,33096,30303,91.56,4,VIVEKRAJ WANGKHEM,NPEP,,281,0.93,0,0,M,42,GEN
AcGenMar2017,S14,AC,4,Kshetrigao,33096,30303,91.56,5,MD. AZIZUL HAGUE KHAN,MPEP,,80,0.26,0,0,M,65,GEN
AcGenMar2017,S14,AC,4,Kshetrigao,33096,30303,91.56,6,NOTA,NOTA,,174,0.57,0,1,,,
AcGenMar2017,S14,AC,5,Thongju,30135,26846,89.09,1,THONGAM BISWAJIT SINGH,BJP,,16809,62.61,1,0,M,41,GEN
AcGenMar2017,S14,AC,5,Thongju,30135,26846,89.09,2,THOKCHOM AJIT SINGH,INC,,9508,35.42,0,0,M,53,GEN
AcGenMar2017,S14,AC,5,Thongju,30135,26846,89.09,3,L. GEETARANJAN SHARMA,AITC,,131,0.49,0,0,M,31,GEN
AcGenMar2017,S14,AC,5,Thongju,30135,26846,89.09,4,NOTA,NOTA,,398,1.48,0,1,,,
AcGenMar2017,S14,AC,6,Keirao,27732,26130,94.22,1,LOUREMBAM RAMESHWOR MEETEI,BJP,,5959,22.81,1,0,M,37,GEN
AcGenMar2017,S14,AC,6,Keirao,27732,26130,94.22,2,MD. NASIRUDDIN KHAN,IND,,5421,20.75,0,0,M,35,GEN
AcGenMar2017,S14,AC,6,Keirao,27732,26130,94.22,3,KARAM THAMARJIT SINGH,INC,,4715,18.04,0,0,M,43,GEN
AcGenMar2017,S14,AC,6,Keirao,27732,26130,94.22,4,THONGRAM GOPEN,NEINDP,,4477,17.13,0,0,M,41,GEN
AcGenMar2017,S14,AC,6,Keirao,27732,26130,94.22,5,MD. ISLAMUDDIN KHAN,NCP,,3241,12.4,0,0,M,53,GEN
AcGenMar2017,S14,AC,6,Keirao,27732,26130,94.22,6,NOTA,NOTA,,80,0.31,0,1,,,
AcGenMar2017,S14,AC,7,Andro,33075,30049,90.85,1,THOUNAOJAM SHYAMKUMAR,INC,,18948,63.06,1,0,M,46,GEN
AcGenMar2017,S14,AC,7,Andro,33075,30049,90.85,2,DR. NIMAICHAND LUWANG,BJP,,10787,35.9,0,0,M,69,GEN
