entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1967-jammu-and-kashmir-1,jammu-and-kashmir,1967,KARNAH,29430,0,0,M. YOUNAS,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-10,jammu-and-kashmir,1967,PATTAN,26592,13645,51.31,G. R. DAR,parties.IN.JKNC,JKN,7764,56.9,G. Q. B. BEDAR,parties.IN.INC,INC,5881,1883,13.8,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-11,jammu-and-kashmir,1967,SONAWARI,34150,20844,61.04,A. A. PAREY,parties.IN.INC,INC,13563,65.07,G. RATHER,parties.IN.JKNC,JKN,7281,6282,30.14,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-12,jammu-and-kashmir,1967,GULMARG,27530,12370,44.93,S. S. SINGH,parties.IN.JKNC,JKN,9970,80.6,G. M. B. JALILE,parties.IN.INC,INC,2400,7570,61.2,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-13,jammu-and-kashmir,1967,URI,23068,0,0,M. M. KHAN,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-14,jammu-and-kashmir,1967,KANGAN,25997,0,0,M. B. AHMAD,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-15,jammu-and-kashmir,1967,GANDERBAL,24647,0,0,M. M. BHAT,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-16,jammu-and-kashmir,1967,AMIRAKADAL,27722,14245,51.39,G. M. SADIQ,parties.IN.INC,INC,10480,73.57,G. A. SOFI,parties.IN.JKNC,JKN,3765,6715,47.14,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-17,jammu-and-kashmir,1967,HABAKADAL,22254,7431,33.39,S. K. KAUL,parties.IN.INC,INC,3486,46.91,R. N. KAUL,parties.IN.JKNC,JKN,1555,1931,25.98,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-18,jammu-and-kashmir,1967,TANKIPORA,20544,7910,38.5,N. MOHAMAD,parties.IN.INC,INC,5340,67.51,A. R. KENG,parties.IN.JKNC,JKN,2570,2770,35.02,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-19,jammu-and-kashmir,1967,KHANYAR,23503,5906,25.13,G. AHMED,parties.IN.INC,INC,2656,44.97,G. A. R. BHAT,parties.IN.JKNC,JKN,2595,61,1.03,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-2,jammu-and-kashmir,1967,KUPWARA,23576,0,0,M. S. TANTRAY,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-20,jammu-and-kashmir,1967,SAFAKADAL,26423,6450,24.41,B. G. MOHAMAD,parties.IN.JKNC,JKN,4558,70.67,M. M. SALALI,parties.IN.INC,INC,1892,2666,41.34,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-21,jammu-and-kashmir,1967,ZADIBAL,25338,6908,27.26,S. ABDULLAH,parties.IN.JKNC,JKN,3599,52.1,M. A. SHAIR,parties.IN.INC,INC,1974,1625,23.52,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-22,jammu-and-kashmir,1967,HAZARATBAL,30144,11906,39.5,M. Y. SIDIQI,parties.IN.JKNC,JKN,6550,55.01,G. A. SOFI,parties.IN.INC,INC,4763,1787,15,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-23,jammu-and-kashmir,1967,BEERWA,26429,0,0,A. QUDDUS,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-24,jammu-and-kashmir,1967,KHAN SAHIB,28558,0,0,A. G. NAMTHALI,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-25,jammu-and-kashmir,1967,BADGAM,25146,9748,38.77,H. S. MEHDI,parties.IN.JKNC,JKN,6250,64.12,M. S. ALI,parties.IN.INC,INC,2304,3946,40.48,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-26,jammu-and-kashmir,1967,CHARARI SHARIEF,24871,11954,48.06,A. QAYUM,parties.IN.INC,INC,6241,52.21,G. N. WANI,parties.IN.JKNC,JKN,4766,1475,12.34,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-27,jammu-and-kashmir,1967,CHADURA,24188,13517,55.88,G. M. MIR,parties.IN.INC,INC,9050,66.95,A. R. MAGREY,parties.IN.JKNC,JKN,4467,4583,33.9,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-28,jammu-and-kashmir,1967,RAJPURA,28190,0,0,G. M. RAJPORI,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-29,jammu-and-kashmir,1967,PULWAMA,27706,0,0,M. SONAULLAH,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-3,jammu-and-kashmir,1967,LOLAB,26060,0,0,G. N. WANI,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-30,jammu-and-kashmir,1967,PAMPORE,23446,8126,34.66,P. M. SHAH,parties.IN.INC,INC,5271,64.87,A. A. DAR,parties.IN.IND,IND,2855,2416,29.74,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-31,jammu-and-kashmir,1967,TRAL,23000,17716,77.03,A. M. NAIK,parties.IN.IND,IND,12781,72.14,A. G. TRALI,parties.IN.INC,INC,4935,7846,44.28,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-32,jammu-and-kashmir,1967,SHOPIAN,27320,16578,60.68,S. A. SHAMIM,parties.IN.IND,IND,7576,45.7,G. H. KHAN,parties.IN.INC,INC,6195,1381,8.33,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-33,jammu-and-kashmir,1967,NOORABAD,29634,0,0,A. AZIY,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-34,jammu-and-kashmir,1967,DEVSAR,27407,0,0,M. N. KOUL,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-35,jammu-and-kashmir,1967,KULGAM,28729,0,0,M. Y. BHAT,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-36,jammu-and-kashmir,1967,NANDI,26438,0,0,A. REHMAN,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-37,jammu-and-kashmir,1967,PAHALGAM,25244,0,0,M. LAL,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-38,jammu-and-kashmir,1967,BIJIBEHARA,25412,0,0,M. M. SYEED,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-39,jammu-and-kashmir,1967,ANANTNAG,22966,0,0,SHAMASUDDIN,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-4,jammu-and-kashmir,1967,BANDIPORA,32546,22185,68.17,M. A. KHAN,parties.IN.INC,INC,12733,57.39,A. K. KHAN,parties.IN.JKNC,JKN,8288,4445,20.03,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-40,jammu-and-kashmir,1967,KOTHAR,25026,0,0,M. A. KHAN,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-41,jammu-and-kashmir,1967,VERINAG,24817,0,0,M. QASIM,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-42,jammu-and-kashmir,1967,NAUBUG,24710,0,0,HASSAN-UD-DIN,parties.IN.INC,INC,0,,,,,,,,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-43,jammu-and-kashmir,1967,LEH,24984,19917,79.72,S. WANGYAL,parties.IN.INC,INC,16270,81.69,N. C. STANZIN,parties.IN.IND,IND,3647,12623,63.38,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-44,jammu-and-kashmir,1967,KARGIL,26829,18177,67.75,K. M. A. KHAN,parties.IN.IND,IND,10868,59.79,A. I. SHAH,parties.IN.INC,INC,7309,3559,19.58,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-45,jammu-and-kashmir,1967,KISHTWAR,26950,11185,41.5,G. MUSTAFA,parties.IN.INC,INC,7726,69.07,G. NABI,parties.IN.IND,IND,3459,4267,38.14,src-1b7bc1c9d39a
