entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-rajasthan-1,rajasthan,2003,BHADRA,171604,131154,76.43,DR. SURESH CHAUDHARY,parties.IN.IND,IND,37993,28.97,BIMLA,parties.IN.BJP,BJP,33327,4666,3.56,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-10,rajasthan,2003,PILIBANGA,185257,145985,78.8,RAM PRATAP KASANIYA,parties.IN.IND,IND,33673,23.07,GANGAJAL,parties.IN.BJP,BJP,31596,2077,1.43,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-100,rajasthan,2003,MASUDA,147848,101095,68.38,VISHNU MODI,parties.IN.BJP,BJP,45517,45.02,HAZI KAYUM KHAN,parties.IN.INC,INC,36107,9410,9.3,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-101,rajasthan,2003,BHINAI,134212,99470,74.11,SANWAR LAL,parties.IN.BJP,BJP,49088,49.35,BRAHMDEV KUMAWAT,parties.IN.INC,INC,47400,1688,1.7,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-102,rajasthan,2003,KEKRI,147243,100416,68.2,GOPAL LAL DHOBI,parties.IN.BJP,BJP,53269,53.05,BABU LAL SINGARIA,parties.IN.INC,INC,39407,13862,13.81,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-103,rajasthan,2003,HINDOLI,139960,88799,63.45,HARI MOHAN,parties.IN.INC,INC,30935,34.84,NATHU LAL,parties.IN.BJP,BJP,30122,813,0.92,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-104,rajasthan,2003,NAINWA,130735,87366,66.83,RAM NARAYAN,parties.IN.INC,INC,39847,45.61,HEMRAJ,parties.IN.BJP,BJP,36962,2885,3.3,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-105,rajasthan,2003,PATAN,127698,83484,65.38,BABU LAL,parties.IN.BJP,BJP,33691,40.36,GHASI LAL MEGHWAL,parties.IN.INC,INC,29339,4352,5.22,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-106,rajasthan,2003,BUNDI,156564,106162,67.81,MAMTA SHARMA,parties.IN.INC,INC,43401,40.88,SUMAN,parties.IN.BJP,BJP,38860,4541,4.28,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-107,rajasthan,2003,KOTA,256126,168180,65.66,OM BIRLA,parties.IN.BJP,BJP,87197,51.85,SHANTI KUMAR DHARIWAL,parties.IN.INC,INC,77096,10101,6.01,src-1b7bc1c9d39a
