entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-sikkim-1,sikkim,1979,YOKSAM,3743,2385,63.72,SANCHAMAN LIMBOO,parties.IN.SJP,SJP,754,31.61,ASHOK KUMAR SUBBA,parties.IN.IND,IND,556,198,8.3,src-1b7bc1c9d39a
IN-AC-1976-sikkim-10,sikkim,1979,JORTHANG-NAYABAZAR,4208,3129,74.36,BHIM BAHADUR GURUNG,parties.IN.SCR,SCR,754,24.1,LILA KUMAR RAI,parties.IN.SJP,SJP,693,61,1.95,src-1b7bc1c9d39a
IN-AC-1976-sikkim-11,sikkim,1979,RALONG,2530,1663,65.73,CHAMLA TSHERING,parties.IN.SCR,SCR,438,26.34,SONAM PINTSO TAKAPA,parties.IN.IND,IND,371,67,4.03,src-1b7bc1c9d39a
IN-AC-1976-sikkim-12,sikkim,1979,WAK,2770,1466,52.92,GARJAMAN GURUNG,parties.IN.SPC,SPC,504,34.38,DURGA PRASAD RAJALIM,parties.IN.SJP,SJP,408,96,6.55,src-1b7bc1c9d39a
IN-AC-1976-sikkim-13,sikkim,1979,DAMTHANG,3788,2537,66.97,PRADEEP YANZONE,parties.IN.SCR,SCR,661,26.05,MANI RAJ RAI,parties.IN.SJP,SJP,622,39,1.53,src-1b7bc1c9d39a
IN-AC-1976-sikkim-14,sikkim,1979,MELLI,3394,2488,73.31,MOHAN PRASAD SHARMA,parties.IN.SJP,SJP,669,26.89,SAILESH CHANDRA PRADHAN,parties.IN.IND,IND,528,141,5.67,src-1b7bc1c9d39a
IN-AC-1976-sikkim-15,sikkim,1979,RATEYPANI - WEST PENDAM,4127,2481,60.12,BIR BAHADUR LOHAR,parties.IN.SCR,SCR,1348,54.33,ISORY MAJHEE,parties.IN.SPC,SPC,784,564,22.73,src-1b7bc1c9d39a
IN-AC-1976-sikkim-16,sikkim,1979,TEMI-TARKU,3136,2023,64.51,NAR BAHADUR KHATIWADA,parties.IN.SPC,SPC,762,37.67,HARIKRISHNA SHARMA,parties.IN.SJP,SJP,455,307,15.18,src-1b7bc1c9d39a
IN-AC-1976-sikkim-17,sikkim,1979,CENTRAL PENDAM-EAST PENDAM,6076,3548,58.39,BHUWANI PRASAD KHAREL,parties.IN.SCR,SCR,1346,37.94,TOGA NIDHI BHANDARI,parties.IN.SJP,SJP,775,571,16.1,src-1b7bc1c9d39a
IN-AC-1976-sikkim-18,sikkim,1979,RHENOCK,3214,2186,68.01,KHARANANDA UPRETI,parties.IN.SCR,SCR,504,23.06,BHUWANI PRASAD DAHAL,parties.IN.JP,JNP,358,146,6.68,src-1b7bc1c9d39a
IN-AC-1976-sikkim-19,sikkim,1979,REGU,4179,2408,57.62,TULSHI SHARMA,parties.IN.SJP,SJP,622,25.83,KARNA BAHADUR,parties.IN.IND,IND,560,62,2.57,src-1b7bc1c9d39a
IN-AC-1976-sikkim-2,sikkim,1979,TASHIDING,2716,1547,56.96,DAWGYAL PENTSO BHUTIA,parties.IN.SJP,SJP,729,47.12,PHURBA WANGYAL LASSOPA,parties.IN.JP,JNP,502,227,14.67,src-1b7bc1c9d39a
IN-AC-1976-sikkim-20,sikkim,1979,PATHING,3774,2326,61.63,RAM LEPCHA,parties.IN.SCR,SCR,713,30.65,CHITIM BHUTIA,parties.IN.SJP,SJP,525,188,8.08,src-1b7bc1c9d39a
IN-AC-1976-sikkim-21,sikkim,1979,LOOSING PACHEKHANI,3660,2007,54.84,JAGAT BANDHU PRADHAN,parties.IN.SCR,SCR,889,44.29,BANS BAHADUR BASNET,parties.IN.SJP,SJP,334,555,27.65,src-1b7bc1c9d39a
IN-AC-1976-sikkim-22,sikkim,1979,KHAMDONG,3304,2445,74,DAL BAHADUR DAMAI,parties.IN.SPC,SPC,879,35.95,TILOCHAN,parties.IN.SJP,SJP,705,174,7.12,src-1b7bc1c9d39a
IN-AC-1976-sikkim-23,sikkim,1979,DJONGU,2921,1889,64.67,ATHUP LEPCHA,parties.IN.SJP,SJP,865,45.79,KAZI LHENDUP DORJEE KANGSARPA,parties.IN.JP,JNP,503,362,19.16,src-1b7bc1c9d39a
IN-AC-1976-sikkim-24,sikkim,1979,LACHEN MANGSHILA,3811,1894,49.7,TENZING DADUL BHUTIA,parties.IN.SJP,SJP,864,45.62,TASHA TENGAY LEPCHA,parties.IN.JP,JNP,525,339,17.9,src-1b7bc1c9d39a
IN-AC-1976-sikkim-25,sikkim,1979,KABI TINGDA,2860,1682,58.81,SONAM TSHERING,parties.IN.SJP,SJP,852,50.65,KALZANG GYATSO,parties.IN.JP,JNP,713,139,8.26,src-1b7bc1c9d39a
IN-AC-1976-sikkim-26,sikkim,1979,RAKDONG TINTEK,3816,2408,63.1,DUGO BHUTIA,parties.IN.SPC,SPC,1387,57.6,LODEN TSERING BHUTIA,parties.IN.SJP,SJP,498,889,36.92,src-1b7bc1c9d39a
IN-AC-1976-sikkim-27,sikkim,1979,MARTAM,3586,1979,55.19,SAMTEN TSHERING,parties.IN.SJP,SJP,731,36.94,RAPZANG LAMA,parties.IN.SPC,SPC,597,134,6.77,src-1b7bc1c9d39a
IN-AC-1976-sikkim-28,sikkim,1979,RUMTEK,4316,2429,56.28,DADUL BHUTIA,parties.IN.SJP,SJP,948,39.03,KARMA GYAMPO BHUTIA,parties.IN.SPC,SPC,602,346,14.25,src-1b7bc1c9d39a
IN-AC-1976-sikkim-29,sikkim,1979,ASSAM LINGJEY,3113,1755,56.38,SHERAB PALDEN,parties.IN.SJP,SJP,1120,63.82,PHUCHUNG TSHERING,parties.IN.SCR,SCR,405,715,40.74,src-1b7bc1c9d39a
