entity_id,time,fuel_type,value,source_id
andhra-pradesh,2025,renewable,18364.26,src-90a0132fd807
arunachal-pradesh,2015,all,1298.72,src-90a0132fd807
arunachal-pradesh,2015,hydro,1280.25,src-90a0132fd807
arunachal-pradesh,2015,renewable,18.47,src-90a0132fd807
arunachal-pradesh,2016,all,1265.6,src-90a0132fd807
arunachal-pradesh,2016,hydro,1249.01,src-90a0132fd807
arunachal-pradesh,2016,renewable,16.59,src-90a0132fd807
arunachal-pradesh,2017,all,1417.44,src-90a0132fd807
arunachal-pradesh,2017,hydro,1416.74,src-90a0132fd807
arunachal-pradesh,2017,renewable,0.7,src-90a0132fd807
arunachal-pradesh,2018,all,1400.77,src-90a0132fd807
arunachal-pradesh,2018,hydro,1399.01,src-90a0132fd807
arunachal-pradesh,2018,renewable,1.76,src-90a0132fd807
arunachal-pradesh,2019,all,1788.7,src-90a0132fd807
arunachal-pradesh,2019,hydro,1786.46,src-90a0132fd807
arunachal-pradesh,2019,renewable,2.24,src-90a0132fd807
arunachal-pradesh,2020,all,3453.43,src-90a0132fd807
arunachal-pradesh,2020,hydro,3451.34,src-90a0132fd807
arunachal-pradesh,2020,renewable,2.09,src-90a0132fd807
arunachal-pradesh,2021,all,4163.39,src-90a0132fd807
arunachal-pradesh,2021,hydro,4161.28,src-90a0132fd807
arunachal-pradesh,2021,renewable,2.11,src-90a0132fd807
arunachal-pradesh,2022,all,4845.74,src-90a0132fd807
arunachal-pradesh,2022,hydro,4820.94,src-90a0132fd807
arunachal-pradesh,2022,renewable,24.8,src-90a0132fd807
arunachal-pradesh,2023,all,4280.73,src-90a0132fd807
arunachal-pradesh,2023,hydro,4278.18,src-90a0132fd807
arunachal-pradesh,2023,renewable,2.55,src-90a0132fd807
arunachal-pradesh,2024,all,4207.04,src-90a0132fd807
arunachal-pradesh,2024,hydro,4205.16,src-90a0132fd807
arunachal-pradesh,2024,renewable,1.88,src-90a0132fd807
arunachal-pradesh,2025,all,4854.42,src-90a0132fd807
arunachal-pradesh,2025,hydro,4851.79,src-90a0132fd807
arunachal-pradesh,2025,renewable,2.63,src-90a0132fd807
assam,2015,all,4613.04,src-90a0132fd807
assam,2015,coal,117.12,src-90a0132fd807
assam,2015,gas,3214.32,src-90a0132fd807
assam,2015,hydro,1190.68,src-90a0132fd807
assam,2015,renewable,90.92,src-90a0132fd807
assam,2016,all,6144.65,src-90a0132fd807
assam,2016,coal,1680.27,src-90a0132fd807
assam,2016,gas,2816.24,src-90a0132fd807
assam,2016,hydro,1484.86,src-90a0132fd807
assam,2016,renewable,163.28,src-90a0132fd807
assam,2017,all,5996.61,src-90a0132fd807
assam,2017,coal,1732.17,src-90a0132fd807
assam,2017,gas,2582.14,src-90a0132fd807
assam,2017,hydro,1657.81,src-90a0132fd807
assam,2017,renewable,24.49,src-90a0132fd807
assam,2018,all,7073.85,src-90a0132fd807
assam,2018,coal,2824.21,src-90a0132fd807
assam,2018,gas,2706.41,src-90a0132fd807
assam,2018,hydro,1490.54,src-90a0132fd807
assam,2018,renewable,52.69,src-90a0132fd807
assam,2019,all,8089.13,src-90a0132fd807
assam,2019,coal,3929.96,src-90a0132fd807
assam,2019,gas,2808.73,src-90a0132fd807
assam,2019,hydro,1291.68,src-90a0132fd807
assam,2019,renewable,58.76,src-90a0132fd807
assam,2020,all,6020.53,src-90a0132fd807
assam,2020,coal,2976.74,src-90a0132fd807
assam,2020,gas,2721.4,src-90a0132fd807
assam,2020,hydro,270.87,src-90a0132fd807
assam,2020,renewable,51.519999999999996,src-90a0132fd807
assam,2021,all,8398.9,src-90a0132fd807
assam,2021,coal,4201.45,src-90a0132fd807
assam,2021,gas,3399.1,src-90a0132fd807
assam,2021,hydro,676.24,src-90a0132fd807
assam,2021,renewable,122.11,src-90a0132fd807
assam,2022,all,9154.32,src-90a0132fd807
assam,2022,coal,5026.24,src-90a0132fd807
assam,2022,gas,3366.84,src-90a0132fd807
assam,2022,hydro,481.6,src-90a0132fd807
assam,2022,renewable,279.64,src-90a0132fd807
assam,2023,all,9429.34,src-90a0132fd807
assam,2023,coal,5058.11,src-90a0132fd807
assam,2023,gas,3375.27,src-90a0132fd807
assam,2023,hydro,614.7,src-90a0132fd807
assam,2023,renewable,381.26,src-90a0132fd807
assam,2024,all,9708.31,src-90a0132fd807
assam,2024,coal,4787.2,src-90a0132fd807
assam,2024,gas,3407.99,src-90a0132fd807
assam,2024,hydro,998.75,src-90a0132fd807
assam,2024,renewable,514.37,src-90a0132fd807
assam,2025,all,9043.23,src-90a0132fd807
assam,2025,coal,4294.86,src-90a0132fd807
assam,2025,gas,2860.09,src-90a0132fd807
assam,2025,hydro,1424.5,src-90a0132fd807
assam,2025,renewable,463.78,src-90a0132fd807
bihar,2015,all,20992.11,src-90a0132fd807
bihar,2015,coal,20827.01,src-90a0132fd807
bihar,2015,renewable,165.1,src-90a0132fd807
bihar,2016,all,24804.39,src-90a0132fd807
bihar,2016,coal,24514.85,src-90a0132fd807
bihar,2016,renewable,289.54,src-90a0132fd807
bihar,2017,all,28749.09,src-90a0132fd807
bihar,2017,coal,28440.03,src-90a0132fd807
bihar,2017,renewable,309.06,src-90a0132fd807
bihar,2018,all,32658.66,src-90a0132fd807
bihar,2018,coal,32170.52,src-90a0132fd807
bihar,2018,renewable,488.14,src-90a0132fd807
bihar,2019,all,35719.44,src-90a0132fd807
bihar,2019,coal,35360.76,src-90a0132fd807
bihar,2019,renewable,358.68,src-90a0132fd807
bihar,2020,all,34092.75,src-90a0132fd807
bihar,2020,coal,33866.14,src-90a0132fd807
bihar,2020,renewable,226.61,src-90a0132fd807
bihar,2021,all,44180.24,src-90a0132fd807
bihar,2021,coal,43940.4,src-90a0132fd807
bihar,2021,renewable,239.84,src-90a0132fd807
bihar,2022,all,55489.04,src-90a0132fd807
bihar,2022,coal,55200.21,src-90a0132fd807
bihar,2022,renewable,288.83,src-90a0132fd807
bihar,2023,all,58703.89,src-90a0132fd807
bihar,2023,coal,58361.8,src-90a0132fd807
bihar,2023,renewable,342.09,src-90a0132fd807
bihar,2024,all,61202.85,src-90a0132fd807
bihar,2024,coal,60757.75,src-90a0132fd807
bihar,2024,renewable,445.1,src-90a0132fd807
bihar,2025,all,59778.46,src-90a0132fd807
bihar,2025,coal,59334.41,src-90a0132fd807
bihar,2025,renewable,444.04999999999995,src-90a0132fd807
chandigarh,2015,all,3.4,src-90a0132fd807
chandigarh,2015,renewable,3.4,src-90a0132fd807
chandigarh,2016,all,4.17,src-90a0132fd807
chandigarh,2016,renewable,4.17,src-90a0132fd807
chandigarh,2017,all,7.87,src-90a0132fd807
chandigarh,2017,renewable,7.87,src-90a0132fd807
chandigarh,2018,all,13.51,src-90a0132fd807
chandigarh,2018,renewable,13.51,src-90a0132fd807
chandigarh,2019,all,13.33,src-90a0132fd807
chandigarh,2019,renewable,13.33,src-90a0132fd807
chandigarh,2020,all,10.16,src-90a0132fd807
chandigarh,2020,renewable,10.16,src-90a0132fd807
chandigarh,2021,all,14.19,src-90a0132fd807
chandigarh,2021,renewable,14.19,src-90a0132fd807
chandigarh,2022,all,12.61,src-90a0132fd807
chandigarh,2022,renewable,12.61,src-90a0132fd807
chandigarh,2023,all,11.7,src-90a0132fd807
chandigarh,2023,renewable,11.7,src-90a0132fd807
chandigarh,2024,all,8.79,src-90a0132fd807
chandigarh,2024,renewable,8.79,src-90a0132fd807
chandigarh,2025,all,7.27,src-90a0132fd807
chandigarh,2025,renewable,7.27,src-90a0132fd807
chhattisgarh,2015,all,90715.75,src-90a0132fd807
chhattisgarh,2015,coal,89189.99,src-90a0132fd807
chhattisgarh,2015,hydro,323.3,src-90a0132fd807
chhattisgarh,2015,renewable,1202.46,src-90a0132fd807
chhattisgarh,2016,all,107132.43,src-90a0132fd807
chhattisgarh,2016,coal,105532.42,src-90a0132fd807
chhattisgarh,2016,hydro,153.76,src-90a0132fd807
chhattisgarh,2016,renewable,1446.25,src-90a0132fd807
chhattisgarh,2017,all,111110.96,src-90a0132fd807
chhattisgarh,2017,coal,109863.69,src-90a0132fd807
chhattisgarh,2017,hydro,178.07,src-90a0132fd807
chhattisgarh,2017,renewable,1069.2,src-90a0132fd807
chhattisgarh,2018,all,116659.45,src-90a0132fd807
chhattisgarh,2018,coal,115471.25,src-90a0132fd807
chhattisgarh,2018,hydro,243.08,src-90a0132fd807
chhattisgarh,2018,renewable,945.12,src-90a0132fd807
chhattisgarh,2019,all,119336.93,src-90a0132fd807
chhattisgarh,2019,coal,117992.27,src-90a0132fd807
chhattisgarh,2019,hydro,236.79,src-90a0132fd807
chhattisgarh,2019,renewable,1107.8700000000001,src-90a0132fd807
chhattisgarh,2020,all,136667.58,src-90a0132fd807
chhattisgarh,2020,coal,134614.5,src-90a0132fd807
chhattisgarh,2020,hydro,419.19,src-90a0132fd807
chhattisgarh,2020,renewable,1633.8899999999999,src-90a0132fd807
chhattisgarh,2021,all,143213.2,src-90a0132fd807
chhattisgarh,2021,coal,140870.87,src-90a0132fd807
chhattisgarh,2021,hydro,404.13,src-90a0132fd807
chhattisgarh,2021,renewable,1938.2,src-90a0132fd807
chhattisgarh,2022,all,144839.63,src-90a0132fd807
chhattisgarh,2022,coal,142599.2,src-90a0132fd807
chhattisgarh,2022,hydro,237.37,src-90a0132fd807
chhattisgarh,2022,renewable,2003.06,src-90a0132fd807
chhattisgarh,2023,all,165187.83,src-90a0132fd807
chhattisgarh,2023,coal,162388.63,src-90a0132fd807
chhattisgarh,2023,hydro,321.76,src-90a0132fd807
chhattisgarh,2023,renewable,2477.44,src-90a0132fd807
chhattisgarh,2024,all,170076.72,src-90a0132fd807
chhattisgarh,2024,coal,166431.38,src-90a0132fd807
chhattisgarh,2024,hydro,419.42,src-90a0132fd807
chhattisgarh,2024,renewable,3225.92,src-90a0132fd807
chhattisgarh,2025,all,171852.27,src-90a0132fd807
chhattisgarh,2025,coal,168085.69,src-90a0132fd807
chhattisgarh,2025,hydro,342.04,src-90a0132fd807
chhattisgarh,2025,renewable,3424.54,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2015,all,4.75,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2015,renewable,4.75,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2016,all,15.72,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2016,renewable,15.72,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2017,all,23.76,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2017,renewable,23.76,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2018,all,24.7,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2018,renewable,24.7,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2019,all,28.02,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2019,renewable,28.02,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2020,all,52.01,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2020,renewable,52.01,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2021,all,96.83,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2021,renewable,96.83000000000001,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2022,all,30.63,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2022,renewable,30.63,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2023,all,28.87,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2023,renewable,28.869999999999997,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2024,all,28.63,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2024,renewable,28.63,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2025,all,33.14,src-90a0132fd807
dadra-and-nagar-haveli-and-daman-and-diu,2025,renewable,33.14,src-90a0132fd807
delhi,2015,all,6335.1,src-90a0132fd807
delhi,2015,coal,2288.04,src-90a0132fd807
delhi,2015,gas,3918.06,src-90a0132fd807
delhi,2015,renewable,129,src-90a0132fd807
delhi,2016,all,6398.01,src-90a0132fd807
delhi,2016,coal,1704.85,src-90a0132fd807
delhi,2016,gas,4548.41,src-90a0132fd807
delhi,2016,renewable,144.75,src-90a0132fd807
delhi,2017,all,7289.79,src-90a0132fd807
delhi,2017,coal,1556.97,src-90a0132fd807
delhi,2017,gas,5491.73,src-90a0132fd807
delhi,2017,renewable,241.09,src-90a0132fd807
delhi,2018,all,7423.69,src-90a0132fd807
delhi,2018,coal,1400.33,src-90a0132fd807
delhi,2018,gas,5735.71,src-90a0132fd807
delhi,2018,renewable,287.65,src-90a0132fd807
delhi,2019,all,6438.8,src-90a0132fd807
delhi,2019,gas,6015.11,src-90a0132fd807
delhi,2019,renewable,423.69,src-90a0132fd807
delhi,2020,all,5730.71,src-90a0132fd807
delhi,2020,gas,5304.01,src-90a0132fd807
delhi,2020,renewable,426.70000000000005,src-90a0132fd807
delhi,2021,all,5407.31,src-90a0132fd807
delhi,2021,gas,4948.57,src-90a0132fd807
delhi,2021,renewable,458.74,src-90a0132fd807
delhi,2022,all,4314.5,src-90a0132fd807
delhi,2022,gas,3784.3,src-90a0132fd807
delhi,2022,renewable,530.2,src-90a0132fd807
delhi,2023,all,4483.95,src-90a0132fd807
delhi,2023,gas,3755.14,src-90a0132fd807
delhi,2023,renewable,728.81,src-90a0132fd807
delhi,2024,all,4626.95,src-90a0132fd807
delhi,2024,gas,3878.01,src-90a0132fd807
delhi,2024,renewable,748.9399999999999,src-90a0132fd807
delhi,2025,all,3522.48,src-90a0132fd807
delhi,2025,gas,2886.99,src-90a0132fd807
delhi,2025,renewable,635.49,src-90a0132fd807
goa,2015,all,0,src-90a0132fd807
goa,2016,all,0,src-90a0132fd807
goa,2017,all,0,src-90a0132fd807
goa,2018,all,0,src-90a0132fd807
goa,2019,all,0.82,src-90a0132fd807
goa,2019,renewable,0.82,src-90a0132fd807
goa,2020,all,1.46,src-90a0132fd807
goa,2020,renewable,1.46,src-90a0132fd807
goa,2021,all,16.66,src-90a0132fd807
goa,2021,renewable,16.66,src-90a0132fd807
goa,2022,all,19.96,src-90a0132fd807
goa,2022,renewable,19.96,src-90a0132fd807
goa,2023,all,67.95,src-90a0132fd807
goa,2023,renewable,67.95,src-90a0132fd807
goa,2024,all,65.25,src-90a0132fd807
goa,2024,gas,0,src-90a0132fd807
goa,2024,renewable,65.25,src-90a0132fd807
goa,2025,all,56.75,src-90a0132fd807
goa,2025,renewable,56.75,src-90a0132fd807
gujarat,2015,all,112920.99,src-90a0132fd807
gujarat,2015,coal,87381.26,src-90a0132fd807
gujarat,2015,gas,12555.98,src-90a0132fd807
gujarat,2015,hydro,2951.85,src-90a0132fd807
gujarat,2015,nuclear,2028.17,src-90a0132fd807
gujarat,2015,renewable,8003.73,src-90a0132fd807
gujarat,2016,all,109246.6,src-90a0132fd807
gujarat,2016,coal,85387.81,src-90a0132fd807
gujarat,2016,gas,10416.92,src-90a0132fd807
gujarat,2016,hydro,3943.88,src-90a0132fd807
gujarat,2016,nuclear,0,src-90a0132fd807
gujarat,2016,renewable,9497.99,src-90a0132fd807
gujarat,2017,all,108460.23,src-90a0132fd807
gujarat,2017,coal,81043.95,src-90a0132fd807
gujarat,2017,gas,13924,src-90a0132fd807
gujarat,2017,hydro,1551.92,src-90a0132fd807
gujarat,2017,nuclear,0,src-90a0132fd807
gujarat,2017,renewable,11940.36,src-90a0132fd807
gujarat,2018,all,110763.69,src-90a0132fd807
gujarat,2018,coal,81751.88,src-90a0132fd807
gujarat,2018,gas,12796.73,src-90a0132fd807
gujarat,2018,hydro,1042.81,src-90a0132fd807
gujarat,2018,nuclear,999.93,src-90a0132fd807
gujarat,2018,renewable,14172.34,src-90a0132fd807
gujarat,2019,all,124666.26,src-90a0132fd807
gujarat,2019,coal,84590.62,src-90a0132fd807
gujarat,2019,gas,13515.42,src-90a0132fd807
gujarat,2019,hydro,5414.68,src-90a0132fd807
gujarat,2019,nuclear,3428.6,src-90a0132fd807
gujarat,2019,renewable,17716.940000000002,src-90a0132fd807
gujarat,2020,all,121859.33,src-90a0132fd807
gujarat,2020,coal,77058.79,src-90a0132fd807
gujarat,2020,gas,18877.21,src-90a0132fd807
gujarat,2020,hydro,4233.36,src-90a0132fd807
gujarat,2020,nuclear,3712.96,src-90a0132fd807
gujarat,2020,renewable,17977.01,src-90a0132fd807
gujarat,2021,all,87886.8,src-90a0132fd807
gujarat,2021,coal,49568.42,src-90a0132fd807
gujarat,2021,gas,7353.85,src-90a0132fd807
gujarat,2021,hydro,2621.51,src-90a0132fd807
gujarat,2021,nuclear,3503.47,src-90a0132fd807
gujarat,2021,renewable,24839.55,src-90a0132fd807
gujarat,2022,all,95017.29,src-90a0132fd807
gujarat,2022,coal,53322.93,src-90a0132fd807
gujarat,2022,gas,2158.69,src-90a0132fd807
gujarat,2022,hydro,6133.14,src-90a0132fd807
gujarat,2022,nuclear,3639.91,src-90a0132fd807
gujarat,2022,renewable,29762.62,src-90a0132fd807
gujarat,2023,all,135398.9,src-90a0132fd807
gujarat,2023,coal,76597.43,src-90a0132fd807
gujarat,2023,gas,8185.06,src-90a0132fd807
gujarat,2023,hydro,4556.33,src-90a0132fd807
gujarat,2023,nuclear,7576.86,src-90a0132fd807
gujarat,2023,renewable,38483.22,src-90a0132fd807
gujarat,2024,all,157731.34,src-90a0132fd807
gujarat,2024,coal,85015.59,src-90a0132fd807
gujarat,2024,gas,8411.7,src-90a0132fd807
gujarat,2024,hydro,6028.52,src-90a0132fd807
gujarat,2024,nuclear,12301.55,src-90a0132fd807
gujarat,2024,renewable,45973.98,src-90a0132fd807
gujarat,2025,all,146116.13,src-90a0132fd807
gujarat,2025,coal,60116.16,src-90a0132fd807
gujarat,2025,gas,5747.51,src-90a0132fd807
gujarat,2025,hydro,6373.78,src-90a0132fd807
gujarat,2025,nuclear,12772.28,src-90a0132fd807
gujarat,2025,renewable,61106.399999999994,src-90a0132fd807
haryana,2015,all,23492.71,src-90a0132fd807
haryana,2015,coal,21146.5,src-90a0132fd807
haryana,2015,gas,1100.64,src-90a0132fd807
haryana,2015,renewable,1245.57,src-90a0132fd807
haryana,2016,all,19380.64,src-90a0132fd807
haryana,2016,coal,17856.39,src-90a0132fd807
haryana,2016,gas,1034.05,src-90a0132fd807
haryana,2016,renewable,490.20000000000005,src-90a0132fd807
haryana,2017,all,27174.82,src-90a0132fd807
haryana,2017,coal,25768.59,src-90a0132fd807
haryana,2017,gas,837.38,src-90a0132fd807
haryana,2017,renewable,568.85,src-90a0132fd807
haryana,2018,all,26099.72,src-90a0132fd807
haryana,2018,coal,24838.34,src-90a0132fd807
haryana,2018,gas,597.09,src-90a0132fd807
haryana,2018,renewable,664.29,src-90a0132fd807
haryana,2019,all,18050.51,src-90a0132fd807
haryana,2019,coal,16761.85,src-90a0132fd807
haryana,2019,gas,555.16,src-90a0132fd807
haryana,2019,renewable,733.5,src-90a0132fd807
haryana,2020,all,15657.13,src-90a0132fd807
haryana,2020,coal,13994.58,src-90a0132fd807
haryana,2020,gas,901.8,src-90a0132fd807
haryana,2020,renewable,760.75,src-90a0132fd807
haryana,2021,all,24103.15,src-90a0132fd807
haryana,2021,coal,22847.43,src-90a0132fd807
haryana,2021,gas,120.3,src-90a0132fd807
haryana,2021,renewable,1135.42,src-90a0132fd807
haryana,2022,all,33559,src-90a0132fd807
haryana,2022,coal,32136.68,src-90a0132fd807
haryana,2022,gas,2.59,src-90a0132fd807
haryana,2022,renewable,1419.73,src-90a0132fd807
haryana,2023,all,29848.93,src-90a0132fd807
haryana,2023,coal,28060.15,src-90a0132fd807
haryana,2023,gas,137.28,src-90a0132fd807
haryana,2023,renewable,1651.5,src-90a0132fd807
haryana,2024,all,32681.55,src-90a0132fd807
haryana,2024,coal,30228.56,src-90a0132fd807
haryana,2024,gas,215.37,src-90a0132fd807
haryana,2024,renewable,2237.62,src-90a0132fd807
haryana,2025,all,27812,src-90a0132fd807
haryana,2025,coal,25446.66,src-90a0132fd807
haryana,2025,gas,185.5,src-90a0132fd807
haryana,2025,renewable,2179.84,src-90a0132fd807
himachal-pradesh,2015,all,40828.16,src-90a0132fd807
himachal-pradesh,2015,hydro,38906.39,src-90a0132fd807
himachal-pradesh,2015,renewable,1921.77,src-90a0132fd807
himachal-pradesh,2016,all,39534.69,src-90a0132fd807
himachal-pradesh,2016,hydro,37423.98,src-90a0132fd807
himachal-pradesh,2016,renewable,2110.71,src-90a0132fd807
himachal-pradesh,2017,all,41179.84,src-90a0132fd807
himachal-pradesh,2017,hydro,39276.79,src-90a0132fd807
himachal-pradesh,2017,renewable,1903.05,src-90a0132fd807
himachal-pradesh,2018,all,38933.07,src-90a0132fd807
himachal-pradesh,2018,hydro,36645.15,src-90a0132fd807
himachal-pradesh,2018,renewable,2287.92,src-90a0132fd807
himachal-pradesh,2019,all,43002.12,src-90a0132fd807
himachal-pradesh,2019,hydro,40834.88,src-90a0132fd807
himachal-pradesh,2019,renewable,2167.24,src-90a0132fd807
himachal-pradesh,2020,all,39633.77,src-90a0132fd807
himachal-pradesh,2020,hydro,37473.47,src-90a0132fd807
himachal-pradesh,2020,renewable,2160.3,src-90a0132fd807
himachal-pradesh,2021,all,38503.41,src-90a0132fd807
himachal-pradesh,2021,hydro,36459.64,src-90a0132fd807
himachal-pradesh,2021,renewable,2043.77,src-90a0132fd807
himachal-pradesh,2022,all,41579.93,src-90a0132fd807
himachal-pradesh,2022,hydro,38666.98,src-90a0132fd807
himachal-pradesh,2022,renewable,2912.9500000000003,src-90a0132fd807
himachal-pradesh,2023,all,38952.37,src-90a0132fd807
himachal-pradesh,2023,hydro,36365.85,src-90a0132fd807
himachal-pradesh,2023,renewable,2586.52,src-90a0132fd807
