entity_id,time,fuel_type,value,source_id
himachal-pradesh,2018,all,10753.05,src-4f495cca1e69
himachal-pradesh,2018,hydro,9854.32,src-4f495cca1e69
himachal-pradesh,2018,renewable,898.73,src-4f495cca1e69
himachal-pradesh,2019,all,10768.91,src-4f495cca1e69
himachal-pradesh,2019,hydro,9809.02,src-4f495cca1e69
himachal-pradesh,2019,renewable,959.89,src-4f495cca1e69
himachal-pradesh,2020,all,10916.61,src-4f495cca1e69
himachal-pradesh,2020,hydro,9920.02,src-4f495cca1e69
himachal-pradesh,2020,renewable,996.59,src-4f495cca1e69
himachal-pradesh,2021,all,11105.49,src-4f495cca1e69
himachal-pradesh,2021,hydro,10065.02,src-4f495cca1e69
himachal-pradesh,2021,renewable,1040.47,src-4f495cca1e69
himachal-pradesh,2022,all,11330.42,src-4f495cca1e69
himachal-pradesh,2022,hydro,10263.02,src-4f495cca1e69
himachal-pradesh,2022,renewable,1067.4,src-4f495cca1e69
himachal-pradesh,2023,all,11356.16,src-4f495cca1e69
himachal-pradesh,2023,hydro,10281.02,src-4f495cca1e69
himachal-pradesh,2023,renewable,1075.14,src-4f495cca1e69
himachal-pradesh,2024,all,12196.18,src-4f495cca1e69
himachal-pradesh,2024,hydro,10981.01,src-4f495cca1e69
himachal-pradesh,2024,renewable,1215.17,src-4f495cca1e69
himachal-pradesh,2025,all,12802.95,src-4f495cca1e69
himachal-pradesh,2025,hydro,11421.01,src-4f495cca1e69
himachal-pradesh,2025,renewable,1381.94,src-4f495cca1e69
jammu-and-kashmir,2015,all,3463.68,src-4f495cca1e69
jammu-and-kashmir,2015,gas,175,src-4f495cca1e69
jammu-and-kashmir,2015,hydro,3119,src-4f495cca1e69
jammu-and-kashmir,2015,renewable,169.68,src-4f495cca1e69
jammu-and-kashmir,2016,all,3465.69,src-4f495cca1e69
jammu-and-kashmir,2016,gas,175,src-4f495cca1e69
jammu-and-kashmir,2016,hydro,3119,src-4f495cca1e69
jammu-and-kashmir,2016,renewable,171.69,src-4f495cca1e69
jammu-and-kashmir,2017,all,3825.22,src-4f495cca1e69
jammu-and-kashmir,2017,gas,175,src-4f495cca1e69
jammu-and-kashmir,2017,hydro,3449,src-4f495cca1e69
jammu-and-kashmir,2017,renewable,201.22,src-4f495cca1e69
jammu-and-kashmir,2018,all,3839.1,src-4f495cca1e69
jammu-and-kashmir,2018,gas,175,src-4f495cca1e69
jammu-and-kashmir,2018,hydro,3449,src-4f495cca1e69
jammu-and-kashmir,2018,renewable,215.1,src-4f495cca1e69
jammu-and-kashmir,2019,all,3756.11,src-4f495cca1e69
jammu-and-kashmir,2019,gas,175,src-4f495cca1e69
jammu-and-kashmir,2019,hydro,3360,src-4f495cca1e69
jammu-and-kashmir,2019,renewable,221.10999999999999,src-4f495cca1e69
jammu-and-kashmir,2020,all,3763.11,src-4f495cca1e69
jammu-and-kashmir,2020,gas,175,src-4f495cca1e69
jammu-and-kashmir,2020,hydro,3360,src-4f495cca1e69
jammu-and-kashmir,2020,renewable,228.10999999999999,src-4f495cca1e69
jammu-and-kashmir,2021,all,3726.61,src-4f495cca1e69
jammu-and-kashmir,2021,gas,175,src-4f495cca1e69
jammu-and-kashmir,2021,hydro,3360,src-4f495cca1e69
jammu-and-kashmir,2021,renewable,191.61,src-4f495cca1e69
jammu-and-kashmir,2022,all,3731.12,src-4f495cca1e69
jammu-and-kashmir,2022,gas,175,src-4f495cca1e69
jammu-and-kashmir,2022,hydro,3360,src-4f495cca1e69
jammu-and-kashmir,2022,renewable,196.12,src-4f495cca1e69
jammu-and-kashmir,2023,all,3770.37,src-4f495cca1e69
jammu-and-kashmir,2023,gas,175,src-4f495cca1e69
jammu-and-kashmir,2023,hydro,3360,src-4f495cca1e69
jammu-and-kashmir,2023,renewable,235.37,src-4f495cca1e69
jammu-and-kashmir,2024,all,3799.42,src-4f495cca1e69
jammu-and-kashmir,2024,gas,175,src-4f495cca1e69
jammu-and-kashmir,2024,hydro,3360,src-4f495cca1e69
jammu-and-kashmir,2024,renewable,264.42,src-4f495cca1e69
jammu-and-kashmir,2025,all,3634.41,src-4f495cca1e69
jammu-and-kashmir,2025,hydro,3360,src-4f495cca1e69
jammu-and-kashmir,2025,renewable,274.41,src-4f495cca1e69
jharkhand,2015,all,6488.76,src-4f495cca1e69
jharkhand,2015,coal,6160,src-4f495cca1e69
jharkhand,2015,gas,90,src-4f495cca1e69
jharkhand,2015,hydro,210,src-4f495cca1e69
jharkhand,2015,renewable,28.759999999999998,src-4f495cca1e69
jharkhand,2016,all,5966.61,src-4f495cca1e69
jharkhand,2016,coal,5715,src-4f495cca1e69
jharkhand,2016,hydro,210,src-4f495cca1e69
jharkhand,2016,renewable,41.61,src-4f495cca1e69
jharkhand,2017,all,4846.94,src-4f495cca1e69
jharkhand,2017,coal,4590,src-4f495cca1e69
jharkhand,2017,hydro,210,src-4f495cca1e69
jharkhand,2017,renewable,46.940000000000005,src-4f495cca1e69
jharkhand,2018,all,4857.87,src-4f495cca1e69
jharkhand,2018,coal,4590,src-4f495cca1e69
jharkhand,2018,hydro,210,src-4f495cca1e69
jharkhand,2018,renewable,57.870000000000005,src-4f495cca1e69
jharkhand,2019,all,4863.8,src-4f495cca1e69
jharkhand,2019,coal,4590,src-4f495cca1e69
jharkhand,2019,hydro,210,src-4f495cca1e69
jharkhand,2019,renewable,63.800000000000004,src-4f495cca1e69
jharkhand,2020,all,4748.21,src-4f495cca1e69
jharkhand,2020,coal,4460,src-4f495cca1e69
jharkhand,2020,hydro,210,src-4f495cca1e69
jharkhand,2020,renewable,78.21,src-4f495cca1e69
jharkhand,2021,all,4557.14,src-4f495cca1e69
jharkhand,2021,coal,4250,src-4f495cca1e69
jharkhand,2021,hydro,210,src-4f495cca1e69
jharkhand,2021,renewable,97.14,src-4f495cca1e69
jharkhand,2022,all,5234.19,src-4f495cca1e69
jharkhand,2022,coal,4910,src-4f495cca1e69
jharkhand,2022,hydro,210,src-4f495cca1e69
jharkhand,2022,renewable,114.19,src-4f495cca1e69
jharkhand,2023,all,5965.55,src-4f495cca1e69
jharkhand,2023,coal,5570,src-4f495cca1e69
jharkhand,2023,hydro,210,src-4f495cca1e69
jharkhand,2023,renewable,185.55,src-4f495cca1e69
jharkhand,2024,all,6004.06,src-4f495cca1e69
jharkhand,2024,coal,5570,src-4f495cca1e69
jharkhand,2024,hydro,210,src-4f495cca1e69
jharkhand,2024,renewable,224.06,src-4f495cca1e69
jharkhand,2025,all,7519.59,src-4f495cca1e69
jharkhand,2025,coal,7030,src-4f495cca1e69
jharkhand,2025,hydro,210,src-4f495cca1e69
jharkhand,2025,renewable,279.59000000000003,src-4f495cca1e69
karnataka,2015,all,16724.89,src-4f495cca1e69
karnataka,2015,coal,6280,src-4f495cca1e69
karnataka,2015,gas,234.42,src-4f495cca1e69
karnataka,2015,hydro,3657.4,src-4f495cca1e69
karnataka,2015,nuclear,880,src-4f495cca1e69
karnataka,2015,renewable,5673.07,src-4f495cca1e69
karnataka,2016,all,20952.08,src-4f495cca1e69
karnataka,2016,coal,8680,src-4f495cca1e69
karnataka,2016,gas,234.42,src-4f495cca1e69
karnataka,2016,hydro,3657.4,src-4f495cca1e69
karnataka,2016,nuclear,880,src-4f495cca1e69
karnataka,2016,renewable,7500.26,src-4f495cca1e69
karnataka,2017,all,26754.71,src-4f495cca1e69
karnataka,2017,coal,9480,src-4f495cca1e69
karnataka,2017,gas,153.12,src-4f495cca1e69
karnataka,2017,hydro,3657.4,src-4f495cca1e69
karnataka,2017,nuclear,880,src-4f495cca1e69
karnataka,2017,renewable,12584.189999999999,src-4f495cca1e69
karnataka,2018,all,28037.52,src-4f495cca1e69
karnataka,2018,coal,9480,src-4f495cca1e69
karnataka,2018,gas,153.12,src-4f495cca1e69
karnataka,2018,hydro,3644.2,src-4f495cca1e69
karnataka,2018,nuclear,880,src-4f495cca1e69
karnataka,2018,renewable,13880.2,src-4f495cca1e69
karnataka,2019,all,29303.33,src-4f495cca1e69
karnataka,2019,coal,9480,src-4f495cca1e69
karnataka,2019,gas,25.2,src-4f495cca1e69
karnataka,2019,hydro,3644.2,src-4f495cca1e69
karnataka,2019,nuclear,880,src-4f495cca1e69
karnataka,2019,renewable,15273.93,src-4f495cca1e69
karnataka,2020,all,29534.53,src-4f495cca1e69
karnataka,2020,coal,9480,src-4f495cca1e69
karnataka,2020,gas,25.2,src-4f495cca1e69
karnataka,2020,hydro,3644.2,src-4f495cca1e69
karnataka,2020,nuclear,880,src-4f495cca1e69
karnataka,2020,renewable,15505.130000000001,src-4f495cca1e69
karnataka,2021,all,29978.99,src-4f495cca1e69
karnataka,2021,coal,9480,src-4f495cca1e69
karnataka,2021,gas,25.2,src-4f495cca1e69
karnataka,2021,hydro,3689.2,src-4f495cca1e69
karnataka,2021,nuclear,880,src-4f495cca1e69
karnataka,2021,renewable,15904.59,src-4f495cca1e69
karnataka,2022,all,30793.64,src-4f495cca1e69
karnataka,2022,coal,9480,src-4f495cca1e69
karnataka,2022,gas,25.2,src-4f495cca1e69
karnataka,2022,hydro,3689.2,src-4f495cca1e69
karnataka,2022,nuclear,880,src-4f495cca1e69
karnataka,2022,renewable,16719.239999999998,src-4f495cca1e69
karnataka,2023,all,31827.14,src-4f495cca1e69
karnataka,2023,coal,9480,src-4f495cca1e69
karnataka,2023,gas,25.2,src-4f495cca1e69
karnataka,2023,hydro,3689.2,src-4f495cca1e69
karnataka,2023,nuclear,880,src-4f495cca1e69
karnataka,2023,renewable,17752.74,src-4f495cca1e69
karnataka,2024,all,34672.89,src-4f495cca1e69
karnataka,2024,coal,9480,src-4f495cca1e69
karnataka,2024,gas,395.25,src-4f495cca1e69
karnataka,2024,hydro,3689.2,src-4f495cca1e69
karnataka,2024,nuclear,880,src-4f495cca1e69
karnataka,2024,renewable,20228.44,src-4f495cca1e69
karnataka,2025,all,37478.01,src-4f495cca1e69
karnataka,2025,coal,9480,src-4f495cca1e69
karnataka,2025,gas,395.25,src-4f495cca1e69
karnataka,2025,hydro,3689.2,src-4f495cca1e69
karnataka,2025,nuclear,880,src-4f495cca1e69
karnataka,2025,renewable,23033.559999999998,src-4f495cca1e69
kerala,2015,all,2914.21,src-4f495cca1e69
kerala,2015,gas,768.18,src-4f495cca1e69
kerala,2015,hydro,1881.5,src-4f495cca1e69
kerala,2015,renewable,264.53,src-4f495cca1e69
kerala,2016,all,2932.91,src-4f495cca1e69
kerala,2016,gas,693.54,src-4f495cca1e69
kerala,2016,hydro,1881.5,src-4f495cca1e69
kerala,2016,renewable,357.87,src-4f495cca1e69
kerala,2017,all,2975.6,src-4f495cca1e69
kerala,2017,gas,693.54,src-4f495cca1e69
kerala,2017,hydro,1881.5,src-4f495cca1e69
kerala,2017,renewable,400.56,src-4f495cca1e69
kerala,2018,all,2984.25,src-4f495cca1e69
kerala,2018,gas,693.54,src-4f495cca1e69
kerala,2018,hydro,1856.5,src-4f495cca1e69
kerala,2018,renewable,434.21000000000004,src-4f495cca1e69
kerala,2019,all,2997.89,src-4f495cca1e69
kerala,2019,gas,693.54,src-4f495cca1e69
kerala,2019,hydro,1856.5,src-4f495cca1e69
kerala,2019,renewable,447.85,src-4f495cca1e69
kerala,2020,all,3122.46,src-4f495cca1e69
kerala,2020,gas,693.54,src-4f495cca1e69
kerala,2020,hydro,1856.5,src-4f495cca1e69
kerala,2020,renewable,572.42,src-4f495cca1e69
kerala,2021,all,3220.74,src-4f495cca1e69
kerala,2021,gas,693.54,src-4f495cca1e69
kerala,2021,hydro,1856.5,src-4f495cca1e69
kerala,2021,renewable,670.7,src-4f495cca1e69
kerala,2022,all,3650.65,src-4f495cca1e69
kerala,2022,gas,693.54,src-4f495cca1e69
kerala,2022,hydro,1864.15,src-4f495cca1e69
kerala,2022,renewable,1092.96,src-4f495cca1e69
kerala,2023,all,3923,src-4f495cca1e69
kerala,2023,gas,693.54,src-4f495cca1e69
kerala,2023,hydro,1864.15,src-4f495cca1e69
kerala,2023,renewable,1365.31,src-4f495cca1e69
kerala,2024,all,4546.92,src-4f495cca1e69
kerala,2024,gas,693.54,src-4f495cca1e69
kerala,2024,hydro,1964.15,src-4f495cca1e69
kerala,2024,renewable,1889.23,src-4f495cca1e69
kerala,2025,all,5093.82,src-4f495cca1e69
kerala,2025,gas,519.54,src-4f495cca1e69
kerala,2025,hydro,2008.15,src-4f495cca1e69
kerala,2025,renewable,2566.13,src-4f495cca1e69
ladakh,2015,all,0,src-4f495cca1e69
ladakh,2016,all,0,src-4f495cca1e69
ladakh,2017,all,0,src-4f495cca1e69
ladakh,2018,all,0,src-4f495cca1e69
ladakh,2019,all,89,src-4f495cca1e69
ladakh,2019,hydro,89,src-4f495cca1e69
ladakh,2020,all,89,src-4f495cca1e69
ladakh,2020,hydro,89,src-4f495cca1e69
ladakh,2021,all,136.44,src-4f495cca1e69
ladakh,2021,hydro,89,src-4f495cca1e69
ladakh,2021,renewable,47.44,src-4f495cca1e69
ladakh,2022,all,137.79,src-4f495cca1e69
ladakh,2022,hydro,89,src-4f495cca1e69
ladakh,2022,renewable,48.79,src-4f495cca1e69
ladakh,2023,all,139.79,src-4f495cca1e69
ladakh,2023,hydro,89,src-4f495cca1e69
ladakh,2023,renewable,50.79,src-4f495cca1e69
ladakh,2024,all,142.59,src-4f495cca1e69
ladakh,2024,hydro,89,src-4f495cca1e69
ladakh,2024,renewable,53.589999999999996,src-4f495cca1e69
ladakh,2025,all,146.81,src-4f495cca1e69
ladakh,2025,hydro,89,src-4f495cca1e69
ladakh,2025,renewable,57.81,src-4f495cca1e69
lakshadweep,2015,all,3.02,src-4f495cca1e69
lakshadweep,2015,renewable,3.02,src-4f495cca1e69
lakshadweep,2016,all,2.98,src-4f495cca1e69
lakshadweep,2016,renewable,2.98,src-4f495cca1e69
lakshadweep,2017,all,3.14,src-4f495cca1e69
lakshadweep,2017,renewable,3.14,src-4f495cca1e69
lakshadweep,2018,all,3.14,src-4f495cca1e69
lakshadweep,2018,renewable,3.14,src-4f495cca1e69
lakshadweep,2019,all,3.27,src-4f495cca1e69
lakshadweep,2019,renewable,3.27,src-4f495cca1e69
lakshadweep,2020,all,3.27,src-4f495cca1e69
lakshadweep,2020,renewable,3.27,src-4f495cca1e69
lakshadweep,2021,all,3.27,src-4f495cca1e69
lakshadweep,2021,renewable,3.27,src-4f495cca1e69
lakshadweep,2022,all,30.1,src-4f495cca1e69
lakshadweep,2022,gas,26.83,src-4f495cca1e69
lakshadweep,2022,renewable,3.27,src-4f495cca1e69
lakshadweep,2023,all,31.8,src-4f495cca1e69
lakshadweep,2023,gas,26.83,src-4f495cca1e69
lakshadweep,2023,renewable,4.97,src-4f495cca1e69
lakshadweep,2024,all,31.8,src-4f495cca1e69
lakshadweep,2024,gas,26.83,src-4f495cca1e69
lakshadweep,2024,renewable,4.97,src-4f495cca1e69
lakshadweep,2025,all,33.4,src-4f495cca1e69
lakshadweep,2025,gas,26.83,src-4f495cca1e69
lakshadweep,2025,renewable,6.57,src-4f495cca1e69
madhya-pradesh,2015,all,22699.98,src-4f495cca1e69
madhya-pradesh,2015,coal,17185,src-4f495cca1e69
madhya-pradesh,2015,hydro,2395,src-4f495cca1e69
madhya-pradesh,2015,renewable,3119.98,src-4f495cca1e69
madhya-pradesh,2016,all,23022.14,src-4f495cca1e69
madhya-pradesh,2016,coal,17065,src-4f495cca1e69
madhya-pradesh,2016,hydro,2395,src-4f495cca1e69
madhya-pradesh,2016,renewable,3562.14,src-4f495cca1e69
madhya-pradesh,2017,all,23510.13,src-4f495cca1e69
madhya-pradesh,2017,coal,17065,src-4f495cca1e69
madhya-pradesh,2017,hydro,2395,src-4f495cca1e69
madhya-pradesh,2017,renewable,4050.1299999999997,src-4f495cca1e69
madhya-pradesh,2018,all,26809.87,src-4f495cca1e69
madhya-pradesh,2018,coal,19785,src-4f495cca1e69
madhya-pradesh,2018,hydro,2395,src-4f495cca1e69
madhya-pradesh,2018,renewable,4629.87,src-4f495cca1e69
madhya-pradesh,2019,all,28435.75,src-4f495cca1e69
madhya-pradesh,2019,coal,21150,src-4f495cca1e69
madhya-pradesh,2019,hydro,2235,src-4f495cca1e69
madhya-pradesh,2019,renewable,5050.75,src-4f495cca1e69
madhya-pradesh,2020,all,29476.97,src-4f495cca1e69
madhya-pradesh,2020,coal,21950,src-4f495cca1e69
madhya-pradesh,2020,hydro,2235,src-4f495cca1e69
madhya-pradesh,2020,renewable,5291.97,src-4f495cca1e69
madhya-pradesh,2021,all,29653.88,src-4f495cca1e69
madhya-pradesh,2021,coal,21950,src-4f495cca1e69
madhya-pradesh,2021,hydro,2235,src-4f495cca1e69
madhya-pradesh,2021,renewable,5468.88,src-4f495cca1e69
madhya-pradesh,2022,all,30090.08,src-4f495cca1e69
madhya-pradesh,2022,coal,21950,src-4f495cca1e69
madhya-pradesh,2022,hydro,2235,src-4f495cca1e69
madhya-pradesh,2022,renewable,5905.08,src-4f495cca1e69
madhya-pradesh,2023,all,31333.37,src-4f495cca1e69
madhya-pradesh,2023,coal,22000,src-4f495cca1e69
madhya-pradesh,2023,hydro,2235,src-4f495cca1e69
madhya-pradesh,2023,renewable,7098.37,src-4f495cca1e69
madhya-pradesh,2024,all,32827.7,src-4f495cca1e69
madhya-pradesh,2024,coal,22000,src-4f495cca1e69
madhya-pradesh,2024,hydro,2235,src-4f495cca1e69
madhya-pradesh,2024,renewable,8592.7,src-4f495cca1e69
madhya-pradesh,2025,all,33352.64,src-4f495cca1e69
madhya-pradesh,2025,coal,21170,src-4f495cca1e69
madhya-pradesh,2025,hydro,2235,src-4f495cca1e69
madhya-pradesh,2025,renewable,9947.64,src-4f495cca1e69
maharashtra,2015,all,38389.62,src-4f495cca1e69
maharashtra,2015,coal,23626,src-4f495cca1e69
maharashtra,2015,gas,3072,src-4f495cca1e69
maharashtra,2015,hydro,2887,src-4f495cca1e69
maharashtra,2015,nuclear,1400,src-4f495cca1e69
maharashtra,2015,renewable,7404.62,src-4f495cca1e69
maharashtra,2016,all,39460.03,src-4f495cca1e69
maharashtra,2016,coal,24016,src-4f495cca1e69
maharashtra,2016,gas,3460,src-4f495cca1e69
maharashtra,2016,hydro,2887,src-4f495cca1e69
maharashtra,2016,nuclear,1400,src-4f495cca1e69
maharashtra,2016,renewable,7697.03,src-4f495cca1e69
maharashtra,2017,all,41352.29,src-4f495cca1e69
maharashtra,2017,coal,25226,src-4f495cca1e69
maharashtra,2017,gas,3207.08,src-4f495cca1e69
maharashtra,2017,hydro,2887,src-4f495cca1e69
maharashtra,2017,nuclear,1400,src-4f495cca1e69
maharashtra,2017,renewable,8632.210000000001,src-4f495cca1e69
maharashtra,2018,all,42754.77,src-4f495cca1e69
maharashtra,2018,coal,25886,src-4f495cca1e69
maharashtra,2018,gas,3207.08,src-4f495cca1e69
maharashtra,2018,hydro,2887,src-4f495cca1e69
maharashtra,2018,nuclear,1400,src-4f495cca1e69
maharashtra,2018,renewable,9374.69,src-4f495cca1e69
maharashtra,2019,all,42395.35,src-4f495cca1e69
maharashtra,2019,coal,24966,src-4f495cca1e69
maharashtra,2019,gas,3207.08,src-4f495cca1e69
maharashtra,2019,hydro,3047,src-4f495cca1e69
maharashtra,2019,nuclear,1400,src-4f495cca1e69
maharashtra,2019,renewable,9775.27,src-4f495cca1e69
maharashtra,2020,all,42955.93,src-4f495cca1e69
maharashtra,2020,coal,24966,src-4f495cca1e69
maharashtra,2020,gas,3207.08,src-4f495cca1e69
maharashtra,2020,hydro,3047,src-4f495cca1e69
maharashtra,2020,nuclear,1400,src-4f495cca1e69
maharashtra,2020,renewable,10335.85,src-4f495cca1e69
maharashtra,2021,all,42167.16,src-4f495cca1e69
maharashtra,2021,coal,23856,src-4f495cca1e69
maharashtra,2021,gas,3207.08,src-4f495cca1e69
maharashtra,2021,hydro,3047,src-4f495cca1e69
maharashtra,2021,nuclear,1400,src-4f495cca1e69
maharashtra,2021,renewable,10657.08,src-4f495cca1e69
maharashtra,2022,all,44267.58,src-4f495cca1e69
maharashtra,2022,coal,23856,src-4f495cca1e69
maharashtra,2022,gas,3207.08,src-4f495cca1e69
maharashtra,2022,hydro,3047,src-4f495cca1e69
maharashtra,2022,nuclear,1400,src-4f495cca1e69
maharashtra,2022,renewable,12757.5,src-4f495cca1e69
maharashtra,2023,all,46143.21,src-4f495cca1e69
maharashtra,2023,coal,24006.01,src-4f495cca1e69
maharashtra,2023,gas,3207.08,src-4f495cca1e69
maharashtra,2023,hydro,3047,src-4f495cca1e69
maharashtra,2023,nuclear,1400,src-4f495cca1e69
maharashtra,2023,renewable,14483.119999999999,src-4f495cca1e69
maharashtra,2024,all,51674.54,src-4f495cca1e69
maharashtra,2024,coal,24666,src-4f495cca1e69
maharashtra,2024,gas,3207.08,src-4f495cca1e69
maharashtra,2024,hydro,3047,src-4f495cca1e69
maharashtra,2024,nuclear,1400,src-4f495cca1e69
maharashtra,2024,renewable,19354.46,src-4f495cca1e69
maharashtra,2025,all,59515.71,src-4f495cca1e69
maharashtra,2025,coal,23316,src-4f495cca1e69
maharashtra,2025,gas,2819.08,src-4f495cca1e69
maharashtra,2025,hydro,3047,src-4f495cca1e69
maharashtra,2025,nuclear,1400,src-4f495cca1e69
maharashtra,2025,renewable,28933.629999999997,src-4f495cca1e69
manipur,2015,all,148.06,src-4f495cca1e69
manipur,2015,gas,36,src-4f495cca1e69
manipur,2015,hydro,105,src-4f495cca1e69
manipur,2015,renewable,7.0600000000000005,src-4f495cca1e69
manipur,2016,all,148.13,src-4f495cca1e69
manipur,2016,gas,36,src-4f495cca1e69
manipur,2016,hydro,105,src-4f495cca1e69
manipur,2016,renewable,7.13,src-4f495cca1e69
manipur,2017,all,151.28,src-4f495cca1e69
manipur,2017,gas,36,src-4f495cca1e69
manipur,2017,hydro,105,src-4f495cca1e69
manipur,2017,renewable,10.280000000000001,src-4f495cca1e69
manipur,2018,all,154.66,src-4f495cca1e69
manipur,2018,gas,36,src-4f495cca1e69
manipur,2018,hydro,105,src-4f495cca1e69
manipur,2018,renewable,13.66,src-4f495cca1e69
manipur,2019,all,156.43,src-4f495cca1e69
manipur,2019,gas,36,src-4f495cca1e69
manipur,2019,hydro,105,src-4f495cca1e69
manipur,2019,renewable,15.43,src-4f495cca1e69
manipur,2020,all,157.84,src-4f495cca1e69
manipur,2020,gas,36,src-4f495cca1e69
manipur,2020,hydro,105,src-4f495cca1e69
manipur,2020,renewable,16.84,src-4f495cca1e69
manipur,2021,all,158.7,src-4f495cca1e69
manipur,2021,gas,36,src-4f495cca1e69
manipur,2021,hydro,105,src-4f495cca1e69
manipur,2021,renewable,17.7,src-4f495cca1e69
manipur,2022,all,158.73,src-4f495cca1e69
manipur,2022,gas,36,src-4f495cca1e69
manipur,2022,hydro,105,src-4f495cca1e69
manipur,2022,renewable,17.73,src-4f495cca1e69
manipur,2023,all,159.49,src-4f495cca1e69
manipur,2023,gas,36,src-4f495cca1e69
manipur,2023,hydro,105,src-4f495cca1e69
manipur,2023,renewable,18.49,src-4f495cca1e69
manipur,2024,all,160.24,src-4f495cca1e69
manipur,2024,gas,36,src-4f495cca1e69
manipur,2024,hydro,105,src-4f495cca1e69
manipur,2024,renewable,19.24,src-4f495cca1e69
manipur,2025,all,163.97,src-4f495cca1e69
manipur,2025,gas,36,src-4f495cca1e69
manipur,2025,hydro,105,src-4f495cca1e69
manipur,2025,renewable,22.97,src-4f495cca1e69
meghalaya,2015,all,378.36,src-4f495cca1e69
meghalaya,2015,hydro,332,src-4f495cca1e69
meghalaya,2015,renewable,46.36,src-4f495cca1e69
meghalaya,2016,all,378.37,src-4f495cca1e69
meghalaya,2016,hydro,332,src-4f495cca1e69
meghalaya,2016,renewable,46.370000000000005,src-4f495cca1e69
meghalaya,2017,all,418.85,src-4f495cca1e69
meghalaya,2017,hydro,372,src-4f495cca1e69
meghalaya,2017,renewable,46.85,src-4f495cca1e69
meghalaya,2018,all,422.18,src-4f495cca1e69
meghalaya,2018,hydro,372,src-4f495cca1e69
meghalaya,2018,renewable,50.18,src-4f495cca1e69
meghalaya,2019,all,372.18,src-4f495cca1e69
meghalaya,2019,hydro,322,src-4f495cca1e69
meghalaya,2019,renewable,50.18,src-4f495cca1e69
meghalaya,2020,all,372.18,src-4f495cca1e69
meghalaya,2020,hydro,322,src-4f495cca1e69
meghalaya,2020,renewable,50.18,src-4f495cca1e69
meghalaya,2021,all,372.48,src-4f495cca1e69
meghalaya,2021,hydro,322,src-4f495cca1e69
meghalaya,2021,renewable,50.480000000000004,src-4f495cca1e69
meghalaya,2022,all,372.48,src-4f495cca1e69
meghalaya,2022,hydro,322,src-4f495cca1e69
meghalaya,2022,renewable,50.480000000000004,src-4f495cca1e69
meghalaya,2023,all,395.07,src-4f495cca1e69
meghalaya,2023,hydro,322,src-4f495cca1e69
meghalaya,2023,renewable,73.07000000000001,src-4f495cca1e69
meghalaya,2024,all,395.11,src-4f495cca1e69
meghalaya,2024,hydro,322,src-4f495cca1e69
meghalaya,2024,renewable,73.11,src-4f495cca1e69
meghalaya,2025,all,395.11,src-4f495cca1e69
meghalaya,2025,hydro,322,src-4f495cca1e69
meghalaya,2025,renewable,73.11,src-4f495cca1e69
mizoram,2015,all,38.34,src-4f495cca1e69
mizoram,2015,renewable,38.339999999999996,src-4f495cca1e69
mizoram,2016,all,44.02,src-4f495cca1e69
mizoram,2016,renewable,44.019999999999996,src-4f495cca1e69
mizoram,2017,all,100.16,src-4f495cca1e69
mizoram,2017,hydro,60,src-4f495cca1e69
mizoram,2017,renewable,40.16,src-4f495cca1e69
mizoram,2018,all,101.2,src-4f495cca1e69
mizoram,2018,hydro,60,src-4f495cca1e69
mizoram,2018,renewable,41.2,src-4f495cca1e69
mizoram,2019,all,102.52,src-4f495cca1e69
mizoram,2019,hydro,60,src-4f495cca1e69
mizoram,2019,renewable,42.519999999999996,src-4f495cca1e69
mizoram,2020,all,103.45,src-4f495cca1e69
mizoram,2020,hydro,60,src-4f495cca1e69
mizoram,2020,renewable,43.45,src-4f495cca1e69
mizoram,2021,all,104.37,src-4f495cca1e69
mizoram,2021,hydro,60,src-4f495cca1e69
mizoram,2021,renewable,44.37,src-4f495cca1e69
mizoram,2022,all,133.48,src-4f495cca1e69
mizoram,2022,hydro,60,src-4f495cca1e69
mizoram,2022,renewable,73.48,src-4f495cca1e69
mizoram,2023,all,135.78,src-4f495cca1e69
mizoram,2023,hydro,60,src-4f495cca1e69
mizoram,2023,renewable,75.78,src-4f495cca1e69
mizoram,2024,all,135.86,src-4f495cca1e69
mizoram,2024,hydro,60,src-4f495cca1e69
mizoram,2024,renewable,75.86,src-4f495cca1e69
mizoram,2025,all,139.16,src-4f495cca1e69
mizoram,2025,hydro,60,src-4f495cca1e69
mizoram,2025,renewable,79.16,src-4f495cca1e69
nagaland,2015,all,107.23,src-4f495cca1e69
nagaland,2015,hydro,75,src-4f495cca1e69
nagaland,2015,renewable,32.230000000000004,src-4f495cca1e69
nagaland,2016,all,108.01,src-4f495cca1e69
nagaland,2016,hydro,75,src-4f495cca1e69
nagaland,2016,renewable,33.010000000000005,src-4f495cca1e69
nagaland,2017,all,108.51,src-4f495cca1e69
nagaland,2017,hydro,75,src-4f495cca1e69
nagaland,2017,renewable,33.510000000000005,src-4f495cca1e69
nagaland,2018,all,108.51,src-4f495cca1e69
nagaland,2018,hydro,75,src-4f495cca1e69
nagaland,2018,renewable,33.510000000000005,src-4f495cca1e69
nagaland,2019,all,108.51,src-4f495cca1e69
nagaland,2019,hydro,75,src-4f495cca1e69
nagaland,2019,renewable,33.510000000000005,src-4f495cca1e69
nagaland,2020,all,108.58,src-4f495cca1e69
nagaland,2020,hydro,75,src-4f495cca1e69
nagaland,2020,renewable,33.58,src-4f495cca1e69
