entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-odisha-2222,odisha,2019,HINJILI,220538,141832,64.31,NAVEEN PATNAIK,,94065,66.32,PITAMBAR ACHARYA,,33905,60160,42.41,src-1b7bc1c9d39a
IN-AC-2008-odisha-2223,odisha,2019,ASKA,197399,120495,61.04,MANJULA SWAIN,,66872,55.5,DEBARAJ MOHANTY,,39639,27233,22.6,src-1b7bc1c9d39a
IN-AC-2008-odisha-2224,odisha,2019,KABISURYANGAR,226382,146877,64.88,LATIKA PRADHAN,,92347,62.87,RANJAN POLAI,,43319,49028,33.38,src-1b7bc1c9d39a
IN-AC-2008-odisha-2225,odisha,2019,KHALIKOTE,217896,143629,65.92,SURYAMANI BAIDYA,,86105,59.95,BHARATI BEHERA,,44560,41545,28.93,src-1b7bc1c9d39a
IN-AC-2008-odisha-2226,odisha,2019,POLASARA,238576,159689,66.93,SRIKANTA SAHU,,80463,50.39,GOKULA NANDA MALLIK,,67724,12739,7.98,src-1b7bc1c9d39a
IN-AC-2008-odisha-2227,odisha,2019,SANAKHEMUNDI,216314,147845,68.35,RAMESH CHANDRA JENA,,75021,50.74,NANDINI DEVI,,51294,23727,16.05,src-1b7bc1c9d39a
IN-AC-2008-odisha-2228,odisha,2019,SURADA,224040,152132,67.9,PURNA CHANDRA SWAIN,,76501,50.29,NILAMANI BISOYI,,62505,13996,9.2,src-1b7bc1c9d39a
IN-AC-2008-odisha-2229,odisha,2019,BADASAHI,190175,146980,77.29,SANATAN BIJULI,,69072,46.99,BRUNDABAN DAS,,57953,11119,7.56,src-1b7bc1c9d39a
IN-AC-2008-odisha-2230,odisha,2019,BALASORE,223357,158313,70.88,MADAN MOHAN DUTTA,,74815,47.26,JIBAN PRADIP DASH,,61409,13406,8.47,src-1b7bc1c9d39a
IN-AC-2008-odisha-2231,odisha,2019,BASTA,226948,170957,75.33,NITYANANDA SAHOO,,71737,41.96,BIJAN NAYAK,,59873,11864,6.94,src-1b7bc1c9d39a
IN-AC-2008-odisha-2232,odisha,2019,BHOGRAI,226563,164116,72.44,ANANTA DAS,,76796,46.79,SATYA SHIBA DAS,,59921,16875,10.28,src-1b7bc1c9d39a
IN-AC-2008-odisha-2233,odisha,2019,JALESWAR,237293,176579,74.41,ASWINI KUMAR PATRA,,85435,48.38,JAYNARAYAN MOHANTY,,49992,35443,20.07,src-1b7bc1c9d39a
IN-AC-2008-odisha-2234,odisha,2019,NILGIRI,203441,156780,77.06,SUKANTA KUMAR NAYAK,,69517,44.34,SANTOSH KHATUA,,67940,1577,1.01,src-1b7bc1c9d39a
IN-AC-2008-odisha-2235,odisha,2019,REMUNA,224004,166536,74.35,SUDHANSU SEKHAR PARIDA,,79097,47.5,GOBINDA CHANDRA DAS,,74979,4118,2.48,src-1b7bc1c9d39a
IN-AC-2008-odisha-2236,odisha,2019,ATTABIRA,221469,171527,77.45,SNEHANGINI CHHURIA,,84010,48.98,MILAN SETH,,61614,22396,13.06,src-1b7bc1c9d39a
IN-AC-2008-odisha-2237,odisha,2019,BARGARH,221922,161640,72.84,DEBESH ACHARYA,,75133,46.48,ASHWINI KUMAR SARANGI,,66681,8452,5.23,src-1b7bc1c9d39a
IN-AC-2008-odisha-2238,odisha,2019,BHATLI,230719,186017,80.62,SUSANTA SINGH,,98666,53.04,Irasis Acharya,,75434,23232,12.49,src-1b7bc1c9d39a
IN-AC-2008-odisha-2239,odisha,2019,BIJEPUR,232055,184051,79.31,RITA SAHU,,135957,73.87,SANAT KUMAR GARTIA,,37967,97990,53.24,src-1b7bc1c9d39a
IN-AC-2008-odisha-2240,odisha,2019,BRAJARAJNAGAR,211290,164587,77.9,Kishore Kumar Mohanty,,80152,48.7,RADHARANI PANDA,,68518,11634,7.07,src-1b7bc1c9d39a
IN-AC-2008-odisha-2241,odisha,2019,JHARSUGUDA,223255,176187,78.92,Naba Kisore Das,,98620,55.97,Dinesh Kumar Jain,,52921,45699,25.93,src-1b7bc1c9d39a
IN-AC-2008-odisha-2242,odisha,2019,PADAMPUR,255445,201729,78.97,BIJAYA RANJAN SINGH BARIHA,,83299,41.29,PRADIP PUROHIT,,77565,5734,2.84,src-1b7bc1c9d39a
IN-AC-2008-odisha-2243,odisha,2019,BERHAMPUR,211224,118929,56.3,BIKRAM KUMAR PANDA,,68113,57.27,KANHU CHARAN PATI,,32629,35484,29.83,src-1b7bc1c9d39a
IN-AC-2008-odisha-2244,odisha,2019,CHHATRAPUR,225916,148633,65.79,SUBASH CHANDRA BEHERA,,74594,50.19,PRASANTA KUMAR KAR,,53543,21051,14.17,src-1b7bc1c9d39a
IN-AC-2008-odisha-2245,odisha,2019,CHIKITI,209177,133846,63.99,USHA DEVI,,73353,54.8,MANORANJAN DYAN SAMANTARA,,52718,20635,15.41,src-1b7bc1c9d39a
IN-AC-2008-odisha-2246,odisha,2019,DIGAPAHANDI,214471,137232,63.99,SURJYA NARAYAN PATRO,,75016,54.66,PINKY PRADHAN,,34564,40452,29.47,src-1b7bc1c9d39a
IN-AC-2008-odisha-2247,odisha,2019,GOPALPUR,214406,134888,62.91,D.PRADEEP KUMAR PANIGRAHY,,61628,45.69,BIBHUTI BHUSAN JENA,,58955,2673,1.98,src-1b7bc1c9d39a
IN-AC-2008-odisha-2248,odisha,2019,MOHANA,216730,163971,75.66,Dasarathi Gomango,,53705,32.75,Purnabasi Nayak,,51351,2354,1.43,src-1b7bc1c9d39a
IN-AC-2008-odisha-2249,odisha,2019,PARALAKHEMUNDI,210531,145927,69.31,K. NARAYANA RAO,,52415,35.92,TIRUPATI PANIGRAHI,,37080,15335,10.51,src-1b7bc1c9d39a
IN-AC-2008-odisha-2250,odisha,2019,BASUDEVPUR,251831,186355,74,BISHNUBRATA ROUTRAY,,78963,42.37,ASHOK KUMAR DAS,,69382,9581,5.14,src-1b7bc1c9d39a
IN-AC-2008-odisha-2251,odisha,2019,BHADRAK,254061,179895,70.81,SANJIB KUMAR MALLICK,,93668,52.07,DR. PRADIP NAYAK,,60279,33389,18.56,src-1b7bc1c9d39a
IN-AC-2008-odisha-2252,odisha,2019,BHANDARIPOKHARI,227814,173322,76.08,PRAFULLA SAMAL,,70180,40.49,NIRANJAN PATNAIK,,61321,8859,5.11,src-1b7bc1c9d39a
IN-AC-2008-odisha-2253,odisha,2019,CHANDABALI,238861,179352,75.09,BYOMAKESH RAY,,77313,43.11,MANMOHAN SAMAL,,69233,8080,4.51,src-1b7bc1c9d39a
IN-AC-2008-odisha-2254,odisha,2019,DHAMNAGAR,229773,165272,71.93,BISHNU CHARAN SETHI,,80111,48.47,RAJENDRA KUMAR DAS,,75486,4625,2.8,src-1b7bc1c9d39a
IN-AC-2008-odisha-2255,odisha,2019,SIMULIA,241813,175430,72.55,JYOTI PRAKASH PANIGRAHI,,90083,51.35,PADMALOCHAN PANDA,,75124,14959,8.53,src-1b7bc1c9d39a
IN-AC-2008-odisha-2256,odisha,2019,SORO,217508,153440,70.54,PARSHU RAM DHADA,,54775,35.7,RAKESH KUMAR MALIK,,49839,4936,3.22,src-1b7bc1c9d39a
IN-AC-2008-odisha-2257,odisha,2019,BEGUNIA,215252,155511,72.25,RAJENDRA KUMAR SAHOO,,73178,47.06,PRADEEP KUMAR SAHOO,,53130,20048,12.9,src-1b7bc1c9d39a
IN-AC-2008-odisha-2258,odisha,2019,BHUBANESWAR CENTRAL (MADHYA),238710,101163,42.38,ANANTA NARAYAN JENA,,54022,53.4,JAGANNATH PRADAHAN,,42580,11442,11.31,src-1b7bc1c9d39a
IN-AC-2008-odisha-2259,odisha,2019,BHUBANESWAR NORTH (UTTAR),298032,129815,43.56,SUSANT KUMAR ROUT,,71193,54.84,APARAJITA MOHANTY,,45779,25414,19.58,src-1b7bc1c9d39a
IN-AC-2008-odisha-2260,odisha,2019,EKAMRA-BHUBANESWAR,281059,131446,46.77,Ashok Chandra Panda,,75020,57.07,BABU SINGH,,46363,28657,21.8,src-1b7bc1c9d39a
IN-AC-2008-odisha-2261,odisha,2019,JATANI,237894,160490,67.46,Suresh Kumar Rautray,,68895,42.93,Bibhuti Bhushan Balabantaray,,61356,7539,4.7,src-1b7bc1c9d39a
IN-AC-2008-odisha-2262,odisha,2019,JAYADEV,186472,140871,75.55,Arabinda Dhali,,63000,44.72,Naba Kishor Mallick,,44300,18700,13.27,src-1b7bc1c9d39a
IN-AC-2008-odisha-2263,odisha,2019,KHURDA,242259,172991,71.41,JYOTIRINDRA NATH MITRA,,84553,48.88,KALUCHARAN KHANDEITARAY,,74510,10043,5.81,src-1b7bc1c9d39a
IN-AC-2008-odisha-2264,odisha,2019,BIRMAHARAJPUR,209057,166883,79.83,PADMANABHA BEHERA,,65202,39.07,RAGHUNATH JAGADALA,,52145,13057,7.82,src-1b7bc1c9d39a
IN-AC-2008-odisha-2265,odisha,2019,BOLANGIR,237457,173288,72.98,NARASINGHA MISHRA,,71598,41.32,ARKESH NARAYAN SINGH DEO,,66257,5341,3.08,src-1b7bc1c9d39a
IN-AC-2008-odisha-2266,odisha,2019,KANTABANJI,279867,191234,68.33,SANTOSH SINGH SALUJA,,64246,33.6,LAXMAN BAG,,64118,128,0.07,src-1b7bc1c9d39a
IN-AC-2008-odisha-2267,odisha,2019,LOISINGHA,234103,178966,76.45,Mukesh Mahaling,,71261,39.82,PRADEEP KUMAR BEHERA,,57593,13668,7.64,src-1b7bc1c9d39a
IN-AC-2008-odisha-2268,odisha,2019,PATNAGARH,280134,203779,72.74,SAROJ KUMAR MEHER,,88533,43.45,KANAK VARDHAN SINGH DEO,,77374,11159,5.48,src-1b7bc1c9d39a
IN-AC-2008-odisha-2269,odisha,2019,SONEPUR,250384,203103,81.12,Niranjan Pujari,,99073,48.78,Ashok Kumar Pujari,,73347,25726,12.67,src-1b7bc1c9d39a
