election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenDec2019,S27,AC,1,Rajmahal,301867,210394,69.697582047723,1,Anant Kumar Ojha,BJP,,88904,42.25595786952099,1,0,M,46,GEN
AcGenDec2019,S27,AC,1,Rajmahal,301867,210394,69.697582047723,2,Md. Tajuddin,AJSUP,,76532,36.37556204074261,0,0,M,46,GEN
AcGenDec2019,S27,AC,1,Rajmahal,301867,210394,69.697582047723,3,Ketabuddin Sekh,JMM,,24619,11.701379316900672,0,0,M,36,GEN
AcGenDec2019,S27,AC,1,Rajmahal,301867,210394,69.697582047723,4,Pradip Kumar Singh,BSP,,3826,1.818492922801981,0,0,M,43,GEN
AcGenDec2019,S27,AC,1,Rajmahal,301867,210394,69.697582047723,5,Gopal Chandra Mandal,IND,,2617,1.243856763976159,0,0,M,53,GEN
AcGenDec2019,S27,AC,1,Rajmahal,301867,210394,69.697582047723,6,NOTA,NOTA,,821,0.3902202534292803,0,1,,,
AcGenDec2019,S27,AC,2,Borio,250607,163232,65.13465306236458,1,Lobin Hembrom,JMM,,77365,47.39573122917075,1,0,M,68,ST
AcGenDec2019,S27,AC,2,Borio,250607,163232,65.13465306236458,2,Surya Narayan Hansada,BJP,,59441,36.41504116839835,0,0,M,39,ST
AcGenDec2019,S27,AC,2,Borio,250607,163232,65.13465306236458,3,Tala Marandi,AJSUP,,8955,5.486056655557734,0,0,M,58,ST
AcGenDec2019,S27,AC,2,Borio,250607,163232,65.13465306236458,4,Sonaram Madaiya,CPI,,2705,1.6571505587139779,0,0,M,57,ST
AcGenDec2019,S27,AC,2,Borio,250607,163232,65.13465306236458,5,Lukas Hansda,JD(U),,2181,1.336135071554597,0,0,M,47,ST
AcGenDec2019,S27,AC,2,Borio,250607,163232,65.13465306236458,6,NOTA,NOTA,,2687,1.6461233091550675,0,1,,,
AcGenDec2019,S27,AC,3,Barhait,195453,137822,70.51413894900564,1,HEMANT SOREN,JMM,,73725,53.49291114626112,1,0,M,42,ST
AcGenDec2019,S27,AC,3,Barhait,195453,137822,70.51413894900564,2,SIMON MALTO,BJP,,47985,34.8166475598961,0,0,M,50,ST
AcGenDec2019,S27,AC,3,Barhait,195453,137822,70.51413894900564,3,HOPNA TUDU,JVM,,2622,1.9024538897998866,0,0,M,47,ST
AcGenDec2019,S27,AC,3,Barhait,195453,137822,70.51413894900564,4,GAMLIYEL HEMBROM,AJSUP,,2573,1.8669007850705983,0,0,M,25,ST
AcGenDec2019,S27,AC,3,Barhait,195453,137822,70.51413894900564,5,SAMUEL KUMAR MARAIYA,LJP,,1844,1.3379576555266939,0,0,M,30,ST
AcGenDec2019,S27,AC,3,Barhait,195453,137822,70.51413894900564,6,NOTA,NOTA,,2566,1.8618217701092714,0,1,,,
AcGenDec2019,S27,AC,4,Littipara,199843,144199,72.15614257191896,1,Dinesh William Marandi,JMM,,66675,46.23818473082338,1,0,M,34,ST
AcGenDec2019,S27,AC,4,Littipara,199843,144199,72.15614257191896,2,Daniel Kisku,BJP,,52772,36.596647688264135,0,0,M,44,ST
AcGenDec2019,S27,AC,4,Littipara,199843,144199,72.15614257191896,3,Raska Hembram,JVM,,7195,4.989632383026234,0,0,M,44,ST
AcGenDec2019,S27,AC,4,Littipara,199843,144199,72.15614257191896,4,Devendra Dehri,CPIM,,5244,3.6366410307977173,0,0,M,48,ST
AcGenDec2019,S27,AC,4,Littipara,199843,144199,72.15614257191896,5,Shivcharan Malto,AITC,,2604,1.8058377658652278,0,0,M,46,ST
AcGenDec2019,S27,AC,4,Littipara,199843,144199,72.15614257191896,6,NOTA,NOTA,,3228,2.238573083031089,0,1,,,
AcGenDec2019,S27,AC,5,Pakur,320122,247227,77.22899394605807,1,ALAMGIR ALAM,INC,,128218,51.86245838844463,1,0,M,69,GEN
AcGenDec2019,S27,AC,5,Pakur,320122,247227,77.22899394605807,2,VENI PRASAD GUPTA,BJP,,63110,25.527147115808546,0,0,M,73,GEN
AcGenDec2019,S27,AC,5,Pakur,320122,247227,77.22899394605807,3,AQUIL AKHTAR,AJSUP,,39444,15.954568069021589,0,0,M,54,GEN
