entity_id,time,value,source_id
IN,1994,26271,src-7532e395ae91
IN,2000,28395.6,src-7532e395ae91
IN,2007,31697.3,src-7532e395ae91
IN,2010,48928.7,src-7532e395ae91
IN,2011,47426,src-7532e395ae91
IN,2012,43047,src-7532e395ae91
IN,2013,38771,src-7532e395ae91
IN,2014,38057.1,src-7532e395ae91
IN,2015,37084,src-7532e395ae91
IN,2016,37179.6,src-7532e395ae91
IN,2017,35559,src-7532e395ae91
IN,2018,36572,src-7532e395ae91
IN,2019,35897.9,src-7532e395ae91
IN,2020,26896.2,src-7532e395ae91
