entity_id,time,value,source_id
IN,2000,-56737,src-41cb48075b72
IN,2010,-580470,src-41cb48075b72
IN,2011,-912129,src-41cb48075b72
IN,2012,-1064456,src-41cb48075b72
IN,2013,-884845,src-41cb48075b72
IN,2014,-885862,src-41cb48075b72
IN,2015,-849531,src-41cb48075b72
IN,2016,-754452,src-41cb48075b72
IN,2017,-1031727,src-41cb48075b72
IN,2018,-1260861,src-41cb48075b72
IN,2019,-1114902,src-41cb48075b72
IN,2020,-753065,src-41cb48075b72
IN,2021,-1413934,src-41cb48075b72
IN,2022,-2130639,src-41cb48075b72
IN,2023,-2027992,src-41cb48075b72
