entity_id,time,value,source_id
andaman-and-nicobar,2025,1245,src-93dde00e649c
andhra-pradesh,2025,123336,src-93dde00e649c
arunachal-pradesh,2025,246,src-93dde00e649c
assam,2025,459,src-93dde00e649c
bihar,2025,4023,src-93dde00e649c
chhattisgarh,2025,2749,src-93dde00e649c
dadra-and-nagar-haveli-and-daman-and-diu,2025,17,src-93dde00e649c
goa,2025,14,src-93dde00e649c
gujarat,2025,180790,src-93dde00e649c
haryana,2025,593,src-93dde00e649c
himachal-pradesh,2025,239,src-93dde00e649c
jammu-and-kashmir,2025,0,src-93dde00e649c
jharkhand,2025,16,src-93dde00e649c
karnataka,2025,169251,src-93dde00e649c
kerala,2025,2621,src-93dde00e649c
ladakh,2025,1,src-93dde00e649c
lakshadweep,2025,31,src-93dde00e649c
madhya-pradesh,2025,55423,src-93dde00e649c
maharashtra,2025,173868,src-93dde00e649c
manipur,2025,0,src-93dde00e649c
meghalaya,2025,55,src-93dde00e649c
mizoram,2025,0,src-93dde00e649c
nagaland,2025,0,src-93dde00e649c
odisha,2025,12129,src-93dde00e649c
puducherry,2025,408,src-93dde00e649c
punjab,2025,428,src-93dde00e649c
rajasthan,2025,284250,src-93dde00e649c
sikkim,2025,0,src-93dde00e649c
tamil-nadu,2025,95107,src-93dde00e649c
telangana,2025,54717,src-93dde00e649c
tripura,2025,0,src-93dde00e649c
uttar-pradesh,2025,510,src-93dde00e649c
uttarakhand,2025,49,src-93dde00e649c
west-bengal,2025,1281,src-93dde00e649c
