entity_id,time,value,source_id
IN,2000,27643,src-fb1d444567ce
IN,2010,59451,src-fb1d444567ce
IN,2011,-68503,src-fb1d444567ce
IN,2012,20702,src-fb1d444567ce
IN,2013,96054,src-fb1d444567ce
IN,2014,377925,src-fb1d444567ce
IN,2015,115830,src-fb1d444567ce
IN,2016,144234,src-fb1d444567ce
IN,2017,280816,src-fb1d444567ce
IN,2018,-20204,src-fb1d444567ce
IN,2019,423206,src-fb1d444567ce
IN,2020,649681,src-fb1d444567ce
IN,2021,349119,src-fb1d444567ce
IN,2022,-70049,src-fb1d444567ce
IN,2023,526931,src-fb1d444567ce
