entity_id,time,value,source_id
IN-median,2009,862.13,src-3efef1095d49
IN-median,2010,861.93,src-3efef1095d49
IN-median,2011,906.86,src-3efef1095d49
IN-median,2012,948,src-3efef1095d49
IN-median,2013,984,src-3efef1095d49
IN-median,2014,1040,src-3efef1095d49
IN-median,2015,1112,src-3efef1095d49
IN-median,2016,1128,src-3efef1095d49
IN-median,2017,1149,src-3efef1095d49
IN-median,2018,1181,src-3efef1095d49
IN-median,2019,1208,src-3efef1095d49
IN-median,2020,1284,src-3efef1095d49
IN-median,2021,1345.3,src-3efef1095d49
IN-median,2022,1463,src-3efef1095d49
IN-median,2023,1547,src-3efef1095d49
IN-pop-weighted,2009,764.32,src-3efef1095d49
IN-pop-weighted,2010,801.1,src-3efef1095d49
IN-pop-weighted,2011,865.04,src-3efef1095d49
IN-pop-weighted,2012,897.3,src-3efef1095d49
IN-pop-weighted,2013,940.51,src-3efef1095d49
IN-pop-weighted,2014,1000.31,src-3efef1095d49
IN-pop-weighted,2015,1066.66,src-3efef1095d49
IN-pop-weighted,2016,1113.55,src-3efef1095d49
IN-pop-weighted,2017,1140.43,src-3efef1095d49
IN-pop-weighted,2018,1172.09,src-3efef1095d49
IN-pop-weighted,2019,1198.51,src-3efef1095d49
IN-pop-weighted,2020,1155.96,src-3efef1095d49
IN-pop-weighted,2021,1249.98,src-3efef1095d49
IN-pop-weighted,2022,1332.48,src-3efef1095d49
IN-pop-weighted,2023,1399.77,src-3efef1095d49
