entity_id,time,value,source_id
IN,2015,1167584.06,src-ddbfadd51428
IN,2016,1235357.98,src-ddbfadd51428
IN,2017,1303454.69,src-ddbfadd51428
IN,2018,1371779.48,src-ddbfadd51428
IN,2019,1383416.73,src-ddbfadd51428
IN,2020,1373186.82,src-ddbfadd51428
IN,2021,1484463.08,src-ddbfadd51428
IN,2022,1617723.12,src-ddbfadd51428
IN,2023,1734375.07,src-ddbfadd51428
IN,2024,1824213.75,src-ddbfadd51428
IN,2025,1836653.11,src-ddbfadd51428
andaman-and-nicobar,2015,207.88,src-ddbfadd51428
andaman-and-nicobar,2016,242.24,src-ddbfadd51428
andaman-and-nicobar,2017,285.25,src-ddbfadd51428
andaman-and-nicobar,2018,151.92,src-ddbfadd51428
andaman-and-nicobar,2019,113.49,src-ddbfadd51428
andaman-and-nicobar,2020,157.99,src-ddbfadd51428
andaman-and-nicobar,2021,152.02,src-ddbfadd51428
andaman-and-nicobar,2022,252.48,src-ddbfadd51428
andaman-and-nicobar,2023,375.29,src-ddbfadd51428
andaman-and-nicobar,2024,413.17,src-ddbfadd51428
andaman-and-nicobar,2025,392.38,src-ddbfadd51428
andhra-pradesh,2015,61337.18,src-ddbfadd51428
andhra-pradesh,2016,71069.5,src-ddbfadd51428
andhra-pradesh,2017,72859.24,src-ddbfadd51428
andhra-pradesh,2018,77692.33,src-ddbfadd51428
andhra-pradesh,2019,76936.33,src-ddbfadd51428
andhra-pradesh,2020,66882.89,src-ddbfadd51428
andhra-pradesh,2021,74197.51,src-ddbfadd51428
andhra-pradesh,2022,81701.42,src-ddbfadd51428
andhra-pradesh,2023,90081.32,src-ddbfadd51428
andhra-pradesh,2024,92072.29,src-ddbfadd51428
andhra-pradesh,2025,98383.5,src-ddbfadd51428
arunachal-pradesh,2015,1298.72,src-ddbfadd51428
arunachal-pradesh,2016,1265.6,src-ddbfadd51428
arunachal-pradesh,2017,1417.44,src-ddbfadd51428
arunachal-pradesh,2018,1400.77,src-ddbfadd51428
arunachal-pradesh,2019,1788.7,src-ddbfadd51428
arunachal-pradesh,2020,3453.43,src-ddbfadd51428
arunachal-pradesh,2021,4163.39,src-ddbfadd51428
arunachal-pradesh,2022,4845.74,src-ddbfadd51428
arunachal-pradesh,2023,4280.73,src-ddbfadd51428
arunachal-pradesh,2024,4207.04,src-ddbfadd51428
arunachal-pradesh,2025,4854.42,src-ddbfadd51428
assam,2015,4613.04,src-ddbfadd51428
assam,2016,6144.65,src-ddbfadd51428
assam,2017,5996.61,src-ddbfadd51428
assam,2018,7073.85,src-ddbfadd51428
assam,2019,8089.13,src-ddbfadd51428
assam,2020,6020.53,src-ddbfadd51428
assam,2021,8398.9,src-ddbfadd51428
assam,2022,9154.32,src-ddbfadd51428
assam,2023,9429.34,src-ddbfadd51428
assam,2024,9708.31,src-ddbfadd51428
assam,2025,9043.23,src-ddbfadd51428
bihar,2015,20992.11,src-ddbfadd51428
bihar,2016,24804.39,src-ddbfadd51428
bihar,2017,28749.09,src-ddbfadd51428
bihar,2018,32658.66,src-ddbfadd51428
bihar,2019,35719.44,src-ddbfadd51428
bihar,2020,34092.75,src-ddbfadd51428
bihar,2021,44180.24,src-ddbfadd51428
bihar,2022,55489.04,src-ddbfadd51428
bihar,2023,58703.89,src-ddbfadd51428
bihar,2024,61202.85,src-ddbfadd51428
bihar,2025,59778.46,src-ddbfadd51428
chandigarh,2015,3.4,src-ddbfadd51428
chandigarh,2016,4.17,src-ddbfadd51428
chandigarh,2017,7.87,src-ddbfadd51428
chandigarh,2018,13.51,src-ddbfadd51428
chandigarh,2019,13.33,src-ddbfadd51428
chandigarh,2020,10.16,src-ddbfadd51428
chandigarh,2021,14.19,src-ddbfadd51428
chandigarh,2022,12.61,src-ddbfadd51428
chandigarh,2023,11.7,src-ddbfadd51428
chandigarh,2024,8.79,src-ddbfadd51428
chandigarh,2025,7.27,src-ddbfadd51428
chhattisgarh,2015,90715.75,src-ddbfadd51428
chhattisgarh,2016,107132.43,src-ddbfadd51428
chhattisgarh,2017,111110.96,src-ddbfadd51428
chhattisgarh,2018,116659.45,src-ddbfadd51428
chhattisgarh,2019,119336.93,src-ddbfadd51428
chhattisgarh,2020,136667.58,src-ddbfadd51428
chhattisgarh,2021,143213.2,src-ddbfadd51428
chhattisgarh,2022,144839.63,src-ddbfadd51428
