entity_id,time,value,source_id
bihar,2025,1,src-7e5d4aac4995
bihar/muzaffarpur,2025,1,src-7e5d4aac4995
gujarat,2025,1,src-7e5d4aac4995
gujarat/mahisagar,2025,1,src-7e5d4aac4995
haryana,2025,5,src-7e5d4aac4995
haryana/karnal,2025,5,src-7e5d4aac4995
karnataka,2025,1,src-7e5d4aac4995
karnataka/vijayanagara,2025,1,src-7e5d4aac4995
maharashtra,2025,1,src-7e5d4aac4995
maharashtra/nanded,2025,1,src-7e5d4aac4995
manipur,2025,1,src-7e5d4aac4995
manipur/senapati,2025,1,src-7e5d4aac4995
rajasthan,2025,7,src-7e5d4aac4995
rajasthan/banswara,2025,1,src-7e5d4aac4995
rajasthan/jodhpur,2025,3,src-7e5d4aac4995
rajasthan/sawai-madhopur,2025,1,src-7e5d4aac4995
rajasthan/tonk,2025,2,src-7e5d4aac4995
uttarakhand,2024,3,src-7e5d4aac4995
uttarakhand,2025,2,src-7e5d4aac4995
uttarakhand/nainital,2024,3,src-7e5d4aac4995
uttarakhand/tehri-garhwal,2025,2,src-7e5d4aac4995
