entity_id,time,value,source_id
IN,2000,5259.1,src-7532e395ae91
IN,2010,16712.3,src-7532e395ae91
IN,2011,16392,src-7532e395ae91
IN,2012,16290,src-7532e395ae91
IN,2013,13745,src-7532e395ae91
IN,2014,18576.2,src-7532e395ae91
IN,2015,18027,src-7532e395ae91
IN,2016,19259.5,src-7532e395ae91
IN,2017,21812,src-7532e395ae91
IN,2018,26117,src-7532e395ae91
IN,2019,27948.8,src-7532e395ae91
IN,2020,21644.6,src-7532e395ae91
