entity_id,time,value,source_id
IN,2015,113.69,src-8e2a4fcac2c8
IN,2016,123.08,src-8e2a4fcac2c8
IN,2017,131.45,src-8e2a4fcac2c8
IN,2018,139.93,src-8e2a4fcac2c8
IN,2019,145.35,src-8e2a4fcac2c8
IN,2020,136.95,src-8e2a4fcac2c8
IN,2021,150.22,src-8e2a4fcac2c8
IN,2022,161.65,src-8e2a4fcac2c8
IN,2023,176.51,src-8e2a4fcac2c8
IN,2024,187.97,src-8e2a4fcac2c8
andaman-and-nicobar,2015,0.05,src-8e2a4fcac2c8
andaman-and-nicobar,2016,0.06,src-8e2a4fcac2c8
andaman-and-nicobar,2017,0.06,src-8e2a4fcac2c8
andaman-and-nicobar,2018,0.07,src-8e2a4fcac2c8
andaman-and-nicobar,2019,0.07,src-8e2a4fcac2c8
andaman-and-nicobar,2020,0.07,src-8e2a4fcac2c8
andaman-and-nicobar,2021,0.07,src-8e2a4fcac2c8
andaman-and-nicobar,2022,0.08,src-8e2a4fcac2c8
andaman-and-nicobar,2023,0.08,src-8e2a4fcac2c8
andhra-pradesh,2015,4.99,src-8e2a4fcac2c8
andhra-pradesh,2016,5.4,src-8e2a4fcac2c8
andhra-pradesh,2017,5.95,src-8e2a4fcac2c8
andhra-pradesh,2018,6.27,src-8e2a4fcac2c8
andhra-pradesh,2019,6.5,src-8e2a4fcac2c8
andhra-pradesh,2020,6.6,src-8e2a4fcac2c8
andhra-pradesh,2021,7.07,src-8e2a4fcac2c8
andhra-pradesh,2022,7.53,src-8e2a4fcac2c8
andhra-pradesh,2023,7.99,src-8e2a4fcac2c8
andhra-pradesh,2024,8.65,src-8e2a4fcac2c8
arunachal-pradesh,2015,0.14,src-8e2a4fcac2c8
arunachal-pradesh,2016,0.15,src-8e2a4fcac2c8
arunachal-pradesh,2017,0.16,src-8e2a4fcac2c8
arunachal-pradesh,2018,0.17,src-8e2a4fcac2c8
arunachal-pradesh,2019,0.19,src-8e2a4fcac2c8
arunachal-pradesh,2020,0.18,src-8e2a4fcac2c8
arunachal-pradesh,2021,0.19,src-8e2a4fcac2c8
arunachal-pradesh,2022,0.19,src-8e2a4fcac2c8
arunachal-pradesh,2023,0.2,src-8e2a4fcac2c8
arunachal-pradesh,2024,0.22,src-8e2a4fcac2c8
assam,2015,1.91,src-8e2a4fcac2c8
assam,2016,2.02,src-8e2a4fcac2c8
assam,2017,2.2,src-8e2a4fcac2c8
assam,2018,2.31,src-8e2a4fcac2c8
assam,2019,2.41,src-8e2a4fcac2c8
assam,2020,2.48,src-8e2a4fcac2c8
assam,2021,2.58,src-8e2a4fcac2c8
assam,2022,2.9,src-8e2a4fcac2c8
assam,2023,3.25,src-8e2a4fcac2c8
assam,2024,3.5,src-8e2a4fcac2c8
bihar,2015,2.96,src-8e2a4fcac2c8
bihar,2016,3.19,src-8e2a4fcac2c8
bihar,2017,3.44,src-8e2a4fcac2c8
bihar,2018,3.81,src-8e2a4fcac2c8
bihar,2019,3.98,src-8e2a4fcac2c8
bihar,2020,3.69,src-8e2a4fcac2c8
bihar,2021,3.87,src-8e2a4fcac2c8
bihar,2022,4.37,src-8e2a4fcac2c8
bihar,2023,4.89,src-8e2a4fcac2c8
bihar,2024,5.31,src-8e2a4fcac2c8
chandigarh,2015,0.25,src-8e2a4fcac2c8
chandigarh,2016,0.27,src-8e2a4fcac2c8
chandigarh,2017,0.28,src-8e2a4fcac2c8
chandigarh,2018,0.3,src-8e2a4fcac2c8
chandigarh,2019,0.32,src-8e2a4fcac2c8
chandigarh,2020,0.29,src-8e2a4fcac2c8
chandigarh,2021,0.31,src-8e2a4fcac2c8
chandigarh,2022,0.35,src-8e2a4fcac2c8
chandigarh,2023,0.38,src-8e2a4fcac2c8
chhattisgarh,2015,1.91,src-8e2a4fcac2c8
chhattisgarh,2016,2.14,src-8e2a4fcac2c8
chhattisgarh,2017,2.2,src-8e2a4fcac2c8
chhattisgarh,2018,2.45,src-8e2a4fcac2c8
