entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-arunachal-pradesh-1381,arunachal-pradesh,2014,ANINI,4059,3500,86.23,RAJESHTACHO,,1829,52.26,ERITAYU,,1637,192,5.49,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1382,arunachal-pradesh,2014,BORDUMSA - DIYUN,15172,12768,84.16,NIKHKAMIN,,5309,41.58,C. C. SINGPHO,,3981,1328,10.4,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1383,arunachal-pradesh,2014,BORDURIA BOGAPANI,7103,6336,89.2,WANGLIN LOWANGDONG,,2253,35.56,LOWANGCHAWANGLAT,,1939,314,4.96,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1384,arunachal-pradesh,2014,CHANGLANG NORTH,9191,7444,80.99,TESAM PONGTE,,3486,46.83,THINGHAAP TAIJU,,2449,1037,13.93,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1385,arunachal-pradesh,2014,CHANGLANG SOUTH,4932,4568,92.62,PHOSUM KHIMHUM,,3235,70.82,JOHN JUGLI,,1241,1994,43.65,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1386,arunachal-pradesh,2014,CHOWKHAM,13097,10017,76.48,CHOW TEWA MEIN,,5578,55.69,SOTAIKRI,,2684,2894,28.9,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1387,arunachal-pradesh,2014,DAMBUK,11244,9950,88.49,GUMTAYENG,,5473,55.01,RODINGPERTIN,,4284,1189,11.95,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1388,arunachal-pradesh,2014,HAYULIANG,10747,9361,87.1,KALIKHOPUL,,7272,77.68,BANIMKRI,,1502,5770,61.63,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1389,arunachal-pradesh,2014,KANUBARI,10412,9577,91.98,Gabriel Denwang Wangsu,,5231,54.62,Rongnai Maham,,4346,885,9.24,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1390,arunachal-pradesh,2014,KHONSA EAST,10283,7478,72.72,WANGLAM SAWIN,,3169,42.38,T.L.RAJ KUMAR,,2292,877,11.73,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1391,arunachal-pradesh,2014,KHONSA WEST,9396,8644,92,TIRONGABOH,,3898,45.09,YUMSEM MATEY,,1990,1908,22.07,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1392,arunachal-pradesh,2014,LEKANG,15109,13351,88.36,CHOWNAMEIN,,6337,47.46,BIDATAKU,,5158,1179,8.83,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1393,arunachal-pradesh,2014,LONGDING PUMAO,10042,9028,89.9,THANGWANGWANGHAM,,4341,48.08,TANPHO WANGNAW,,3966,375,4.15,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1394,arunachal-pradesh,2014,MARIYANG-GEKU,10114,9126,90.23,OLOM PANYANG,,4198,46,J. K. PANGGENG,,4189,9,0.1,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1395,arunachal-pradesh,2014,MEBO,10265,1,0.01,LOMBOTAYENG,,1,,,,,,,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1396,arunachal-pradesh,2014,MIAO,17890,14004,78.28,KAMLUNG MOSANG,,8806,62.88,CHOMJONG HAIDLEY,,4982,3824,27.3,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1397,arunachal-pradesh,2014,NAMPONG,8306,7126,85.79,LAISAM SIMAI,,3529,49.52,SETONGSENA,,3326,203,2.85,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1398,arunachal-pradesh,2014,NAMSAI,20552,16899,82.23,ZINGNU NAMCHOOM,,10402,61.55,CHOW PINGTHIKA NAMCHOOM,,6091,4311,25.51,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1399,arunachal-pradesh,2014,NAMSANG,9399,6882,73.22,WANGKILOWANG,,2956,42.95,WANGLONG RAJKUMAR,,2040,916,13.31,src-1b7bc1c9d39a
