entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-arunachal-pradesh-1423,arunachal-pradesh,2014,1,LUMLA,JAMBEY TASHI,,4254,59.52,1,won,U,39,Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1423,arunachal-pradesh,2014,1,LUMLA,THEG TSE RINPOCHE,,2755,38.55,2,lost,U,48,,Priest,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1437,arunachal-pradesh,2014,2,TAWANG,TSERING TASHI,,6421,80.67,1,won,U,32,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1437,arunachal-pradesh,2014,2,TAWANG,TSEWANG DHONDUP,,1367,17.17,2,lost,U,55,Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1425,arunachal-pradesh,2014,3,MUKTO,PEMAKHANDU,,1,,1,won,U,34,Graduate,Party Worker,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1415,arunachal-pradesh,2014,4,DIRANG,PHURPA TSERING,,1,,1,won,U,42,12th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1419,arunachal-pradesh,2014,5,KALAKTANG,TENZING NORBUTHONGDOK,,4110,51.59,1,won,U,63,Graduate Professional,Ex Govt Employee,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1419,arunachal-pradesh,2014,5,KALAKTANG,TSERING SONAM,,3401,42.69,2,lost,U,32,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1419,arunachal-pradesh,2014,5,KALAKTANG,DORJEEKHANDUTHONGON,,400,5.02,3,forfeit,U,51,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1438,arunachal-pradesh,2014,6,THRIZINO-BURAGAON,KUMSI SIDISOW,,7873,72.11,1,won,U,32,Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1438,arunachal-pradesh,2014,6,THRIZINO-BURAGAON,GANDHI SAKRINSOW,,2790,25.55,2,lost,U,33,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1412,arunachal-pradesh,2014,7,BOMDILA,JAPU DERU,,4345,53.21,1,won,U,54,Graduate,,crossover,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1412,arunachal-pradesh,2014,7,BOMDILA,R.T.KHUNJUJU,,3660,44.83,2,lost,U,47,12th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1410,arunachal-pradesh,2014,8,BAMENG,KUMAR WAN,,5080,60.12,1,won,U,42,10th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1410,arunachal-pradesh,2014,8,BAMENG,VIJAY SONAM,,3221,38.12,2,lost,U,45,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1410,arunachal-pradesh,2014,8,BAMENG,MADANG SONAM,,81,0.96,3,forfeit,U,50,8th Pass,Party Worker,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1413,arunachal-pradesh,2014,9,CHAYANG TAJO,KARYABAGANG,,4343,48.89,1,won,U,37,8th Pass,Ex MLA,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1413,arunachal-pradesh,2014,9,CHAYANG TAJO,L.K. YANGFO,,3928,44.21,2,lost,U,45,10th Pass,Activist,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1413,arunachal-pradesh,2014,9,CHAYANG TAJO,JABRING VENIA,,535,6.02,3,forfeit,U,33,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1433,arunachal-pradesh,2014,10,SEPPA EAST,TAPUKTAKU,,5134,67.49,1,won,U,45,12th Pass,Party Worker,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1433,arunachal-pradesh,2014,10,SEPPA EAST,LELUNGLINGFA,,2366,31.1,2,lost,U,40,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1434,arunachal-pradesh,2014,11,SEPPA WEST,MAMA NATUNG,,1,,1,won,U,42,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1428,arunachal-pradesh,2014,12,PAKKE KESSANG,KAMENGDOLO,,1,,1,won,U,56,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1418,arunachal-pradesh,2014,13,ITANAGAR,TECHI KASO,,18790,55.34,1,won,U,56,Illiterate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1418,arunachal-pradesh,2014,13,ITANAGAR,TAMEPHASSANG,,13949,41.08,2,lost,U,44,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1418,arunachal-pradesh,2014,13,ITANAGAR,TOKOSHEETAL,,418,1.23,3,forfeit,U,33,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1418,arunachal-pradesh,2014,13,ITANAGAR,TARH TADA,,232,0.68,5,forfeit,U,28,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1418,arunachal-pradesh,2014,13,ITANAGAR,TAKAM TATUNG,,210,0.62,6,forfeit,U,31,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1416,arunachal-pradesh,2014,14,DOIMUKH,NABAM REBIA,,1,,1,won,U,51,Graduate Professional,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1432,arunachal-pradesh,2014,15,SAGALEE,NABAM TUKI,,1,,1,won,U,47,Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1439,arunachal-pradesh,2014,16,YACHULI,LIKHASAAYA,,6685,47.96,1,won,U,41,12th Pass,Party Worker,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1439,arunachal-pradesh,2014,16,YACHULI,TABA NIRMALI,,6615,47.46,2,lost,U,50,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1439,arunachal-pradesh,2014,16,YACHULI,DEBIATARA,,569,4.08,3,forfeit,U,46,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1440,arunachal-pradesh,2014,17,ZIRO HAPOLI,TAGE TAKI,,8885,52.74,1,won,U,54,Graduate Professional,Ex Govt Employee,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1440,arunachal-pradesh,2014,17,ZIRO HAPOLI,PADIRICHO,,7666,45.5,2,lost,U,48,Post Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1440,arunachal-pradesh,2014,17,ZIRO HAPOLI,MICHI TANI,,126,0.75,4,forfeit,U,39,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1429,arunachal-pradesh,2014,18,PALIN,TAKAM PARIO,,1,,1,won,U,39,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1427,arunachal-pradesh,2014,19,NYAPIN,BAMANG FELIX,,1,,1,won,U,41,12th Pass,Party Worker,incumbent,src-1b7bc1c9d39a
IN-AC-2008-arunachal-pradesh-1435,arunachal-pradesh,2014,20,TALI,MARKIO TADO,,4762,54.6,1,won,U,43,Graduate Professional,Party Worker,incumbent,src-1b7bc1c9d39a
