entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-kerala-1,kerala,2001,MANJESWAR,154436,107194,69.41,CHERKALAM ABDULLAH,parties.IN.IUML,MUL,47494,44.31,C.K.PADMANABHAN,parties.IN.BJP,BJP,34306,13188,12.31,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-10,kerala,2001,CANNANORE,142841,102238,71.57,K.SUDHAKARAN,parties.IN.INC,INC,58080,56.81,KASIM IRIKKUR,parties.IN.IND,IND,38947,19133,18.72,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-100,kerala,2001,ALLEPPEY,138117,89867,65.07,K C VENUGOPAL,parties.IN.INC,INC,52203,58.09,ADV. A M ABDULRAHEEM,parties.IN.IND,IND,33050,19153,21.31,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-101,kerala,2001,AMBALAPUZHA,143058,103320,72.22,D SUGATHAN,parties.IN.INC,INC,53119,51.41,C K SADASIVAN,parties.IN.CPIM,CPM,48602,4517,4.37,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-102,kerala,2001,KUTTANAD,119188,84639,71.01,DR. K C JOSEPH,parties.IN.KEC,KEC,44534,52.62,PROF.OOMMEN MATHEW,parties.IN.KECJ,KEC(J),34144,10390,12.28,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-103,kerala,2001,HARIPAD,158829,118609,74.68,T K DEVAKUMAR,parties.IN.CPIM,CPM,59439,50.11,PROF. A V THAMARAKSHAN,parties.IN.RSPK_B,RSPK(B),55252,4187,3.53,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-104,kerala,2001,KAYAMKULAM,144418,107251,74.26,M.M.HASSAN,parties.IN.INC,INC,52444,48.9,G SUDHAKARAN,parties.IN.CPIM,CPM,50680,1764,1.65,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-105,kerala,2001,THIRUVALLA,115694,82133,70.99,ADV. MAMMEN MATHAI,parties.IN.KECM,KEC(M),42397,51.62,DR. VARGHESE GEORGE,parties.IN.JDS,JD(S),32336,10061,12.25,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-106,kerala,2001,KALLOOPPARA,115273,78044,67.7,JOSEPH M PUTHUSSERY,parties.IN.KECM,KEC(M),42238,54.12,ADV T S JOHN,parties.IN.KEC,KEC,31013,11225,14.38,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-107,kerala,2001,ARANMULA,112967,80144,70.94,MALETHU SARALADEVI,parties.IN.INC,INC,37025,46.2,A PADMAKUMAR,parties.IN.CPIM,CPM,32900,4125,5.15,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-108,kerala,2001,CHENGANNUR,131196,94519,72.04,SOBHANA GEORGE,parties.IN.INC,INC,41242,43.63,ADV. K K RAMACHANDRAN NAIR,parties.IN.CPIM,CPM,39777,1465,1.55,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-109,kerala,2001,MAVELIKARA,147414,105524,71.58,M MURALI,parties.IN.INC,INC,56402,53.45,N V PRADEEPKUMAR,parties.IN.NCP,NCP,45419,10983,10.41,src-1b7bc1c9d39a,minor,
IN-AC-1976-kerala-11,kerala,2001,EDAKKAD,159551,129749,81.32,M.V.JAYARAJAN,parties.IN.CPIM,CPM,65835,50.74,N.RAMAKRISHNAN,parties.IN.INC,INC,60506,5329,4.11,src-1b7bc1c9d39a,minor,
