entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-1967-west-bengal-1,west-bengal,1969,1,MEKLIGANJ,AMARENDRA NATH ROY PROUHAN,parties.IN.AIFB,FBL,25678,52.38,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-1,west-bengal,1969,1,MEKLIGANJ,MADHUSUDAN ROY,parties.IN.INC,INC,22823,46.56,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-1,west-bengal,1969,1,MEKLIGANJ,SIBENDRA NATH ROY,parties.IN.PBI,PBI,522,1.06,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-2,west-bengal,1969,2,MATHABHANGA,BIRENDRA NATH ROY,parties.IN.INC,INC,23845,51.48,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-2,west-bengal,1969,2,MATHABHANGA,DINESH CHANDRA DAKUA,parties.IN.CPIM,CPM,22478,48.52,2,lost,U,,,,crossover,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-3,west-bengal,1969,3,COOCH BEHAR WEST,PRASENJIT BARMAN,parties.IN.INC,INC,24915,52.71,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-3,west-bengal,1969,3,COOCH BEHAR WEST,JITENDRA NATH ROY,parties.IN.AIFB,FBL,20415,43.19,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-3,west-bengal,1969,3,COOCH BEHAR WEST,KUMAR NIDHI NARYAN,parties.IN.LKD,LKD,1260,2.67,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-3,west-bengal,1969,3,COOCH BEHAR WEST,DHANAPATI ROY,parties.IN.BJS,BJS,675,1.43,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-4,west-bengal,1969,4,SITAI,MD. FAZLE HAQUE,parties.IN.INC,INC,26982,60.17,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-4,west-bengal,1969,4,SITAI,BEJOY KUMAR ROY,parties.IN.AIFB,FBL,17862,39.83,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-5,west-bengal,1969,5,DINHATA,ANIMESH MUKHARJEE,parties.IN.INC,INC,29764,53.48,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-5,west-bengal,1969,5,DINHATA,KAMAL KANTI GUHA,parties.IN.AIFB,FBL,24516,44.05,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-5,west-bengal,1969,5,DINHATA,CHARU CHANURA MANDAL,parties.IN.PBI,PBI,882,1.58,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-5,west-bengal,1969,5,DINHATA,HARENDRA KUMAR ROY,parties.IN.IND,IND,490,0.88,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-6,west-bengal,1969,6,COOCH BEHAR NORTH,BIMAL KANTI BASU,parties.IN.AIFB,FBL,23810,50.98,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-6,west-bengal,1969,6,COOCH BEHAR NORTH,MATI RANJAN TAR,parties.IN.INC,INC,21514,46.06,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-6,west-bengal,1969,6,COOCH BEHAR NORTH,BHATTACHARYA SIBENDRA KUMA,parties.IN.LKD,LKD,599,1.28,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-6,west-bengal,1969,6,COOCH BEHAR NORTH,SANTOSH KUMAR SARKAR,parties.IN.PBI,PBI,578,1.24,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-6,west-bengal,1969,6,COOCH BEHAR NORTH,HARI PADA PAUL,parties.IN.BJS,BJS,208,0.45,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-7,west-bengal,1969,7,COOCH BEHAR SOUTH,SANTOSH KUMAR ROY,parties.IN.INC,INC,26029,53.97,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-7,west-bengal,1969,7,COOCH BEHAR SOUTH,DIPAK KUMAR SEN GUPTA,parties.IN.AIFB,FBL,21723,45.04,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-7,west-bengal,1969,7,COOCH BEHAR SOUTH,CHAUDHARI M . ESMAILUDDIN,parties.IN.LKD,LKD,479,0.99,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-8,west-bengal,1969,8,TUFANGANJ,AKSHAY KUMAR BARMA,parties.IN.INC,INC,30808,59.1,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-8,west-bengal,1969,8,TUFANGANJ,MANINDRA NATH BARMA,parties.IN.CPIM,CPM,20341,39.02,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1967-west-bengal-8,west-bengal,1969,8,TUFANGANJ,ROY KUNGAR S . NARAYAN,parties.IN.LKD,LKD,983,1.89,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
