entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1967-meghalaya-1,meghalaya,1972,JOWAI,8233,5916,71.86,B. B. SHALLAM,parties.IN.AHL,AHL,2907,49.14,GORDON D. PDE,parties.IN.INC,INC,1742,1165,19.69,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-10,meghalaya,1972,MAWPREM,7378,4596,62.29,MAHAM SINGH,parties.IN.INC,INC,3202,69.67,JOKENDRO LANONG,parties.IN.IND,IND,1394,1808,39.34,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-11,meghalaya,1972,SHILLONG CANTT,2593,1810,69.8,DHRUBANATH JOSHI,parties.IN.INC,INC,1263,69.78,DRINGSON E. SHALAM,parties.IN.IND,IND,353,910,50.28,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-12,meghalaya,1972,LABAN,7579,4127,54.45,PARSVANATH CHOUDHURY,parties.IN.INC,INC,1708,41.39,MURIEL SELMA DUNN,parties.IN.IND,IND,1183,525,12.73,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-13,meghalaya,1972,MALKI,6211,4042,65.08,UPSTAR KHARBULI,parties.IN.IND,IND,2346,58.04,BINOY LAHIRI,parties.IN.CPI,CPI,715,1631,40.35,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-14,meghalaya,1972,LAITUMKHRAH,7347,4505,61.32,PETERGARNETT MARBANIANG,parties.IN.AHL,AHL,3059,67.9,PRANESH CHANDRA BISWAS,parties.IN.IND,IND,1446,1613,35.8,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-15,meghalaya,1972,NONGTHYMMAI,8442,4090,48.45,BRINGTON BUHAI LYNGDOH,parties.IN.AHL,AHL,1269,31.03,GOILAS MARBANIANG,parties.IN.IND,IND,1070,199,4.87,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-16,meghalaya,1972,NONGKHLAW,7051,2628,37.27,HOOVER HYNNIEWTA,parties.IN.IND,IND,1077,40.98,SNOMICK KALWING,parties.IN.AHL,AHL,1047,30,1.14,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-17,meghalaya,1972,NONGPOH,8042,3792,47.15,D. DETHWELSON LAPANG,parties.IN.IND,IND,1166,30.75,A. ALLEY,parties.IN.IND,IND,772,394,10.39,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-18,meghalaya,1972,MAWHATI,8819,4421,50.13,MARTIN NARAYAN MAJAW,parties.IN.IND,IND,1521,34.4,SEN ROY MOKSHA,parties.IN.IND,IND,876,645,14.59,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-19,meghalaya,1972,SOHRYNGKHAM,6710,3728,55.56,G. NILLIEMNCAP,parties.IN.IND,IND,1412,37.88,DLEIN KHARUMNUID,parties.IN.IND,IND,821,591,15.86,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-2,meghalaya,1972,NONGTALANG,9793,6367,65.02,ENOWELL POHSHNA,parties.IN.IND,IND,2426,38.1,JOHNDENG POHRMEN,parties.IN.AHL,AHL,2328,98,1.54,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-20,meghalaya,1972,NONGKREM,6671,3550,53.22,RADHON SINGH LYNGDOH,parties.IN.AHL,AHL,2916,82.14,RESIDA SOHTUN,parties.IN.IND,IND,532,2384,67.15,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-21,meghalaya,1972,DIENGLIENG,6171,2844,46.09,BETERSON KHARKONGOR,parties.IN.AHL,AHL,1153,40.54,JUNGAI KHONGJOH,parties.IN.IND,IND,1033,120,4.22,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-22,meghalaya,1972,UMROI,7197,3788,52.63,DLO SINGH LYNGDOH,parties.IN.INC,INC,908,23.97,EVANTIUSKIK MAWLONG,parties.IN.IND,IND,858,50,1.32,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-23,meghalaya,1972,MYLLIEM,7821,4369,55.86,JORMANIK SYIEM,parties.IN.AHL,AHL,1921,43.97,FRANCIS SYIEM,parties.IN.IND,IND,1421,500,11.45,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-24,meghalaya,1972,SOHIONG,7469,4435,59.38,EDWARD KURBAH,parties.IN.IND,IND,1496,33.73,S. LONAIK MARBANIANG,parties.IN.IND,IND,973,523,11.79,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-25,meghalaya,1972,NONGSPUNG,6573,2938,44.7,WINSTONE SYIEMION,parties.IN.IND,IND,1751,59.6,KWING DROLIN SHANGDIAR,parties.IN.AHL,AHL,488,1263,42.99,src-0c1b8f274551,minor,
IN-AC-1967-meghalaya-26,meghalaya,1972,MAIRANG,6279,3451,54.96,Y. FULLER LYNGDOH MAWNAI,parties.IN.IND,IND,2009,58.22,IRAD MANKSYIEM,parties.IN.AHL,AHL,1207,802,23.24,src-0c1b8f274551,minor,
