entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id,processing_level,processing_note
IN-AC-2008-sikkim-1380,sikkim,2014,1,YOKSAM-TASHIDING,SONAM DADUL BHUTIA,parties.IN.SDF,SDF,6777,68.33,1,won,U,43,Graduate,Party Worker,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1380,sikkim,2014,1,YOKSAM-TASHIDING,THUTOP BHUTIA,parties.IN.SKM,SKM,2559,25.8,2,lost,U,54,5th Pass,,crossover,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1380,sikkim,2014,1,YOKSAM-TASHIDING,PEMA RINZING BHUTIA,parties.IN.INC,INC,363,3.66,3,forfeit,U,44,8th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1379,sikkim,2014,2,YANGTHANG,CHANDRA MAYA LIMBOO (SUBBA),parties.IN.SDF,SDF,5211,56,1,won,U,38,10th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1379,sikkim,2014,2,YANGTHANG,KHARKA BDR. SUBBA,parties.IN.SKM,SKM,3572,38.39,2,lost,U,31,Graduate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1379,sikkim,2014,2,YANGTHANG,LALL MAN SUBBA,parties.IN.INC,INC,223,2.4,3,forfeit,U,52,8th Pass,Party Worker,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1379,sikkim,2014,2,YANGTHANG,ASHIS GURUNG,parties.IN.BJP,BJP,140,1.5,5,forfeit,U,33,8th Pass,Self-employed,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1361,sikkim,2014,3,MANEYBUNG-DENTAM,NARENDRA KUMAR SUBBA,parties.IN.SDF,SDF,7737,72.43,1,won,U,46,Graduate Professional,Party Worker,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1361,sikkim,2014,3,MANEYBUNG-DENTAM,BIRBAL TAMLING,parties.IN.SKM,SKM,2519,23.58,2,lost,U,65,Graduate,,crossover,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1361,sikkim,2014,3,MANEYBUNG-DENTAM,KESHAR MAN GURUNG,parties.IN.BJP,BJP,140,1.31,4,forfeit,U,32,Literate,Self-employed,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1361,sikkim,2014,3,MANEYBUNG-DENTAM,MAN MAYA LIMBU,parties.IN.INC,INC,130,1.22,5,forfeit,U,50,5th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1357,sikkim,2014,4,GYALSHING-BARNYAK,SHER BAHADUR SUBEDI,parties.IN.SDF,SDF,4529,50.86,1,won,U,56,12th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1357,sikkim,2014,4,GYALSHING-BARNYAK,LOK NATH SHARMA,parties.IN.SKM,SKM,3890,43.68,2,lost,U,41,12th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1357,sikkim,2014,4,GYALSHING-BARNYAK,MANDHOJ THAPA,parties.IN.BJP,BJP,135,1.52,4,forfeit,U,35,8th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1357,sikkim,2014,4,GYALSHING-BARNYAK,DAL BAHADUR KARKI,parties.IN.INC,INC,107,1.2,5,forfeit,U,50,Graduate,,crossover,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1357,sikkim,2014,4,GYALSHING-BARNYAK,HARI CHANDRA SHARMA,parties.IN.AITC,AITC,96,1.08,6,forfeit,U,37,8th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1370,sikkim,2014,5,RINCHENPONG,KARMA SONAM LEPCHA,parties.IN.SDF,SDF,7347,68.37,1,won,U,49,8th Pass,Party Worker,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1370,sikkim,2014,5,RINCHENPONG,PEMA KINZANG BHUTIA,parties.IN.SKM,SKM,2891,26.9,2,lost,U,41,12th Pass,,crossover,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1370,sikkim,2014,5,RINCHENPONG,LATEN TSHERING SHERPA,parties.IN.BJP,BJP,186,1.73,3,forfeit,U,28,5th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1370,sikkim,2014,5,RINCHENPONG,KARSANG SHERPA,parties.IN.INC,INC,132,1.23,4,forfeit,U,41,12th Pass,Party Worker,crossover,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1370,sikkim,2014,5,RINCHENPONG,PHUR TSHERING LEPCHA,parties.IN.AITC,AITC,93,0.87,6,forfeit,U,61,Literate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1353,sikkim,2014,6,DARAMDIN,DANORBU SHERPA,parties.IN.SDF,SDF,6250,54.89,1,won,U,51,5th Pass,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1353,sikkim,2014,6,DARAMDIN,MINGMA NORBU SHERPA,parties.IN.SKM,SKM,4646,40.8,2,lost,U,43,Graduate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1353,sikkim,2014,6,DARAMDIN,LADEN LEPCHA,parties.IN.INC,INC,306,2.69,3,forfeit,U,41,8th Pass,Party Worker,crossover,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1373,sikkim,2014,7,SOREONG-CHAKUNG,RAM BAHADUR LIMBOO (SUBBA),parties.IN.SDF,SDF,6596,55.4,1,won,U,60,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1373,sikkim,2014,7,SOREONG-CHAKUNG,BHARATI SHARMA,parties.IN.SKM,SKM,4667,39.2,2,lost,U,43,Post Graduate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1373,sikkim,2014,7,SOREONG-CHAKUNG,PUSHKER LIMBU,parties.IN.INC,INC,212,1.78,4,forfeit,U,46,Graduate,,challenger,src-1b7bc1c9d39a,minor,
IN-AC-2008-sikkim-1373,sikkim,2014,7,SOREONG-CHAKUNG,SHER BAHADUR KARKI,parties.IN.BJP,BJP,197,1.65,5,forfeit,U,44,12th Pass,,challenger,src-1b7bc1c9d39a,minor,
