entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-PC-1976-andaman-and-nicobar-islands-1,andaman-and-nicobar-islands,2004,ANDAMAN & NICOBAR ISLANDS,241645,153825,63.66,MANORANJAN BHAKTA,parties.IN.INC,INC,85794,55.77,BISHNU PADA RAY,parties.IN.BJP,BJP,55294,30500,19.82,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-1,andhra-pradesh,2004,SRIKAKULAM,958626,723774,75.5,YERRANNAIDU KINJARAPU,parties.IN.TDP,TDP,361906,50,KILLI KRUPARANI,parties.IN.INC,INC,330027,31879,4.4,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-10,andhra-pradesh,2004,NARASAPUR,996175,768537,77.15,CHEGONDI VENKATA HARIRAMA JOGAIAH,parties.IN.INC,INC,402761,52.41,UPPALAPATI VENKATAKRISHNAM RAJU,parties.IN.BJP,BJP,338349,64412,8.38,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-11,andhra-pradesh,2004,ELURU,1151672,896946,77.88,KAVURU  SAMBA SIVA RAO,parties.IN.INC,INC,499191,55.65,BOLLA BULLI RAMAIAH,parties.IN.TDP,TDP,375900,123291,13.74,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-12,andhra-pradesh,2004,MACHILIPATNAM,993370,755314,76.04,BADIGA RAMAKRISHNA,parties.IN.INC,INC,387127,51.25,AMBATI BRAHMANAIAH,parties.IN.TDP,TDP,336786,50341,6.66,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-13,andhra-pradesh,2004,VIJAYAWADA,1464657,945550,64.56,RAJAGOPAL LAGADAPATI,parties.IN.INC,INC,519624,54.95,ASWINI DUTT CHALASANI,parties.IN.TDP,TDP,405037,114587,12.11,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-14,andhra-pradesh,2004,TENALI,880148,673462,76.52,BALASHOWRY VALLABHANENI,parties.IN.INC,INC,366843,54.47,UMMAREDDY VENKATESWARLU,parties.IN.TDP,TDP,288287,78556,11.66,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-15,andhra-pradesh,2004,GUNTUR,1172954,821478,70.03,RAYAPATI  SAMBASIVA RAO,parties.IN.INC,INC,466221,56.75,Y. V. RAO,parties.IN.TDP,TDP,336429,129792,15.8,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-16,andhra-pradesh,2004,BAPATLA,948929,735462,77.5,DAGGUBATI PURANDARESWARI,parties.IN.INC,INC,411099,55.9,DAGGUBATI RAMANAIDU,parties.IN.TDP,TDP,317017,94082,12.8,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-17,andhra-pradesh,2004,NARASARAOPET,1255040,899784,71.69,MEKAPATI RAJAMOHAN REDDY,parties.IN.INC,INC,481310,53.49,MADDI LAKSHMAIAH,parties.IN.TDP,TDP,395055,86255,9.58,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-18,andhra-pradesh,2004,ONGOLE,1063995,799109,75.1,SREENIVASULU REDDY MAGUNTA,parties.IN.INC,INC,446584,55.89,BATHULA VIJAYA BHARATHI,parties.IN.TDP,TDP,340563,106021,13.27,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-19,andhra-pradesh,2004,NELLORE,1153181,836502,72.54,PANABAKA LAKSHMI,parties.IN.INC,INC,450129,53.81,BALAKONDAIAH KARUPOTALA,parties.IN.BJP,BJP,321905,128224,15.33,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-2,andhra-pradesh,2004,PARVATHIPURAM,896336,660923,73.74,KISHORE CHANDRA SURYANARAYANA DEO VYRICHERLA,parties.IN.INC,INC,321788,48.69,DADICHILUKA VEERA GOURI SANKARA RAO,parties.IN.TDP,TDP,314370,7418,1.12,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-20,andhra-pradesh,2004,TIRUPATHI,1215573,850787,69.99,CHINTA MOHAN,parties.IN.INC,INC,510961,60.06,DR. N. VENKATA SWAMY,parties.IN.BJP,BJP,311633,199328,23.43,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-21,andhra-pradesh,2004,CHITTOOR,1170325,875992,74.85,D.K. AUDIKESAVULU,parties.IN.TDP,TDP,454128,51.84,DR. RAVURI VENKATA SWAMY,parties.IN.INC,INC,391990,62138,7.09,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-22,andhra-pradesh,2004,RAJAMPET,991369,691329,69.73,ANNAYYAGARI SAI PRATHAP,parties.IN.INC,INC,369797,53.49,GUNIPATI RAMAIAH,parties.IN.TDP,TDP,291712,78085,11.29,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-23,andhra-pradesh,2004,CUDDAPAH,1143505,819201,71.64,Y.S. VIVEKANANDA REDDY,parties.IN.INC,INC,461431,56.33,VENKATA MYSURA REDDY MULE,parties.IN.TDP,TDP,329757,131674,16.08,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-24,andhra-pradesh,2004,HINDUPUR,1179211,868063,73.61,NIZAMODDIN,parties.IN.INC,INC,419744,48.35,B.K.PARDHASARATHI,parties.IN.TDP,TDP,417904,1840,0.21,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-25,andhra-pradesh,2004,ANANTAPUR,1280923,875135,68.32,ANANTHA VENKATA RAMI REDDY,parties.IN.INC,INC,458925,52.44,KALAVA SRINIVASULU,parties.IN.TDP,TDP,385521,73404,8.39,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-26,andhra-pradesh,2004,KURNOOL,1310724,818809,62.47,KOTLA JAYASURYA PRAKASHA REDDY,parties.IN.INC,INC,433529,52.95,KAMBALAPADU EDIGA KRISHNAMURTHI,parties.IN.TDP,TDP,332431,101098,12.35,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-27,andhra-pradesh,2004,NANDYAL,1182240,829976,70.2,S. P. Y. REDDY,parties.IN.INC,INC,458526,55.25,BHUMA SHOBHA NAGI REDDY,parties.IN.TDP,TDP,346847,111679,13.46,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-28,andhra-pradesh,2004,NAGARKURNOOL,1296544,883350,68.13,DR.MANDA JAGANNATH,parties.IN.TDP,TDP,405046,45.85,K.S.RATNAM,parties.IN.IND,IND,305396,99650,11.28,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-29,andhra-pradesh,2004,MAHABUBNAGAR,1365922,866550,63.44,D. VITTAL RAO,parties.IN.INC,INC,428764,49.48,YELKOTI YELLA REDDY,parties.IN.TDP,TDP,380857,47907,5.53,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-3,andhra-pradesh,2004,BOBBILI,976012,746725,76.51,KONDAPALLI PYDITHALLI NAIDU,parties.IN.TDP,TDP,373922,50.07,JHANSI BOTCHA,parties.IN.INC,INC,342574,31348,4.19,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-30,andhra-pradesh,2004,HYDERABAD,1770725,986737,55.73,ASADUDDIN OWAISI,parties.IN.AIMIM,AIMIM,378854,38.39,G.SUBASH CHANDERJI,parties.IN.BJP,BJP,278709,100145,10.14,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-31,andhra-pradesh,2004,SECUNDERABAD,1850694,973288,52.59,M. ANJAN KUMAR YADAV,parties.IN.INC,INC,485710,49.9,BANDARU DATTATRAYA,parties.IN.BJP,BJP,416952,68758,7.06,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-32,andhra-pradesh,2004,SIDDIPET,1727118,1119814,64.84,SARVEY SATHYANARAYANA,parties.IN.INC,INC,593879,53.03,DR.K.LINGAIAH,parties.IN.TDP,TDP,454907,138972,12.41,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-33,andhra-pradesh,2004,MEDAK,1259126,901015,71.56,A. NARENDRA,parties.IN.BRS,TRS,453738,50.36,P RAMACHANDRA REDDY,parties.IN.BJP,BJP,329972,123766,13.74,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-34,andhra-pradesh,2004,NIZAMABAD,1128312,782439,69.35,MADHU GOUD YASKHI,parties.IN.INC,INC,442142,56.51,SYED YOUSUF ALI,parties.IN.TDP,TDP,304271,137871,17.62,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-35,andhra-pradesh,2004,ADILABAD,1140834,831337,72.87,MADHUSUDHAN REDDY TAKKALA,parties.IN.BRS,TRS,415429,49.97,DR S VENUGOPALA CHARY,parties.IN.TDP,TDP,374455,40974,4.93,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-36,andhra-pradesh,2004,PEDDAPALLI,1386543,939450,67.75,G. VENKAT SWAMY,parties.IN.INC,INC,572207,60.91,DR.MT. C. SUGUNA,parties.IN.TDP,TDP,309072,263135,28.01,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-37,andhra-pradesh,2004,KARIMNAGAR,1344786,874498,65.03,K. CHANDRA SHAKHER RAO,parties.IN.BRS,TRS,451199,51.6,CHENNAMANENI VIDYASAGAR RAO,parties.IN.BJP,BJP,320031,131168,15,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-38,andhra-pradesh,2004,HANAMKONDA,1207089,831926,68.92,B.VINOD KUMAR,parties.IN.BRS,TRS,496048,59.63,CHADA SURESH REDDY,parties.IN.TDP,TDP,278981,217067,26.1,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-39,andhra-pradesh,2004,WARANGAL,1215167,921872,75.86,DHARAVATH  RAVINDER NAIK,parties.IN.BRS,TRS,427601,46.38,BODAKUNTI VENKATESHWARLU,parties.IN.TDP,TDP,408339,19262,2.09,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-4,andhra-pradesh,2004,VISAKHAPATNAM,1515574,965740,63.72,JANARDHANA REDDY NEDURUMALLI,parties.IN.INC,INC,524122,54.27,DR.M.V.V.S.MURTHY,parties.IN.TDP,TDP,393551,130571,13.52,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-40,andhra-pradesh,2004,KHAMMAM,1298614,1023177,78.79,RENUKA CHOWDHURY,parties.IN.INC,INC,518047,50.63,NAMA NAGESWARA RAO,parties.IN.TDP,TDP,409159,108888,10.64,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-41,andhra-pradesh,2004,NALGONDA,1605163,1047866,65.28,SURAVARAM SUDHAKAR REDDY,parties.IN.CPI,CPI,479511,45.76,NALLU INDRASENA REDDY,parties.IN.BJP,BJP,423360,56151,5.36,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-42,andhra-pradesh,2004,MIRYALGUDA,1289342,962599,74.66,JAIPAL REDDY SUDINI,parties.IN.INC,INC,572169,59.44,VANGALA SWAMY GOUD,parties.IN.TDP,TDP,355262,216907,22.53,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-5,andhra-pradesh,2004,BHADRACHALAM,1193297,823415,69,MIDIYAM BABU RAO,parties.IN.CPIM,CPM,373148,45.32,SMT.KPRK PHANEESWARAMMA,parties.IN.TDP,TDP,319342,53806,6.54,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-6,andhra-pradesh,2004,ANAKAPALLI,1023113,782106,76.44,CHALAPATHIRAO PAPPALA,parties.IN.TDP,TDP,385406,49.28,NANDA GOPAL GANDHAM,parties.IN.INC,INC,369992,15414,1.97,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-7,andhra-pradesh,2004,KAKINADA,1164984,832284,71.44,MALLIPUDI MANGAPATI PALLAM RAJU,parties.IN.INC,INC,410982,49.38,MUDRAGADA PADMANABHAM,parties.IN.TDP,TDP,353730,57252,6.88,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-8,andhra-pradesh,2004,RAJAHMUNDRY,1074223,816125,75.97,ARUNA KUMAR VUNDAVALLI,parties.IN.INC,INC,413927,50.72,KANTIPUDI SARVARAYUDU,parties.IN.BJP,BJP,265107,148820,18.24,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-andhra-pradesh-9,andhra-pradesh,2004,AMALAPURAM,904207,704224,77.88,G.V. HARSHA KUMAR,parties.IN.INC,INC,350346,49.75,DUNNA JANARDHANA RAO,parties.IN.TDP,TDP,308861,41485,5.89,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-arunachal-pradesh-1,arunachal-pradesh,2004,ARUNACHAL WEST,394428,221554,56.17,KHIREN RIJIJU,parties.IN.BJP,BJP,123951,55.95,KAMEN RINGU,parties.IN.AC,AC,76527,47424,21.41,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-arunachal-pradesh-2,arunachal-pradesh,2004,ARUNACHAL EAST,289606,163374,56.41,TAPIR GAO,parties.IN.BJP,BJP,83335,51.01,WANGCHA RAJKUMAR,parties.IN.INC,INC,38341,44994,27.54,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-1,assam,2004,KARIMGANJ,979105,671491,68.58,LALIT MOHAN SUKLABAIDYA,parties.IN.INC,INC,321059,47.81,PARIMAL SUKLA BAIDYA,parties.IN.BJP,BJP,229111,91948,13.69,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-10,assam,2004,NOWGONG,1149244,786069,68.4,RAJEN GOHAIN,parties.IN.BJP,BJP,342704,43.6,BISNU PRASAD,parties.IN.INC,INC,311292,31412,4,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-11,assam,2004,KALIABOR,1153483,763083,66.15,DIP GOGOI,parties.IN.INC,INC,301893,39.56,KESHAB MAHANTA,parties.IN.AGP,AGP,234695,67198,8.8,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-12,assam,2004,JORHAT,1078149,666835,61.85,BIJOY KRISHNA HANDIQUE,parties.IN.INC,INC,223624,33.54,DRUPAD BORGOHAIN,parties.IN.CPI,CPI,172332,51292,7.7,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-13,assam,2004,DIBRUGARH,969905,631240,65.08,SARBANANDA SONOWAL,parties.IN.AGP,AGP,220944,35,KAMAKHAYA TASA,parties.IN.BJP,BJP,202390,18554,2.94,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-14,assam,2004,LAKHIMPUR,1126632,800020,71.01,DR. ARUN KUMAR SARMAH,parties.IN.AGP,AGP,300865,37.61,RANEE NARAH,parties.IN.INC,INC,272717,28148,3.52,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-2,assam,2004,SILCHAR,879243,608233,69.18,SONTOSH MOHAN DEV,parties.IN.INC,INC,246215,40.48,KABINDRA PURKYASTHA,parties.IN.BJP,BJP,224895,21320,3.5,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-3,assam,2004,AUTONOMOUS DISTRICT,579284,401377,69.29,BIREN SINGH ENGTI,parties.IN.INC,INC,125937,31.38,ELWIN TERON,parties.IN.ASDC,ASDC,101808,24129,6.02,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-4,assam,2004,DHUBRI,1149939,863592,75.1,ANWAR HUSSAIN,parties.IN.INC,INC,376588,43.61,AFZALUR RAHMAN,parties.IN.AGP,AGP,259966,116622,13.51,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-5,assam,2004,KOKRAJHAR,1216553,966987,79.49,SANSUMA KHUNGGUR BWISWMUTHIARY,parties.IN.IND,IND,689620,71.32,SABDA RAM RABHA,parties.IN.IND,IND,205491,484129,50.07,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-6,assam,2004,BARPETA,1075749,762681,70.9,A. F. GOLAM OSMANI,parties.IN.INC,INC,266972,35,KUMAR DEEPAK DAS,parties.IN.AGP,AGP,198847,68125,8.93,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-7,assam,2004,GAUHATI,1441360,881775,61.18,KIRIP CHALIHA,parties.IN.INC,INC,353250,40.06,BHUPEN HAZARIKA,parties.IN.BJP,BJP,292099,61151,6.93,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-8,assam,2004,MANGALDOI,1209839,848938,70.17,NARAYAN CHANDRA BORKATAKY,parties.IN.BJP,BJP,345863,40.74,MADHAB RAJBANGSHI,parties.IN.INC,INC,315997,29866,3.52,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-assam-9,assam,2004,TEZPUR,1006389,719768,71.52,MONI KUMAR SUBBA,parties.IN.INC,INC,289847,40.27,PADMA HAZARIKA,parties.IN.AGP,AGP,219402,70445,9.79,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-1,bihar,2004,BAGAHA,1160275,570822,49.2,KAILASH BAITHA,parties.IN.JDU,JD(U),237989,41.69,HIRALAL RAM,parties.IN.LJNSP,LJNSP,172614,65375,11.45,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-10,bihar,2004,MUZAFFARPUR,1237345,784096,63.37,GEORGE FERNANDES,parties.IN.JDU,JD(U),370127,47.2,BHAGWAN LAL SAHANI,parties.IN.RJD,RJD,360434,9693,1.23,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-11,bihar,2004,SITAMARHI,1265132,690851,54.61,SITARAM YADAV,parties.IN.RJD,RJD,326165,47.21,NAVAL KISHORE RAI,parties.IN.JDU,JD(U),228160,98005,14.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-12,bihar,2004,SHEOHAR,1214428,666398,54.87,SITARAM SINGH,parties.IN.RJD,RJD,303243,45.5,MOHAMMAD ANWARUL HAQ,parties.IN.BJP,BJP,229360,73883,11.08,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-13,bihar,2004,MADHUBANI,1257633,695146,55.27,DR. SHAKEEL AHMAD,parties.IN.INC,INC,328182,47.21,HUKUM DEO NARAYAN YADAV,parties.IN.BJP,BJP,241103,87079,12.53,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-14,bihar,2004,JHANJHARPUR,1163817,704243,60.51,DEVENDRA PRASAD YADAV,parties.IN.RJD,RJD,323400,45.92,JAGANNATH MISHRA,parties.IN.JDU,JD(U),310565,12835,1.82,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-15,bihar,2004,DARBHANGA,1202456,762657,63.42,MD. ALI ASHRAF FATMI,parties.IN.RJD,RJD,427672,56.08,KIRTI AZAD,parties.IN.BJP,BJP,284209,143463,18.81,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-16,bihar,2004,ROSERA,1245733,713798,57.3,RAM CHANDRA PASWAN,parties.IN.LJNSP,LJNSP,394240,55.23,DASHAI CHAUDHARY,parties.IN.JDU,JD(U),255829,138411,19.39,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-17,bihar,2004,SAMASTIPUR,1433793,864746,60.31,ALOK KUMAR MEHTA,parties.IN.RJD,RJD,437457,50.59,RAM CHANDRA SINGH,parties.IN.JDU,JD(U),310674,126783,14.66,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-18,bihar,2004,BARH,1242851,864102,69.53,VIJAY KRISHNA,parties.IN.RJD,RJD,426856,49.4,NITISH KUMAR,parties.IN.JDU,JD(U),389168,37688,4.36,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-19,bihar,2004,BALIA,1181597,632343,53.52,SURAJ SINGH,parties.IN.LJNSP,LJNSP,233869,36.98,SHATRUGHNA PRASAD SINGH,parties.IN.CPI,CPI,157642,76227,12.05,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-bihar-2,bihar,2004,BETTIAH,1278163,569909,44.59,RAGHUNATH JHA,parties.IN.RJD,RJD,211590,37.13,MADAN PRASAD JAISWAL,parties.IN.BJP,BJP,186919,24671,4.33,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
