entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-bihar-1,bihar,2000,DHANAHA,122373,67276,54.98,RAJESH SINGH,parties.IN.BSP,BSP,15034,22.35,ARUN KU. TIWARI,parties.IN.IND,IND,11287,3747,5.57,src-1b7bc1c9d39a
IN-AC-1976-bihar-10,bihar,2000,RAXAUL,176896,108120,61.12,AJAY KUMAR SINGH,parties.IN.BJP,BJP,41983,38.83,SAGIR AHMAD,parties.IN.INC,INC,29032,12951,11.98,src-1b7bc1c9d39a
IN-AC-1976-bihar-100,bihar,2000,ROSERA,183670,114409,62.29,ASHOK KUMAR,parties.IN.SAP,SAP,53650,46.89,GAJENDRA PD. SINGH,parties.IN.RJD,RJD,52330,1320,1.15,src-1b7bc1c9d39a
IN-AC-1976-bihar-101,bihar,2000,SINGHIA,183527,109705,59.78,DR. ASHOK KUMAR,parties.IN.INC,INC,37346,34.04,JAGADISH PASWAN,parties.IN.JDU,JD(U),36607,739,0.67,src-1b7bc1c9d39a
IN-AC-1976-bihar-102,bihar,2000,HASANPUR,176013,108477,61.63,GAJENDRA PRASAD HIMANSU,parties.IN.JDU,JD(U),51273,47.27,RAJENDRA YADAV,parties.IN.RJD,RJD,48145,3128,2.89,src-1b7bc1c9d39a
IN-AC-1976-bihar-103,bihar,2000,BALIA,166125,109860,66.13,SHRINARAYAN YADAV,parties.IN.RJD,RJD,46889,42.68,MD. TANWEER HASAN,parties.IN.JDU,JD(U),46585,304,0.28,src-1b7bc1c9d39a
IN-AC-1976-bihar-104,bihar,2000,MATIHANI,173385,107647,62.09,RAJENDRA RAJAN,parties.IN.CPI,CPI,32962,30.62,PRAMOD KUMAR SHARMA,parties.IN.INC,INC,26246,6716,6.24,src-1b7bc1c9d39a
IN-AC-1976-bihar-105,bihar,2000,BEGUSARAI,189440,123022,64.94,BHOLA PD. SINGH,parties.IN.BJP,BJP,51502,41.86,KAMLI MAHTO,parties.IN.CPI,CPI,43152,8350,6.78,src-1b7bc1c9d39a
IN-AC-1976-bihar-106,bihar,2000,BARAUNI,195727,120389,61.51,RAJENDRA PD. SINGH,parties.IN.CPI,CPI,45772,38.02,RAM LAKHAN SINGH,parties.IN.BJP,BJP,39487,6285,5.22,src-1b7bc1c9d39a
IN-AC-1976-bihar-107,bihar,2000,BACHWARA,173629,108483,62.48,UTTAM KUMAR YADAV,parties.IN.RJD,RJD,29381,27.08,AWDHESH RAI,parties.IN.CPI,CPI,28923,458,0.42,src-1b7bc1c9d39a
