election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2022,S28,AC,1,Purola,74551,51632,69.26,1,DURGESHWAR LAL,BJP,,27856,53.95,1,0,M,36,SC
AcGenFeb2022,S28,AC,1,Purola,74551,51632,69.26,2,Malchand,INC,,21560,41.76,0,0,M,55,SC
AcGenFeb2022,S28,AC,1,Purola,74551,51632,69.26,3,PRAKASH,AAAP,,538,1.04,0,0,M,37,SC
AcGenFeb2022,S28,AC,1,Purola,74551,51632,69.26,4,Ram Prasad,RSHTLKNTP,,495,0.96,0,0,M,35,SC
AcGenFeb2022,S28,AC,1,Purola,74551,51632,69.26,5,Chain Singh,SP,,464,0.9,0,0,M,55,SC
AcGenFeb2022,S28,AC,1,Purola,74551,51632,69.26,6,NOTA,NOTA,,330,0.64,0,1,,,
AcGenFeb2022,S28,AC,2,Yamunotri,76982,52153,67.75,1,Sanjay Dobhal,IND,,22952,44.01,1,0,M,51,GEN
AcGenFeb2022,S28,AC,2,Yamunotri,76982,52153,67.75,2,Deepak Bijalwan,INC,,16313,31.28,0,0,M,35,GEN
AcGenFeb2022,S28,AC,2,Yamunotri,76982,52153,67.75,3,Kedar Singh Rawat,BJP,,10620,20.36,0,0,M,62,GEN
AcGenFeb2022,S28,AC,2,Yamunotri,76982,52153,67.75,4,Manoj Kohli Shyam,AAAP,,583,1.12,0,0,M,35,GEN
AcGenFeb2022,S28,AC,2,Yamunotri,76982,52153,67.75,5,Jagaveer Singh,BSP,,343,0.66,0,0,M,50,GEN
AcGenFeb2022,S28,AC,2,Yamunotri,76982,52153,67.75,6,NOTA,NOTA,,565,1.08,0,1,,,
AcGenFeb2022,S28,AC,3,Gangotri,88403,59649,67.47,1,SURESH SINGH CHAUHAN,BJP,,29619,49.66,1,0,M,54,GEN
AcGenFeb2022,S28,AC,3,Gangotri,88403,59649,67.47,2,VIJAYPAL SINGH SAJWAN,INC,,21590,36.2,0,0,M,63,GEN
AcGenFeb2022,S28,AC,3,Gangotri,88403,59649,67.47,3,"AJAY KOTHYAL (COLONEL RETD) KC,SC,VSM",AAAP,,6161,10.33,0,0,M,52,GEN
AcGenFeb2022,S28,AC,3,Gangotri,88403,59649,67.47,4,NAVNEET UNIYAL,IND,,476,0.8,0,0,M,36,GEN
AcGenFeb2022,S28,AC,3,Gangotri,88403,59649,67.47,5,BUDHI LAL,BSP,,394,0.66,0,0,M,56,SC
AcGenFeb2022,S28,AC,3,Gangotri,88403,59649,67.47,6,NOTA,NOTA,,241,0.4,0,1,,,
AcGenFeb2022,S28,AC,4,Badrinath,104795,68211,65.09,1,Rajendra Singh Bhandari,INC,,32661,47.88,1,0,M,57,GEN
AcGenFeb2022,S28,AC,4,Badrinath,104795,68211,65.09,2,Mahendra Bhatt,BJP,,30595,44.85,0,0,M,50,GEN
AcGenFeb2022,S28,AC,4,Badrinath,104795,68211,65.09,3,Bhagwati Prasad Mandoli,AAAP,,871,1.28,0,0,M,32,GEN
AcGenFeb2022,S28,AC,4,Badrinath,104795,68211,65.09,4,Vinod Joshi,CPI,,798,1.17,0,0,M,39,GEN
AcGenFeb2022,S28,AC,4,Badrinath,104795,68211,65.09,5,Mukesh Lal Koshwal,BSP,,552,0.81,0,0,M,68,ST
AcGenFeb2022,S28,AC,4,Badrinath,104795,68211,65.09,6,NOTA,NOTA,,853,1.25,0,1,,,
AcGenFeb2022,S28,AC,5,Tharali,106614,63592,59.65,1,Bhupal Ram Tamta,BJP,,32852,51.66,1,0,M,63,SC
AcGenFeb2022,S28,AC,5,Tharali,106614,63592,59.65,2,Dr. Jeet Ram,INC,,24550,38.61,0,0,M,61,SC
AcGenFeb2022,S28,AC,5,Tharali,106614,63592,59.65,3,Guddu Lal,AAAP,,1866,2.93,0,0,M,44,SC
AcGenFeb2022,S28,AC,5,Tharali,106614,63592,59.65,4,Naini Ram,UJPA,,970,1.53,0,0,M,64,SC
AcGenFeb2022,S28,AC,5,Tharali,106614,63592,59.65,5,Kunwar Ram,CPI(M),,834,1.31,0,0,M,46,SC
AcGenFeb2022,S28,AC,5,Tharali,106614,63592,59.65,6,NOTA,NOTA,,663,1.04,0,1,,,
AcGenFeb2022,S28,AC,6,Karnprayag,98042,58988,60.17,1,Anil Nautiyal,BJP,,28911,49.01,1,0,M,63,GEN
AcGenFeb2022,S28,AC,6,Karnprayag,98042,58988,60.17,2,Mukesh Negi,INC,,22196,37.63,0,0,M,46,GEN
AcGenFeb2022,S28,AC,6,Karnprayag,98042,58988,60.17,3,Teeka Prasad Maikhuri,IND,,2961,5.02,0,0,M,58,GEN
AcGenFeb2022,S28,AC,6,Karnprayag,98042,58988,60.17,4,Balwant Singh Negi,IND,,1063,1.8,0,0,M,52,GEN
AcGenFeb2022,S28,AC,6,Karnprayag,98042,58988,60.17,5,Madan Mohan Singh Bhandari,IND,,897,1.52,0,0,M,38,GEN
AcGenFeb2022,S28,AC,6,Karnprayag,98042,58988,60.17,6,NOTA,NOTA,,936,1.59,0,1,,,
AcGenFeb2022,S28,AC,7,Kedarnath,93016,60723,65.28,1,SHAILA RANI RAWAT,BJP,,21886,36.04,1,0,F,65,GEN
AcGenFeb2022,S28,AC,7,Kedarnath,93016,60723,65.28,2,KULDEEP SINGH RAWAT,IND,,13423,22.11,0,0,M,47,GEN
AcGenFeb2022,S28,AC,7,Kedarnath,93016,60723,65.28,3,MANOJ RAWAT,INC,,12557,20.68,0,0,M,54,GEN
AcGenFeb2022,S28,AC,7,Kedarnath,93016,60723,65.28,4,SUMANT,AAAP,,4647,7.65,0,0,M,41,GEN
AcGenFeb2022,S28,AC,7,Kedarnath,93016,60723,65.28,5,DEVESH NAUTIYAL,IND,,3068,5.05,0,0,M,47,GEN
AcGenFeb2022,S28,AC,7,Kedarnath,93016,60723,65.28,6,NOTA,NOTA,,751,1.24,0,1,,,
AcGenFeb2022,S28,AC,8,Rudraprayag,105849,63397,59.89,1,BHARAT SINGH CHAUDHARY,BJP,,29660,46.78,1,0,M,62,GEN
AcGenFeb2022,S28,AC,8,Rudraprayag,105849,63397,59.89,2,PRADEEP PRASAD THAPLIYAL,INC,,19858,31.32,0,0,M,47,GEN
AcGenFeb2022,S28,AC,8,Rudraprayag,105849,63397,59.89,3,MATBAR SINGH KANDARI,IND,,4838,7.63,0,0,M,79,GEN
AcGenFeb2022,S28,AC,8,Rudraprayag,105849,63397,59.89,4,MOHIT DIMRI,UKKD,,4623,7.29,0,0,M,34,GEN
AcGenFeb2022,S28,AC,8,Rudraprayag,105849,63397,59.89,5,SUDHIR NEGI,IND,,1219,1.92,0,0,M,46,GEN
AcGenFeb2022,S28,AC,8,Rudraprayag,105849,63397,59.89,6,NOTA,NOTA,,871,1.37,0,1,,,
AcGenFeb2022,S28,AC,9,Ghanshali,99175,49768,50.18,1,SHAKTI LAL SHAH,BJP,,20949,42.09,1,0,M,54,SC
AcGenFeb2022,S28,AC,9,Ghanshali,99175,49768,50.18,2,DHANI LAL SHAH,INC,,10664,21.43,0,0,M,58,SC
AcGenFeb2022,S28,AC,9,Ghanshali,99175,49768,50.18,3,BHEEM LAL ARYA,IND,,9204,18.49,0,0,M,38,SC
AcGenFeb2022,S28,AC,9,Ghanshali,99175,49768,50.18,4,DARSHAN LAL DAS,IND,,4739,9.52,0,0,M,54,SC
AcGenFeb2022,S28,AC,9,Ghanshali,99175,49768,50.18,5,KAMAL DAS,UKKD,,1653,3.32,0,0,M,49,SC
AcGenFeb2022,S28,AC,9,Ghanshali,99175,49768,50.18,6,NOTA,NOTA,,742,1.49,0,1,,,
AcGenFeb2022,S28,AC,10,Deoprayag,87719,47995,54.71,1,Vinod Kandari,BJP,,17330,36.11,1,0,M,40,GEN
AcGenFeb2022,S28,AC,10,Deoprayag,87719,47995,54.71,2,Diwakar Bhatt,UKKD,,14742,30.72,0,0,M,76,GEN
AcGenFeb2022,S28,AC,10,Deoprayag,87719,47995,54.71,3,Mantri Prasad Naithani,INC,,13585,28.31,0,0,M,65,GEN
AcGenFeb2022,S28,AC,10,Deoprayag,87719,47995,54.71,4,Uttam Singh,AAAP,,1092,2.28,0,0,M,41,GEN
AcGenFeb2022,S28,AC,10,Deoprayag,87719,47995,54.71,5,Bijendra Lal,BMUP,,759,1.58,0,0,M,36,SC
AcGenFeb2022,S28,AC,10,Deoprayag,87719,47995,54.71,6,NOTA,NOTA,,487,1.01,0,1,,,
AcGenFeb2022,S28,AC,11,Narendranagar,92505,57347,61.99,1,SUBODH UNIYAL,BJP,,27430,47.83,1,0,M,61,GEN
AcGenFeb2022,S28,AC,11,Narendranagar,92505,57347,61.99,2,OM GOPAL,INC,,25632,44.7,0,0,M,45,GEN
AcGenFeb2022,S28,AC,11,Narendranagar,92505,57347,61.99,3,Sardar Singh Pundir,UKKD,,2187,3.81,0,0,M,52,GEN
