entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1967-rajasthan-1,rajasthan,1967,BHADRA,77606,53752,69.26,H. RAJ,parties.IN.INC,INC,23062,42.9,G. SHANKER,parties.IN.SWA,SWA,16896,6166,11.47,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-10,rajasthan,1967,LUNKARANSAR,69385,32285,46.53,BHIMSEN,parties.IN.INC,INC,8455,26.19,K. RAM,parties.IN.IND,IND,7160,1295,4.01,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-100,rajasthan,1967,BARAN,62636,38487,61.45,D. DUTT,parties.IN.BJS,BJS,20482,53.22,R. KISHAN,parties.IN.INC,INC,16074,4408,11.46,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-101,rajasthan,1967,KISHANGANJ,58533,26353,45.02,N. LAL,parties.IN.BJS,BJS,15966,60.59,D. RAM,parties.IN.INC,INC,5819,10147,38.51,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-102,rajasthan,1967,CHHABRA,63240,26086,41.25,P. SINGH,parties.IN.BJS,BJS,12759,48.91,N. BALA,parties.IN.INC,INC,5966,6793,26.04,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-103,rajasthan,1967,ATRU,59433,25147,42.31,R. CHARAN,parties.IN.BJS,BJS,13325,52.99,M. LAL,parties.IN.INC,INC,8745,4580,18.21,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-104,rajasthan,1967,RAMGANJ MANDI,70751,32363,45.74,J. SINGH,parties.IN.BJS,BJS,16278,50.3,VIDYASAGAR,parties.IN.INC,INC,10281,5997,18.53,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-105,rajasthan,1967,KHANPUR,51834,31640,61.04,S.KUMARI,parties.IN.BJS,BJS,25281,79.9,P.L.SENTAR,parties.IN.INC,INC,6359,18922,59.8,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-106,rajasthan,1967,AKLERA,57495,23774,41.35,B. PRASAD,parties.IN.SWA,SWA,15762,66.3,D. CHAND,parties.IN.INC,INC,6020,9742,40.98,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-107,rajasthan,1967,JHALRAPATAN,52260,26958,51.58,R. P. BOHRA,parties.IN.IND,IND,17250,63.99,CHANDMAL,parties.IN.INC,INC,7171,10079,37.39,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-108,rajasthan,1967,PIRAWA,56537,30908,54.67,K. LAL,parties.IN.SWA,SWA,10817,35,G. SINGH,parties.IN.IND,IND,10297,520,1.69,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-109,rajasthan,1967,DAG,62991,25491,40.47,LACHHMAN,parties.IN.BJS,BJS,14963,58.7,R. CHANDRA,parties.IN.INC,INC,9646,5317,20.86,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-11,rajasthan,1967,BIKANER,63247,39651,62.69,G. PRASAD,parties.IN.INC,INC,16581,41.82,M. DHAR,parties.IN.PSP,PSP,12213,4368,11.02,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-110,rajasthan,1967,BEGUN,57831,31755,54.91,H. SINGH,parties.IN.IND,IND,10880,34.26,K. C. PANKAJ,parties.IN.INC,INC,9789,1091,3.43,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-111,rajasthan,1967,GANGRAR,64494,24457,37.92,D. G. LAL,parties.IN.INC,INC,15547,63.57,B. LAL,parties.IN.IND,IND,4177,11370,46.49,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-112,rajasthan,1967,KAPASAN,61240,27933,45.61,S. LAL,parties.IN.INC,INC,11370,40.7,N. LAL,parties.IN.IND,IND,5999,5371,19.22,src-0c1b8f274551,minor,
IN-AC-1967-rajasthan-113,rajasthan,1967,CHITTORGARH,61291,27667,45.14,R. KUMAR,parties.IN.INC,INC,14788,53.45,M. LAL,parties.IN.BJS,BJS,11057,3731,13.49,src-0c1b8f274551,minor,
