entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-jharkhand-2141,jharkhand,2019,CHATRA,372980,219137,58.75,SATYANAND BHOKTA,parties.IN.RJD,RJD,101710,46.41,JANARDAN PASWAN,parties.IN.BJP,BJP,77655,24055,10.97,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2142,jharkhand,2019,LATEHAR,269835,181967,67.44,BAIDYANATH RAM,parties.IN.JMM,JMM,76507,42.04,PRAKASH RAM,parties.IN.BJP,BJP,60179,16328,8.97,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2143,jharkhand,2019,MANIKA,238041,150190,63.09,RAMCHANDRA SINGH,parties.IN.INC,INC,74000,49.27,RAGHUPAL SINGH,parties.IN.BJP,BJP,57760,16240,10.81,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2144,jharkhand,2019,PANKI,266961,177902,66.64,KUSHWAHA SHASHI BHUSHAN MEHTA,parties.IN.BJP,BJP,93184,52.38,DEVENDRA KUMAR SINGH,parties.IN.INC,INC,55994,37190,20.91,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2145,jharkhand,2019,SIMARIA,329361,203104,61.67,Kishun Kumar Das,parties.IN.BJP,BJP,61438,30.25,MANOJ KUMAR CHANDRA,parties.IN.AJSUP,AJSUP,50442,10996,5.41,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2146,jharkhand,2019,BOKARO,526660,271225,51.5,Biranchi Narayan,parties.IN.BJP,BJP,112333,41.42,Shweta Singh,parties.IN.INC,INC,99020,13313,4.91,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2147,jharkhand,2019,CHANDANKYARI,240900,178123,73.94,AMAR KUMAR BAURI,parties.IN.BJP,BJP,67739,38.03,UMA KANT RAJAK,parties.IN.AJSUP,AJSUP,58528,9211,5.17,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2148,jharkhand,2019,DHANBAD,433191,230893,53.3,RAJ SINHA,parties.IN.BJP,BJP,120773,52.31,MANNAN MALLICK,parties.IN.INC,INC,90144,30629,13.27,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2150,jharkhand,2019,NIRSA,309439,211063,68.21,APARNA SENGUPTA,parties.IN.BJP,BJP,89082,42.21,ARUP CHATTERJEE,,MCO,63624,25458,12.07,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2151,jharkhand,2019,SINDRI,317169,227567,71.75,INDRAJIT MAHATO,parties.IN.BJP,BJP,80967,35.58,ANAND MAHATO,,MCO,72714,8253,3.63,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2152,jharkhand,2019,DUMKA,246984,165779,67.12,HEMANT SOREN,parties.IN.JMM,JMM,81007,48.86,LOIS MARANDI,parties.IN.BJP,BJP,67819,13188,7.95,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2153,jharkhand,2019,JAMA,205913,143591,69.73,SITA MURMU,parties.IN.JMM,JMM,60925,42.43,SURESH MURMU,parties.IN.BJP,BJP,58499,2426,1.69,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2154,jharkhand,2019,JAMTARA,277191,212451,76.64,IRFAN ANSARI,parties.IN.INC,INC,112829,53.11,BIRENDRA MANDAL,parties.IN.BJP,BJP,74088,38741,18.24,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2155,jharkhand,2019,NALA,223179,175462,78.62,RABINDRA NATH MAHATO,parties.IN.JMM,JMM,61356,34.97,SATYANAND JHA,parties.IN.BJP,BJP,57836,3520,2.01,src-1b7bc1c9d39a
IN-AC-2008-jharkhand-2156,jharkhand,2019,SARATH,274163,213882,78.01,Randhir Kumar Singh,parties.IN.BJP,BJP,90895,42.5,Uday Shankar Singh,parties.IN.JVM,JVM,62175,28720,13.43,src-1b7bc1c9d39a
