election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2023,S17,AC,39,Sanis (ST),24051,22896,95.2,6,NOTA,NOTA,,15,0.07,0,1,,,
AcGenFeb2023,S17,AC,40,Bhandari (ST),26957,25626,95.06,1,Achumbemo Kikon,NPF,,13867,54.11,1,0,M,47,ST
AcGenFeb2023,S17,AC,40,Bhandari (ST),26957,25626,95.06,2,Mmhonlumo Kikon,BJP,,10278,40.11,0,0,M,44,ST
AcGenFeb2023,S17,AC,40,Bhandari (ST),26957,25626,95.06,3,Tsungro Kithan,NPEP,,1072,4.18,0,0,M,55,ST
AcGenFeb2023,S17,AC,40,Bhandari (ST),26957,25626,95.06,4,Chenithung Humtsoe,INC,,325,1.27,0,0,M,58,ST
AcGenFeb2023,S17,AC,40,Bhandari (ST),26957,25626,95.06,5,John Ovung,IND,,77,0.3,0,0,M,48,ST
AcGenFeb2023,S17,AC,40,Bhandari (ST),26957,25626,95.06,6,NOTA,NOTA,,7,0.03,0,1,,,
AcGenFeb2023,S17,AC,41,Tizit (ST),20696,19679,95.09,1,P. Paiwang Konyak,BJP,,10428,52.99,1,0,M,45,ST
AcGenFeb2023,S17,AC,41,Tizit (ST),20696,19679,95.09,2,T. Thomas Konyak,INC,,5825,29.6,0,0,M,26,ST
AcGenFeb2023,S17,AC,41,Tizit (ST),20696,19679,95.09,3,Tahwang Angh,NPF,,3374,17.15,0,0,M,38,ST
AcGenFeb2023,S17,AC,41,Tizit (ST),20696,19679,95.09,4,NOTA,NOTA,,52,0.26,0,1,,,
AcGenFeb2023,S17,AC,42,Wakching (ST),16313,15651,95.94,1,W. Chingang Konyak,NDPP,,9166,58.56,1,0,M,60,ST
AcGenFeb2023,S17,AC,42,Wakching (ST),16313,15651,95.94,2,M. Honang Jess,NPEP,,6433,41.1,0,0,M,40,ST
AcGenFeb2023,S17,AC,42,Wakching (ST),16313,15651,95.94,3,NOTA,NOTA,,52,0.33,0,1,,,
AcGenFeb2023,S17,AC,43,Tapi (ST),15220,14608,95.98,1,Noke Wangnao,NDPP,,5864,40.14,1,0,M,86,ST
AcGenFeb2023,S17,AC,43,Tapi (ST),15220,14608,95.98,2,Wanglem Konyak,NPF,,5782,39.58,0,0,M,41,ST
AcGenFeb2023,S17,AC,43,Tapi (ST),15220,14608,95.98,3,Geihwang Konyak,JD(U),,2770,18.96,0,0,M,30,ST
AcGenFeb2023,S17,AC,43,Tapi (ST),15220,14608,95.98,4,A. Epha,NPEP,,150,1.03,0,0,M,29,ST
AcGenFeb2023,S17,AC,43,Tapi (ST),15220,14608,95.98,5,NOTA,NOTA,,42,0.29,0,1,,,
AcGenFeb2023,S17,AC,44,Phomching (ST),17455,16875,96.68,1,K Konngam Konyak,BJP,,9803,58.09,1,0,M,67,ST
AcGenFeb2023,S17,AC,44,Phomching (ST),17455,16875,96.68,2,Pohwang Konyak,NCP,,6926,41.04,0,0,M,81,ST
AcGenFeb2023,S17,AC,44,Phomching (ST),17455,16875,96.68,3,T Ngampai Konyak,INC,,84,0.5,0,0,M,42,ST
AcGenFeb2023,S17,AC,44,Phomching (ST),17455,16875,96.68,4,H Chingsak Konyak,NPF,,11,0.07,0,0,M,43,ST
AcGenFeb2023,S17,AC,44,Phomching (ST),17455,16875,96.68,5,NOTA,NOTA,,51,0.3,0,1,,,
AcGenFeb2023,S17,AC,45,Tehok (ST),12209,11753,96.27,1,C.l. John,NDPP,,9232,78.55,1,0,M,57,ST
AcGenFeb2023,S17,AC,45,Tehok (ST),12209,11753,96.27,2,C. Kawang Konyak,NPF,,2162,18.4,0,0,M,58,ST
AcGenFeb2023,S17,AC,45,Tehok (ST),12209,11753,96.27,3,Chingkai Konyak,LJPRV,,149,1.27,0,0,M,39,ST
AcGenFeb2023,S17,AC,45,Tehok (ST),12209,11753,96.27,4,Shaboh Konyak,INC,,120,1.02,0,0,M,54,ST
AcGenFeb2023,S17,AC,45,Tehok (ST),12209,11753,96.27,5,M. M. Throma Konyak,CPI,,47,0.4,0,0,M,43,ST
AcGenFeb2023,S17,AC,45,Tehok (ST),12209,11753,96.27,6,NOTA,NOTA,,19,0.16,0,1,,,
AcGenFeb2023,S17,AC,46,Mon Town (ST),20347,19167,94.2,1,Y Mankhao Konyak,NCP,,10870,56.71,1,0,M,42,ST
AcGenFeb2023,S17,AC,46,Mon Town (ST),20347,19167,94.2,2,Er. Cheong Konyak,BJP,,8259,43.09,0,0,M,52,ST
AcGenFeb2023,S17,AC,46,Mon Town (ST),20347,19167,94.2,3,NOTA,NOTA,,38,0.2,0,1,,,
AcGenFeb2023,S17,AC,47,Aboi (ST),13589,12826,94.39,1,C. Manpon Konyak,IND,,6771,52.79,1,0,M,42,ST
AcGenFeb2023,S17,AC,47,Aboi (ST),13589,12826,94.39,2,Wangka Konyak,RPPRINAT,,3247,25.32,0,0,M,39,ST
AcGenFeb2023,S17,AC,47,Aboi (ST),13589,12826,94.39,3,E. Eshak Konyak,NDPP,,2766,21.57,0,0,M,58,ST
AcGenFeb2023,S17,AC,47,Aboi (ST),13589,12826,94.39,4,NOTA,NOTA,,42,0.33,0,1,,,
AcGenFeb2023,S17,AC,48,Moka (ST),18039,17471,96.85,1,A Nyamnyei Konyak,NPEP,,8857,50.7,1,0,M,68,ST
AcGenFeb2023,S17,AC,48,Moka (ST),18039,17471,96.85,2,Ee Pangteang,NDPP,,8301,47.51,0,0,M,69,ST
AcGenFeb2023,S17,AC,48,Moka (ST),18039,17471,96.85,3,D Yongnyak Konyak,NPF,,288,1.65,0,0,M,54,ST
AcGenFeb2023,S17,AC,48,Moka (ST),18039,17471,96.85,4,NOTA,NOTA,,25,0.14,0,1,,,
AcGenFeb2023,S17,AC,49,Tamlu (ST),18371,16903,92.01,1,B. Bangtick Phom,IND,,8646,51.15,1,0,M,62,ST
