election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2017,S19,AC,1,Sujanpur,159005,125369,78.85,1,DINESH SINGH,BJP,,48910,39.01,1,0,M,54,GEN
AcGenFeb2017,S19,AC,1,Sujanpur,159005,125369,78.85,2,AMIT SINGH,INC,,30209,24.1,0,0,M,40,GEN
AcGenFeb2017,S19,AC,1,Sujanpur,159005,125369,78.85,3,NARESH PURI,IND,,28675,22.87,0,0,M,47,GEN
AcGenFeb2017,S19,AC,1,Sujanpur,159005,125369,78.85,4,NATHA SINGH,RMPOI,,10581,8.44,0,0,M,62,GEN
AcGenFeb2017,S19,AC,1,Sujanpur,159005,125369,78.85,5,KULBHUSHAN SINGH,AAAP,,2831,2.26,0,0,M,44,GEN
AcGenFeb2017,S19,AC,1,Sujanpur,159005,125369,78.85,6,NOTA,NOTA,,1008,0.8,0,1,,,
AcGenFeb2017,S19,AC,2,Bhoa,174313,131091,75.2,1,JOGINDER PAL,INC,,67865,51.77,1,0,M,53,SC
AcGenFeb2017,S19,AC,2,Bhoa,174313,131091,75.2,2,SEEMA KUMARI,BJP,,40369,30.79,0,0,F,38,SC
AcGenFeb2017,S19,AC,2,Bhoa,174313,131091,75.2,3,LAL CHAND KATARUCHAK,RMPOI,,13353,10.19,0,0,M,46,SC
AcGenFeb2017,S19,AC,2,Bhoa,174313,131091,75.2,4,AMARJEET SINGH,AAAP,,3767,2.87,0,0,M,54,SC
AcGenFeb2017,S19,AC,2,Bhoa,174313,131091,75.2,5,MAHASHA VINOD KUMAR,IND,,750,0.57,0,0,M,44,SC
AcGenFeb2017,S19,AC,2,Bhoa,174313,131091,75.2,6,NOTA,NOTA,,454,0.35,0,1,,,
AcGenFeb2017,S19,AC,3,Pathankot,145604,110853,76.13,1,AMIT VIJ,INC,,56383,50.86,1,0,M,39,GEN
AcGenFeb2017,S19,AC,3,Pathankot,145604,110853,76.13,2,ASHWANI KUMAR SHARMA,BJP,,45213,40.79,0,0,M,51,GEN
AcGenFeb2017,S19,AC,3,Pathankot,145604,110853,76.13,3,RAJ KUMAR,AAAP,,6036,5.45,0,0,M,48,GEN
AcGenFeb2017,S19,AC,3,Pathankot,145604,110853,76.13,4,ASHOK SHARMA,IND,,703,0.63,0,0,M,67,GEN
AcGenFeb2017,S19,AC,3,Pathankot,145604,110853,76.13,5,ANKUR KHAJURIA,BSP,,470,0.42,0,0,M,31,GEN
AcGenFeb2017,S19,AC,3,Pathankot,145604,110853,76.13,6,NOTA,NOTA,,907,0.82,0,1,,,
AcGenFeb2017,S19,AC,4,Gurdaspur,155277,117390,75.6,1,BARINDERMEET SINGH PAHRA,INC,,67709,57.68,1,0,M,36,GEN
AcGenFeb2017,S19,AC,4,Gurdaspur,155277,117390,75.6,2,GURBACHAN SINGH BABEHALI,SAD,,38753,33.01,0,0,M,62,GEN
AcGenFeb2017,S19,AC,4,Gurdaspur,155277,117390,75.6,3,AMARJIT SINGH CHAHAL,AAAP,,6949,5.92,0,0,M,62,GEN
AcGenFeb2017,S19,AC,4,Gurdaspur,155277,117390,75.6,4,SUCHA SINGH CHHOTEPUR,APPA,,1740,1.48,0,0,M,68,GEN
AcGenFeb2017,S19,AC,4,Gurdaspur,155277,117390,75.6,5,SANDEEP KUMAR,HSS,,618,0.53,0,0,M,30,GEN
AcGenFeb2017,S19,AC,4,Gurdaspur,155277,117390,75.6,6,NOTA,NOTA,,593,0.51,0,1,,,
AcGenFeb2017,S19,AC,5,Dina Nagar,181798,130525,71.8,1,ARUNA CHAUDHARY,INC,,72176,55.3,1,0,F,59,SC
AcGenFeb2017,S19,AC,5,Dina Nagar,181798,130525,71.8,2,BISHAN DASS,BJP,,40259,30.84,0,0,M,69,SC
AcGenFeb2017,S19,AC,5,Dina Nagar,181798,130525,71.8,3,JOGINDER SINGH,AAAP,,10258,7.86,0,0,M,58,SC
AcGenFeb2017,S19,AC,5,Dina Nagar,181798,130525,71.8,4,SUBASH CHANDER,CPI,,2937,2.25,0,0,M,46,SC
AcGenFeb2017,S19,AC,5,Dina Nagar,181798,130525,71.8,5,RAJ KUMAR,IND,,1436,1.1,0,0,M,59,SC
AcGenFeb2017,S19,AC,5,Dina Nagar,181798,130525,71.8,6,NOTA,NOTA,,1231,0.94,0,1,,,
AcGenFeb2017,S19,AC,6,Qadian,176309,131829,74.77,1,FATEHJANG SINGH BAJWA,INC,,62596,47.48,1,0,M,58,GEN
AcGenFeb2017,S19,AC,6,Qadian,176309,131829,74.77,2,SEWA SINGH,SAD,,50859,38.58,0,0,M,66,GEN
AcGenFeb2017,S19,AC,6,Qadian,176309,131829,74.77,3,KANWAL PREET SINGH,AAAP,,14657,11.12,0,0,M,38,GEN
AcGenFeb2017,S19,AC,6,Qadian,176309,131829,74.77,4,MOHINDER SINGH,BSP,,518,0.39,0,0,M,66,GEN
AcGenFeb2017,S19,AC,6,Qadian,176309,131829,74.77,5,GURBACHAN SINGH,SAD(M),,436,0.33,0,0,M,48,GEN
AcGenFeb2017,S19,AC,6,Qadian,176309,131829,74.77,6,NOTA,NOTA,,953,0.72,0,1,,,
AcGenFeb2017,S19,AC,7,Batala,176725,123414,69.83,1,LAKHBIR SINGH LODHINANGAL,SAD,,42517,34.45,1,0,M,66,GEN
AcGenFeb2017,S19,AC,7,Batala,176725,123414,69.83,2,ASHWANI SEKHRI,INC,,42032,34.06,0,0,M,57,GEN
AcGenFeb2017,S19,AC,7,Batala,176725,123414,69.83,3,GURPREET SINGH GHUGGI,AAAP,,34302,27.79,0,0,M,45,GEN
AcGenFeb2017,S19,AC,7,Batala,176725,123414,69.83,4,INDER SEKHRI,APPA,,691,0.56,0,0,M,53,GEN
AcGenFeb2017,S19,AC,7,Batala,176725,123414,69.83,5,GURPREET SINGH GHULLI,IND,,622,0.5,0,0,M,36,GEN
AcGenFeb2017,S19,AC,7,Batala,176725,123414,69.83,6,NOTA,NOTA,,713,0.58,0,1,,,
AcGenFeb2017,S19,AC,8,Sri Hargobindpur,170470,124524,73.05,1,BALWINDER SINGH,INC,,57489,46.17,1,0,M,44,SC
AcGenFeb2017,S19,AC,8,Sri Hargobindpur,170470,124524,73.05,2,MANJIT SINGH,SAD,,39424,31.66,0,0,M,43,SC
AcGenFeb2017,S19,AC,8,Sri Hargobindpur,170470,124524,73.05,3,AMARPAL SINGH,AAAP,,24294,19.51,0,0,M,32,SC
AcGenFeb2017,S19,AC,8,Sri Hargobindpur,170470,124524,73.05,4,OM PARKASH,APPA,,889,0.71,0,0,M,62,SC
AcGenFeb2017,S19,AC,8,Sri Hargobindpur,170470,124524,73.05,5,GURMEET SINGH,BSP,,653,0.52,0,0,M,31,SC
AcGenFeb2017,S19,AC,8,Sri Hargobindpur,170470,124524,73.05,6,NOTA,NOTA,,827,0.66,0,1,,,
AcGenFeb2017,S19,AC,9,Fatehgarh Churian,165313,124045,75.04,1,TRIPT RAJINDER SINGH BAJWA,INC,,54348,43.81,1,0,M,73,GEN
AcGenFeb2017,S19,AC,9,Fatehgarh Churian,165313,124045,75.04,2,NIRMAL SINGH KAHLON,SAD,,52349,42.2,0,0,M,80,GEN
AcGenFeb2017,S19,AC,9,Fatehgarh Churian,165313,124045,75.04,3,GURVINDER SINGH SHAMPURA,AAAP,,14665,11.82,0,0,M,60,GEN
AcGenFeb2017,S19,AC,9,Fatehgarh Churian,165313,124045,75.04,4,GULZAR SINGH,CPI(ML)(L),,857,0.69,0,0,M,64,GEN
AcGenFeb2017,S19,AC,9,Fatehgarh Churian,165313,124045,75.04,5,AMARJIT SINGH,BSP,,605,0.49,0,0,M,60,SC
AcGenFeb2017,S19,AC,9,Fatehgarh Churian,165313,124045,75.04,6,NOTA,NOTA,,489,0.39,0,1,,,
AcGenFeb2017,S19,AC,10,Dera Baba  Nanak,183088,140996,77.01,1,SUKHJINDER SINGH RANDHAWA,INC,,60385,42.83,1,0,M,58,GEN
