entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,SHARAD KUMAR,,96143,59.97,1,won,U,40,,,crossover,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,NEEL DAMAN KHATRI,,55851,34.84,2,lost,U,44,10th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,PRAVEEN KUMAR BHUGRA,,4643,2.9,3,forfeit,U,46,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,ROOPESH BHARDWAJ,,1662,1.04,4,forfeit,U,40,10th Pass,Trader,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,BRIJ MOHAN,,478,0.3,6,forfeit,U,37,8th Pass,Self-employed,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,SURENDER,,363,0.23,7,forfeit,U,48,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,MANOJ KUMAR,,218,0.14,8,forfeit,U,42,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci1,delhi,2015,1,NERELA,AJAY MUDGIL,,191,0.12,9,forfeit,U,30,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,SANJEEV JHA,,124724,63.82,1,won,U,35,,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,GOPAL JHA,,56774,29.05,2,lost,U,46,Post Graduate,Home Teacher or Tuition,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,J S CHAUHAN,,6750,3.45,3,forfeit,U,66,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,RAMBIR,,2343,1.2,4,forfeit,U,42,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,MANAGER CHAURASIYA,,930,0.48,5,forfeit,U,45,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,DHARAM PAL SINGH,,561,0.29,6,forfeit,U,49,Illiterate,Unspecified,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,KHADAK LAL,,540,0.28,7,forfeit,U,63,8th Pass,Shop Keeper,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,RICHA MUNDRA,,532,0.27,8,forfeit,U,37,Post Graduate,Principal or Administrator,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,NAFE SINGH RAJPUT,,435,0.22,9,forfeit,U,41,12th Pass,Accountant,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,PREM SHANKAR SHARMA,,382,0.2,11,forfeit,U,51,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,MADHU DIWAKAR,,250,0.13,12,forfeit,U,45,Illiterate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,RANJAN KUMAR SINGH,,158,0.08,13,forfeit,U,29,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,SUSHIL KUMAR MISHRA,,130,0.07,14,forfeit,U,41,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,GULAB SINGHAL,,110,0.06,15,forfeit,U,39,10th Pass,Journalist or Editor,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,RAJBIR SINGH,,109,0.06,16,forfeit,U,34,5th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,PRAVEN KUMAR,,105,0.05,17,forfeit,U,26,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,PANKAJ KUMAR AGARAWAL,,96,0.05,18,forfeit,U,38,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci2,delhi,2015,2,BURARI,KALPANA GUPTA,,85,0.04,19,forfeit,U,28,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,PANKAJ PUSHKAR,,64477,51.05,1,won,U,42,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,RAJNI ABBI,,43830,34.7,2,lost,U,52,Doctorate,College Professor or Lecturer,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,SURINDER PAL SINGH,,14642,11.59,3,forfeit,U,54,12th Pass,Rent,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,MANOJ,,592,0.47,4,forfeit,U,37,12th Pass,Shop Keeper,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,HARJINDER SINGH,,581,0.46,5,forfeit,U,49,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,SANJEEV KUMAR RANA,,542,0.43,7,forfeit,U,46,Others,Party Worker,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,CHAND MIYA,,448,0.35,8,forfeit,U,25,Illiterate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,SAVITA CHAUDHARY,,170,0.13,9,forfeit,U,52,8th Pass,Activist,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,GUNJAN KUMAR,,129,0.1,10,forfeit,U,30,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,SHESH NATH GOSWAMI,,119,0.09,11,forfeit,U,32,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,RAMESH,,99,0.08,12,forfeit,U,34,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,PARAS NATH YADAV,,61,0.05,13,forfeit,U,46,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci3,delhi,2015,3,TIMARPUR,VIDYA,,52,0.04,14,forfeit,U,39,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,PAWAN KUMAR SHARMA,,54026,51.36,1,won,U,44,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,RAM KISHAN SINGHAL,,33285,31.64,2,lost,U,63,Graduate,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,MUKESH KUMAR GOEL,,15341,14.59,3,forfeit,U,54,Graduate,Agricultural Business,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,VIJAY KUMAR AGGARWAL,,694,0.66,4,forfeit,U,53,Graduate Professional,Lawyer,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,RAMNIWAS,,679,0.65,5,forfeit,U,40,Graduate,Home Teacher or Tuition,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,LAL SINGH,,263,0.25,7,forfeit,U,44,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,SUNIL,,194,0.18,8,forfeit,U,34,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,NARESH KUMAR CHOUBEY,,108,0.1,9,forfeit,U,48,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-delhi-eci4,delhi,2015,4,ADARSH NAGAR,SUMAN,,73,0.07,10,forfeit,U,40,Illiterate,,challenger,src-1b7bc1c9d39a
