state,event,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing_party,n_oracles_agreeing_candidate,yen_gov_winner_party_id,yen_gov_winner_candidate_name,yen_gov_winner_votes,other_sources,party_id_alliance,verdict_party,verdict_candidate,verdict,curator_note,curator_source_id
west-bengal,AcGenApr2021,116,BIDHANNAGAR,2,2,2,parties.IN.AITC,SUJIT BOSE S/O - LATE AJIT BOSE,75912,tcpd-state:parties.IN.AITC:SUJIT BOSE S/O - LATE AJIT BOSE:75912,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,117,RAJARHAT GOPALPUR,2,2,2,parties.IN.AITC,ADITI MUNSHI,87650,tcpd-state:parties.IN.AITC:ADITI MUNSHI:87650,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,118,MADHYAMGRAM,2,2,2,parties.IN.AITC,RATHIN GHOSH,112741,tcpd-state:parties.IN.AITC:RATHIN GHOSH:112741,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,119,BARASAT,2,2,2,parties.IN.AITC,CHIRANJEET CHAKRABARTI,104431,tcpd-state:parties.IN.AITC:CHIRANJEET CHAKRABARTI:104431,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,120,DEGANGA,2,2,2,parties.IN.AITC,RAHIMA MONDAL,100105,tcpd-state:parties.IN.AITC:RAHIMA MONDAL:100105,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,121,HAROA,2,2,2,parties.IN.AITC,ISLAM SK NURUL (HAJI),130398,tcpd-state:parties.IN.AITC:ISLAM SK NURUL (HAJI):130398,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,122,MINAKHAN,2,2,2,parties.IN.AITC,USHA RANI MONDAL,109818,tcpd-state:parties.IN.AITC:USHA RANI MONDAL:109818,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,123,SANDESHKHALI,2,2,2,parties.IN.AITC,SUKUMAR MAHATA,112450,tcpd-state:parties.IN.AITC:SUKUMAR MAHATA:112450,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,124,BASIRHAT DAKSHIN,2,2,2,parties.IN.AITC,DR. SAPTARSHI BANERJEE,115873,tcpd-state:parties.IN.AITC:DR. SAPTARSHI BANERJEE:115873,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,125,BASIRHAT UTTAR,2,2,2,parties.IN.AITC,RAFIKUL ISLAM MONDAL,137216,tcpd-state:parties.IN.AITC:RAFIKUL ISLAM MONDAL:137216,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,126,HINGALGANJ,2,2,2,parties.IN.AITC,DEBES MANDAL,104706,tcpd-state:parties.IN.AITC:DEBES MANDAL:104706,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,127,GOSABA,2,2,1,parties.IN.AITC,SUBRATA MONDAL,161474,tcpd-state:parties.IN.AITC:JAYANTA NASKAR:105723,,VERIFIED,DISPUTED,DISPUTED,,
west-bengal,AcGenApr2021,128,BASANTI,2,2,2,parties.IN.AITC,SHYAMAL MONDAL,111453,tcpd-state:parties.IN.AITC:SHYAMAL MONDAL:111453,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,129,KULTALI,2,2,2,parties.IN.AITC,Ganesh Chandra Mondal,117238,tcpd-state:parties.IN.AITC:Ganesh Chandra Mondal:117238,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,130,PATHARPRATIMA,2,2,2,parties.IN.AITC,SAMIR KUMAR JANA,120181,tcpd-state:parties.IN.AITC:SAMIR KUMAR JANA:120181,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,131,KAKDWIP,2,2,2,parties.IN.AITC,MANTURAM PAKHIRA,114493,tcpd-state:parties.IN.AITC:MANTURAM PAKHIRA:114493,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,132,SAGAR,2,2,2,parties.IN.AITC,BANKIM CHANDRA HAZRA,129000,tcpd-state:parties.IN.AITC:BANKIM CHANDRA HAZRA:129000,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,133,KULPI,2,2,2,parties.IN.AITC,JOGARANJAN HALDER,96577,tcpd-state:parties.IN.AITC:JOGARANJAN HALDER:96577,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,134,RAIDIGHI,2,2,2,parties.IN.AITC,ALOKE JALDATA,115707,tcpd-state:parties.IN.AITC:ALOKE JALDATA:115707,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,135,MANDIRBAZAR,2,2,2,parties.IN.AITC,JOYDEB HALDER,95834,tcpd-state:parties.IN.AITC:JOYDEB HALDER:95834,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,136,JAQYNAGAR,2,2,2,parties.IN.AITC,BISWANATH DAS,104952,tcpd-state:parties.IN.AITC:BISWANATH DAS:104952,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,137,BARUIPUR PURBA,2,2,2,parties.IN.AITC,BIVAS SARDAR (VOBO),123243,tcpd-state:parties.IN.AITC:BIVAS SARDAR (VOBO):123243,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,138,CANNING PASCHIM,2,2,2,parties.IN.AITC,Paresh Ram Das,111059,tcpd-state:parties.IN.AITC:Paresh Ram Das:111059,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,139,CANNING PURBA,2,2,2,parties.IN.AITC,SAOKAT MOLLA,122301,tcpd-state:parties.IN.AITC:SAOKAT MOLLA:122301,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,140,BARUIPUR PASCHIM,2,2,2,parties.IN.AITC,BIMAN BANERJEE,121006,tcpd-state:parties.IN.AITC:BIMAN BANERJEE:121006,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,141,MAGRAHAT PURBA,2,2,2,parties.IN.AITC,NAMITA SAHA,110945,tcpd-state:parties.IN.AITC:NAMITA SAHA:110945,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,142,MAGRAHAT PASCHIM,2,2,2,parties.IN.AITC,GIAS UDDIN MOLLA,97006,tcpd-state:parties.IN.AITC:GIAS UDDIN MOLLA:97006,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,143,DIAMOND HARBOUR,2,2,2,parties.IN.AITC,PANNALAL HALDER,98478,tcpd-state:parties.IN.AITC:PANNALAL HALDER:98478,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,144,FALTA,2,2,2,parties.IN.AITC,SANKAR KUMAR NASKAR,117179,tcpd-state:parties.IN.AITC:SANKAR KUMAR NASKAR:117179,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,145,SATGACHIA,2,2,2,parties.IN.AITC,MOHAN CHANDRA NASKAR,118635,tcpd-state:parties.IN.AITC:MOHAN CHANDRA NASKAR:118635,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,146,BISHNUPUR(SC),2,2,2,parties.IN.AITC,DILIP MONDAL,136509,tcpd-state:parties.IN.AITC:DILIP MONDAL:136509,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,147,SONARPUR DAKSHIN,2,2,2,parties.IN.AITC,ARUNDHUTI MAITRA (LOVELY),109222,tcpd-state:parties.IN.AITC:ARUNDHUTI MAITRA (LOVELY):109222,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,148,BHANGORE,2,2,2,parties.IN.UNK,MD. NAWSAD SIDDIQUE,109237,tcpd-state:parties.IN.UNK:MD. NAWSAD SIDDIQUE:109237,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,149,KASBA,2,2,2,parties.IN.AITC,AHMED JAVED KHAN,121372,tcpd-state:parties.IN.AITC:AHMED JAVED KHAN:121372,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,150,JADAVPUR,2,2,2,parties.IN.AITC,DEBABRATA MAJUMDAR (MALAY),98100,tcpd-state:parties.IN.AITC:DEBABRATA MAJUMDAR (MALAY):98100,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,151,SONARPUR UTTAR,2,2,2,parties.IN.AITC,FIRDOUSI BEGUM,119957,tcpd-state:parties.IN.AITC:FIRDOUSI BEGUM:119957,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,152,TOLLYGUNJ,2,2,2,parties.IN.AITC,AROOP BISWAS,101440,tcpd-state:parties.IN.AITC:AROOP BISWAS:101440,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,153,BEHALA PURBA,2,2,2,parties.IN.AITC,Ratna Chatterjee,110968,tcpd-state:parties.IN.AITC:Ratna Chatterjee:110968,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,154,BEHALA PASCHIM,2,2,2,parties.IN.AITC,PARTHA CHATTERJEE,114778,tcpd-state:parties.IN.AITC:PARTHA CHATTERJEE:114778,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,155,MAHESHTALA,2,2,2,parties.IN.AITC,DULAL CHANDRA DAS,124008,tcpd-state:parties.IN.AITC:DULAL CHANDRA DAS:124008,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,156,BUDGE BUDGE,2,2,2,parties.IN.AITC,ASHOK KUMAR DEB,122357,tcpd-state:parties.IN.AITC:ASHOK KUMAR DEB:122357,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,157,METIABURUZ,2,2,2,parties.IN.AITC,ABDUL KHALEQUE MOLLA,151066,tcpd-state:parties.IN.AITC:ABDUL KHALEQUE MOLLA:151066,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,158,KOLKATA PORT,2,2,2,parties.IN.AITC,Firhad Hakim,105543,tcpd-state:parties.IN.AITC:Firhad Hakim:105543,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,159,BHABANIPUR,2,2,1,parties.IN.AITC,BANERJEE MAMATA,85263,tcpd-state:parties.IN.AITC:Sobhandeb Chattopadhyay:73505,,VERIFIED,DISPUTED,DISPUTED,,
west-bengal,AcGenApr2021,160,RASHBEHARI,2,2,2,parties.IN.AITC,DEBASISH KUMAR,65704,tcpd-state:parties.IN.AITC:DEBASISH KUMAR:65704,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,161,BALLYGUNGE,2,2,2,parties.IN.AITC,Subrata Mukherjee,106585,tcpd-state:parties.IN.AITC:Subrata Mukherjee:106585,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,162,CHOWRANGEE,2,2,2,parties.IN.AITC,BANDYOPADHYAY NAYNA,70101,tcpd-state:parties.IN.AITC:BANDYOPADHYAY NAYNA:70101,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,163,ENTALLY,2,2,2,parties.IN.AITC,Swarna Kamal Saha,101709,tcpd-state:parties.IN.AITC:Swarna Kamal Saha:101709,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,164,BELEGHATA,2,2,2,parties.IN.AITC,PARESH PAUL,103182,tcpd-state:parties.IN.AITC:PARESH PAUL:103182,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,165,JORASANKO,2,2,2,parties.IN.AITC,VIVEK GUPTA,52123,tcpd-state:parties.IN.AITC:VIVEK GUPTA:52123,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,166,SHYAMPUKUR,2,2,2,parties.IN.AITC,Dr. SHASHI PANJA,55785,tcpd-state:parties.IN.AITC:Dr. SHASHI PANJA:55785,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,167,MANIKTALA,2,2,2,parties.IN.AITC,Sadhan Pande,67577,tcpd-state:parties.IN.AITC:Sadhan Pande:67577,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,168,KASHIPUR-BELGACHIA,2,2,2,parties.IN.AITC,Atin Ghosh,76182,tcpd-state:parties.IN.AITC:Atin Ghosh:76182,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,169,BALLY,2,2,2,parties.IN.AITC,RANA CHATTERJEE,53347,tcpd-state:parties.IN.AITC:RANA CHATTERJEE:53347,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,170,HOWRAH UTTAR,2,2,2,parties.IN.AITC,GAUTAM CHOWDHURI,71575,tcpd-state:parties.IN.AITC:GAUTAM CHOWDHURI:71575,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,171,HOWRAH MADHYA,2,2,2,parties.IN.AITC,"Arup Roy, S/o Late Prabhat Roy",111554,"tcpd-state:parties.IN.AITC:Arup Roy, S/o Late Prabhat Roy:111554",,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,172,SHIBPUR,2,2,2,parties.IN.AITC,Manoj Tiwary,92372,tcpd-state:parties.IN.AITC:Manoj Tiwary:92372,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,173,HOWRAH DAKSHIN,2,2,2,parties.IN.AITC,NANDITA CHOWDHURY,116839,tcpd-state:parties.IN.AITC:NANDITA CHOWDHURY:116839,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,174,SANKRAIL,2,2,2,parties.IN.AITC,PRIYA PAUL,111888,tcpd-state:parties.IN.AITC:PRIYA PAUL:111888,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,175,PANCHLA,2,2,2,parties.IN.AITC,GULSAN MULLICK,104572,tcpd-state:parties.IN.AITC:GULSAN MULLICK:104572,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,176,ULUBERIA PURBA,2,2,2,parties.IN.AITC,BIDESH RANJAN BOSE,86526,tcpd-state:parties.IN.AITC:BIDESH RANJAN BOSE:86526,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,177,ULUBERIA UTTAR,2,2,2,parties.IN.AITC,Dr. Nirmal Maji,91501,tcpd-state:parties.IN.AITC:Dr. Nirmal Maji:91501,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,178,ULUBERIA DAKSHIN,2,2,2,parties.IN.AITC,PULAK ROY,101880,tcpd-state:parties.IN.AITC:PULAK ROY:101880,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,179,SHYAMPUR,2,2,2,parties.IN.AITC,KALIPADA MANDAL,114804,tcpd-state:parties.IN.AITC:KALIPADA MANDAL:114804,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,180,BAGNAN,2,2,2,parties.IN.AITC,Arunava Sen (Raja),106042,tcpd-state:parties.IN.AITC:Arunava Sen (Raja):106042,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,181,AMTA,2,2,2,parties.IN.AITC,SUKANTA KUMAR PAUL,102445,tcpd-state:parties.IN.AITC:SUKANTA KUMAR PAUL:102445,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,182,UDAYNARAYANPUR,2,2,2,parties.IN.AITC,SAMIR KUMAR PANJA,101510,tcpd-state:parties.IN.AITC:SAMIR KUMAR PANJA:101510,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,183,JAGATBALLAVPUR,2,2,2,parties.IN.AITC,SITANATH GHOSH,116562,tcpd-state:parties.IN.AITC:SITANATH GHOSH:116562,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,184,DOMJUR,2,2,2,parties.IN.AITC,KALYAN GHOSH,130499,tcpd-state:parties.IN.AITC:KALYAN GHOSH:130499,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,185,UTTARPARA,2,2,2,parties.IN.AITC,KANCHAN MULLICK,93878,tcpd-state:parties.IN.AITC:KANCHAN MULLICK:93878,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,186,SREERAMPUR,2,2,2,parties.IN.AITC,DR. SUDIPTO ROY,93021,tcpd-state:parties.IN.AITC:DR. SUDIPTO ROY:93021,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,187,CHAMPDANI,2,2,2,parties.IN.AITC,ARINDAM GUIN (BUBAI),100972,tcpd-state:parties.IN.AITC:ARINDAM GUIN (BUBAI):100972,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,188,SINGUR,2,2,2,parties.IN.AITC,BECHARAM MANNA,101077,tcpd-state:parties.IN.AITC:BECHARAM MANNA:101077,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,189,CHANDANNAGORE,2,2,2,parties.IN.AITC,INDRANIL SEN,86778,tcpd-state:parties.IN.AITC:INDRANIL SEN:86778,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,190,CHUNCHURA,2,2,2,parties.IN.AITC,Asit Mazumder (Tapan),117104,tcpd-state:parties.IN.AITC:Asit Mazumder (Tapan):117104,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,191,BALAGARH,2,2,2,parties.IN.AITC,MANORANJAN BAPARI,100364,tcpd-state:parties.IN.AITC:MANORANJAN BAPARI:100364,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,192,PANDUA,2,2,2,parties.IN.AITC,Dr. Ratna De Nag,102874,tcpd-state:parties.IN.AITC:Dr. Ratna De Nag:102874,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,193,SAPTAGRAM,2,2,2,parties.IN.AITC,TAPAN DASGUPTA,93328,tcpd-state:parties.IN.AITC:TAPAN DASGUPTA:93328,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,194,CHANDITALA,2,2,2,parties.IN.AITC,SWATI KHANDOKER,103118,tcpd-state:parties.IN.AITC:SWATI KHANDOKER:103118,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,195,JANGIPARA,2,2,2,parties.IN.AITC,SNEHASIS CHAKRABORTY,101885,tcpd-state:parties.IN.AITC:SNEHASIS CHAKRABORTY:101885,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,196,HARIPAL,2,2,2,parties.IN.AITC,Dr. Karabi Manna,110215,tcpd-state:parties.IN.AITC:Dr. Karabi Manna:110215,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,197,DHANEKHALI,2,2,2,parties.IN.AITC,ASIMA PATRA,124776,tcpd-state:parties.IN.AITC:ASIMA PATRA:124776,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,198,TARAKESWAR,2,2,2,parties.IN.AITC,RAMENDU SINHARAY,96698,tcpd-state:parties.IN.AITC:RAMENDU SINHARAY:96698,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,199,PURSURAH,2,2,2,parties.IN.BJP,BIMAN GHOSH,119334,tcpd-state:parties.IN.BJP:BIMAN GHOSH:119334,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,200,ARAMBAG,2,2,2,parties.IN.BJP,MADHUSUDAN BAG,103108,tcpd-state:parties.IN.BJP:MADHUSUDAN BAG:103108,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,201,GOGHAT,2,2,2,parties.IN.BJP,BISWANATH KARAK,102227,tcpd-state:parties.IN.BJP:BISWANATH KARAK:102227,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,202,KHANAKUL,2,2,2,parties.IN.BJP,SUSANTA GHOSH,107403,tcpd-state:parties.IN.BJP:SUSANTA GHOSH:107403,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,203,TAMLUK,2,2,2,parties.IN.AITC,Saumen Kumar Mahapatra,108243,tcpd-state:parties.IN.AITC:Saumen Kumar Mahapatra:108243,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,204,PANSKURA PURBA,2,2,2,parties.IN.AITC,Biplab Roy Chowdhury,91213,tcpd-state:parties.IN.AITC:Biplab Roy Chowdhury:91213,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,205,PANSKURA PASCHIM,2,2,2,parties.IN.AITC,PHIROJA BIBI,111705,tcpd-state:parties.IN.AITC:PHIROJA BIBI:111705,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,206,MOYNA,2,2,2,parties.IN.BJP,Ashoke Dinda,108109,tcpd-state:parties.IN.BJP:Ashoke Dinda:108109,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,207,NANDAKUMAR,2,2,2,parties.IN.AITC,SUKUMAR DE,108181,tcpd-state:parties.IN.AITC:SUKUMAR DE:108181,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,208,MAHISADAL,2,2,2,parties.IN.AITC,TILAK KUMAR CHAKRABORTY,101986,tcpd-state:parties.IN.AITC:TILAK KUMAR CHAKRABORTY:101986,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,209,HALDIA,2,2,2,parties.IN.BJP,Tapasi Mondal,104126,tcpd-state:parties.IN.BJP:Tapasi Mondal:104126,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,210,NANDIGRAM,2,2,2,parties.IN.BJP,ADHIKARI SUVENDU,110764,tcpd-state:parties.IN.BJP:ADHIKARI SUVENDU:110764,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,211,CHANDIPUR,2,2,2,parties.IN.AITC,Soham Chakraborty,109770,tcpd-state:parties.IN.AITC:Soham Chakraborty:109770,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,212,PATASHPUR,2,2,2,parties.IN.AITC,UTTAM BARIK,105299,tcpd-state:parties.IN.AITC:UTTAM BARIK:105299,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,213,KANTHI UTTAR,2,2,2,parties.IN.BJP,SUMITA SINHA,113524,tcpd-state:parties.IN.BJP:SUMITA SINHA:113524,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,214,BHAGABANPUR,2,2,2,parties.IN.BJP,RABINDRANATH MAITY,121480,tcpd-state:parties.IN.BJP:RABINDRANATH MAITY:121480,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,215,KHEJURI,2,2,2,parties.IN.BJP,SANTANU PRAMANIK,110407,tcpd-state:parties.IN.BJP:SANTANU PRAMANIK:110407,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,216,KANTHI DAKSHIN,2,2,2,parties.IN.BJP,ARUP KUMAR DAS,98477,tcpd-state:parties.IN.BJP:ARUP KUMAR DAS:98477,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,217,RAMNAGAR,2,2,2,parties.IN.AITC,AKHIL GIRI,112622,tcpd-state:parties.IN.AITC:AKHIL GIRI:112622,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,218,EGRA,2,2,2,parties.IN.AITC,TARUN KUMAR MAITY,125763,tcpd-state:parties.IN.AITC:TARUN KUMAR MAITY:125763,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,219,DANTAN,2,2,2,parties.IN.AITC,BIKRAM CHANDRA PRADHAN,95209,tcpd-state:parties.IN.AITC:BIKRAM CHANDRA PRADHAN:95209,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,220,NAYAGRAM,2,2,2,parties.IN.AITC,DULAL MURMU,100903,tcpd-state:parties.IN.AITC:DULAL MURMU:100903,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,221,GOPIBALLAVPUR,2,2,2,parties.IN.AITC,Dr. Khagendra Nath Mahata,104115,tcpd-state:parties.IN.AITC:Dr. Khagendra Nath Mahata:104115,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,222,JHARGRAM,2,2,2,parties.IN.AITC,BIRBAHA HANSDA,109493,tcpd-state:parties.IN.AITC:BIRBAHA HANSDA:109493,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,223,KESHIARY,2,2,2,parties.IN.AITC,PARESH MURMU,106366,tcpd-state:parties.IN.AITC:PARESH MURMU:106366,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,224,KHARAGPUR SADAR,2,2,2,parties.IN.BJP,HIRANMOY CHATTOPADHYAYA,79607,tcpd-state:parties.IN.BJP:HIRANMOY CHATTOPADHYAYA:79607,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,225,NARAYANGARH,2,2,2,parties.IN.AITC,ATTA SURJA KANTA,100894,tcpd-state:parties.IN.AITC:ATTA SURJA KANTA:100894,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,226,SABANG,2,2,2,parties.IN.AITC,MANAS RANJAN BHUNIA,112098,tcpd-state:parties.IN.AITC:MANAS RANJAN BHUNIA:112098,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,227,PINGLA,2,2,2,parties.IN.AITC,AJIT MAITY,112435,tcpd-state:parties.IN.AITC:AJIT MAITY:112435,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,228,KHARAGPUR,2,2,2,parties.IN.AITC,DINEN ROY,109727,tcpd-state:parties.IN.AITC:DINEN ROY:109727,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,229,DEBRA,2,2,2,parties.IN.AITC,HUMAYUN KABIR,95850,tcpd-state:parties.IN.AITC:HUMAYUN KABIR:95850,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,230,DASPUR,2,2,2,parties.IN.AITC,MAMATA BHUNIA,114753,tcpd-state:parties.IN.AITC:MAMATA BHUNIA:114753,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,231,GHATAL,2,2,2,parties.IN.BJP,SITAL KAPAT,105812,tcpd-state:parties.IN.BJP:SITAL KAPAT:105812,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,232,CHANDRAKONA,2,2,2,parties.IN.AITC,ARUP DHARA,121846,tcpd-state:parties.IN.AITC:ARUP DHARA:121846,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,233,GARBETA,2,2,2,parties.IN.AITC,Uttara Singha (Hazra),94928,tcpd-state:parties.IN.AITC:Uttara Singha (Hazra):94928,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,234,SALBONI,2,2,2,parties.IN.AITC,Srikanta Mahata,126020,tcpd-state:parties.IN.AITC:Srikanta Mahata:126020,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,235,KESHPUR,2,2,2,parties.IN.AITC,Seuli Saha,116992,tcpd-state:parties.IN.AITC:Seuli Saha:116992,,VERIFIED,VERIFIED,VERIFIED,,
