entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1967-jammu-and-kashmir-1,jammu-and-kashmir,1972,KARNAH,33250,24027,72.26,MOHD YASEEN SHAH,parties.IN.IND,IND,10310,42.91,MOHD. YUNIS,parties.IN.INC,INC,9652,658,2.74,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-10,jammu-and-kashmir,1972,PATTAN,29864,19542,65.44,GULAM QADIR BHDAR,parties.IN.INC,INC,15002,76.77,YOUSUF SHAH,parties.IN.IND,IND,2508,12494,63.94,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-11,jammu-and-kashmir,1972,SONAWARI,39151,29494,75.33,ABDUL AZIZ PARRAY,parties.IN.INC,INC,25121,85.17,ABDUL KHALIQ PARRAY,parties.IN.UNK,JMI,2819,22302,75.61,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-12,jammu-and-kashmir,1972,GULMARG,30467,17651,57.93,SURINDER SINGH,parties.IN.INC,INC,8987,50.91,MIRZA GHULAM AHMAD BEG,parties.IN.IND,IND,3502,5485,31.07,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-13,jammu-and-kashmir,1972,URI,24259,15213,62.71,MOHD. SHAFI,parties.IN.IND,IND,9543,62.73,MOHAMAD MUZAFAR KHAN,parties.IN.INC,INC,4916,4627,30.42,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-14,jammu-and-kashmir,1972,KANGAN,27885,20829,74.7,BASHIR AHMED MIAN,parties.IN.INC,INC,16593,79.66,AHAD BHAT,parties.IN.UNK,JMI,3974,12619,60.58,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-15,jammu-and-kashmir,1972,GANDERBAL,29466,17797,60.4,MOHD. MAQBOOL BHAT,parties.IN.INC,INC,11891,66.81,GHULAM MOHAMAD GANAI,parties.IN.UNK,JMI,3554,8337,46.84,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-16,jammu-and-kashmir,1972,AMIRAKADAL,34187,19531,57.13,ZAINAB BEGUM,parties.IN.INC,INC,7446,38.12,MOHAMMED FAROOQ,parties.IN.UNK,JMI,7374,72,0.36,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-17,jammu-and-kashmir,1972,HABAKADAL,27393,14363,52.43,GHULAM MOHAMMAD BHAT,parties.IN.IND,IND,5069,35.29,TIKALAL,parties.IN.BJS,BJS,3443,1626,11.32,src-1b7bc1c9d39a
IN-AC-1967-jammu-and-kashmir-18,jammu-and-kashmir,1972,TANKIPORA,26979,15166,56.21,GHULAM NABI NOWSHESHRI,parties.IN.UNK,JMI,5121,33.77,MOHAN KISHEN TIKOO,parties.IN.IND,IND,3942,1179,7.78,src-1b7bc1c9d39a
