entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-karnataka-1,karnataka,1983,AURAD,96436,65720,68.15,MANIKRAO PATIL,parties.IN.INC,INC,28218,42.94,BABURAO PATIL,parties.IN.IND,IND,21620,6598,10.04,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-10,karnataka,1983,GULBARGA,111441,69319,62.2,S. K. KANTA,parties.IN.JP,JNP,25503,36.79,QUAMARUL ISLAM NOORUL ISLAM,parties.IN.IND,IND,23515,1988,2.87,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-100,karnataka,1983,ANEKAL,97995,65606,66.95,Y. RAMAKRISHNA,parties.IN.INC,INC,31021,47.28,B. ALLALLAPPA,parties.IN.BJP,BJP,24494,6527,9.95,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-101,karnataka,1983,NAGAMANGALA,82243,62619,76.14,CHIGARIGOWDA,parties.IN.IND,IND,36966,59.03,H. T. KRISHNAPPA,parties.IN.INC,INC,15332,21634,34.55,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-102,karnataka,1983,MADDUR,87324,65900,75.47,M. MANCHEGOWDA,parties.IN.INC,INC,33600,50.99,T. CHANNEGOWDA,parties.IN.IND,IND,19758,13842,21.01,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-103,karnataka,1983,KIRAGAVAL,80656,64936,80.51,G. MADEGOWDA,parties.IN.INC,INC,36310,55.92,RAMEGOWDA,parties.IN.JP,JNP,25454,10856,16.72,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-104,karnataka,1983,MALAVALLI,88284,62059,70.29,SOMASEKHAR,parties.IN.JP,JNP,31966,51.51,M. MADAIAH,parties.IN.INC,INC,25345,6621,10.67,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-105,karnataka,1983,MANDYA,94505,65877,69.71,B. DODDA BOREGOWDA,parties.IN.JP,JNP,37984,57.66,SADATH ALI KHAN,parties.IN.INC,INC,26335,11649,17.68,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-106,karnataka,1983,KERAGODU,74374,59449,79.93,H. D. CHOWDIAH,parties.IN.INC,INC,32483,54.64,K. V. SHANKARA GOWDA,parties.IN.JP,JNP,26966,5517,9.28,src-0c1b8f274551,minor,
IN-AC-1976-karnataka-107,karnataka,1983,SRIRANGAPATNA,84647,63402,74.9,A. S. BANDISIDDEGOWDA,parties.IN.JP,JNP,36634,57.78,M. SRINIVAS,parties.IN.INC,INC,25843,10791,17.02,src-0c1b8f274551,minor,
