entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-uttar-pradesh-1,uttar-pradesh,1991,UTTARKASHI,169254,76085,44.95,GYAN CHAND,parties.IN.BJP,BJP,30707,40.36,NATHI LAL SHAH,parties.IN.INC,INC,19199,11508,15.13,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-10,uttar-pradesh,1991,ALMORA,187837,71936,38.3,PURAN CHANDRA SHARMA,parties.IN.BJP,BJP,30745,42.74,SARASWATI TIWARI,parties.IN.INC,INC,23849,6896,9.59,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-100,uttar-pradesh,1991,MOHANA,222935,91188,40.9,GOMTI PRASAD,parties.IN.BJP,BJP,27162,29.79,CHANDRA SHEKHAR TRIVEDI,parties.IN.JP,JP,18371,8791,9.64,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-101,uttar-pradesh,1991,LUCKNOW EAST,229968,65941,28.67,BHAGWATI PRASAD SHUKLA,parties.IN.BJP,BJP,36605,55.51,SWAROOP KUMARI BAXI,parties.IN.INC,INC,12193,24412,37.02,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-102,uttar-pradesh,1991,LUCKNOW WEST,264289,85682,32.42,RAM KUMAR SHUKLA,parties.IN.BJP,BJP,41537,48.48,ARUN SHANKAR,parties.IN.JP,JP,26714,14823,17.3,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-103,uttar-pradesh,1991,LUCKNOW CENTRAL,252727,77911,30.83,BASANT LAL GUPTA,parties.IN.BJP,BJP,43744,56.15,MUSHEER AHMED LARI,parties.IN.JP,JP,18644,25100,32.22,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-104,uttar-pradesh,1991,LUCKNOW CANTONMENT,218368,60468,27.69,SATISH BHATIYA,parties.IN.BJP,BJP,32159,53.18,PREMWARI TEWARI,parties.IN.INC,INC,15803,16356,27.05,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-105,uttar-pradesh,1991,SAROJINI NAGAR,190477,81329,42.7,VIJAY KUMAR TRIPATHI,parties.IN.INC,INC,21687,26.67,SHYAM KISHORE YADAVA,parties.IN.JP,JP,19093,2594,3.19,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-106,uttar-pradesh,1991,MOHANLALGANJ,173244,64083,36.99,SANT BUX RAWAT,parties.IN.JP,JP,16000,24.97,MOHAN LAL,parties.IN.BJP,BJP,12580,3420,5.34,src-1b7bc1c9d39a
IN-AC-1976-uttar-pradesh-107,uttar-pradesh,1991,BACHHRAWAN,179400,77181,43.02,SHIV DARSHAN,parties.IN.INC,INC,21085,27.32,RAJA RAM TYAGI,parties.IN.BJP,BJP,20666,419,0.54,src-1b7bc1c9d39a
