election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2018,S15,AC,1,Nartiang,36705,34167,93.09,1,SNIAWBHALANG DHAR,NPEP,,16604,48.6,1,0,M,36,ST
AcGenFeb2018,S15,AC,1,Nartiang,36705,34167,93.09,2,JOPTHIAW LYNGDOH,INC,,14506,42.46,0,0,M,61,ST
AcGenFeb2018,S15,AC,1,Nartiang,36705,34167,93.09,3,DRAISON KHARSHIING,BJP,,2168,6.35,0,0,M,57,ST
AcGenFeb2018,S15,AC,1,Nartiang,36705,34167,93.09,4,INNOCENT SHADAP,KHNAM,,254,0.74,0,0,M,38,ST
AcGenFeb2018,S15,AC,1,Nartiang,36705,34167,93.09,5,COUPLE STONE SHYLLA,IND,,131,0.38,0,0,M,58,ST
AcGenFeb2018,S15,AC,1,Nartiang,36705,34167,93.09,6,NOTA,NOTA,,115,0.34,0,1,,,
AcGenFeb2018,S15,AC,2,Jowai,34620,32500,93.88,1,WAILADMIKI SHYLLA,NPEP,,10657,32.79,1,0,M,26,ST
AcGenFeb2018,S15,AC,2,Jowai,34620,32500,93.88,2,MOONLIGHT PARIAT,UDP,,9354,28.78,0,0,M,55,ST
AcGenFeb2018,S15,AC,2,Jowai,34620,32500,93.88,3,AWHAI ANDREW SHULLAI,INC,,8863,27.27,0,0,M,35,ST
AcGenFeb2018,S15,AC,2,Jowai,34620,32500,93.88,4,MARKI MULIEH,BJP,,1702,5.24,0,0,M,40,ST
AcGenFeb2018,S15,AC,2,Jowai,34620,32500,93.88,5,BANRILANG JUNGAI,AAAP,,89,0.27,0,0,M,39,ST
AcGenFeb2018,S15,AC,2,Jowai,34620,32500,93.88,6,NOTA,NOTA,,141,0.43,0,1,,,
AcGenFeb2018,S15,AC,3,Raliang,32226,30490,94.61,1,COMINGONE YMBON,NPEP,,12129,39.78,1,0,M,46,ST
AcGenFeb2018,S15,AC,3,Raliang,32226,30490,94.61,2,LAKHON BIAM,BJP,,8879,29.12,0,0,M,42,ST
AcGenFeb2018,S15,AC,3,Raliang,32226,30490,94.61,3,RICHARD SINGH LYNGDOH,IND,,5202,17.06,0,0,M,54,ST
AcGenFeb2018,S15,AC,3,Raliang,32226,30490,94.61,4,KONSTAN SUNGOH,UDP,,3065,10.05,0,0,M,53,ST
AcGenFeb2018,S15,AC,3,Raliang,32226,30490,94.61,5,WANJOP SUSNGI,INC,,345,1.13,0,0,F,30,ST
AcGenFeb2018,S15,AC,3,Raliang,32226,30490,94.61,6,NOTA,NOTA,,363,1.19,0,1,,,
AcGenFeb2018,S15,AC,4,Mowkaiaw,31031,29568,95.29,1,NUJORKI SUNGOH,UDP,,6691,22.63,1,0,M,29,ST
AcGenFeb2018,S15,AC,4,Mowkaiaw,31031,29568,95.29,2,GILBERT STEN,NPEP,,6431,21.75,0,0,M,54,ST
AcGenFeb2018,S15,AC,4,Mowkaiaw,31031,29568,95.29,3,NEHEMAYAH TYNGKAN,INC,,6342,21.45,0,0,M,33,ST
AcGenFeb2018,S15,AC,4,Mowkaiaw,31031,29568,95.29,4,ROBINUS SYNGKON,BJP,,5751,19.45,0,0,M,54,ST
AcGenFeb2018,S15,AC,4,Mowkaiaw,31031,29568,95.29,5,E.C BONIFACE BAMON,NCP,,2120,7.17,0,0,M,58,ST
AcGenFeb2018,S15,AC,4,Mowkaiaw,31031,29568,95.29,6,NOTA,NOTA,,188,0.64,0,1,,,
AcGenFeb2018,S15,AC,5,Sutnga Saipung,37959,34266,90.27,1,SHITLANG PALE,INC,,12257,35.77,1,0,M,50,ST
AcGenFeb2018,S15,AC,5,Sutnga Saipung,37959,34266,90.27,2,HOPEFUL BAMON,NPEP,,10673,31.15,0,0,M,51,ST
AcGenFeb2018,S15,AC,5,Sutnga Saipung,37959,34266,90.27,3,HAMBERTUS NONGTDU,BJP,,7423,21.66,0,0,M,51,ST
AcGenFeb2018,S15,AC,5,Sutnga Saipung,37959,34266,90.27,4,DEFENDER PAKEM,HSPDP,,2800,8.17,0,0,M,25,ST
AcGenFeb2018,S15,AC,5,Sutnga Saipung,37959,34266,90.27,5,SKINDRO DKHAR,IND,,534,1.56,0,0,M,53,ST
AcGenFeb2018,S15,AC,5,Sutnga Saipung,37959,34266,90.27,6,NOTA,NOTA,,192,0.56,0,1,,,
AcGenFeb2018,S15,AC,6,Khliehriat,38105,34984,91.81,1,KYRMEN SHYLLA,UDP,,20285,57.98,1,0,M,29,ST
AcGenFeb2018,S15,AC,6,Khliehriat,38105,34984,91.81,2,JUSTINE DKHAR,BJP,,12104,34.6,0,0,M,43,ST
AcGenFeb2018,S15,AC,6,Khliehriat,38105,34984,91.81,3,VIOLET LYNGDOH,NPEP,,1707,4.88,0,0,F,46,ST
AcGenFeb2018,S15,AC,6,Khliehriat,38105,34984,91.81,4,T S DIOLINDA DKHAR,INC,,150,0.43,0,0,F,40,ST
AcGenFeb2018,S15,AC,6,Khliehriat,38105,34984,91.81,5,FIRST BORNSON NONGTDU,IND,,123,0.35,0,0,M,25,ST
AcGenFeb2018,S15,AC,6,Khliehriat,38105,34984,91.81,6,NOTA,NOTA,,120,0.34,0,1,,,
AcGenFeb2018,S15,AC,7,Amlarem,32320,29810,92.23,1,LAHKMEN RYMBUI,UDP,,14766,49.53,1,0,M,49,ST
AcGenFeb2018,S15,AC,7,Amlarem,32320,29810,92.23,2,STEPHANSON MUKHIM,NPEP,,12135,40.71,0,0,M,40,ST
