entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-andhra-pradesh-1,andhra-pradesh,1978,ICHAPURAM,83247,61039,73.32,BENDALAM VENKATESAM SARMA,parties.IN.JP,JNP,34251,56.11,KALLA BALARAMA SWAMY,parties.IN.INC_I,INC(I),19805,14446,23.66,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-10,andhra-pradesh,1978,SALUR,78094,53603,68.64,S. R. T. P. S. VEERAPA RAJU,parties.IN.CPI,CPI,29126,54.34,LAKSHMI NARASIMHA SAHYASI RAJU,parties.IN.JP,JNP,24477,4649,8.68,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-100,andhra-pradesh,1978,GUNTUR-I,111383,79987,71.81,ESWARA RAO LINGAMSETTY,parties.IN.INC_I,INC(I),40901,51.13,ABDULLA KHAN MOHAMMAD,parties.IN.JP,JNP,25341,15560,19.45,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-101,andhra-pradesh,1978,GUNTUR-II,89254,60965,68.31,GADA VEERANJANEYA SARMA,parties.IN.INC_I,INC(I),26472,43.42,NISSANKARARAO VENKATARATHNAM,parties.IN.JP,JNP,19607,6865,11.26,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-102,andhra-pradesh,1978,MANGALAGIRI,91722,69807,76.11,G.V.PATHAIAH,parties.IN.JP,JNP,27032,38.72,THULABANDULA NAGESWARA RAO,parties.IN.INC_I,INC(I),22999,4033,5.77,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-103,andhra-pradesh,1978,TADIKONDA,107449,72674,67.64,AMRUTHA RAO T.,parties.IN.INC_I,INC(I),34042,46.84,JONNAKUTI KIRIHSNA RAO,parties.IN.JP,JNP,27565,6477,8.91,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-104,andhra-pradesh,1978,SATTENAPALLI,124323,86468,69.55,RAVELA VENKATRAO,parties.IN.INC_I,INC(I),37740,43.65,PUTHUMBAKA VENKATAPATHI,parties.IN.CPIM,CPM,28371,9369,10.84,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-105,andhra-pradesh,1978,PEDDAKURAPADU,129475,90292,69.74,GANAPA RAMASWAMY REDDY,parties.IN.JP,JNP,45052,49.9,SYED MAHABOOB,parties.IN.INC_I,INC(I),41757,3295,3.65,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-106,andhra-pradesh,1978,GURZALA,118197,81807,69.21,GADIPUDI MALLIKARJUNARAO,parties.IN.INC_I,INC(I),44652,54.58,NAGIREDDI MANDAPATI,parties.IN.CPI,CPI,21404,23248,28.42,src-1b7bc1c9d39a
IN-AC-1976-andhra-pradesh-107,andhra-pradesh,1978,MACHERLA,103970,69208,66.57,CHALLA NARAPA REDDY,parties.IN.INC_I,INC(I),27350,39.52,KARPURAPUR KOTAIAH,parties.IN.JP,JNP,21598,5752,8.31,src-1b7bc1c9d39a
