election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenFeb2022,S05,AC,1,Mandrem,32732,29643,90.56,1,JIT VINAYAK AROLKAR,MAG,,10387,35.04,1,0,M,40,GEN
AcGenFeb2022,S05,AC,1,Mandrem,32732,29643,90.56,2,DAYANAND RAGHUNATH SOPTE,BJP,,9672,32.63,0,0,M,57,GEN
AcGenFeb2022,S05,AC,1,Mandrem,32732,29643,90.56,3,LAXMIKANT PARSEKAR,IND,,5811,19.6,0,0,M,65,GEN
AcGenFeb2022,S05,AC,1,Mandrem,32732,29643,90.56,4,DEEPAK BHALCHANDRA KALANGUTKAR,GFP,,1676,5.65,0,0,M,49,GEN
AcGenFeb2022,S05,AC,1,Mandrem,32732,29643,90.56,5,SUNAYANA RAJANIKANT GAWDE,RVLTGONP,,1219,4.11,0,0,F,32,GEN
AcGenFeb2022,S05,AC,1,Mandrem,32732,29643,90.56,6,NOTA,NOTA,,261,0.88,0,1,,,
AcGenFeb2022,S05,AC,2,Pernem,33212,29203,87.93,1,PRAVIN PRABHAKAR ARLEKAR,BJP,,13063,44.73,1,0,M,47,SC
AcGenFeb2022,S05,AC,2,Pernem,33212,29203,87.93,2,RAJAN BABUSO KORGAONKAR,MAG,,9645,33.03,0,0,M,57,SC
AcGenFeb2022,S05,AC,2,Pernem,33212,29203,87.93,3,SUJAY D. MHAPSEKAR,RVLTGONP,,2755,9.43,0,0,M,28,SC
AcGenFeb2022,S05,AC,2,Pernem,33212,29203,87.93,4,JITENDRA YESHWANT GAONKAR,INC,,1827,6.26,0,0,M,36,SC
AcGenFeb2022,S05,AC,2,Pernem,33212,29203,87.93,5,VISHNUDAS KORGAONKAR,IND,,862,2.95,0,0,M,46,SC
AcGenFeb2022,S05,AC,2,Pernem,33212,29203,87.93,6,NOTA,NOTA,,363,1.24,0,1,,,
AcGenFeb2022,S05,AC,3,Bicholim,28231,25886,91.69,1,DR. CHANDRAKANT SHETYE,IND,,9608,37.12,1,0,M,50,GEN
AcGenFeb2022,S05,AC,3,Bicholim,28231,25886,91.69,2,NARESH RAJARAM SAWAL,MAG,,9290,35.89,0,0,M,56,GEN
AcGenFeb2022,S05,AC,3,Bicholim,28231,25886,91.69,3,RAJESH TULSHIDAS PATNEKAR,BJP,,5141,19.86,0,0,M,58,GEN
AcGenFeb2022,S05,AC,3,Bicholim,28231,25886,91.69,4,MEGHASHYAM VAMAN RAUT,INC,,913,3.53,0,0,M,47,GEN
AcGenFeb2022,S05,AC,3,Bicholim,28231,25886,91.69,5,ANISH AVINASH NAIK,RVLTGONP,,593,2.29,0,0,M,31,GEN
AcGenFeb2022,S05,AC,3,Bicholim,28231,25886,91.69,6,NOTA,NOTA,,341,1.32,0,1,,,
AcGenFeb2022,S05,AC,4,Tivim,29132,23929,82.14,1,NILKANTH RAMNATH HALARNKAR,BJP,,9414,39.34,1,0,M,61,GEN
AcGenFeb2022,S05,AC,4,Tivim,29132,23929,82.14,2,KAVITA KANDOLKAR,AITC,,7363,30.77,0,0,F,45,GEN
AcGenFeb2022,S05,AC,4,Tivim,29132,23929,82.14,3,TUKARAM BHARAT PARAB,RVLTGONP,,5051,21.11,0,0,M,37,GEN
AcGenFeb2022,S05,AC,4,Tivim,29132,23929,82.14,4,AMAN LOTLIKAR,INC,,1262,5.27,0,0,M,44,GEN
AcGenFeb2022,S05,AC,4,Tivim,29132,23929,82.14,5,UDAI SALKAR,AAAP,,421,1.76,0,0,M,59,GEN
AcGenFeb2022,S05,AC,4,Tivim,29132,23929,82.14,6,NOTA,NOTA,,202,0.84,0,1,,,
AcGenFeb2022,S05,AC,5,Mapusa,29294,23138,78.99,1,JOSHUA PETER DE SOUZA,BJP,,10195,44.06,1,0,M,33,GEN
AcGenFeb2022,S05,AC,5,Mapusa,29294,23138,78.99,2,SUDHIR RAMA KANDOLKAR,INC,,8548,36.94,0,0,M,64,GEN
AcGenFeb2022,S05,AC,5,Mapusa,29294,23138,78.99,3,RAHUL MHAMBRE,AAAP,,1511,6.53,0,0,M,50,GEN
AcGenFeb2022,S05,AC,5,Mapusa,29294,23138,78.99,4,TARAK AROLKAR,AITC,,1366,5.9,0,0,M,42,GEN
AcGenFeb2022,S05,AC,5,Mapusa,29294,23138,78.99,5,ROHAN SALGAONKAR,RVLTGONP,,996,4.3,0,0,M,27,GEN
AcGenFeb2022,S05,AC,5,Mapusa,29294,23138,78.99,6,NOTA,NOTA,,296,1.28,0,1,,,
AcGenFeb2022,S05,AC,6,Siolim,29661,24940,84.08,1,DELILAH MICHAEL LOBO,INC,,9699,38.89,1,0,F,44,GEN
AcGenFeb2022,S05,AC,6,Siolim,29661,24940,84.08,2,DAYANAND RAYU MANDREKAR,BJP,,7972,31.96,0,0,M,65,GEN
AcGenFeb2022,S05,AC,6,Siolim,29661,24940,84.08,3,GAURESH MANDREKAR,RVLTGONP,,3188,12.78,0,0,M,28,GEN
AcGenFeb2022,S05,AC,6,Siolim,29661,24940,84.08,4,PATRICK SAVIO ALMEIDA,IND,,1482,5.94,0,0,M,50,GEN
AcGenFeb2022,S05,AC,6,Siolim,29661,24940,84.08,5,VISHNU NAIK,AAAP,,893,3.58,0,0,M,40,GEN
AcGenFeb2022,S05,AC,6,Siolim,29661,24940,84.08,6,NOTA,NOTA,,206,0.83,0,1,,,
AcGenFeb2022,S05,AC,7,Saligao,27576,22335,80.99,1,Kedar Jayprakash Naik,INC,,10045,44.97,1,0,M,43,GEN
AcGenFeb2022,S05,AC,7,Saligao,27576,22335,80.99,2,Jayesh Salgaonkar,BJP,,8146,36.47,0,0,M,47,GEN
AcGenFeb2022,S05,AC,7,Saligao,27576,22335,80.99,3,Rohan Kalangutkar,RVLTGONP,,1928,8.63,0,0,M,36,GEN
AcGenFeb2022,S05,AC,7,Saligao,27576,22335,80.99,4,Mario Venancio Cordeiro,AAAP,,847,3.79,0,0,M,45,GEN
AcGenFeb2022,S05,AC,7,Saligao,27576,22335,80.99,5,Rupesh Damodar Naik,IND,,805,3.6,0,0,M,49,GEN
AcGenFeb2022,S05,AC,7,Saligao,27576,22335,80.99,6,NOTA,NOTA,,212,0.95,0,1,,,
AcGenFeb2022,S05,AC,8,Calangute,25632,20590,80.33,1,Michael Vincent Lobo,INC,,9285,45.09,1,0,M,45,GEN
AcGenFeb2022,S05,AC,8,Calangute,25632,20590,80.33,2,Joseph Robert Sequeira,BJP,,4306,20.91,0,0,M,61,GEN
AcGenFeb2022,S05,AC,8,Calangute,25632,20590,80.33,3,Marcelino Francisco Gonsalves,RVLTGONP,,2538,12.33,0,0,M,52,GEN
AcGenFeb2022,S05,AC,8,Calangute,25632,20590,80.33,4,Sudesh Suresh Mayekar,AAAP,,1769,8.59,0,0,M,33,GEN
AcGenFeb2022,S05,AC,8,Calangute,25632,20590,80.33,5,Anthony Menezes,AITC,,1690,8.21,0,0,M,58,GEN
AcGenFeb2022,S05,AC,8,Calangute,25632,20590,80.33,6,NOTA,NOTA,,173,0.84,0,1,,,
AcGenFeb2022,S05,AC,9,Porvorim,27097,21237,78.37,1,Rohan Khaunte,BJP,,11714,55.16,1,0,M,47,GEN
AcGenFeb2022,S05,AC,9,Porvorim,27097,21237,78.37,2,Sandeep Vazarkar,AITC,,3764,17.72,0,0,M,52,GEN
AcGenFeb2022,S05,AC,9,Porvorim,27097,21237,78.37,3,Vikas Ramchandra Prabhudesai,INC,,3595,16.93,0,0,M,44,GEN
AcGenFeb2022,S05,AC,9,Porvorim,27097,21237,78.37,4,Ritesh Chodankar,AAAP,,1535,7.23,0,0,M,48,GEN
AcGenFeb2022,S05,AC,9,Porvorim,27097,21237,78.37,5,Shankar Phadte,NCP,,156,0.73,0,0,M,42,GEN
AcGenFeb2022,S05,AC,9,Porvorim,27097,21237,78.37,6,NOTA,NOTA,,473,2.23,0,1,,,
AcGenFeb2022,S05,AC,10,Aldona,28994,22496,77.59,1,CARLOS ALVARES FERREIRA,INC,,9320,41.43,1,0,M,55,GEN
AcGenFeb2022,S05,AC,10,Aldona,28994,22496,77.59,2,GLENN JOHN VIJAY AMBROSE E SOUZA TICLO,BJP,,7497,33.33,0,0,M,59,GEN
AcGenFeb2022,S05,AC,10,Aldona,28994,22496,77.59,3,KIRAN KANDOLKAR,AITC,,3647,16.21,0,0,M,50,GEN
AcGenFeb2022,S05,AC,10,Aldona,28994,22496,77.59,4,MAHESH SATELKAR,AAAP,,1306,5.81,0,0,M,43,GEN
AcGenFeb2022,S05,AC,10,Aldona,28994,22496,77.59,5,GOVIND GOVENKAR,SHS,,350,1.56,0,0,M,44,GEN
AcGenFeb2022,S05,AC,10,Aldona,28994,22496,77.59,6,NOTA,NOTA,,260,1.16,0,1,,,
AcGenFeb2022,S05,AC,11,Panaji,22408,17419,77.74,1,ATANASIO MONSERRATE,BJP,,6787,38.96,1,0,M,59,GEN
AcGenFeb2022,S05,AC,11,Panaji,22408,17419,77.74,2,UTPAL MANOHAR PARRIKAR,IND,,6071,34.85,0,0,M,41,GEN
AcGenFeb2022,S05,AC,11,Panaji,22408,17419,77.74,3,ELVIS GOMES,INC,,3175,18.23,0,0,M,59,GEN
AcGenFeb2022,S05,AC,11,Panaji,22408,17419,77.74,4,VALMIKI DATTA NAIK,AAAP,,777,4.46,0,0,M,45,GEN
AcGenFeb2022,S05,AC,11,Panaji,22408,17419,77.74,5,RAJESH VINAYAK REDKAR,RVLTGONP,,359,2.06,0,0,M,50,GEN
AcGenFeb2022,S05,AC,11,Panaji,22408,17419,77.74,6,NOTA,NOTA,,173,0.99,0,1,,,
AcGenFeb2022,S05,AC,12,Taleigao,30023,23435,78.06,1,JENNIFER MONSERRATE,BJP,,10167,43.38,1,0,F,51,GEN
AcGenFeb2022,S05,AC,12,Taleigao,30023,23435,78.06,2,TONY ALFREDO RODRIGUES,INC,,8126,34.67,0,0,M,66,GEN
AcGenFeb2022,S05,AC,12,Taleigao,30023,23435,78.06,3,CECILLE RODRIGUES,AAAP,,2607,11.12,0,0,F,39,GEN
AcGenFeb2022,S05,AC,12,Taleigao,30023,23435,78.06,4,Joseph Licio Roncon,RVLTGONP,,1651,7.05,0,0,M,34,GEN
AcGenFeb2022,S05,AC,12,Taleigao,30023,23435,78.06,5,ADV. PUNDALIK NAMDEO RAIKER,IND,,289,1.23,0,0,M,47,GEN
AcGenFeb2022,S05,AC,12,Taleigao,30023,23435,78.06,6,NOTA,NOTA,,421,1.8,0,1,,,
AcGenFeb2022,S05,AC,13,St.Cruz,29298,22685,77.43,1,Rodolfo Louis Fernandes,INC,,8841,38.97,1,0,M,55,GEN
AcGenFeb2022,S05,AC,13,St.Cruz,29298,22685,77.43,2,Antonio Caetano Fernandes,BJP,,6377,28.11,0,0,M,56,GEN
AcGenFeb2022,S05,AC,13,St.Cruz,29298,22685,77.43,3,Amit Palekar,AAAP,,4098,18.06,0,0,M,45,GEN
AcGenFeb2022,S05,AC,13,St.Cruz,29298,22685,77.43,4,Ajay Tipu Kholkar,RVLTGONP,,2497,11.01,0,0,M,33,ST
AcGenFeb2022,S05,AC,13,St.Cruz,29298,22685,77.43,5,Victor Benjamin Gonsalves,AITC,,523,2.31,0,0,M,60,GEN
AcGenFeb2022,S05,AC,13,St.Cruz,29298,22685,77.43,6,NOTA,NOTA,,349,1.54,0,1,,,
AcGenFeb2022,S05,AC,14,St. Andre,21428,16279,75.97,1,Viresh Mukesh Borkar,RVLTGONP,,5395,33.14,1,0,M,28,GEN
AcGenFeb2022,S05,AC,14,St. Andre,21428,16279,75.97,2,Francisco Silveira,BJP,,5319,32.67,0,0,M,53,GEN
AcGenFeb2022,S05,AC,14,St. Andre,21428,16279,75.97,3,Anthony Lino Fernandes,INC,,2695,16.56,0,0,M,56,GEN
AcGenFeb2022,S05,AC,14,St. Andre,21428,16279,75.97,4,Jagdish Umakant Bhobe,AITC,,1261,7.75,0,0,M,52,GEN
