entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-madhya-pradesh-1,madhya-pradesh,1980,SHEOPUR,76315,39961,52.36,BADRI PRASAD,parties.IN.INC_I,INC(I),16989,42.51,SATYA BHANU SINGH,parties.IN.INC_U,INC(U),10488,6501,16.26,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-10,madhya-pradesh,1980,MEHGAON,79578,48199,60.57,RAI SINGH BHADORIYA,parties.IN.IND,IND,15985,33.16,RAMESHWARDAYAL ARELE,parties.IN.INC_I,INC(I),12655,3330,6.9,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-100,madhya-pradesh,1980,PATHALGAON,76490,30200,39.48,RAMPUKAR SINGH,parties.IN.INC_I,INC(I),20890,69.17,LALJIT SINGH,parties.IN.BJP,BJP,8028,12862,42.59,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-101,madhya-pradesh,1980,DHARAMJAIGARH,76624,29237,38.16,CHANESHRAM RATHIYA,parties.IN.INC_I,INC(I),19373,66.26,PREM SINGH,parties.IN.BJP,BJP,8901,10472,35.82,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-102,madhya-pradesh,1980,LAILUNGA,70721,20576,29.09,SURENDER KUMAR SINGH,parties.IN.INC_I,INC(I),13461,65.42,PREM SINGH,parties.IN.BJP,BJP,3291,10170,49.43,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-103,madhya-pradesh,1980,RAIGARH,79744,46036,57.73,KRISHAN KUMAR,parties.IN.INC_I,INC(I),31877,69.24,RAMKUMAR AGARWAL,parties.IN.IND,IND,12142,19735,42.86,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-104,madhya-pradesh,1980,KHARSIA,80101,39791,49.68,LAXMIPRASAD PATEL,parties.IN.INC_I,INC(I),33066,83.1,BEDRAM,parties.IN.BJP,BJP,5255,27811,69.89,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-105,madhya-pradesh,1980,SARIA,74555,42840,57.46,KAMLA KUMARI,parties.IN.INC_I,INC(I),23090,53.9,SAKRAJIT NAIK,parties.IN.BJP,BJP,14697,8393,19.59,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-106,madhya-pradesh,1980,SARANGARH,81401,29176,35.84,HULAS RAM MANHAR,parties.IN.INC_I,INC(I),18211,62.42,KANTHARAM,parties.IN.IND,IND,4309,13902,47.65,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-107,madhya-pradesh,1980,RAMPUR,74718,35595,47.64,PYARELAL,parties.IN.INC_I,INC(I),18707,52.56,NANKI RAM KANWAR,parties.IN.BJP,BJP,15193,3514,9.88,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-108,madhya-pradesh,1980,KATGHORA,91245,36561,40.07,BODHARAM,parties.IN.INC_I,INC(I),18782,51.37,BANSHILAL,parties.IN.BJP,BJP,6171,12611,34.49,src-1b7bc1c9d39a
IN-AC-1976-madhya-pradesh-109,madhya-pradesh,1980,TANAKHAR,75473,28878,38.26,LALKRITI KUMAR SINGH,parties.IN.INC_I,INC(I),9286,32.16,MANRAKHAN SINGH,parties.IN.BJP,BJP,6435,2851,9.88,src-1b7bc1c9d39a
