entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,JOLLE SHASHIKALA ANNASAHEB,parties.IN.BJP,BJP,87006,50.51,1,won,U,,10th Pass,,incumbent,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,KAKASO PANDURANG PATIL,parties.IN.INC,INC,78500,45.57,2,lost,U,,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,KAMAT RAMESH ISHWAR,parties.IN.BSP,BSP,2476,1.44,3,forfeit,U,,Graduate Professional,,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,ROHINI SHRIMANT DIXIT,parties.IN.AIMEP,AIMEP,1353,0.79,5,forfeit,U,,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,SHARAD RAMAGONDA PATIL,parties.IN.IND,IND,525,0.3,6,forfeit,U,,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,JAYARAM PARASHARAM MIRAJAKARKAKA,parties.IN.IND,IND,270,0.16,7,forfeit,U,,Graduate,Self-employed,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,SAMBHAJI BAPUSO THORAVAT,parties.IN.IND,IND,266,0.15,8,forfeit,U,,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,VIJAYLAKSHMI APPASAHEB KURANE,,BRPP,165,0.1,9,forfeit,U,,Others,Household,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,SACHIN KALLAPPA MADHALE,parties.IN.BMUP,BMUP,133,0.08,10,forfeit,U,,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-karnataka-3546,karnataka,2018,1,NIPPANI,ANIL SHIVAJI KAMATE,parties.IN.IND,IND,110,0.06,11,forfeit,U,,8th Pass,,challenger,src-1b7bc1c9d39a
