entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-himachal-pradesh-1,himachal-pradesh,1998,KINNAUR,47263,33619,71.13,CHET RAM NEGI,parties.IN.BJP,BJP,16667,49.58,JAGAT SINGH NEGI,parties.IN.INC,INC,13347,3320,9.88,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-10,himachal-pradesh,1998,ARKI,48716,34147,70.09,DHARAM PAL THAKUR,parties.IN.INC,INC,14327,41.96,NAGIN CHANDRA PAL,parties.IN.BJP,BJP,13749,578,1.7,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-11,himachal-pradesh,1998,DOON,54383,41762,76.79,LAJJA RAM,parties.IN.INC,INC,16002,38.32,VINOD KUMARI CHANDER,parties.IN.IND,IND,12854,3148,7.54,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-12,himachal-pradesh,1998,NALAGARH,55936,43061,76.98,HARI NARAYAN SINGH,parties.IN.BJP,BJP,23435,54.42,VIJAYENDRA SINGH,parties.IN.INC,INC,18105,5330,12.37,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-13,himachal-pradesh,1998,KASAULI,49780,31600,63.48,RAGHU RAJ,parties.IN.INC,INC,14113,44.66,CHAMAN LALL,parties.IN.UNK,HVC,8541,5572,17.63,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-14,himachal-pradesh,1998,SOLAN,55805,36378,65.19,KRISHNA MOHINI,parties.IN.INC,INC,12210,33.56,MOHINDER NATH SOFAT,parties.IN.BJP,BJP,12184,26,0.07,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-15,himachal-pradesh,1998,PACHHAD,49481,37513,75.81,GANGU RAM MUSAFIR,parties.IN.INC,INC,24208,64.53,KALI DASS KASHYAP,parties.IN.BJP,BJP,9832,14376,38.32,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-16,himachal-pradesh,1998,RAINKA,43280,31049,71.74,PREM SINGH,parties.IN.INC,INC,20590,66.31,ROOP SINGH,parties.IN.BJP,BJP,9352,11238,36.19,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-17,himachal-pradesh,1998,SHILLAI,44048,34083,77.38,HARSH WARDHAN,parties.IN.INC,INC,21234,62.3,JAGAT SINGH,parties.IN.BJP,BJP,11646,9588,28.13,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-18,himachal-pradesh,1998,PAONTA DOON,61228,46466,75.89,RATTAN SINGH,parties.IN.INC,INC,15569,33.51,SUKH RAM,parties.IN.BJP,BJP,13149,2420,5.21,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-19,himachal-pradesh,1998,NAHAN,50223,35099,69.89,KUSH PARMAR,parties.IN.INC,INC,14798,42.16,SHYAMA SHARMA,parties.IN.BJP,BJP,11808,2990,8.52,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-2,himachal-pradesh,1998,RAMPUR,56687,39745,70.11,SINGHI RAM,parties.IN.INC,INC,23338,58.72,NINZOO RAM,parties.IN.BJP,BJP,8773,14565,36.65,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-20,himachal-pradesh,1998,KOTKEHLOOR,51629,40126,77.72,RAM LAL THAKUR,parties.IN.INC,INC,20381,50.79,KRISHAN KUMAR,parties.IN.BJP,BJP,17321,3060,7.62,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-21,himachal-pradesh,1998,BILASPUR,52333,37844,72.31,JAGAT PRAKASH NADDA,parties.IN.BJP,BJP,21189,55.99,BABU RAM GAUTAM,parties.IN.INC,INC,13140,8049,21.27,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-22,himachal-pradesh,1998,GHUMARWIN,57326,40507,70.66,KASHMIR SINGH,parties.IN.INC,INC,18066,44.6,KARAM DEV,parties.IN.BJP,BJP,16527,1539,3.8,src-1b7bc1c9d39a
IN-AC-1976-himachal-pradesh-23,himachal-pradesh,1998,GEHARWIN,50336,36710,72.93,RIKHI RAM,parties.IN.BJP,BJP,18268,49.76,BEERU RAM,parties.IN.INC,INC,16682,1586,4.32,src-1b7bc1c9d39a
