entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,party_short_raw,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-1976-mizoram-1,mizoram,1989,1,TUIPANG,HIPHEI,parties.IN.INC,INC,3767,58.58,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-mizoram-1,mizoram,1989,1,TUIPANG,ROMA,parties.IN.MNF,MNF,2630,40.9,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-1,mizoram,1989,1,TUIPANG,H. C. ZAHLO,parties.IN.UNK,PPC,34,0.53,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-2,mizoram,1989,2,SAIHA,S. HIATO,parties.IN.INC,INC,4363,52.85,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-mizoram-2,mizoram,1989,2,SAIHA,ZAKHU HLYCHHO,parties.IN.MNF,MNF,3763,45.58,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-2,mizoram,1989,2,SAIHA,J. S. ROPIANGA,parties.IN.IND,IND,129,1.56,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-3,mizoram,1989,3,SANGAU,H. RAMMAWI,parties.IN.MNF,MNF,2854,49.37,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-mizoram-3,mizoram,1989,3,SANGAU,K. SANGCHHUM,parties.IN.INC,INC,2798,48.4,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-3,mizoram,1989,3,SANGAU,SIHMINGTHANGI,parties.IN.UNK,PPC,129,2.23,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-4,mizoram,1989,4,LAWNGTLAI,F. MANGHNUNA,parties.IN.INC,INC,5144,48.51,1,won,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-4,mizoram,1989,4,LAWNGTLAI,SAPLIANA,parties.IN.MNF,MNF,4857,45.81,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-4,mizoram,1989,4,LAWNGTLAI,LAXMI BIKASH,parties.IN.IND,IND,429,4.05,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-4,mizoram,1989,4,LAWNGTLAI,VANHRANGA FANCHUN,parties.IN.UNK,PPC,173,1.63,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-5,mizoram,1989,5,CHAWNGTE,NIRUPAM,parties.IN.INC,INC,5380,70.55,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-mizoram-5,mizoram,1989,5,CHAWNGTE,NILMANI,parties.IN.IND,IND,2160,28.32,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-5,mizoram,1989,5,CHAWNGTE,M. C. SANGLINGA,parties.IN.MNF,MNF,86,1.13,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-6,mizoram,1989,6,TLABUNG,HARI KRISTO CHAKMA,parties.IN.INC,INC,3237,53.72,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-mizoram-6,mizoram,1989,6,TLABUNG,P. C. LALTLANTHANGA,parties.IN.MNF,MNF,1386,23,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-6,mizoram,1989,6,TLABUNG,BINODE BASU CHAKMA,parties.IN.IND,IND,975,16.18,3,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-6,mizoram,1989,6,TLABUNG,AICHHUNGA,parties.IN.UNK,PPC,365,6.06,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-6,mizoram,1989,6,TLABUNG,P. LIANCHHUNGA,parties.IN.IND,IND,48,0.8,5,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-6,mizoram,1989,6,TLABUNG,RAMANI,parties.IN.IND,IND,15,0.25,6,forfeit,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-7,mizoram,1989,7,BUARPUI,P. LALBIAKA,parties.IN.INC,INC,2114,35.35,1,won,U,,,,incumbent,src-1b7bc1c9d39a
IN-AC-1976-mizoram-7,mizoram,1989,7,BUARPUI,LALTHANKIA,parties.IN.MNF,MNF,1982,33.14,2,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-7,mizoram,1989,7,BUARPUI,K. LALTAWNGA,parties.IN.UNK,PPC,1655,27.68,3,lost,U,,,,challenger,src-1b7bc1c9d39a
IN-AC-1976-mizoram-7,mizoram,1989,7,BUARPUI,K. DINGLIANA,parties.IN.IND,IND,219,3.66,4,forfeit,U,,,,challenger,src-1b7bc1c9d39a
