entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-1976-rajasthan-1,rajasthan,1993,BHADRA,148023,103456,69.89,GYAN SINGH,parties.IN.IND,IND,45875,44.34,LAL CHAND,parties.IN.BJP,BJP,30277,15598,15.07,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-10,rajasthan,1993,PILIBANGA,170595,113683,66.64,RAM PRATAP KASNIYA,parties.IN.BJP,BJP,41620,36.61,RAM SWAROOP MANJHOO,parties.IN.INC,INC,36313,5307,4.67,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-100,rajasthan,1993,MASUDA,123426,69745,56.51,KISHAN GOPAL KOGRA,parties.IN.BJP,BJP,26994,38.7,HAJI MOHAMMAD QAYYUM KHAN,parties.IN.INC,INC,17425,9569,13.72,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-101,rajasthan,1993,BHINAI,115424,74386,64.45,SANWAR LAL,parties.IN.BJP,BJP,37637,50.6,RAGHUNANDAN,parties.IN.INC,INC,31602,6035,8.12,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-102,rajasthan,1993,KEKRI,124409,77097,61.97,SHAMBHU DAYAL,parties.IN.BJP,BJP,38555,50.01,JAGNNATH PAHADIA,parties.IN.INC,INC,34938,3617,4.69,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-103,rajasthan,1993,HINDOLI,112925,65033,57.59,SHANTIKUMAR DHARIWAL,parties.IN.INC,INC,31041,47.73,NATHU LAL,parties.IN.BJP,BJP,31026,15,0.02,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-104,rajasthan,1993,NAINWA,107392,69404,64.63,RAMNARAYAN MEENA,parties.IN.INC,INC,33115,47.71,PRABHOO LAL,parties.IN.BJP,BJP,32908,207,0.29,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-105,rajasthan,1993,PATAN,112279,59435,52.94,MANGILAL MEGAWAL,parties.IN.BJP,BJP,26939,45.33,NANDLAL BAIRWA,parties.IN.INC,INC,18733,8206,13.81,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-106,rajasthan,1993,BANDI,130690,73313,56.1,OM PRAKASH SHARMA,parties.IN.BJP,BJP,39003,53.2,MAMTA,parties.IN.INC,INC,30219,8784,11.98,src-1b7bc1c9d39a
IN-AC-1976-rajasthan-107,rajasthan,1993,KOTA,190692,102654,53.83,LALIT KISHORE CHATURVEDI,parties.IN.BJP,BJP,56000,54.55,RAMESH CHANDRA SAXENA,parties.IN.INC,INC,37381,18619,18.14,src-1b7bc1c9d39a
