entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-odisha-1,odisha,1974,KARANJIA,69309,31490,45.43,KARUNAKAR NAIK,parties.IN.INC,INC,11263,35.77,RAGHUNATH HEMRAM,parties.IN.IND,IND,11041,222,0.71,src-0c1b8f274551,minor,
IN-AC-1976-odisha-10,odisha,1974,UDALA,71315,33350,46.76,RAVANESWA MADHEI,parties.IN.INC,INC,20610,61.8,MANMOHAN TUDU,parties.IN.UTC,UTC,7186,13424,40.25,src-0c1b8f274551,minor,
IN-AC-1976-odisha-100,odisha,1974,NARALA,65137,20065,30.8,DHANESWAR MAJHI,parties.IN.SWA,SWA,12736,63.47,BENUDHAR BHOI,parties.IN.INC,INC,6451,6285,31.32,src-0c1b8f274551,minor,
IN-AC-1976-odisha-101,odisha,1974,KESINGA,76316,33003,43.25,SARAT CHANDRA SINGH DEO,parties.IN.SWA,SWA,17442,52.85,NAGENDRA NATH CHOUDHURY,parties.IN.INC,INC,11279,6163,18.67,src-0c1b8f274551,minor,
IN-AC-1976-odisha-102,odisha,1974,BALIGUDA,80439,22898,28.47,SAHURA MALLIK,parties.IN.INC,INC,7739,33.8,SADANANDA KONHAR,parties.IN.IND,IND,7412,327,1.43,src-0c1b8f274551,minor,
IN-AC-1976-odisha-103,odisha,1974,UDAYAGIRI,85375,25701,30.1,GOPAL PRADHAN,parties.IN.INC,INC,11803,45.92,K. PAUL PRADHAN,parties.IN.SWA,SWA,10426,1377,5.35,src-0c1b8f274551,minor,
IN-AC-1976-odisha-104,odisha,1974,PHULBANI,81838,18626,22.76,CHANDRA SEKHAR BEHERA,parties.IN.INC,INC,8260,44.35,BANSIDHAR BEHERA,parties.IN.SWA,SWA,6096,2164,11.62,src-0c1b8f274551,minor,
IN-AC-1976-odisha-105,odisha,1974,BOUDH,88385,48159,54.49,NALABAR PRADHAN,parties.IN.SWA,SWA,19472,40.43,HIMANSHU SEKHAR PADHI,parties.IN.IND,IND,14789,4683,9.72,src-0c1b8f274551,minor,
IN-AC-1976-odisha-106,odisha,1974,TITILAGARH,79729,30670,38.47,TAPI JAL,parties.IN.SWA,SWA,21838,71.2,BHAKTIRAM DIP,parties.IN.INC,INC,8832,13006,42.4,src-0c1b8f274551,minor,
IN-AC-1976-odisha-107,odisha,1974,KANTABANJI,68509,27997,40.87,RAMPRASAD MISRA,parties.IN.SWA,SWA,13814,49.34,ACHYUTANAND MAHANAND,parties.IN.INC,INC,5816,7998,28.57,src-0c1b8f274551,minor,
IN-AC-1976-odisha-108,odisha,1974,PATNAGARH,74769,35522,47.51,AINTHU SAHOO,parties.IN.SWA,SWA,23224,65.38,GAURANGA PATRA,parties.IN.INC,INC,10609,12615,35.51,src-0c1b8f274551,minor,
IN-AC-1976-odisha-109,odisha,1974,SAINTALA,75161,33320,44.33,KRUSHNA CHANDRA PANDA,parties.IN.SWA,SWA,23708,71.15,RAMESH CHANDRA SINGH BHOI,parties.IN.INC,INC,6832,16876,50.65,src-0c1b8f274551,minor,
IN-AC-1976-odisha-11,odisha,1974,BHOGRAI,83139,55909,67.25,KARTIKESHWA PATRA,parties.IN.INC,INC,24890,44.52,GANESH KINKAR MAHANTY,parties.IN.UTC,UTC,20565,4325,7.74,src-0c1b8f274551,minor,
IN-AC-1976-odisha-110,odisha,1974,LOISINGHA,84413,40236,47.67,ANANGA UDAYA SINGH DEO,parties.IN.SWA,SWA,23654,58.79,BALGOPAL MISHRA,parties.IN.INC,INC,15352,8302,20.64,src-0c1b8f274551,minor,
IN-AC-1976-odisha-111,odisha,1974,BOLANGIR,87283,43880,50.27,RAJENDRA NARAYNA SINGH DEO,parties.IN.SWA,SWA,30196,68.81,BIKRAMANAND BOHIDAR,parties.IN.INC,INC,13684,16512,37.62,src-0c1b8f274551,minor,
IN-AC-1976-odisha-112,odisha,1974,SONEPUR,92016,34061,37.02,DAULAT BAGH,parties.IN.SWA,SWA,16672,48.95,RAMAKANT SETH,parties.IN.INC,INC,14147,2525,7.42,src-0c1b8f274551,minor,
IN-AC-1976-odisha-113,odisha,1974,BINKA,86847,42449,48.88,RADHA MOHAN MISHRA,parties.IN.SWA,SWA,18975,44.7,SHARAT CHANDRA PANIGRAHI,parties.IN.INC,INC,16607,2368,5.58,src-0c1b8f274551,minor,
IN-AC-1976-odisha-114,odisha,1974,BIRMAHARAJPUR,83972,37278,44.39,HRUSHIKESH HOTA,parties.IN.INC,INC,16033,43.01,KSHETRA MOHAN PANIGRAHI,parties.IN.SWA,SWA,10558,5475,14.69,src-0c1b8f274551,minor,
IN-AC-1976-odisha-115,odisha,1974,ATHMALLIK,75129,41729,55.54,BHAJAMAN BEHERA,parties.IN.INC,INC,12829,30.74,BALAKRISHNA PATNAYAK,parties.IN.IND,IND,8582,4247,10.17,src-0c1b8f274551,minor,
IN-AC-1976-odisha-116,odisha,1974,ANGUL,84610,40591,47.97,ADWAIT PRASAD SINGH,parties.IN.UTC,UTC,18435,45.42,HRUSHI KESH PRADHAN,parties.IN.CPI,CPI,15336,3099,7.64,src-0c1b8f274551,minor,
IN-AC-1976-odisha-117,odisha,1974,HINDOL,79101,25741,32.54,BHAGIRATHI NAIK,parties.IN.INC,INC,13826,53.71,HARIHAR SETHI,parties.IN.UTC,UTC,7927,5899,22.91,src-0c1b8f274551,minor,
IN-AC-1976-odisha-118,odisha,1974,DHENKANAL,75284,42782,56.83,NANDINI SATPATHY,parties.IN.INC,INC,19785,46.25,KAMAKHYA PRASAD SINGHDEO MAHINDRA BAHADUR,parties.IN.SWA,SWA,17168,2617,6.12,src-0c1b8f274551,minor,
IN-AC-1976-odisha-119,odisha,1974,CONDIA,74465,40294,54.11,SRIBATSA NAYAK,parties.IN.INC,INC,22554,55.97,HALADHAR MISHRA,parties.IN.SWA,SWA,13710,8844,21.95,src-0c1b8f274551,minor,
IN-AC-1976-odisha-12,odisha,1974,JALESWAR,90914,64587,71.04,GADADHAR GIRI,parties.IN.SOP,SOP,25510,39.5,PRASANNA KUMAR PAL,parties.IN.INC,INC,21263,4247,6.58,src-0c1b8f274551,minor,
IN-AC-1976-odisha-120,odisha,1974,KAMAKHYANAGAR,84018,38673,46.03,BRAHAMANANDA BISWAL,parties.IN.INC,INC,28196,72.91,BRUNDABAN TRIPATHY,parties.IN.UTC,UTC,5059,23137,59.83,src-0c1b8f274551,minor,
IN-AC-1976-odisha-121,odisha,1974,PALLAHARA,83849,33448,39.89,NARAYAN SAHU,parties.IN.INC,INC,14338,42.87,PABITRA MOHAN PRADHAN,parties.IN.JAC,JAC,9851,4487,13.42,src-0c1b8f274551,minor,
IN-AC-1976-odisha-122,odisha,1974,TALCHER,87153,44171,50.68,BRUNDABAN BEHERA,parties.IN.JAC,JAC,18438,41.74,KRUSHAN CHANDRA BEHERA,parties.IN.INC,INC,14536,3902,8.83,src-0c1b8f274551,minor,
IN-AC-1976-odisha-123,odisha,1974,PADAMPUR,86330,34924,40.45,KRUPASINDHU BHOI,parties.IN.INC,INC,18424,52.75,BIR BIKRAMADITYA SINGHBARIHA,parties.IN.UTC,UTC,12029,6395,18.31,src-0c1b8f274551,minor,
IN-AC-1976-odisha-124,odisha,1974,MELCHHAMUNDA,86505,31095,35.95,PRAKASH CHANDRA DEBTA,parties.IN.INC,INC,17063,54.87,BIRENDRA KUMAR SAHU,parties.IN.SWA,SWA,11365,5698,18.32,src-0c1b8f274551,minor,
IN-AC-1976-odisha-125,odisha,1974,BIJEPUR,92079,38160,41.44,GANANATH PRADHAN,parties.IN.UTC,UTC,19755,51.77,MARKANDA PADHAN,parties.IN.INC,INC,12376,7379,19.34,src-0c1b8f274551,minor,
IN-AC-1976-odisha-126,odisha,1974,BHATLI,90558,25207,27.84,MOHAN NAG,parties.IN.INC,INC,12984,51.51,TRIBIKRAM MALLICK,parties.IN.UTC,UTC,9928,3056,12.12,src-0c1b8f274551,minor,
IN-AC-1976-odisha-127,odisha,1974,BARGARH,90545,33752,37.28,NABIN KUMAR PRADHAN,parties.IN.UTC,UTC,14095,41.76,CHITTARANJAN KAR,parties.IN.INC,INC,12385,1710,5.07,src-0c1b8f274551,minor,
IN-AC-1976-odisha-128,odisha,1974,SAMBALPUR,92880,43060,46.36,SHRI BALLAV PANIGRAHI,parties.IN.INC,INC,21153,49.12,BINOD BIHARI DAS,parties.IN.UTC,UTC,14080,7073,16.42,src-0c1b8f274551,minor,
IN-AC-1976-odisha-129,odisha,1974,BRAJARAJNAGAR,75022,37270,49.68,PRASANNA KUMAR PANDA,parties.IN.CPI,CPI,26160,70.19,UPENDRA DIKSHIT,parties.IN.UTC,UTC,7842,18318,49.15,src-0c1b8f274551,minor,
IN-AC-1976-odisha-13,odisha,1974,BASTA,76424,56924,74.48,CHINTAMANI JENA,parties.IN.INC,INC,39261,68.97,MAHESWAR BAUG,parties.IN.UTC,UTC,17198,22063,38.76,src-0c1b8f274551,minor,
IN-AC-1976-odisha-130,odisha,1974,JHARSUGUDA,87813,39388,44.85,SAIRENDHRI NAYAK,parties.IN.INC,INC,13499,34.27,MURARI PRASAD MISHRA,parties.IN.SWA,SWA,11688,1811,4.6,src-0c1b8f274551,minor,
IN-AC-1976-odisha-131,odisha,1974,LAIKERA,79027,27335,34.59,HEMANAND BISWAL,parties.IN.INC,INC,12188,44.59,RAMESWAR SINGH NAIK,parties.IN.SWA,SWA,8714,3474,12.71,src-0c1b8f274551,minor,
IN-AC-1976-odisha-132,odisha,1974,KUCHINDA,74468,20031,26.9,JAGATESWAR MIRDHA,parties.IN.INC,INC,10235,51.1,SWAPNESWAR KISAN,parties.IN.SWA,SWA,7495,2740,13.68,src-0c1b8f274551,minor,
IN-AC-1976-odisha-133,odisha,1974,RAIRAKHOL,78511,25898,32.99,BASANTA KUMAR MOHANANDA,parties.IN.UTC,UTC,12939,49.96,ABHIMANYU KUMAR,parties.IN.INC,INC,9112,3827,14.78,src-0c1b8f274551,minor,
IN-AC-1976-odisha-134,odisha,1974,DEOGARH,83915,36168,43.1,TRIBHUBAN DEB,parties.IN.SWA,SWA,20632,57.04,HARIPRASAD DEB,parties.IN.INC,INC,13950,6682,18.47,src-0c1b8f274551,minor,
IN-AC-1976-odisha-135,odisha,1974,SUNDARGARH,77285,37249,48.2,DIBYALOCHAN SEKHAR DEO,parties.IN.INC,INC,20861,56,SUNDARMANI PATEL,parties.IN.SWA,SWA,9601,11260,30.22,src-0c1b8f274551,minor,
IN-AC-1976-odisha-136,odisha,1974,TALASARA,69344,28478,41.07,PREMANANDA KALO,parties.IN.INC,INC,10753,37.76,IGNACE MAJHI,parties.IN.SWA,SWA,9007,1746,6.13,src-0c1b8f274551,minor,
IN-AC-1976-odisha-137,odisha,1974,RAJGANGPUR,76709,29954,39.05,CHRISTOPHER EKKA,parties.IN.INC,INC,9722,32.46,BIRENDRA BHAGAT,parties.IN.SWA,SWA,6251,3471,11.59,src-0c1b8f274551,minor,
IN-AC-1976-odisha-138,odisha,1974,BIRAMITRAPUR,72112,28289,39.23,CHRISTODAS LUHGUN,parties.IN.JKD,JKD,8340,29.48,RANGABALABH AMAT,parties.IN.INC,INC,7479,861,3.04,src-0c1b8f274551,minor,
IN-AC-1976-odisha-139,odisha,1974,ROURKELA,89045,44340,49.8,DHANANJAYA MOHANTY,parties.IN.INC,INC,17125,38.62,BRAJA KISHORE MOHANTY,parties.IN.UTC,UTC,13576,3549,8,src-0c1b8f274551,minor,
IN-AC-1976-odisha-14,odisha,1974,BALASORE,85487,51036,59.7,ARUN DEY,parties.IN.CPI,CPI,12620,24.73,RABINDRAMOHAN DAS,parties.IN.INC,INC,11928,692,1.36,src-0c1b8f274551,minor,
IN-AC-1976-odisha-140,odisha,1974,RAGUNATHPALI,72680,29020,39.93,AGAPIT LAKRA,parties.IN.INC,INC,9922,34.19,DINABANDHU SANDIL,parties.IN.IND,IND,5524,4398,15.15,src-0c1b8f274551,minor,
IN-AC-1976-odisha-141,odisha,1974,BONAI,67713,22274,32.89,BENUDHAR NAIK,parties.IN.INC,INC,7980,35.83,HEMANTA KUMAR SINGH DANPAT,parties.IN.SWA,SWA,7524,456,2.05,src-0c1b8f274551,minor,
IN-AC-1976-odisha-142,odisha,1974,CHAMPUA,69321,31484,45.42,GURU CHARAN NAIK,parties.IN.INC,INC,14930,47.42,SAHAREI ORAM,parties.IN.UTC,UTC,10417,4513,14.33,src-0c1b8f274551,minor,
IN-AC-1976-odisha-143,odisha,1974,PATNA,77877,26109,33.53,MAHESWAR MAJHI,parties.IN.UTC,UTC,11179,42.82,PRAHALLAD NAIK,parties.IN.INC,INC,9719,1460,5.6,src-0c1b8f274551,minor,
IN-AC-1976-odisha-144,odisha,1974,KEONJHAR,77680,22637,29.14,GOVINDA MUNDA,parties.IN.SWA,SWA,11927,52.69,CHHOTRAY MAJHI,parties.IN.INC,INC,7611,4316,19.07,src-0c1b8f274551,minor,
IN-AC-1976-odisha-145,odisha,1974,TELKOI,79152,24983,31.56,NILADRI NAIK,parties.IN.UTC,UTC,9442,37.79,LAXMAN SOREN,parties.IN.INC,INC,7984,1458,5.83,src-0c1b8f274551,minor,
IN-AC-1976-odisha-146,odisha,1974,RAMCHANDRAPUR,76047,37496,49.31,MURLIDHAR KUANR,parties.IN.UTC,UTC,23374,62.34,ACHYUTANANDA PANDA,parties.IN.INC,INC,10215,13159,35.1,src-0c1b8f274551,minor,
IN-AC-1976-odisha-147,odisha,1974,ANANDAPUR,75782,34688,45.77,BHUBANANDA JENA,parties.IN.INC,INC,12079,34.82,SIBA CHARAN SETHI,parties.IN.IND,IND,7849,4230,12.19,src-0c1b8f274551,minor,
IN-AC-1976-odisha-15,odisha,1974,SORO,79446,52736,66.38,JADUNAH DAS MAHAPATRA,parties.IN.INC,INC,30144,57.16,HARAPRASAD MOHAPATRA,parties.IN.SWA,SWA,19900,10244,19.42,src-0c1b8f274551,minor,
IN-AC-1976-odisha-16,odisha,1974,NILGIRI,76537,49511,64.69,SAILEN MOHAPATRA,parties.IN.INC,INC,25690,51.89,NILAMANI ROUTORAY,parties.IN.UTC,UTC,20469,5221,10.55,src-0c1b8f274551,minor,
IN-AC-1976-odisha-17,odisha,1974,NILGIRI,84490,52039,61.59,BANAMALI DAS,parties.IN.CPIM,CPM,14346,27.57,RAJENDA CANDRA MARDARAJ HARICHANDAN,parties.IN.UTC,UTC,14297,49,0.1,src-0c1b8f274551,minor,
IN-AC-1976-odisha-18,odisha,1974,BHANDARIPOKHARI,74521,44870,60.21,BAIRAGI JENA,parties.IN.UTC,UTC,17352,38.67,CHINTAMANI JENA,parties.IN.CPI,CPI,14361,2991,6.66,src-0c1b8f274551,minor,
IN-AC-1976-odisha-19,odisha,1974,BHADRAK,78226,46298,59.18,JUGAL KISHORE PATTANAIK,parties.IN.INC,INC,25522,55.13,BALARAM SAHOO,parties.IN.UTC,UTC,18723,6799,14.69,src-0c1b8f274551,minor,
IN-AC-1976-odisha-2,odisha,1974,JASHIPUR,74869,28427,37.97,GHANSHYAM HEMRAM,parties.IN.IND,IND,9384,33.01,KANHURAM HEMBRAM,parties.IN.UTC,UTC,8323,1061,3.73,src-0c1b8f274551,minor,
IN-AC-1976-odisha-20,odisha,1974,DHAMNAGAR,86462,50762,58.71,HRUDANANDA MALLICK,parties.IN.UTC,UTC,21795,42.94,JAGANANTH ROUT,parties.IN.INC,INC,21082,713,1.41,src-0c1b8f274551,minor,
IN-AC-1976-odisha-21,odisha,1974,CHANDBALI,91818,50560,55.07,MANA MOHAN DAS,parties.IN.INC,INC,27461,54.31,GANGADHAR DAS,parties.IN.UTC,UTC,19587,7874,15.57,src-0c1b8f274551,minor,
IN-AC-1976-odisha-22,odisha,1974,BASUDEVPUR,81333,51042,62.76,JAGABANDHU DAS,parties.IN.INC,INC,26603,52.12,BHAGABAN CHARAN NAYAK,parties.IN.UTC,UTC,23945,2658,5.21,src-0c1b8f274551,minor,
IN-AC-1976-odisha-23,odisha,1974,SUKINDA,72155,39548,54.81,SANATAN DEO,parties.IN.INC,INC,14674,37.1,ANANDA MANJARI DEVI,parties.IN.IND,IND,8137,6537,16.53,src-0c1b8f274551,minor,
IN-AC-1976-odisha-24,odisha,1974,KORAI,85457,53848,63.01,ASHOK KUMAR DAS,parties.IN.UTC,UTC,29129,54.09,PRAFULLA CHANDRA GHADAI,parties.IN.INC,INC,17753,11376,21.12,src-0c1b8f274551,minor,
IN-AC-1976-odisha-25,odisha,1974,JAIPUR,88162,46109,52.3,JAGANNATH MALIK,parties.IN.UTC,UTC,26571,57.63,SANTANU KUMAR DAS,parties.IN.INC,INC,19538,7033,15.26,src-0c1b8f274551,minor,
IN-AC-1976-odisha-26,odisha,1974,DHARAMSALA,80765,47117,58.34,BANKA BEHARI DAS,parties.IN.INC,INC,25171,53.42,RABINDRA NATH DAS,parties.IN.UTC,UTC,18464,6707,14.23,src-0c1b8f274551,minor,
IN-AC-1976-odisha-27,odisha,1974,BARCHANA,85113,52550,61.74,DUSASAN JENA,parties.IN.CPI,CPI,18574,35.35,MANAGOBINDA SAMAL,parties.IN.UTC,UTC,14019,4555,8.67,src-0c1b8f274551,minor,
IN-AC-1976-odisha-28,odisha,1974,BARI DERABISI,81907,50656,61.85,PRAHLAD MALIK,parties.IN.UTC,UTC,25249,49.84,SURENDRANATH DWIVEDY,parties.IN.INC,INC,23464,1785,3.52,src-0c1b8f274551,minor,
IN-AC-1976-odisha-29,odisha,1974,BINJHARPUR,82982,41437,49.93,BAISHMAB CHARAN MALIK,parties.IN.INC,INC,18507,44.66,BIRAJA PRASAD MALIK,parties.IN.UTC,UTC,17888,619,1.49,src-0c1b8f274551,minor,
IN-AC-1976-odisha-3,odisha,1974,BAHALDA,75715,24954,32.96,SASHI BHUSAN MARNDI,parties.IN.IND,IND,5936,23.79,RAM CHANDRA HANSDAH,parties.IN.INC,INC,5752,184,0.74,src-0c1b8f274551,minor,
IN-AC-1976-odisha-30,odisha,1974,AUL,86072,53239,61.85,SARAT KUMAR DEB,parties.IN.SWA,SWA,18535,34.81,DIBAKAR SHARMA,parties.IN.INC,INC,15296,3239,6.08,src-0c1b8f274551,minor,
IN-AC-1976-odisha-31,odisha,1974,PATAMUNDAI,95765,57945,60.51,BISWANATH MALLIK,parties.IN.INC,INC,29889,51.58,PRAHLAD MALLIK,parties.IN.UTC,UTC,24503,5386,9.29,src-0c1b8f274551,minor,
IN-AC-1976-odisha-32,odisha,1974,RAJNAGAR,80584,60451,75.02,BIJOYANANDA PATNAIK,parties.IN.UTC,UTC,39881,65.97,PRANAKRISHNA ROUTARY,parties.IN.INC,INC,18770,21111,34.92,src-0c1b8f274551,minor,
