entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-2008-bihar-1107,bihar,2015,ARARIA,277857,175608,63.2,AVIDUR RAHMAN,parties.IN.INC,INC,92667,52.77,AJAY KUMAR JHA,parties.IN.LJP,LJP,52623,40044,22.8,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1108,bihar,2015,FORBESGANJ,299961,185936,61.99,VIDYA SAGAR KESHRI,parties.IN.BJP,BJP,85929,46.21,KRITYANAND BISWAS,parties.IN.RJD,RJD,60691,25238,13.57,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1109,bihar,2015,JOKIHAT,257611,158505,61.53,SARFRAZ ALAM,parties.IN.JDU,JD(U),92890,58.6,RANJEET YADAV,parties.IN.IND,IND,38910,53980,34.05,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1110,bihar,2015,NARPATGANJ,281739,175843,62.41,ANIL KUMAR YADAV,parties.IN.RJD,RJD,90250,51.32,JANARDAN YADAV,parties.IN.BJP,BJP,64299,25951,14.75,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1111,bihar,2015,RANIGANJ,283545,161402,56.92,ACHMIT RISHIDEV,parties.IN.JDU,JD(U),77717,48.15,RAMJI DAS RISHIDEV,parties.IN.BJP,BJP,62787,14930,9.25,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1112,bihar,2015,SIKTI,259046,165656,63.95,VIJAY KUMAR MANDAL,parties.IN.BJP,BJP,76995,46.48,SHATRUGHAN PRASAD SUMAN,parties.IN.JDU,JD(U),68889,8106,4.89,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1113,bihar,2015,AGIAON,250962,130606,52.04,PRABHUNATH PRASAD,parties.IN.JDU,JD(U),52276,40.03,SHIVESH KUMAR,parties.IN.BJP,BJP,37572,14704,11.26,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1114,bihar,2015,ARRAH,303897,155787,51.26,MOHAMMAD NAWAZ ALAM,parties.IN.RJD,RJD,70004,44.94,AMRENDRA PRATAP SINGH,parties.IN.BJP,BJP,69338,666,0.43,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1115,bihar,2015,BARHARA,285928,146612,51.28,SAROJ YADAV,parties.IN.RJD,RJD,65001,44.34,AASHA DEVI,parties.IN.BJP,BJP,51693,13308,9.08,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1116,bihar,2015,JAGDISHPUR,285267,144930,50.81,RAM VISHUN SINGH,parties.IN.RJD,RJD,49020,33.82,RAKESH RAUSHAN,parties.IN.RLSP,BLSP,38825,10195,7.03,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1117,bihar,2015,SANDESH,265742,149245,56.16,ARUN KUMAR,parties.IN.RJD,RJD,74306,49.79,SANJAY SINGH (TIGER),parties.IN.BJP,BJP,48879,25427,17.04,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1118,bihar,2015,SHAHPUR,292677,145144,49.59,RAHUL TIWARY,parties.IN.RJD,RJD,69315,47.76,VISHESHWAR OJHA,parties.IN.BJP,BJP,54745,14570,10.04,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1119,bihar,2015,TARARI,287160,153002,53.28,SUDAMA PRASAD,parties.IN.CPIMLL,CPI(ML)(L),44050,28.79,GITA PANDEY,parties.IN.LJP,LJP,43778,272,0.18,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1120,bihar,2015,AURANGABAD,288169,152603,52.96,ANAND SHANKAR SINGH,parties.IN.INC,INC,63637,41.7,RAMADHAR SINGH,parties.IN.BJP,BJP,45239,18398,12.06,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1121,bihar,2015,GURUA,260281,143557,55.15,RAJIV NANDAN,parties.IN.BJP,BJP,56480,39.34,RAMCHANDRA PRASAD SINGH,parties.IN.JDU,JD(U),49965,6515,4.54,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1122,bihar,2015,IMAMGANJ,266879,150175,56.27,JITAN RAM MANJHI,parties.IN.HAM_SECULAR,HAMS,79389,52.86,UDAY NARAIN CHOUDHARY,parties.IN.JDU,JD(U),49981,29408,19.58,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1123,bihar,2015,KUTUMBA,243153,120039,49.37,RAJESH KUMAR,parties.IN.INC,INC,51303,42.74,SANTOSH KUMAR SUMAN,parties.IN.HAM_SECULAR,HAMS,41205,10098,8.41,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1124,bihar,2015,RAFIGANJ,303558,159371,52.5,ASHOK KUMAR SINGH,parties.IN.JDU,JD(U),62897,39.47,PRAMOD KUMAR SINGH,parties.IN.LJP,LJP,53372,9525,5.98,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1125,bihar,2015,TIKARI,281397,168816,59.99,ABHAY KUMAR SINHA,parties.IN.JDU,JD(U),86975,51.52,ANIL KUMAR,parties.IN.HAM_SECULAR,HAMS,55162,31813,18.84,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1126,bihar,2015,AMARPUR,276830,153925,55.6,JANARDAN MANJHI,parties.IN.JDU,JD(U),73707,47.89,MRINAL SHEKHAR,parties.IN.BJP,BJP,61934,11773,7.65,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1127,bihar,2015,BANKA,235691,136529,57.93,RAM NARAYAN MANDAL,parties.IN.BJP,BJP,52379,38.36,ZAFRUL HODA,parties.IN.RJD,RJD,48649,3730,2.73,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1128,bihar,2015,BELHAR,289906,157781,54.42,GIRIDHARI YADAV,parties.IN.JDU,JD(U),70348,44.59,MANOJ YADAV,parties.IN.BJP,BJP,54157,16191,10.27,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1129,bihar,2015,DHURAIYA,269196,155039,57.59,MANISH KUMAR,parties.IN.JDU,JD(U),68858,44.41,BHUDEO CHOUDHARY,parties.IN.RLSP,BLSP,44704,24154,15.58,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1130,bihar,2015,KATORIA,232942,132421,56.85,SWEETY SIMA HEMBRAM,parties.IN.RJD,RJD,54760,41.35,NIKKI HEMBRAM,parties.IN.BJP,BJP,44423,10337,7.8,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1131,bihar,2015,SULTANGANJ,309131,154726,50.05,SUBODH ROY,parties.IN.JDU,JD(U),63345,40.94,HIMANSHU PRASAD,parties.IN.RLSP,BLSP,49312,14033,9.07,src-0c1b8f274551,minor,
IN-AC-2008-bihar-1132,bihar,2015,BACHHWARA,271815,161440,59.39,RAMDEO RAI,parties.IN.INC,INC,73983,45.83,ARVIND KUMAR SINGH,parties.IN.LJP,LJP,37052,36931,22.88,src-0c1b8f274551,minor,
