entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-manipur-1501,manipur,2022,ANDRO,36353,33423,91.94,Thounaojam Shyamkumar,parties.IN.BJP,16739,50.08,Lourembam Sanjoy Singh,parties.IN.NPP,15282,1457,4.36,src-1b7bc1c9d39a
IN-AC-2008-manipur-1502,manipur,2022,BISHNUPUR,32740,29558,90.28,Konthoujam Govindas Singh,parties.IN.BJP,13611,46.05,Oinam Nabakishore Singh,parties.IN.JDU,12202,1409,4.77,src-1b7bc1c9d39a
IN-AC-2008-manipur-1503,manipur,2022,HEINGANG,34448,31596,91.72,NONGTHOMBAM BIREN SINGH,parties.IN.BJP,24814,78.54,PANGEIJAM SARATCHANDRA SINGH,parties.IN.INC,6543,18271,57.83,src-1b7bc1c9d39a
IN-AC-2008-manipur-1504,manipur,2022,KEIRAO,30824,28103,91.17,Lourembam Rameshwor Meetei,parties.IN.BJP,17335,61.68,Md. Nasiruddin Khan,parties.IN.NPP,9126,8209,29.21,src-1b7bc1c9d39a
IN-AC-2008-manipur-1505,manipur,2022,KEISHAMTHONG,28310,25352,89.55,SAPAM NISHIKANT SINGH,parties.IN.IND,8874,35,Maheshwar Thounaojam,parties.IN.RPIA,8687,187,0.73,src-1b7bc1c9d39a
IN-AC-2008-manipur-1506,manipur,2022,KHUNDRAKPAM,27864,24911,89.4,Thokchom Lokeshwar Singh,parties.IN.INC,12211,49.02,Thangjam Mohendro Singh,parties.IN.BJP,11996,215,0.86,src-1b7bc1c9d39a
IN-AC-2008-manipur-1507,manipur,2022,KHURAI,36233,33110,91.38,LEISHANGTHEM SUSINDRO MEITEI,parties.IN.BJP,11131,33.62,LAITONJAM JAYANANDA SINGH,parties.IN.NPP,8894,2237,6.76,src-1b7bc1c9d39a
IN-AC-2008-manipur-1508,manipur,2022,KONTHOUJAM,30557,28400,92.94,Dr. Sapam Ranjan Singh,parties.IN.BJP,13432,47.3,Konthoujam Sharat Singh,parties.IN.NPP,13038,394,1.39,src-1b7bc1c9d39a
IN-AC-2008-manipur-1509,manipur,2022,KSHETRIGAO,37227,34100,91.6,Sheikh Noorul Hassan,parties.IN.NPP,13118,38.47,Nahakpam Indrajit Singh,parties.IN.BJP,12376,742,2.18,src-1b7bc1c9d39a
IN-AC-2008-manipur-1510,manipur,2022,KUMBI,28309,26087,92.15,Sanasam Premchandra Singh,parties.IN.BJP,8513,32.63,Ahanthem Shanjoy Singh,parties.IN.JDU,8141,372,1.42,src-1b7bc1c9d39a
IN-AC-2008-manipur-1511,manipur,2022,LAMLAI,30608,28665,93.65,Khongbantabam Ibomcha,parties.IN.BJP,10105,35.25,Kshetrimayum Biren Singh,parties.IN.JDU,9984,121,0.42,src-1b7bc1c9d39a
IN-AC-2008-manipur-1512,manipur,2022,LAMSANG,34004,31770,93.43,Sorokhaibam Rajen Singh,parties.IN.BJP,15185,47.8,Pukhrambam Sumati Devi,parties.IN.NPP,14785,400,1.26,src-1b7bc1c9d39a
IN-AC-2008-manipur-1513,manipur,2022,LANGTHABAL,28635,26267,91.73,Karam Shyam,parties.IN.BJP,10815,41.17,Okram Joy Singh,parties.IN.INC,8762,2053,7.81,src-1b7bc1c9d39a
IN-AC-2008-manipur-1514,manipur,2022,LILONG,36774,33969,92.37,Mohd Abdul Nasir,parties.IN.JDU,16886,49.71,Y. Antas Khan,parties.IN.BJP,16316,570,1.68,src-1b7bc1c9d39a
IN-AC-2008-manipur-1515,manipur,2022,MAYANG IMPHAL,32599,30679,94.11,Kongkham Robindro Singh,parties.IN.BJP,14642,47.73,Dr. Khumujam Ratankumar Singh,parties.IN.INC,8513,6129,19.98,src-1b7bc1c9d39a
IN-AC-2008-manipur-1516,manipur,2022,MOIRANG,39960,36096,90.33,Thongam Shanti Singh,parties.IN.NPP,14349,39.75,Mairembam Prithviraj Singh,parties.IN.BJP,12118,2231,6.18,src-1b7bc1c9d39a
IN-AC-2008-manipur-1517,manipur,2022,NAMBOL,33330,30834,92.51,THOUNAOJAM BASANTA KUMAR SINGH,parties.IN.BJP,16885,54.76,NAMEIRAKPAM LOKEN SINGH,parties.IN.INC,13825,3060,9.92,src-1b7bc1c9d39a
IN-AC-2008-manipur-1518,manipur,2022,NAORIYA PAKHANGLAKPA,35625,32964,92.53,Sagolshem Kebi Devi,parties.IN.BJP,11058,33.55,Soibam Subhaschandra Singh,parties.IN.NPP,10527,531,1.62,src-1b7bc1c9d39a
IN-AC-2008-manipur-1519,manipur,2022,OINAM,29090,26641,91.58,Irengbam Nalini Devi,parties.IN.NPP,10808,40.57,Laishram Radhakishore Singh,parties.IN.BJP,10366,442,1.66,src-1b7bc1c9d39a
IN-AC-2008-manipur-1520,manipur,2022,PATSOI,38151,34836,91.31,Sapam Kunjakeswor (Keba) Singh,parties.IN.BJP,12186,34.98,Akoijam Mirabai Devi,parties.IN.INC,11499,687,1.97,src-1b7bc1c9d39a
IN-AC-2008-manipur-1521,manipur,2022,SAGOLBAND,23454,20244,86.31,Rajkumar Imo Singh,parties.IN.BJP,11054,54.6,Dr. Khwairakpam Loken Singh,parties.IN.JDU,8398,2656,13.12,src-1b7bc1c9d39a
IN-AC-2008-manipur-1522,manipur,2022,SEKMAI,30518,27201,89.13,Heikham Dingo Singh,parties.IN.BJP,10010,36.8,Ayangbam Oken Singh,parties.IN.NPP,6677,3333,12.25,src-1b7bc1c9d39a
IN-AC-2008-manipur-1523,manipur,2022,SINGJAMEI,21205,19015,89.67,Yumnam Khemchand Singh,parties.IN.BJP,8709,45.8,Oinam Romen Singh,parties.IN.NPP,6414,2295,12.07,src-1b7bc1c9d39a
IN-AC-2008-manipur-1524,manipur,2022,THANGA,23559,21135,89.71,Tongbram Robindro Singh,parties.IN.BJP,13095,61.96,Birla Haobijam,parties.IN.INC,7844,5251,24.85,src-1b7bc1c9d39a
IN-AC-2008-manipur-1525,manipur,2022,THANGMEIBAND,28845,24302,84.25,Khumukcham Joykisan Singh,parties.IN.JDU,13629,56.08,Jotin Waikhom,parties.IN.BJP,9856,3773,15.52,src-1b7bc1c9d39a
IN-AC-2008-manipur-1526,manipur,2022,THONGJU,32723,29510,90.18,Thongam Biswajit Singh,parties.IN.BJP,15338,51.98,Seram Neken Singh,parties.IN.INC,8649,6689,22.67,src-1b7bc1c9d39a
IN-AC-2008-manipur-1527,manipur,2022,THOUBAL,33207,29581,89.08,Okram Ibobi Singh,parties.IN.INC,15085,51,Leitanthem Basanta Singh,parties.IN.BJP,12542,2543,8.6,src-1b7bc1c9d39a
IN-AC-2008-manipur-1528,manipur,2022,URIPOK,26281,23041,87.67,KHWAIRAKPAM RAGHUMANI SINGH,parties.IN.BJP,8335,36.17,YUMNAM JOYKUMAR SINGH,parties.IN.NPP,7426,909,3.94,src-1b7bc1c9d39a
IN-AC-2008-manipur-1529,manipur,2022,WANGKHEI,37644,32461,86.23,Thangjam Arunkumar,parties.IN.JDU,11593,35.71,Okram Henry,parties.IN.BJP,10840,753,2.32,src-1b7bc1c9d39a
IN-AC-2008-manipur-1530,manipur,2022,WANGKHEM,33626,30277,90.04,Keisham Meghachandra Singh,parties.IN.INC,8889,29.36,Yumnam Nabachandra Singh,parties.IN.BJP,7597,1292,4.27,src-1b7bc1c9d39a
IN-AC-2008-manipur-1531,manipur,2022,WANGOI,29784,28224,94.76,KHURAIJAM LOKEN SINGH,parties.IN.NPP,15606,55.29,Oinam Lukhoi Singh,parties.IN.BJP,12340,3266,11.57,src-1b7bc1c9d39a
IN-AC-2008-manipur-1532,manipur,2022,YAISKUL,27416,24157,88.11,Thokchom Satyabrata Singh,parties.IN.BJP,9724,40.25,Huidrom Vikramjit Singh,parties.IN.NPP,9092,632,2.61,src-1b7bc1c9d39a
