entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-chhattisgarh-2369,chhattisgarh,2008,BASTAR,129861,97129,74.79,DR SUBHAU KASHYAP,parties.IN.BJP,BJP,39991,41.17,LAKHESHWAR BAGHEL,parties.IN.INC,INC,38790,1201,1.23,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2370,chhattisgarh,2008,BIJAPUR,149584,43628,29.17,MAHESH GAGDA,parties.IN.BJP,BJP,20049,45.95,RAJENDRA PAMBHOI,parties.IN.INC,INC,9528,10521,24.11,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2371,chhattisgarh,2008,CHITRAKOT,140848,91136,64.71,BAIDURAM KASHYAP,parties.IN.BJP,BJP,31642,34.72,PRATIBHA SHAH,parties.IN.INC,INC,22411,9231,10.13,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2372,chhattisgarh,2008,DANTEWARA,173951,96722,55.6,BHIMA MANDAVI,parties.IN.BJP,BJP,36813,38.06,MANISH KUNJAM,parties.IN.CPI,CPI,24805,12008,12.41,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2373,chhattisgarh,2008,JAGDALPUR,159213,114344,71.82,SANTOSH BAFNA,parties.IN.BJP,BJP,55003,48.1,REKHCHAND JAIN,parties.IN.INC,INC,37479,17524,15.32,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2374,chhattisgarh,2008,KONDAGAON,133934,106066,79.19,LATA USENDI,parties.IN.BJP,BJP,44691,42.14,MOHAN MARKAM,parties.IN.INC,INC,41920,2771,2.62,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2375,chhattisgarh,2008,KONTA,156952,68889,43.89,LAKHMA KAWASI,parties.IN.INC,INC,21630,31.4,PADAM NANDA,parties.IN.BJP,BJP,21438,192,0.28,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2376,chhattisgarh,2008,NARAINPUR,145098,88431,60.95,KEDARNATH KASHYAP,parties.IN.BJP,BJP,48459,54.8,RAJNURAM NETAM,parties.IN.INC,INC,26824,21635,24.47,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2377,chhattisgarh,2008,BELTARA,153069,99408,64.94,BADRIDHAR DIWAN,parties.IN.BJP,BJP,38867,39.1,BHUVNESHWAR PRASAD YADAV,parties.IN.INC,INC,33891,4976,5.01,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2378,chhattisgarh,2008,BILASPUR,191743,117368,61.21,AMAR AGRAWAL,parties.IN.BJP,BJP,60784,51.79,ANIL TAH,parties.IN.INC,INC,51408,9376,7.99,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2379,chhattisgarh,2008,BILHA,210109,143445,68.27,DHARAM LAL KAUSHIK,parties.IN.BJP,BJP,62517,43.58,SIYARAM KAUSHIK,parties.IN.INC,INC,56447,6070,4.23,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2380,chhattisgarh,2008,KOTA,169721,121328,71.49,DR.RENU JOGI,parties.IN.INC,INC,55317,45.59,MOOL CHAND KHANDELWAL,parties.IN.BJP,BJP,45506,9811,8.08,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2381,chhattisgarh,2008,LORMI,157918,109469,69.32,DHARAMJEET SINGH,parties.IN.INC,INC,48569,44.37,JAWAHAR SAHU,parties.IN.BJP,BJP,43580,4989,4.56,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2382,chhattisgarh,2008,MASTURI,215268,143983,66.89,DR. KRISHNA MURTI BANDHI,parties.IN.BJP,BJP,54002,37.51,MADAN SINGH DAHARIYA,parties.IN.INC,INC,44794,9208,6.4,src-1b7bc1c9d39a
