election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenMay2026,S25,AC,1,MEKLIGANJ (SC),224781,218859,97.37,1,Dadhiram Ray,BJP,369,119109,54.42,1,0,,,
AcGenMay2026,S25,AC,1,MEKLIGANJ (SC),224781,218859,97.37,2,Adhikary Paresh Chandra,AITC,140,89525,40.91,0,0,,,
AcGenMay2026,S25,AC,1,MEKLIGANJ (SC),224781,218859,97.37,3,Kamal Kumar Roy,AIFB,,2386,1.09,0,0,,,
AcGenMay2026,S25,AC,1,MEKLIGANJ (SC),224781,218859,97.37,4,Hiten Barman,SUCI,,1392,0.64,0,0,,,
AcGenMay2026,S25,AC,1,MEKLIGANJ (SC),224781,218859,97.37,5,Ila Rani Roy,INC,742,1288,0.59,0,0,,,
AcGenMay2026,S25,AC,1,MEKLIGANJ (SC),224781,218859,97.37,6,NOTA,NOTA,,2126,0.97,0,1,,,
AcGenMay2026,S25,AC,2,MATHABHANGA (SC),249135,241845,97.07,1,Nishith Pramanik,BJP,369,143340,59.27,1,0,,,
AcGenMay2026,S25,AC,2,MATHABHANGA (SC),249135,241845,97.07,2,Dr. Sablu Barman,AITC,140,86250,35.66,0,0,,,
AcGenMay2026,S25,AC,2,MATHABHANGA (SC),249135,241845,97.07,3,Khagen Chandra Barman,CPI(M),547,4030,1.67,0,0,,,
AcGenMay2026,S25,AC,2,MATHABHANGA (SC),249135,241845,97.07,4,Dr. Harekrishna Sarkar,IND,,1168,0.48,0,0,,,
AcGenMay2026,S25,AC,2,MATHABHANGA (SC),249135,241845,97.07,5,Kshitendra Nath Barman,INC,742,1118,0.46,0,0,,,
AcGenMay2026,S25,AC,2,MATHABHANGA (SC),249135,241845,97.07,6,NOTA,NOTA,,913,0.38,0,1,,,
AcGenMay2026,S25,AC,3,COOCHBEHAR UTTAR (SC),264197,254175,96.21,1,Sukumar Ray,BJP,369,155327,61.11,1,0,,,
AcGenMay2026,S25,AC,3,COOCHBEHAR UTTAR (SC),264197,254175,96.21,2,Partha Pratim Ray,AITC,140,84943,33.42,0,0,,,
