entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,CHAMPA DEVI PAWLE,parties.IN.BJP,42968,36.13,1,won,U,27,10th Pass,Household,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,GULAB KAMRO,parties.IN.INC,38360,32.25,2,lost,U,36,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,KANAS LAL,parties.IN.GGP,18188,15.29,3,forfeit,U,36,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,RAVISHANKAR SING KANWAR,parties.IN.IND,4918,4.14,4,forfeit,U,27,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,KRISHNA KUMAR CHERWA,parties.IN.BSP,4380,3.68,5,forfeit,U,25,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,SHIVACHARAN,parties.IN.IND,2790,2.35,7,forfeit,U,50,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,LALMAN SING NETAM,parties.IN.IND,2370,1.99,8,forfeit,U,37,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2411,chhattisgarh,2013,1,BHARATPUR-SONHAT,SANTKUMAR SONWANSHI,parties.IN.SHS,983,0.83,9,forfeit,U,59,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2013,2,MANENDRAGARH,SHYAM BIHARI JAISWAL,parties.IN.BJP,32613,35.96,1,won,U,37,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2013,2,MANENDRAGARH,GULAB SINGH,parties.IN.INC,28435,31.35,2,lost,U,45,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2013,2,MANENDRAGARH,RAMANUJ (RAMUCHACHA),parties.IN.NCP,12411,13.68,3,forfeit,U,68,Graduate,Rent,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2013,2,MANENDRAGARH,PAVAN KUMAR NETI,parties.IN.GGP,9747,10.75,4,forfeit,U,34,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2013,2,MANENDRAGARH,DR. L. P. MOURYA,parties.IN.BSP,1036,1.14,6,forfeit,U,50,10th Pass,Doctor,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2013,2,MANENDRAGARH,SUNIL DUBEY,parties.IN.IND,902,0.99,7,forfeit,U,40,Post Graduate,Advocacy,challenger,src-1b7bc1c9d39a
IN-AC-2008-chhattisgarh-2414,chhattisgarh,2013,2,MANENDRAGARH,SONU SINGH ORAUV(CHHAKKA),parties.IN.SP,766,0.84,8,forfeit,U,26,,,challenger,src-1b7bc1c9d39a
