election,state,body,ac_eci_no,constituency_name,electors,votes_polled,turnout_pct,rank,candidate_name,party_short,party_eci_code,votes,vote_share_pct,is_winner,is_nota,gender,age,category
AcGenApr2021,S03,AC,1,RATABARI,173974,136811,78.64,1,BIJOY MALAKAR,BJP,,84711,61.92,1,0,M,41,SC
AcGenApr2021,S03,AC,1,RATABARI,173974,136811,78.64,2,SAMBHU SING MALLAH,INC,,48490,35.44,0,0,M,55,SC
AcGenApr2021,S03,AC,1,RATABARI,173974,136811,78.64,3,SANCHITA SUKLA,SUCI,,708,0.52,0,0,F,37,SC
AcGenApr2021,S03,AC,1,RATABARI,173974,136811,78.64,4,SUJIT ROY,IND,,628,0.46,0,0,M,37,SC
AcGenApr2021,S03,AC,1,RATABARI,173974,136811,78.64,5,BEBUL DAS,IND,,348,0.25,0,0,M,40,SC
AcGenApr2021,S03,AC,1,RATABARI,173974,136811,78.64,6,NOTA,NOTA,,1200,0.88,0,1,,,
AcGenApr2021,S03,AC,2,PATHARKANDI,191022,150707,78.9,1,KRISHNENDU PAUL,BJP,,74846,49.66,1,0,M,47,GEN
AcGenApr2021,S03,AC,2,PATHARKANDI,191022,150707,78.9,2,SACHIN SAHOO,INC,,70379,46.7,0,0,M,32,GEN
AcGenApr2021,S03,AC,2,PATHARKANDI,191022,150707,78.9,3,SHIHAB UDDIN AHMED,IND,,1020,0.68,0,0,M,51,GEN
AcGenApr2021,S03,AC,2,PATHARKANDI,191022,150707,78.9,4,SAHIN UZ JAMAN,IND,,835,0.55,0,0,M,33,GEN
AcGenApr2021,S03,AC,2,PATHARKANDI,191022,150707,78.9,5,SABBIR AHMED,AGP,,543,0.36,0,0,M,45,GEN
AcGenApr2021,S03,AC,2,PATHARKANDI,191022,150707,78.9,6,NOTA,NOTA,,1288,0.85,0,1,,,
AcGenApr2021,S03,AC,3,KARIMGANJ NORTH,199784,146745,73.45,1,KAMALAKHYA DEY PURKAYASTHA,INC,,60998,41.57,1,0,M,43,GEN
