lgd_state_code,ac_lgd_code,lgd_district_code,village_count,is_primary
12,1384,229,70,true
12,1385,229,49,true
12,1386,234,53,true
12,1386,678,43,false
12,1387,235,48,true
12,1388,628,297,true
12,1389,666,32,true
12,1390,239,23,true
12,1391,239,35,true
12,1392,678,58,true
12,1393,666,19,true
12,1394,240,48,true
12,1395,232,37,true
12,1396,229,73,true
12,1397,229,77,true
12,1398,678,78,true
12,1399,239,30,true
12,1400,719,29,true
12,1401,679,56,true
12,1402,232,38,true
12,1403,232,62,true
12,1404,666,26,true
12,1405,235,265,true
12,1406,234,65,true
12,1407,240,66,true
12,1408,243,53,true
12,1409,243,30,true
12,1410,231,79,true
12,1410,787,25,false
12,1411,724,80,true
12,1412,242,2,false
12,1412,787,35,true
12,1413,231,113,true
12,1414,241,119,true
12,1415,242,100,true
12,1416,237,225,true
12,1417,241,119,true
12,1418,237,56,true
12,1419,242,78,true
12,1420,233,232,true
12,1421,719,80,true
12,1422,243,86,true
12,1423,238,69,true
12,1424,725,118,true
12,1425,238,63,true
12,1426,241,136,true
12,1427,233,146,true
12,1428,723,80,true
12,1429,677,281,true
12,1430,718,418,true
12,1431,679,55,true
12,1432,237,205,true
12,1433,231,30,true
12,1434,231,53,true
12,1434,787,9,false
12,1435,677,76,true
12,1436,241,106,true
12,1437,238,109,true
12,1438,242,79,true
12,1439,786,182,true
12,1440,236,409,true
13,1441,247,15,true
13,1442,251,37,true
13,1443,251,20,true
13,1444,246,33,true
13,1445,246,7,true
13,1446,246,4,true
13,1447,246,11,true
13,1448,251,22,true
13,1449,250,87,true
13,1450,248,23,true
13,1451,248,19,true
13,1453,244,13,true
13,1453,758,1,false
13,1454,244,13,false
13,1454,758,22,true
13,1455,244,6,false
13,1455,758,43,false
13,1455,764,92,true
13,1456,758,23,true
13,1456,764,20,false
13,1457,246,8,true
13,1458,246,10,true
13,1459,245,3,true
13,1460,246,10,true
13,1461,249,27,true
13,1462,615,28,true
13,1463,248,10,false
13,1463,788,33,true
13,1464,247,17,true
13,1466,247,12,true
13,1467,246,6,true
13,1468,249,4,false
13,1468,736,25,true
13,1469,249,28,true
13,1471,245,24,true
13,1472,613,53,true
13,1473,248,14,true
13,1474,248,21,true
13,1475,247,13,true
13,1476,251,22,true
13,1477,614,60,true
13,1478,250,27,true
13,1479,251,35,true
13,1480,614,50,true
13,1481,765,31,true
13,1482,245,13,true
13,1483,245,10,true
13,1484,251,37,true
13,1485,615,38,true
13,1486,247,16,true
13,1487,247,15,true
13,1488,613,70,true
13,1489,614,5,false
13,1489,736,25,true
13,1490,247,34,true
13,1490,613,1,false
13,1491,247,25,true
13,1492,757,44,true
13,1493,249,7,true
13,1494,249,9,true
13,1494,765,5,false
13,1495,246,14,true
13,1496,250,27,true
13,1497,247,17,true
13,1498,245,14,true
13,1499,250,23,true
13,1500,251,18,true
14,1501,255,17,true
14,1502,252,10,true
14,1503,255,22,true
14,1504,255,20,true
14,1505,256,4,true
14,1506,255,51,true
14,1507,255,25,true
14,1508,256,17,true
14,1509,255,30,true
14,1510,252,31,true
14,1511,255,41,true
14,1512,256,34,true
14,1513,256,17,true
14,1514,259,16,true
14,1515,256,13,true
14,1516,252,19,true
14,1517,252,19,true
14,1518,256,17,true
14,1519,252,12,true
14,1520,256,27,true
14,1521,256,4,true
14,1522,256,35,true
14,1523,256,7,true
14,1524,252,20,true
14,1525,256,5,true
14,1526,255,14,true
14,1527,259,12,true
14,1528,256,5,true
14,1529,255,12,true
14,1529,256,1,false
14,1530,259,17,true
14,1531,256,14,true
14,1532,255,2,true
14,1532,256,1,false
14,1533,253,451,true
14,1534,260,42,true
14,1535,254,94,true
14,1536,259,32,true
14,1537,254,240,true
14,1538,711,25,true
14,1539,713,79,true
14,1540,711,18,true
14,1541,712,129,true
14,1542,257,37,true
14,1543,259,14,true
14,1544,257,20,true
14,1545,714,57,true
14,1546,717,128,true
14,1547,254,261,true
14,1548,254,1,false
14,1548,259,19,false
14,1548,712,246,true
14,1549,254,1,false
14,1549,712,272,true
14,1550,254,154,true
14,1551,711,12,true
14,1552,257,82,true
14,1552,712,21,false
14,1553,258,105,true
14,1554,258,41,true
14,1554,714,16,false
14,1555,253,9,false
14,1555,716,326,true
14,1556,254,19,false
14,1556,715,52,true
14,1557,715,43,true
14,1558,260,50,true
14,1558,717,4,false
14,1559,259,2,false
14,1559,711,12,true
14,1560,259,15,true
15,1562,261,13,true
15,1568,261,23,true
15,1569,261,3,true
15,1572,261,6,false
15,1572,727,31,true
15,1573,262,37,true
15,1573,728,7,false
15,1574,262,21,true
15,1575,266,45,true
15,1576,262,25,true
15,1577,266,36,true
15,1578,268,17,true
15,1579,263,39,true
15,1580,264,32,true
15,1581,264,76,true
15,1582,727,15,true
15,1582,728,7,false
15,1583,265,11,true
15,1583,726,2,false
15,1584,265,57,true
15,1584,268,2,false
15,1584,726,8,false
15,1585,265,34,true
15,1586,265,15,true
15,1587,261,1,false
15,1587,266,47,true
15,1588,267,55,true
15,1589,267,54,true
15,1590,268,44,true
15,1591,263,22,true
15,1592,726,32,true
15,1593,261,10,false
15,1593,727,12,true
15,1594,265,45,true
15,1595,728,38,true
15,1596,264,88,true
15,1597,261,3,false
15,1597,268,19,true
15,1598,263,22,true
15,1599,261,28,true
15,1600,265,30,true
16,1601,654,25,true
16,1602,269,35,true
16,1603,654,33,true
16,1604,652,46,true
16,1605,270,24,true
16,1606,655,36,true
16,1607,269,19,true
16,1608,270,3,true
16,1609,655,31,true
16,1610,271,36,true
16,1611,271,30,true
16,1612,270,28,true
16,1613,270,30,true
16,1614,655,26,true
16,1615,652,25,true
16,1616,269,47,true
16,1617,270,17,true
16,1618,271,4,false
16,1618,654,19,true
16,1619,269,16,true
16,1620,652,21,true
16,1621,652,15,true
16,1622,271,45,true
16,1623,655,32,true
16,1624,270,25,true
16,1625,270,18,true
16,1626,269,53,true
16,1627,652,25,true
16,1628,271,47,true
16,1629,269,21,true
16,1630,652,23,true
16,1631,272,6,true
16,1632,272,6,true
16,1633,654,40,true
16,1634,272,29,true
16,1635,272,7,true
16,1636,272,10,true
16,1637,271,24,true
16,1638,653,17,true
16,1639,653,39,true
16,1640,653,25,true
16,1641,653,46,true
16,1642,272,4,false
16,1642,653,19,true
16,1643,654,39,true
16,1644,653,23,true
16,1645,272,23,true
16,1646,272,17,true
16,1647,272,29,true
16,1648,654,40,true
16,1649,272,19,true
16,1650,653,32,true
16,1651,272,2,true
16,1652,654,12,true
16,1653,271,45,true
16,1654,272,5,true
16,1655,271,30,true
16,1656,272,34,true
16,1657,653,24,true
16,1658,272,20,true
16,1659,272,5,false
16,1659,653,17,true
16,1660,272,7,true
17,1661,275,110,true
17,1663,276,192,true
17,1664,275,21,true
17,1665,657,66,true
17,1666,740,92,true
17,1667,276,145,true
17,1668,274,82,true
17,1669,658,164,true
17,1670,274,25,true
17,1671,274,125,true
17,1672,274,52,true
17,1672,279,1,false
17,1673,279,299,true
17,1674,274,150,true
17,1675,279,4,false
17,1675,740,118,true
17,1676,275,66,true
17,1677,274,57,true
17,1678,275,90,true
17,1679,274,13,true
17,1680,276,138,true
17,1681,279,135,true
17,1682,274,15,true
17,1684,274,12,true
17,1685,274,156,true
17,1686,275,46,true
17,1687,279,218,true
17,1688,658,170,true
17,1689,274,135,true
17,1690,274,152,true
17,1691,274,97,true
17,1693,657,145,true
17,1694,276,89,true
17,1695,276,127,true
17,1697,663,137,true
17,1698,277,238,true
17,1699,273,1,false
17,1699,656,183,true
17,1700,277,318,true
17,1701,278,154,true
17,1702,278,95,true
17,1702,663,1,false
17,1703,278,190,true
17,1703,663,25,false
17,1704,656,180,true
17,1705,278,1,false
17,1705,663,148,true
17,1706,656,111,true
17,1707,278,79,true
17,1708,278,86,true
17,1709,278,102,true
17,1710,278,162,true
17,1710,656,2,false
17,1711,278,19,false
17,1711,663,140,true
17,1712,656,108,true
17,1713,277,253,true
17,1714,273,195,true
17,1714,656,2,false
17,1715,278,4,false
17,1715,663,133,true
17,1716,278,164,true
17,1716,663,3,false
17,1717,273,221,true
17,1718,278,1,true
17,1719,278,98,true
17,1720,273,141,true
18,1721,291,1,false
18,1721,710,680,true
18,1722,292,406,true
18,1723,292,990,true
18,1724,299,695,true
18,1725,292,1156,true
18,1726,280,1,false
18,1726,281,303,true
18,1726,287,22,false
18,1727,281,116,true
18,1727,294,4,false
18,1727,612,1,false
18,1728,280,3,true
18,1729,280,124,true
18,1729,739,17,false
18,1730,281,121,true
18,1731,280,164,true
18,1732,298,76,true
18,1732,301,1,false
18,1733,280,193,true
18,1734,280,105,true
18,1734,294,1,false
18,1734,739,2,false
18,1735,280,3,false
18,1735,616,89,true
18,1736,285,136,false
18,1736,294,208,true
18,1737,285,51,true
18,1738,285,120,true
18,1739,285,235,true
18,1740,287,186,true
18,1741,287,149,true
18,1742,285,116,true
18,1743,285,5,false
18,1743,287,539,true
18,1744,285,250,true
18,1744,707,159,false
18,1745,285,35,true
18,1746,286,197,true
18,1747,302,219,true
18,1748,286,230,true
18,1749,286,100,true
18,1750,302,584,true
18,1751,286,355,true
18,1752,286,190,true
18,1753,286,236,true
18,1754,302,205,true
18,1755,298,176,true
18,1756,291,450,true
18,1757,291,303,true
18,1758,618,104,true
18,1759,287,237,true
18,1760,287,11,false
18,1760,291,1,false
18,1760,618,355,true
18,1761,291,5,true
18,1762,291,438,true
18,1763,291,13,false
18,1763,618,50,true
18,1764,291,318,true
18,1766,290,49,true
18,1767,300,2,false
18,1767,708,297,true
18,1768,290,147,true
18,1769,300,286,true
18,1770,300,359,true
18,1771,708,220,true
18,1772,290,185,true
18,1773,300,260,true
18,1774,288,16,false
18,1774,290,189,true
18,1775,296,1,false
18,1775,297,30,true
18,1776,288,183,true
18,1777,288,251,true
18,1778,296,1,false
18,1778,297,81,true
18,1778,709,1,false
18,1779,288,462,true
18,1780,297,222,true
18,1781,288,166,true
18,1782,297,95,true
18,1783,297,96,true
18,1783,617,1,false
18,1784,288,1027,true
18,1785,282,6,false
18,1785,289,85,true
18,1786,293,18,true
18,1787,289,166,true
18,1788,282,1,false
18,1788,293,178,true
18,1789,293,251,true
18,1790,289,100,true
18,1791,293,207,true
18,1792,293,308,true
18,1793,294,1,false
18,1793,298,22,false
18,1793,616,55,true
18,1794,280,79,true
18,1794,616,2,false
18,1794,739,40,false
18,1795,280,11,false
18,1795,281,6,false
18,1795,294,378,true
18,1795,612,19,false
18,1796,616,260,true
18,1796,756,94,false
18,1797,285,1,false
18,1797,294,305,true
18,1798,294,5,true
18,1799,294,179,true
18,1800,280,2,false
18,1800,281,1,false
18,1800,298,16,false
18,1800,739,149,true
18,1801,294,1,false
18,1801,612,484,true
18,1801,617,2,false
18,1802,756,191,true
18,1803,286,105,false
18,1803,302,191,true
18,1804,295,728,true
18,1805,284,973,true
18,1806,302,406,true
18,1807,284,1499,true
18,1807,301,2,false
18,1808,295,331,true
18,1809,706,236,true
18,1810,295,146,true
18,1811,302,704,true
18,1812,283,123,true
18,1813,283,16,false
18,1813,617,47,true
18,1814,291,199,true
18,1815,283,242,true
18,1816,617,219,true
18,1817,298,263,true
18,1818,617,136,true
18,1819,291,194,true
18,1820,283,190,true
18,1820,617,1,false
18,1821,617,404,true
18,1822,297,217,true
18,1823,292,1,false
18,1823,293,1,false
18,1823,709,215,true
18,1824,296,287,true
18,1824,297,1,false
18,1825,297,9,false
18,1825,709,92,true
18,1826,296,263,true
18,1826,297,3,false
18,1827,297,1,false
18,1827,709,197,true
18,1828,296,211,true
18,1829,297,70,true
18,1829,612,1,false
18,1829,709,1,false
18,1830,297,183,true
18,1830,709,32,false
18,1831,282,140,true
18,1832,282,208,true
18,1833,282,235,true
18,1833,293,6,false
18,1834,282,193,true
18,1835,282,49,true
18,1836,282,94,true
18,1837,282,258,true
18,1838,301,243,true
18,1839,301,2,false
18,1839,705,433,true
18,1840,301,2,true
18,1841,301,8,false
18,1841,705,412,true
18,1842,301,242,true
18,1842,705,23,false
18,1843,301,3,false
18,1843,705,570,true
18,1844,301,158,true
18,1845,301,127,true
18,1845,705,70,false
18,1846,301,1145,true
18,1846,709,3,false
19,1847,664,132,true
19,1848,664,116,true
19,1849,664,59,true
19,1850,664,64,true
19,1851,314,12,true
19,1852,314,83,true
19,1853,308,73,true
19,1854,312,137,true
19,1855,318,285,true
19,1856,312,212,true
19,1857,312,178,true
19,1858,312,101,true
19,1859,312,119,true
19,1860,312,134,true
19,1862,704,21,true
19,1863,704,130,true
19,1864,704,59,true
19,1866,704,86,true
19,1867,704,28,true
19,1868,319,36,true
19,1869,319,100,true
19,1870,319,113,true
19,1871,319,176,true
19,1872,319,103,true
19,1873,319,59,true
19,1874,319,7,true
19,1875,310,175,true
19,1876,310,189,true
19,1877,310,316,true
19,1878,311,218,true
19,1879,310,315,true
19,1880,310,286,true
19,1881,310,359,true
19,1882,303,133,true
19,1883,303,107,true
19,1884,303,72,true
19,1885,303,70,true
19,1886,320,112,true
19,1887,320,54,true
19,1888,303,89,true
19,1889,305,233,true
19,1890,305,451,true
19,1891,321,333,true
19,1892,305,372,true
19,1893,305,462,true
19,1894,305,299,true
19,1895,305,377,true
19,1896,303,80,true
19,1897,303,12,true
19,1899,303,95,true
19,1900,303,44,true
19,1901,303,51,true
19,1902,303,41,true
19,1903,306,127,true
19,1905,306,156,true
19,1907,704,33,true
19,1908,306,102,true
19,1908,704,55,false
19,1909,306,172,true
19,1910,306,137,true
19,1911,306,215,true
19,1912,306,104,true
19,1913,306,145,true
19,1914,306,69,true
19,1915,306,150,true
19,1916,306,195,true
19,1917,303,96,true
19,1921,303,23,true
19,1922,303,30,true
19,1923,303,11,true
19,1924,303,80,true
19,1925,303,63,true
19,1926,303,103,true
19,1927,303,136,true
19,1928,303,90,true
19,1929,303,125,true
19,1930,303,51,true
19,1931,307,306,true
19,1932,307,144,true
19,1933,307,128,true
19,1934,307,122,true
19,1935,307,184,true
19,1936,307,298,true
19,1937,307,304,true
19,1938,305,299,true
19,1939,304,93,false
19,1939,305,191,true
19,1940,305,273,true
19,1941,305,256,true
19,1942,306,173,true
19,1943,305,362,true
19,1944,305,257,true
19,1945,306,167,true
19,1946,307,196,true
19,1947,306,134,true
19,1948,307,304,true
19,1949,306,154,true
19,1950,307,245,true
19,1951,307,246,true
19,1952,308,102,true
19,1953,308,119,true
19,1954,308,142,true
19,1955,308,111,true
19,1956,308,107,true
19,1957,308,166,true
19,1958,308,158,true
19,1959,311,139,true
19,1960,309,96,true
19,1961,702,131,true
19,1962,309,135,true
19,1963,309,172,true
19,1964,309,189,true
19,1966,304,27,true
19,1967,304,38,true
19,1968,304,130,true
19,1969,304,159,true
19,1972,304,118,true
19,1977,303,20,true
19,1980,318,172,true
19,1981,318,478,true
19,1982,318,199,true
19,1983,318,634,true
19,1985,318,507,true
19,1986,318,260,true
19,1987,312,173,true
19,1987,320,1,false
19,1989,312,77,true
19,1990,312,236,true
19,1991,312,158,true
19,1992,312,89,true
19,1993,312,109,true
19,1995,313,7,true
19,1998,313,85,true
19,1999,313,44,true
19,2001,304,87,true
19,2002,304,92,true
19,2003,304,87,true
19,2005,304,42,true
19,2006,304,31,true
19,2008,314,3,true
19,2009,314,79,true
19,2010,314,72,true
19,2011,314,66,true
19,2012,314,96,true
19,2013,308,257,true
19,2014,314,44,true
19,2015,319,246,true
19,2016,319,16,true
19,2017,319,90,true
19,2018,319,148,true
19,2019,319,116,true
19,2020,319,198,true
19,2021,319,84,true
19,2022,304,60,true
19,2023,304,68,true
19,2024,304,113,true
19,2025,304,63,true
19,2026,304,70,true
19,2027,304,66,true
19,2028,304,89,true
19,2029,321,731,true
19,2030,703,1361,true
19,2031,318,534,true
19,2032,703,763,true
19,2033,703,262,true
19,2034,703,610,true
19,2035,318,632,true
19,2036,317,287,true
19,2037,317,200,true
19,2038,317,273,true
19,2039,317,316,true
19,2040,317,158,true
19,2041,317,242,true
19,2042,317,287,true
19,2057,320,84,true
19,2058,320,105,true
19,2059,320,79,true
19,2060,320,43,true
19,2061,320,107,true
19,2062,320,78,true
19,2063,320,90,true
19,2064,316,79,true
19,2065,316,105,true
19,2066,319,76,true
19,2067,316,120,true
19,2068,316,85,true
19,2069,319,48,true
19,2070,316,63,true
19,2071,316,174,true
19,2072,316,294,true
19,2073,316,397,true
19,2074,316,110,true
19,2075,316,114,true
19,2076,316,173,true
19,2077,316,140,true
19,2078,304,48,true
19,2079,304,185,true
19,2080,304,103,true
19,2081,304,154,true
19,2082,304,92,true
19,2083,304,89,true
19,2084,304,77,true
19,2085,318,256,true
19,2086,317,222,true
19,2087,318,394,true
19,2088,318,103,true
19,2089,318,270,true
19,2090,318,468,true
19,2091,318,517,true
19,2092,319,138,true
19,2093,319,82,true
19,2094,319,82,true
19,2095,319,75,true
19,2096,320,112,true
19,2097,319,132,true
19,2098,319,176,true
19,2099,321,319,true
19,2100,321,198,true
19,2101,321,281,true
19,2102,321,299,true
19,2103,321,138,true
19,2104,321,244,true
19,2105,321,153,true
19,2106,311,199,true
19,2107,311,159,true
19,2108,311,225,true
19,2109,311,90,true
19,2110,311,192,true
19,2111,311,174,true
19,2112,311,115,true
19,2113,320,82,true
19,2114,320,111,true
19,2115,320,52,true
19,2116,320,110,true
19,2117,320,54,true
19,2118,320,89,true
19,2119,320,44,true
19,2120,312,6,true
19,2121,312,43,true
19,2122,313,38,true
19,2123,313,97,true
19,2124,312,169,true
19,2125,312,12,true
19,2126,312,6,true
19,2127,317,81,true
19,2128,317,99,true
19,2129,317,127,true
19,2130,317,127,true
19,2131,317,141,true
19,2132,317,345,true
19,2133,317,124,true
19,2134,313,92,true
19,2135,313,77,true
19,2136,313,117,true
19,2137,306,1,false
19,2137,313,116,true
19,2137,704,1,false
19,2138,313,104,true
19,2139,313,8,true
19,2140,313,73,true
20,2141,323,830,true
20,2142,335,426,true
20,2143,335,347,true
20,2144,338,510,true
20,2145,323,642,true
20,2146,322,90,true
20,2147,322,195,true
20,2148,325,31,true
20,2150,325,266,true
20,2151,325,293,true
20,2152,326,593,true
20,2153,326,667,true
20,2154,333,556,true
20,2155,333,640,true
20,2156,324,291,true
20,2156,333,7,false
20,2157,326,675,true
20,2158,325,216,true
20,2159,322,118,true
20,2160,322,92,false
20,2160,329,197,true
20,2161,329,442,true
20,2162,322,254,true
20,2163,325,425,true
20,2164,324,2119,true
20,2165,330,253,true
20,2166,326,512,true
20,2167,324,254,true
20,2168,330,1296,true
20,2169,326,352,true
20,2170,332,435,true
20,2170,334,90,false
20,2171,332,162,false
20,2171,607,169,true
20,2172,332,249,true
20,2173,332,225,true
20,2173,607,38,false
20,2174,607,168,true
20,2175,327,776,true
20,2176,327,372,true
20,2177,327,92,true
20,2179,327,180,true
20,2180,327,423,true
20,2181,341,376,true
20,2182,606,758,true
20,2183,342,219,true
20,2184,331,74,false
20,2184,342,139,true
20,2185,339,218,true
20,2186,342,93,true
20,2187,329,334,true
20,2187,332,9,false
20,2188,332,254,true
20,2188,334,136,false
20,2189,329,686,true
20,2190,329,536,true
20,2191,329,620,true
20,2192,334,484,true
20,2193,331,249,true
20,2193,336,106,false
20,2194,331,308,true
20,2195,336,247,true
20,2196,339,330,true
20,2197,331,321,true
20,2198,328,299,true
20,2199,328,162,false
20,2199,338,194,true
20,2200,338,604,true
20,2201,328,78,false
20,2201,338,296,true
20,2202,328,353,true
20,2203,338,275,true
20,2204,330,696,true
20,2204,340,277,false
20,2205,340,345,true
20,2206,326,129,false
20,2206,337,560,true
20,2207,337,501,true
20,2208,337,190,false
20,2208,340,242,true
20,2209,340,976,true
20,2210,339,99,true
20,2211,341,330,true
20,2212,339,196,true
20,2213,339,253,true
20,2215,339,251,true
20,2216,343,222,true
20,2217,343,354,true
20,2218,343,241,true
20,2219,343,310,true
20,2220,343,469,true
20,2221,341,496,true
20,2221,343,91,false
21,2222,354,175,true
21,2223,353,1,false
21,2223,354,160,true
21,2224,354,254,true
21,2225,354,294,true
21,2226,354,238,true
21,2227,354,345,true
21,2228,354,361,true
21,2229,365,428,true
21,2230,346,260,true
21,2231,346,416,true
21,2232,346,339,true
21,2232,365,1,false
21,2233,346,370,true
21,2234,346,389,true
21,2235,346,387,true
21,2236,347,176,true
21,2237,347,129,true
21,2238,347,267,true
21,2239,347,266,true
21,2239,371,7,false
21,2240,357,187,true
21,2241,357,219,true
21,2242,347,353,true
21,2243,354,34,true
21,2244,354,221,true
21,2245,354,495,true
21,2246,354,319,true
21,2247,354,104,true
21,2248,353,1074,true
21,2249,353,458,true
21,2250,348,229,true
21,2251,348,157,true
21,2252,348,381,true
21,2253,348,364,true
21,2254,348,194,true
21,2255,346,521,true
21,2256,346,305,true
21,2257,362,407,true
21,2258,362,19,true
21,2259,362,41,true
21,2260,362,57,true
21,2261,362,227,true
21,2262,362,185,true
21,2263,362,315,true
21,2264,372,498,true
21,2265,345,266,true
21,2266,345,394,true
21,2267,345,355,true
21,2268,345,417,true
21,2269,372,469,true
21,2270,345,360,true
21,2271,350,146,true
21,2272,350,195,true
21,2273,350,101,true
21,2274,350,451,true
21,2275,350,87,true
21,2276,350,217,true
21,2277,367,320,true
21,2278,344,247,true
21,2279,352,302,true
21,2280,352,353,true
21,2281,352,296,true
21,2282,344,451,true
21,2283,352,245,true
21,2284,344,264,true
21,2285,355,450,true
21,2286,355,287,true
21,2287,369,340,true
21,2288,350,274,true
21,2289,369,328,true
21,2290,355,228,true
21,2291,355,360,true
21,2292,356,278,true
21,2293,356,214,true
21,2294,356,173,true
21,2295,356,389,true
21,2296,356,284,true
21,2297,356,302,true
21,2298,346,4,false
21,2298,356,241,true
21,2299,358,230,true
21,2300,358,226,true
21,2301,358,299,true
21,2302,368,322,true
21,2303,358,927,true
21,2304,358,523,true
21,2305,368,325,true
21,2306,359,864,true
21,2307,354,299,true
21,2308,349,600,true
21,2309,367,752,true
21,2309,368,1,false
21,2310,359,577,true
21,2311,349,616,true
21,2312,359,1027,true
21,2312,367,1,false
21,2313,360,296,true
21,2314,360,179,true
21,2315,360,305,true
21,2316,350,333,true
21,2317,360,350,true
21,2318,360,411,true
21,2319,350,272,true
21,2320,361,325,true
21,2321,361,240,true
21,2322,361,324,true
21,2323,365,357,true
21,2324,361,378,true
21,2325,361,395,true
21,2326,361,470,true
21,2327,370,1168,true
21,2328,370,740,true
21,2329,363,190,true
21,2330,363,454,true
21,2331,363,549,true
21,2331,370,1,false
21,2332,363,415,true
21,2333,370,755,true
21,2334,365,658,true
21,2335,365,218,true
21,2336,356,1,false
21,2336,365,514,true
21,2337,365,488,true
21,2338,365,469,true
21,2339,365,540,true
21,2340,365,384,true
21,2341,364,587,true
21,2342,366,216,true
21,2343,366,248,true
21,2344,363,304,true
21,2345,364,339,true
21,2346,364,6,false
21,2346,366,243,true
21,2347,366,166,true
21,2348,369,368,true
21,2349,362,418,true
21,2350,367,278,true
21,2351,369,353,true
21,2352,367,2,false
21,2352,369,179,true
21,2353,367,351,true
21,2354,369,235,true
21,2355,344,683,true
21,2356,344,179,true
21,2357,344,59,false
21,2357,351,759,true
21,2358,371,516,true
21,2359,371,603,true
21,2360,371,151,true
21,2361,371,73,true
21,2362,373,293,true
21,2363,373,594,true
21,2364,373,33,true
21,2365,373,177,true
21,2367,373,326,true
21,2368,373,286,true
22,2369,374,177,true
22,2370,636,1353,true
22,2370,637,8,false
22,2371,374,254,true
22,2372,376,263,true
22,2372,637,2,false
22,2372,642,141,false
22,2373,374,157,true
22,2374,643,200,true
22,2375,642,385,true
22,2376,374,62,false
22,2376,637,422,true
22,2376,643,88,false
22,2377,375,73,true
22,2377,647,2,false
22,2378,375,17,true
22,2379,375,26,false
22,2379,647,168,true
22,2380,375,164,true
22,2380,734,4,false
22,2381,647,234,true
22,2382,375,172,true
22,2383,375,74,false
22,2383,647,695,true
22,2384,375,183,true
22,2384,647,2,false
22,2385,378,101,true
22,2386,378,15,false
22,2386,650,255,true
22,2387,378,12,true
22,2388,378,5,true
22,2389,378,71,true
22,2390,650,306,true
22,2391,378,150,true
22,2392,378,92,false
22,2392,650,148,true
22,2393,378,2,true
22,2394,379,299,true
22,2395,644,63,false
22,2395,763,166,true
22,2396,762,160,true
22,2397,379,74,false
22,2397,762,126,true
22,2398,379,91,true
22,2398,762,34,false
22,2399,644,219,true
22,2400,379,188,true
22,2401,379,75,false
22,2401,762,145,true
22,2402,381,628,true
22,2403,381,650,true
22,2404,646,259,true
22,2405,646,236,true
22,2406,381,331,true
22,2407,643,295,true
22,2408,646,214,true
22,2409,377,475,true
22,2410,384,287,true
22,2410,760,1,false
22,2411,760,169,true
22,2412,383,108,true
22,2413,383,76,true
22,2413,760,7,false
22,2414,760,198,true
22,2415,375,1,false
22,2415,734,222,true
22,2416,383,347,true
22,2417,383,255,true
22,2418,385,332,true
22,2419,645,456,true
22,2420,377,285,true
22,2421,385,299,true
22,2422,377,488,true
22,2423,385,202,true
22,2423,645,19,false
22,2424,645,238,true
22,2425,385,322,true
22,2426,386,271,true
22,2426,763,4,false
22,2427,380,517,true
22,2428,386,249,true
22,2428,763,3,false
22,2429,380,505,true
22,2430,386,264,true
22,2430,763,7,false
22,2431,380,248,true
22,2431,382,1,false
22,2432,380,1,false
22,2432,386,155,true
22,2432,763,66,false
22,2433,382,1,false
22,2433,386,15,false
22,2433,763,454,true
22,2434,387,126,true
22,2435,387,150,true
22,2436,387,64,false
22,2436,644,311,true
22,2436,763,58,false
22,2437,644,148,true
22,2438,387,140,true
22,2439,387,4,true
22,2440,387,4,true
22,2441,387,13,true
22,2442,387,44,true
22,2443,388,244,true
22,2444,388,144,true
22,2444,759,129,false
22,2445,382,1009,true
22,2446,759,366,true
22,2447,388,222,true
22,2447,761,78,false
22,2448,388,1,false
22,2448,761,421,true
22,2449,382,561,true
22,2450,382,1,false
22,2450,388,86,true
22,2451,389,181,true
22,2452,648,371,true
22,2453,389,233,true
22,2454,649,123,true
22,2455,648,181,true
22,2456,649,239,true
22,2457,649,282,true
22,2458,389,170,true
23,2459,392,332,true
23,2460,392,179,false
23,2460,428,495,true
23,2461,392,1,false
23,2461,428,146,true
23,2462,392,188,true
23,2463,392,284,true
23,2464,392,299,true
23,2465,428,318,true
23,2466,392,128,true
23,2467,394,220,true
23,2468,394,210,true
23,2469,394,394,true
23,2470,394,383,true
23,2471,408,287,true
23,2472,405,235,true
23,2473,394,275,true
23,2474,408,287,true
23,2475,395,226,true
23,2476,401,160,true
23,2477,395,68,true
23,2478,401,284,true
23,2479,395,219,true
23,2480,395,231,true
23,2481,395,235,true
23,2482,401,233,true
23,2483,396,320,true
23,2484,396,4,true
23,2485,396,3,true
23,2486,396,1,true
23,2487,396,10,true
23,2488,396,304,true
23,2489,396,3,true
23,2490,427,175,true
23,2491,399,470,true
23,2492,399,134,true
23,2493,399,345,true
23,2494,399,409,true
23,2495,399,187,true
23,2495,785,183,false
23,2496,399,208,true
23,2497,785,145,true
23,2498,425,188,true
23,2499,400,201,true
23,2500,425,256,true
23,2501,400,370,true
23,2502,400,376,true
23,2503,398,315,true
23,2504,400,283,true
23,2505,425,575,true
23,2506,667,289,true
23,2507,427,303,true
23,2508,402,224,true
23,2509,402,249,true
23,2510,430,189,true
23,2511,430,223,true
23,2512,430,483,true
23,2513,402,254,true
23,2514,403,233,true
23,2515,403,163,true
23,2516,403,260,true
23,2517,410,178,true
23,2518,403,268,true
23,2519,403,271,true
23,2520,403,214,true
23,2521,403,218,true
23,2522,391,188,true
23,2523,406,451,true
23,2524,391,307,true
23,2525,406,143,true
23,2526,432,372,true
23,2527,391,508,true
23,2528,432,249,true
23,2529,432,204,true
23,2530,407,266,true
23,2531,407,177,true
23,2532,407,27,true
23,2533,407,6,true
23,2534,407,272,true
23,2535,407,5,true
23,2536,432,212,true
